State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Race,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Finanacial Situation,1996 vote,Party ID,Education,Income,Ideology,Age (65 and over),Hillary Opinion,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 decimal pl,Clinton as person
4.0,101.0,10.0,First call,50-59,White,Male,Lincoln,Bristow,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Postgrad,Under 15K,Liberal,18 to 64,Favorable,State,Complete,Little Rock area,45 to 59,50 to 59,Democrat,50 to 64,0.734,Favorable
4.0,101.0,11.0,First call,30-39,White,Female,Lincoln,Bristow,Approve,Approve,Neither,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,30 to 44,30 to 39,Democrat,30 to 39,0.6749999999999999,Unfavorable
4.0,101.0,12.0,First call,45-49,Black,Female,Lincoln,Bristow,Approve,Approve,Support Clinton,,No,No,No,Worse,Clinton,Democrat,Some college,Under 15K,Liberal,18 to 64,Favorable,State,Complete,Little Rock area,45 to 59,40 to 49,Democrat,40 to 49,0.614,Favorable
4.0,101.0,13.0,First call,50-59,White,Female,Boozman,Bristow,Disapprove,Approve,Neither,No,,,Yes,Worse,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,Unfavorable,State,Complete,Little Rock area,45 to 59,50 to 59,Republican,50 to 64,0.908,Unfavorable
4.0,101.0,14.0,Second call,65 and over,White,Female,Boozman,Bristow,Approve,Approve,Neither,No,Yes,Yes,Yes,Same,Clinton,Republican,,50 to 75K,Conservative,65 and over,Unfavorable,State,Complete,Little Rock area,60 and over,60 and over,Republican,65 and over,1.22,Unfavorable
4.0,101.0,15.0,Second call,50-59,Black,Female,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,Yes,Worse,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,45 to 59,50 to 59,Democrat,50 to 64,0.614,Unfavorable
4.0,101.0,16.0,Second call,65 and over,White,Female,Lincoln,Bristow,Approve,Disapprove,,No,No,No,No,Better,Clinton,Democrat,Postgrad,75 to 100K,Liberal,65 and over,Favorable,State,Complete,Little Rock area,60 and over,60 and over,Democrat,65 and over,0.911,Favorable
4.0,101.0,17.0,Second call,65 and over,White,Male,Lincoln,Huckabee,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,65 and over,Favorable,State,Complete,Little Rock area,60 and over,60 and over,Democrat,65 and over,0.959,Favorable
4.0,101.0,18.0,Second call,18-24,White,Female,Boozman,Huckabee,Disapprove,Approve,Neither,No,No,No,Yes,Same,Dole,Republican,College grad,15 to 30K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,18 to 29,18 to 24,Republican,18 to 24,1.043,Unfavorable
4.0,101.0,19.0,Second call,18-24,White,Female,Boozman,Huckabee,Disapprove,Approve,Neither,No,No,Yes,Yes,Better,Dole,Republican,College grad,30 to 50K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,18 to 29,18 to 24,Republican,18 to 24,1.043,Unfavorable
4.0,101.0,20.0,Second call,30-39,White,Female,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,30 to 44,30 to 39,Democrat,30 to 39,0.6749999999999999,Favorable
4.0,101.0,21.0,Second call,30-39,White,Female,Boozman,Huckabee,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,Unfavorable,State,Complete,Little Rock area,30 to 44,30 to 39,Republican,30 to 39,0.878,Unfavorable
4.0,101.0,22.0,Second call,65 and over,White,Male,Lincoln,Bristow,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Independent,Some college,50 to 75K,Moderate,65 and over,Favorable,State,Complete,Little Rock area,60 and over,60 and over,Independent/Other,65 and over,0.99,Favorable
4.0,101.0,23.0,Second call,50-59,White,Male,Boozman,Huckabee,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,Unfavorable,State,Complete,Little Rock area,45 to 59,50 to 59,Republican,50 to 64,0.957,Unfavorable
4.0,101.0,24.0,Second call,45-49,White,Female,Lincoln,Bristow,Approve,,Support Clinton,No,No,No,No,Better,Clinton,Independent,Some college,,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,45 to 59,40 to 49,Independent/Other,40 to 49,0.6749999999999999,Unfavorable
4.0,101.0,25.0,Second call,65 and over,White,Male,Lincoln,Bristow,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,65 and over,Favorable,State,Complete,Little Rock area,60 and over,60 and over,Democrat,65 and over,0.99,Favorable
4.0,101.0,26.0,Second call,30-39,White,Female,Boozman,Huckabee,Disapprove,Approve,Neither,No,,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,Unfavorable,State,Complete,Little Rock area,30 to 44,30 to 39,Republican,30 to 39,0.878,Unfavorable
4.0,101.0,27.0,Second call,45-49,White,Female,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,,Better,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,Favorable,State,Complete,Little Rock area,45 to 59,40 to 49,Democrat,40 to 49,0.6749999999999999,
4.0,101.0,28.0,Third call,30-39,Black,Female,Lincoln,Bristow,,Disapprove,Neither,No,Yes,Yes,,Same,Clinton,Democrat,Postgrad,,Moderate,18 to 64,,State,Complete,Little Rock area,30 to 44,30 to 39,Democrat,30 to 39,0.614,Unfavorable
4.0,101.0,29.0,Third call,30-39,White,Male,Lincoln,Huckabee,Approve,Approve,Neither,No,No,Yes,No,Same,Clinton,Democrat,College grad,30 to 50K,,18 to 64,Unfavorable,State,Complete,Little Rock area,30 to 44,30 to 39,Democrat,30 to 39,0.712,Unfavorable
4.0,101.0,30.0,Third call,40-44,White,Female,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,30 to 44,40 to 49,Democrat,40 to 49,0.6749999999999999,Favorable
4.0,101.0,31.0,Third call,25-29,White,Male,Lincoln,Huckabee,Approve,Approve,Neither,No,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,18 to 29,25 to 29,Democrat,25 to 29,0.845,Unfavorable
4.0,101.0,32.0,Third call,65 and over,White,Female,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,Yes,Same,Clinton,Democrat,Some college,100K or more,Moderate,65 and over,Favorable,State,Complete,Little Rock area,60 and over,60 and over,Democrat,65 and over,0.911,Unfavorable
4.0,101.0,33.0,Third call,60-64,White,Female,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Democrat,Some college,,Liberal,18 to 64,Favorable,State,Complete,Little Rock area,60 and over,60 and over,Democrat,50 to 64,0.911,Favorable
4.0,101.0,34.0,Third call,30-39,White,Male,Lincoln,Bristow,Disapprove,Disapprove,Neither,No,Yes,Yes,No,Worse,Clinton,Independent,Postgrad,30 to 50K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,30 to 44,30 to 39,Independent/Other,30 to 39,0.734,Unfavorable
4.0,101.0,35.0,Third call,40-44,White,Female,Lincoln,Bristow,Approve,,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,Favorable,State,Complete,Little Rock area,30 to 44,40 to 49,Democrat,40 to 49,0.6749999999999999,Favorable
4.0,101.0,36.0,Third call,25-29,Black,Female,Lincoln,Bristow,Approve,Disapprove,,No,,,,,,,,,,18 to 64,Favorable,State,Not complete,Little Rock area,18 to 29,25 to 29,,25 to 29,0.7289999999999999,Favorable
4.0,101.0,37.0,Third call,30-39,White,Female,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,30 to 44,30 to 39,Democrat,30 to 39,0.6749999999999999,Favorable
4.0,101.0,38.0,Third call,25-29,White,Female,Lincoln,Bristow,Approve,Approve,Neither,No,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,18 to 29,25 to 29,Democrat,25 to 29,0.802,Unfavorable
4.0,101.0,39.0,Third call,30-39,White,Male,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,30 to 44,30 to 39,Democrat,30 to 39,0.734,Favorable
4.0,101.0,40.0,Third call,25-29,Hispanic,Female,Boozman,Huckabee,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,Better,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,Unfavorable,State,Complete,Little Rock area,18 to 29,25 to 29,Republican,25 to 29,0.9500000000000001,Unfavorable
4.0,101.0,41.0,Third call,25-29,White,Female,Lincoln,Huckabee,Approve,Approve,Neither,No,No,No,No,Worse,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,18 to 29,25 to 29,Democrat,25 to 29,0.778,Unfavorable
4.0,101.0,42.0,Third call,60-64,White,Female,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,,Better,Clinton,Independent,College grad,100K or more,Moderate,18 to 64,Favorable,State,Complete,Little Rock area,60 and over,60 and over,Independent/Other,50 to 64,0.911,Unfavorable
4.0,101.0,43.0,Third call,30-39,White,Male,Heffley,,Disapprove,Approve,Neither,No,No,No,No,Worse,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,Unfavorable,State,Complete,Little Rock area,30 to 44,30 to 39,Republican,30 to 39,1.059,Unfavorable
4.0,118.0,1.0,First call,65 and over,White,Male,Lincoln,Bristow,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Did not vote,Democrat,HS grad,100K or more,Moderate,65 and over,Favorable,State,Complete,Northwest,60 and over,60 and over,Democrat,65 and over,5.117,Favorable
4.0,118.0,2.0,First call,65 and over,White,Male,Lincoln,Bristow,Approve,Disapprove,,No,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,Moderate,65 and over,Favorable,State,Complete,Northwest,60 and over,60 and over,Democrat,65 and over,5.117,Favorable
4.0,118.0,3.0,First call,65 and over,White,Female,Boozman,Huckabee,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,No,Same,Clinton,Independent,Some college,Under 15K,Liberal,65 and over,Unfavorable,State,Complete,Northwest,60 and over,60 and over,Independent/Other,65 and over,5.098,Unfavorable
4.0,118.0,4.0,First call,65 and over,White,Female,Lincoln,Bristow,,Disapprove,Neither,No,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,Moderate,65 and over,Favorable,State,Complete,Northwest,60 and over,60 and over,Democrat,65 and over,5.117,Favorable
4.0,118.0,5.0,First call,65 and over,White,Female,Heffley,Huckabee,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Independent,No HS,30 to 50K,Moderate,65 and over,Unfavorable,State,Complete,Northwest,60 and over,60 and over,Independent/Other,65 and over,3.703,Unfavorable
4.0,118.0,6.0,Second call,25-29,White,Female,Boozman,Huckabee,Disapprove,Approve,Support Clinton,,No,No,Yes,Worse,Clinton,Democrat,,Under 15K,Moderate,18 to 64,Favorable,State,Complete,Northwest,18 to 29,25 to 29,Democrat,25 to 29,5.098,Unfavorable
4.0,118.0,7.0,Second call,25-29,White,,Boozman,Huckabee,Disapprove,Disapprove,Oppose Clinton,,No,No,Yes,Worse,Clinton,Democrat,,Under 15K,Moderate,18 to 64,Favorable,State,Complete,Northwest,18 to 29,25 to 29,Democrat,25 to 29,5.098,Unfavorable
4.0,118.0,8.0,Second call,18-24,White,Male,Boozman,Huckabee,Disapprove,Approve,Neither,No,No,No,,Same,Clinton,Democrat,,Under 15K,Moderate,18 to 64,Favorable,State,Complete,Northwest,18 to 29,18 to 24,Democrat,18 to 24,5.098,Unfavorable
4.0,118.0,9.0,Second call,25-29,White,Male,Boozman,Huckabee,Disapprove,Approve,Support Clinton,,No,No,,Worse,Clinton,Republican,,Under 15K,Moderate,18 to 64,Favorable,State,Complete,Northwest,18 to 29,25 to 29,Republican,25 to 29,5.098,Unfavorable
4.0,118.0,10.0,Third call,25-29,Hispanic,Male,,Huckabee,Disapprove,Approve,Neither,No,No,No,No,Same,Perot,Independent,Some college,Under 15K,Conservative,18 to 64,Favorable,State,Complete,Northwest,18 to 29,25 to 29,Independent/Other,25 to 29,4.357,Unfavorable
4.0,119.0,1.0,First call,65 and over,White,Male,Boozman,Huckabee,Disapprove,Disapprove,Neither,No,No,No,Yes,Same,Dole,Republican,HS grad,50 to 75K,Conservative,65 and over,Favorable,State,Complete,Northwest,60 and over,60 and over,Republican,65 and over,1.56,Unfavorable
4.0,119.0,2.0,First call,50-59,White,Male,Lincoln,Bristow,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,Favorable,State,Complete,Northwest,45 to 59,50 to 59,Democrat,50 to 64,1.2530000000000001,Favorable
4.0,119.0,3.0,First call,30-39,White,Male,Lincoln,Bristow,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Independent,College grad,75 to 100K,Moderate,18 to 64,Favorable,State,Complete,Northwest,30 to 44,30 to 39,Independent/Other,30 to 39,1.2530000000000001,Favorable
4.0,119.0,4.0,First call,45-49,White,Male,Boozman,Huckabee,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Worse,Dole,Republican,HS grad,30 to 50K,Moderate,18 to 64,Unfavorable,State,Complete,Northwest,45 to 59,40 to 49,Republican,40 to 49,1.502,Unfavorable
4.0,119.0,5.0,First call,50-59,White,Female,Boozman,Huckabee,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,,Worse,Dole,Republican,Some college,Under 15K,Conservative,18 to 64,Unfavorable,State,Complete,Northwest,45 to 59,50 to 59,Republican,50 to 64,1.486,Unfavorable
4.0,119.0,6.0,First call,30-39,White,Female,Lincoln,Bristow,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,Favorable,State,Complete,Northwest,30 to 44,30 to 39,Democrat,30 to 39,1.24,Unfavorable
4.0,119.0,7.0,First call,30-39,White,Male,Boozman,Huckabee,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,Unfavorable,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.502,Unfavorable
4.0,119.0,8.0,First call,40-44,White,Male,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,No,Same,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,Favorable,State,Complete,Northwest,30 to 44,40 to 49,Democrat,40 to 49,1.2530000000000001,Unfavorable
4.0,119.0,9.0,First call,40-44,White,Female,Boozman,Huckabee,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,Unfavorable,State,Complete,Northwest,30 to 44,40 to 49,Republican,40 to 49,1.486,Unfavorable
4.0,119.0,10.0,First call,25-29,White,Male,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,Favorable,State,Complete,Northwest,18 to 29,25 to 29,Democrat,25 to 29,1.084,Favorable
4.0,119.0,11.0,First call,40-44,White,Female,Lincoln,Bristow,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Independent,,50 to 75K,Moderate,18 to 64,Favorable,State,Complete,Northwest,30 to 44,40 to 49,Independent/Other,40 to 49,1.24,Favorable
4.0,119.0,12.0,First call,30-39,,Female,Boozman,Huckabee,Disapprove,Disapprove,Oppose Clinton,,Yes,Yes,No,Better,Dole,Independent,College grad,100K or more,Conservative,18 to 64,Unfavorable,State,Complete,Northwest,30 to 44,30 to 39,Independent/Other,30 to 39,1.486,Unfavorable
4.0,119.0,13.0,First call,65 and over,White,Male,Boozman,Huckabee,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,100K or more,Conservative,65 and over,Unfavorable,State,Complete,Northwest,60 and over,60 and over,Republican,65 and over,1.56,Unfavorable
4.0,119.0,14.0,Second call,45-49,White,Male,Boozman,Huckabee,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Better,Dole,Independent,Postgrad,100K or more,Moderate,18 to 64,Unfavorable,State,Complete,Northwest,45 to 59,40 to 49,Independent/Other,40 to 49,1.502,Unfavorable
4.0,119.0,15.0,Second call,50-59,White,Male,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,Yes,Same,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,Favorable,State,Complete,Northwest,45 to 59,50 to 59,Democrat,50 to 64,1.2530000000000001,Favorable
4.0,119.0,16.0,Second call,30-39,White,Male,Boozman,Huckabee,Disapprove,Approve,Neither,No,Yes,Yes,No,Same,Dole,Independent,Some college,50 to 75K,Moderate,18 to 64,Unfavorable,State,Complete,Northwest,30 to 44,30 to 39,Independent/Other,30 to 39,1.502,Unfavorable
4.0,119.0,17.0,Second call,30-39,White,Female,,Bristow,Approve,Disapprove,,No,No,No,No,Better,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,Favorable,State,Complete,Northwest,30 to 44,30 to 39,Democrat,30 to 39,1.3519999999999999,Unfavorable
4.0,119.0,18.0,Second call,50-59,White,Male,Boozman,Huckabee,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,Unfavorable,State,Complete,Northwest,45 to 59,50 to 59,Republican,50 to 64,1.502,Unfavorable
4.0,119.0,19.0,Second call,45-49,White,Male,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Independent,Some college,50 to 75K,Moderate,18 to 64,Favorable,State,Complete,Northwest,45 to 59,40 to 49,Independent/Other,40 to 49,1.2530000000000001,Favorable
4.0,119.0,20.0,Second call,30-39,White,Female,Lincoln,Bristow,Approve,Approve,Neither,No,No,No,No,Worse,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,Favorable,State,Complete,Northwest,30 to 44,30 to 39,Democrat,30 to 39,1.24,Favorable
4.0,119.0,21.0,Second call,30-39,White,Male,Boozman,Huckabee,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,Unfavorable,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.502,Unfavorable
4.0,119.0,22.0,Second call,45-49,White,Female,Lincoln,Bristow,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,Unfavorable,State,Complete,Northwest,45 to 59,40 to 49,Republican,40 to 49,1.24,Unfavorable
4.0,119.0,23.0,Third call,30-39,White,Female,Boozman,Huckabee,Disapprove,Disapprove,Neither,Yes,No,No,No,Better,Dole,Republican,HS grad,30 to 50K,Moderate,18 to 64,Unfavorable,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.486,Unfavorable
4.0,119.0,24.0,Third call,18-24,White,Female,Boozman,Huckabee,Approve,Approve,Neither,Yes,No,No,Yes,Same,Did not vote,Republican,HS grad,15 to 30K,Moderate,18 to 64,Favorable,State,Complete,Northwest,18 to 29,18 to 24,Republican,18 to 24,1.284,Unfavorable
4.0,119.0,25.0,Third call,18-24,White,Male,Boozman,Huckabee,Disapprove,Disapprove,Neither,No,Yes,No,No,Worse,Did not vote,Something else,HS grad,50 to 75K,Liberal,18 to 64,Unfavorable,State,Complete,Northwest,18 to 29,18 to 24,Independent/Other,18 to 24,1.297,Unfavorable
4.0,119.0,26.0,Third call,60-64,White,Female,Boozman,Huckabee,Disapprove,Disapprove,Neither,No,,Yes,,Same,Dole,Republican,College grad,,Moderate,18 to 64,Unfavorable,State,Complete,Northwest,60 and over,60 and over,Republican,50 to 64,1.544,Unfavorable
4.0,119.0,27.0,Third call,25-29,White,Male,Lincoln,Bristow,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Independent,College grad,15 to 30K,Moderate,18 to 64,Favorable,State,Complete,Northwest,18 to 29,25 to 29,Independent/Other,25 to 29,1.084,Favorable
4.0,119.0,28.0,Third call,50-59,White,Female,Boozman,Huckabee,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,Unfavorable,State,Complete,Northwest,45 to 59,50 to 59,Republican,50 to 64,1.486,Unfavorable
4.0,119.0,29.0,Third call,45-49,White,Female,Heffley,Bristow,Approve,Disapprove,Neither,No,No,No,Yes,Same,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,Favorable,State,Complete,Northwest,45 to 59,40 to 49,Democrat,40 to 49,0.8420000000000001,Favorable
4.0,119.0,30.0,Third call,50-59,White,Female,Lincoln,Bristow,Approve,Disapprove,Neither,No,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,Favorable,State,Complete,Northwest,45 to 59,50 to 59,Democrat,50 to 64,1.24,Unfavorable
4.0,119.0,31.0,Third call,30-39,White,Female,Lincoln,Huckabee,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,Same,Did not vote,Republican,Postgrad,100K or more,Conservative,18 to 64,,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.201,Unfavorable
4.0,119.0,32.0,Third call,30-39,White,Female,Lincoln,Bristow,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,Favorable,State,Complete,Northwest,30 to 44,30 to 39,Democrat,30 to 39,1.24,Favorable
4.0,119.0,33.0,Third call,65 and over,White,Female,Boozman,Huckabee,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Yes,Worse,Dole,,HS grad,15 to 30K,Conservative,65 and over,Unfavorable,State,Complete,Northwest,60 and over,60 and over,,65 and over,1.544,Unfavorable
4.0,119.0,34.0,Third call,40-44,White,Male,Boozman,Huckabee,Disapprove,Approve,Neither,No,Yes,Yes,No,Same,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,Unfavorable,State,Complete,Northwest,30 to 44,40 to 49,Republican,40 to 49,1.502,Unfavorable
