V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
1.0,0.0,G,33.0,117.0,7.0,First call,1.0,50-59,White,Male,Schumer,Pataki,,,,Neither,White,Against my candidate,,,Neither,,,,,,,,,,,18 to 64,,State,Not complete,Upstate urban,45 to 59,50 to 59,,50 to 64,0.9,SS/Medicare,About the same,,Yes,Disapprove,
1.0,0.0,G,33.0,117.0,8.0,First call,1.0,50-59,White,Female,D'Amato,Pataki,No,Approve,Approve,Neither,White,Against my candidate,Neither,,Neither,No,Yes,Yes,Worse,Clinton,Democrat,HS grad,Catholic,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Upstate urban,45 to 59,50 to 59,Democrat,50 to 64,0.979,Education,About the same,Unfavorable,No,,
1.0,0.0,G,33.0,117.0,9.0,First call,1.0,50-59,White,,D'Amato,Pataki,,,,D'Amato,White,For my candidate,,,,,,,,,,,,,,18 to 64,,State,Not complete,Upstate urban,45 to 59,50 to 59,,50 to 64,0.949,,Better,,,,
1.0,0.0,G,33.0,117.0,10.0,First call,1.0,65 and over,White,Male,Schumer,,No,Approve,Disapprove,Both,White,Against my candidate,Support Clinton,No,Schumer,No,No,Yes,Better,Clinton,Independent,Some college,Jewish,75 to 100K,Liberal,65 and over,Yes,State,Complete,Upstate urban,60 and over,60 and over,Independent/Other,65 and over,1.078,Gun Control,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,11.0,First call,1.0,65 and over,White,Female,Schumer,Ross,No,Approve,Disapprove,Schumer,White,Against my candidate,Support Clinton,,Schumer,No,No,No,Same,Clinton,Independent,College grad,Jewish,75 to 100K,Moderate,65 and over,Yes,State,Complete,Upstate urban,60 and over,60 and over,Independent/Other,65 and over,0.9460000000000001,SS/Medicare,Worse,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,12.0,First call,1.0,60-64,White,Female,Schumer,Pataki,No,Approve,Disapprove,Schumer,White,For my candidate,Neither,No,,No,Yes,Yes,Worse,Dole,Republican,College grad,Protestant,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Upstate urban,60 and over,60 and over,Republican,50 to 64,1.079,Economy/jobs,About the same,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,13.0,First call,1.0,65 and over,White,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,White,,Neither,No,Schumer,No,No,No,Same,Clinton,Democrat,Some college,Catholic,,Moderate,65 and over,Yes,State,Complete,Upstate urban,60 and over,60 and over,Democrat,65 and over,1.201,,About the same,Favorable,,Disapprove,No
1.0,0.0,G,33.0,117.0,14.0,First call,1.0,45-49,White,Female,D'Amato,Golisano,No,Disapprove,Disapprove,D'Amato,White,For my candidate,Neither,No,Neither,No,Yes,Yes,Better,Dole,Independent,Postgrad,Catholic,100K or more,Moderate,18 to 64,No,State,Complete,Upstate urban,45 to 59,40 to 49,Independent/Other,40 to 49,0.8640000000000001,Abortion,Worse,,No,Approve,No
1.0,0.0,G,33.0,117.0,15.0,First call,1.0,65 and over,White,Female,Schumer,Vallone,No,Approve,Approve,Schumer,White,For my candidate,Support Clinton,No,Schumer,No,No,No,Same,Clinton,Democrat,,Jewish,,Liberal,65 and over,Yes,State,Complete,Upstate urban,60 and over,60 and over,Democrat,65 and over,1.201,SS/Medicare,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,16.0,Second call,1.0,40-44,White,Male,Schumer,Pataki,No,Approve,Disapprove,Schumer,White,Against my candidate,Neither,No,Schumer,No,No,No,Same,Clinton,Republican,Some college,Catholic,Under 15K,Conservative,18 to 64,Yes,State,Complete,Upstate urban,30 to 44,40 to 49,Republican,40 to 49,0.9,Education,Better,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,17.0,Second call,1.0,30-39,White,Female,D'Amato,Other,No,Approve,Disapprove,Both,White,For my candidate,Neither,Yes,Neither,No,Yes,No,Better,Clinton,Something else,College grad,Catholic,50 to 75K,Conservative,18 to 64,No,State,Complete,Upstate urban,30 to 44,30 to 39,Independent/Other,30 to 39,1.4300000000000002,Abortion,About the same,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,18.0,Second call,1.0,65 and over,White,Male,Schumer,Golisano,No,Approve,Disapprove,Both,White,Against my candidate,Neither,No,Schumer,No,No,No,Better,Clinton,Democrat,Postgrad,Catholic,50 to 75K,Moderate,65 and over,Yes,State,Complete,Upstate urban,60 and over,60 and over,Democrat,65 and over,0.9189999999999999,Gun Control,About the same,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,19.0,Second call,1.0,65 and over,White,Male,Schumer,Vallone,No,Approve,Disapprove,Schumer,White,For my candidate,Neither,No,Neither,No,No,Yes,Same,Clinton,Independent,Some college,Catholic,15 to 30K,Moderate,65 and over,Yes,State,Complete,Upstate urban,60 and over,60 and over,Independent/Other,65 and over,1.164,Education,Better,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,20.0,Second call,1.0,30-39,White,Male,D'Amato,,No,Approve,Disapprove,Both,White,For my candidate,Neither,Yes,Neither,No,No,No,Better,Perot,Republican,Postgrad,Catholic,50 to 75K,Conservative,18 to 64,Yes,State,Complete,Upstate urban,30 to 44,30 to 39,Republican,30 to 39,0.979,Abortion,About the same,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,21.0,Second call,1.0,50-59,White,Male,D'Amato,Pataki,No,Disapprove,Approve,D'Amato,White,For my candidate,Neither,Yes,D'Amato,No,No,Yes,Same,Dole,Republican,Postgrad,None,100K or more,Conservative,18 to 64,No,State,Complete,Upstate urban,45 to 59,50 to 59,Republican,50 to 64,0.949,Taxes,Better,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,117.0,22.0,Second call,1.0,30-39,White,Female,D'Amato,Pataki,No,Disapprove,Approve,D'Amato,White,For my candidate,Oppose Clinton,Yes,,No,Yes,Yes,Same,Dole,Republican,College grad,Catholic,50 to 75K,Conservative,18 to 64,No,State,Complete,Upstate urban,30 to 44,30 to 39,Republican,30 to 39,0.979,Clin/Lwsky,About the same,Unfavorable,,,No
1.0,0.0,G,33.0,117.0,23.0,Second call,1.0,45-49,White,Male,D'Amato,Pataki,No,Disapprove,Approve,Schumer,White,For my candidate,Oppose Clinton,No,Schumer,Yes,Yes,Yes,Same,Dole,Republican,College grad,Protestant,50 to 75K,Conservative,18 to 64,Yes,State,Complete,Upstate urban,45 to 59,40 to 49,Republican,40 to 49,0.949,Clin/Lwsky,Better,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,117.0,24.0,Second call,1.0,50-59,White,Male,,Golisano,No,Approve,Disapprove,Both,White,For my candidate,Support Clinton,No,Schumer,No,No,No,Better,Clinton,Republican,Postgrad,Protestant,100K or more,Moderate,18 to 64,Yes,State,Complete,Upstate urban,45 to 59,50 to 59,Republican,50 to 64,0.8130000000000001,Education,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,25.0,Second call,1.0,60-64,White,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,White,For my candidate,Support Clinton,No,Schumer,No,No,No,Same,Other,Democrat,College grad,Protestant,,Moderate,18 to 64,Yes,State,Complete,Upstate urban,60 and over,60 and over,Democrat,50 to 64,1.201,Clin/Lwsky,Worse,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,26.0,Second call,1.0,65 and over,White,Male,Schumer,Vallone,No,Disapprove,Disapprove,Both,White,Against my candidate,Neither,No,Schumer,No,No,No,Same,,,Postgrad,Catholic,50 to 75K,Moderate,65 and over,Yes,State,Complete,Upstate urban,60 and over,60 and over,,65 and over,1.164,SS/Medicare,Worse,Favorable,No,Disapprove,
1.0,0.0,G,33.0,117.0,27.0,Second call,1.0,65 and over,White,Male,D'Amato,Pataki,No,Disapprove,,D'Amato,White,For my candidate,Neither,Yes,Both,Yes,Yes,Yes,Same,Dole,Republican,,Protestant,,Conservative,65 and over,Yes,State,Complete,Upstate urban,60 and over,60 and over,Republican,65 and over,1.102,Taxes,About the same,,No,Approve,No
1.0,0.0,G,33.0,117.0,28.0,Second call,1.0,40-44,White,Male,Schumer,Pataki,No,Approve,Approve,Schumer,White,Against my candidate,Neither,No,Both,No,No,No,Better,Dole,Republican,College grad,Something else,30 to 50K,Conservative,18 to 64,No,State,Complete,Upstate urban,30 to 44,40 to 49,Republican,40 to 49,0.9,Economy/jobs,Better,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,29.0,Second call,1.0,45-49,White,Female,D'Amato,Pataki,No,Disapprove,Approve,Schumer,White,For my candidate,Oppose Clinton,Yes,D'Amato,Yes,Yes,Yes,Better,Dole,Republican,HS grad,Catholic,15 to 30K,Conservative,18 to 64,No,State,Complete,Upstate urban,45 to 59,40 to 49,Republican,40 to 49,0.979,SS/Medicare,About the same,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,117.0,30.0,Second call,1.0,60-64,Black,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,Against my candidate,Support Clinton,No,Schumer,No,No,No,Same,Clinton,Democrat,HS grad,Other Christian,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Upstate urban,60 and over,60 and over,Democrat,50 to 64,0.835,SS/Medicare,About the same,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,31.0,Second call,1.0,25-29,White,Female,Schumer,Vallone,No,Approve,Disapprove,Neither,White,Against my candidate,Neither,No,Neither,No,No,No,Better,Clinton,,College grad,Catholic,,Moderate,18 to 64,Yes,State,Complete,Upstate urban,18 to 29,25 to 29,,25 to 29,1.04,Education,About the same,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,32.0,Second call,1.0,65 and over,White,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,White,For my candidate,Support Clinton,No,,No,No,Yes,Same,Clinton,Democrat,Some college,Catholic,30 to 50K,Moderate,65 and over,No,State,Complete,Upstate urban,60 and over,60 and over,Democrat,65 and over,1.201,Education,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,33.0,Third call,1.0,30-39,White,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,White,Against my candidate,Neither,No,Schumer,No,No,No,Better,Clinton,Democrat,College grad,Jewish,50 to 75K,Liberal,18 to 64,Yes,State,Complete,Upstate urban,30 to 44,30 to 39,Democrat,30 to 39,1.035,Education,About the same,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,117.0,34.0,Third call,1.0,65 and over,White,Female,Schumer,Vallone,No,Disapprove,Disapprove,Schumer,White,Against my candidate,Neither,No,,,,,,Clinton,Democrat,Postgrad,Catholic,15 to 30K,Moderate,65 and over,Yes,State,Complete,Upstate urban,60 and over,60 and over,Democrat,65 and over,1.201,Education,About the same,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,35.0,Third call,1.0,30-39,White,Male,D'Amato,Other,No,Disapprove,Disapprove,D'Amato,White,Against my candidate,Oppose Clinton,Yes,D'Amato,No,Yes,Yes,Worse,Dole,Independent,Postgrad,Other Christian,50 to 75K,Conservative,18 to 64,No,State,Complete,Upstate urban,30 to 44,30 to 39,Independent/Other,30 to 39,1.3860000000000001,Economy/jobs,Worse,Unfavorable,Yes,Approve,No
1.0,0.0,G,33.0,117.0,36.0,Third call,1.0,50-59,White,Female,Schumer,Golisano,No,,Disapprove,Schumer,White,Against my candidate,Neither,No,Schumer,,Yes,Yes,Better,Clinton,Democrat,Postgrad,Protestant,75 to 100K,Liberal,18 to 64,Yes,State,Complete,Upstate urban,45 to 59,50 to 59,Democrat,50 to 64,0.8170000000000001,Education,About the same,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,37.0,Third call,1.0,40-44,White,Female,Schumer,Pataki,No,Approve,Disapprove,Both,White,Against my candidate,Neither,No,Schumer,No,No,Yes,Same,Clinton,Independent,Postgrad,Catholic,75 to 100K,Moderate,18 to 64,Yes,State,Complete,Upstate urban,30 to 44,40 to 49,Independent/Other,40 to 49,0.9289999999999999,Education,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,38.0,Third call,1.0,45-49,White,Male,Schumer,Pataki,No,Approve,Approve,Schumer,White,Against my candidate,Neither,No,Neither,Yes,Yes,No,Worse,Clinton,Independent,College grad,Catholic,75 to 100K,Moderate,18 to 64,Yes,State,Complete,Upstate urban,45 to 59,40 to 49,Independent/Other,40 to 49,0.9,Economy/jobs,Better,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,117.0,39.0,Third call,1.0,25-29,White,Female,Schumer,Golisano,No,Approve,Approve,Schumer,White,Against my candidate,Neither,No,Schumer,Yes,Yes,No,Same,Clinton,Democrat,College grad,Protestant,75 to 100K,Moderate,18 to 64,Yes,State,Complete,Upstate urban,18 to 29,25 to 29,Democrat,25 to 29,0.8210000000000001,Economy/jobs,About the same,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,117.0,40.0,Third call,1.0,30-39,White,Female,D'Amato,Pataki,No,Disapprove,Approve,D'Amato,White,For my candidate,Oppose Clinton,Yes,Neither,Yes,Yes,No,Same,Dole,Republican,College grad,Catholic,30 to 50K,Conservative,18 to 64,No,State,Complete,Upstate urban,30 to 44,30 to 39,Republican,30 to 39,0.979,Abortion,Better,Unfavorable,Yes,Approve,No
1.0,0.0,G,33.0,117.0,41.0,Third call,1.0,30-39,White,Male,D'Amato,Pataki,No,Disapprove,Approve,D'Amato,White,For my candidate,Oppose Clinton,Yes,Neither,Yes,Yes,Yes,Same,Dole,Republican,College grad,Catholic,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Upstate urban,30 to 44,30 to 39,Republican,30 to 39,0.949,Abortion,About the same,Unfavorable,Yes,Disapprove,No
1.0,0.0,G,33.0,117.0,42.0,Third call,1.0,18-24,White,Female,D'Amato,Pataki,No,Approve,Approve,D'Amato,White,For my candidate,Neither,No,Neither,No,No,No,Better,Clinton,Republican,Some college,Other Christian,Under 15K,Moderate,18 to 64,No,State,Complete,Upstate urban,18 to 29,18 to 24,Republican,18 to 24,0.983,Education,About the same,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,117.0,43.0,Third call,1.0,30-39,White,Male,Schumer,Pataki,No,Disapprove,Disapprove,Neither,White,Against my candidate,Neither,No,Neither,Yes,Yes,No,Better,Clinton,Democrat,Postgrad,Catholic,100K or more,Moderate,18 to 64,Yes,State,Complete,Upstate urban,30 to 44,30 to 39,Democrat,30 to 39,0.9,Taxes,About the same,Unfavorable,Yes,Approve,No
1.0,0.0,G,33.0,117.0,44.0,Third call,1.0,40-44,White,Male,Schumer,Pataki,No,Approve,Disapprove,Both,White,Against my candidate,Support Clinton,No,Schumer,No,No,No,Better,Clinton,Republican,Postgrad,Catholic,75 to 100K,Moderate,18 to 64,Yes,State,Complete,Upstate urban,30 to 44,40 to 49,Republican,40 to 49,0.9,Clin/Lwsky,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,45.0,Third call,1.0,25-29,White,Male,D'Amato,Pataki,No,Approve,Disapprove,Neither,White,Against my candidate,Neither,No,Neither,No,No,No,Better,Clinton,Democrat,College grad,Catholic,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Upstate urban,18 to 29,25 to 29,Democrat,25 to 29,0.9540000000000001,Economy/jobs,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,117.0,46.0,Third call,1.0,45-49,White,Female,Schumer,Vallone,No,Approve,Approve,Schumer,White,For my candidate,Neither,No,Schumer,No,No,No,Better,Clinton,Democrat,Postgrad,None,,Liberal,18 to 64,Yes,State,Complete,Upstate urban,45 to 59,40 to 49,Democrat,40 to 49,1.035,Education,About the same,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,118.0,1.0,First call,1.0,30-39,White,Male,D'Amato,Pataki,No,Disapprove,Approve,D'Amato,White,Against my candidate,Oppose Clinton,Yes,D'Amato,Yes,Yes,No,Same,Dole,Republican,College grad,Other Christian,30 to 50K,Conservative,18 to 64,No,State,Complete,Rural upstate,30 to 44,30 to 39,Republican,30 to 39,0.883,Clin/Lwsky,Better,Unfavorable,Yes,Approve,No
1.0,0.0,G,33.0,118.0,2.0,First call,1.0,60-64,White,Male,D'Amato,Pataki,No,Approve,Approve,D'Amato,White,For my candidate,Neither,Yes,Neither,No,No,Yes,Worse,Clinton,Something else,Some college,Protestant,15 to 30K,Liberal,18 to 64,No,State,Complete,Rural upstate,60 and over,60 and over,Independent/Other,50 to 64,1.149,Education,Better,Unfavorable,Yes,,No
1.0,0.0,G,33.0,118.0,3.0,First call,1.0,45-49,White,Female,D'Amato,Pataki,No,Disapprove,Approve,Both,White,For my candidate,Neither,Yes,Both,No,Yes,No,Worse,Dole,Republican,College grad,Protestant,15 to 30K,Conservative,18 to 64,No,State,Complete,Rural upstate,45 to 59,40 to 49,Republican,40 to 49,0.8320000000000001,Taxes,About the same,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,118.0,4.0,First call,1.0,65 and over,White,,Schumer,Pataki,No,Approve,Disapprove,Schumer,White,For my candidate,Neither,No,Schumer,No,No,No,Better,Clinton,Democrat,Some college,Catholic,50 to 75K,Moderate,65 and over,Yes,State,Complete,Rural upstate,60 and over,60 and over,Democrat,65 and over,1.199,,About the same,Favorable,No,Disapprove,
1.0,0.0,G,33.0,118.0,5.0,First call,1.0,45-49,White,Male,D'Amato,Pataki,No,Disapprove,Disapprove,D'Amato,White,Against my candidate,Neither,Yes,D'Amato,No,No,Yes,Better,Perot,Republican,Some college,Other Christian,50 to 75K,Moderate,18 to 64,Yes,State,Complete,Rural upstate,45 to 59,40 to 49,Republican,40 to 49,0.883,Gun Control,Better,Unfavorable,Yes,Approve,No
1.0,0.0,G,33.0,118.0,6.0,First call,1.0,45-49,White,Female,D'Amato,Pataki,No,Approve,Approve,D'Amato,White,For my candidate,Neither,Yes,Both,No,No,No,Same,Clinton,Republican,HS grad,Protestant,15 to 30K,Moderate,18 to 64,No,State,Complete,Rural upstate,45 to 59,40 to 49,Republican,40 to 49,0.8320000000000001,Economy/jobs,Better,Unfavorable,Yes,Approve,No
1.0,0.0,G,33.0,118.0,7.0,First call,1.0,45-49,White,Female,D'Amato,Pataki,No,Disapprove,Approve,D'Amato,White,For my candidate,,Yes,D'Amato,Yes,Yes,Yes,Worse,Clinton,Republican,Some college,Protestant,30 to 50K,,18 to 64,No,State,Complete,Rural upstate,45 to 59,40 to 49,Republican,40 to 49,0.8320000000000001,Taxes,Better,Unfavorable,Yes,Disapprove,No
1.0,0.0,G,33.0,118.0,8.0,First call,1.0,40-44,White,Male,D'Amato,Pataki,No,Approve,Approve,D'Amato,White,Against my candidate,Neither,Yes,D'Amato,No,Yes,Yes,Better,Dole,Republican,No HS,None,30 to 50K,Moderate,18 to 64,No,State,Complete,Rural upstate,30 to 44,40 to 49,Republican,40 to 49,0.883,SS/Medicare,Better,Unfavorable,Yes,Approve,No
1.0,0.0,G,33.0,118.0,9.0,First call,1.0,50-59,White,Male,D'Amato,Pataki,No,Disapprove,Approve,D'Amato,White,For my candidate,Oppose Clinton,Yes,D'Amato,Yes,Yes,Yes,Better,Other,Republican,HS grad,Protestant,75 to 100K,Moderate,18 to 64,No,State,Complete,Rural upstate,45 to 59,50 to 59,Republican,50 to 64,0.883,Taxes,Better,Unfavorable,Yes,Approve,No
1.0,0.0,G,33.0,118.0,10.0,First call,1.0,50-59,White,Female,D'Amato,Golisano,No,Approve,Disapprove,Neither,White,Against my candidate,Neither,Yes,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,Protestant,50 to 75K,Moderate,18 to 64,Yes,State,Complete,Rural upstate,45 to 59,50 to 59,Democrat,50 to 64,0.733,Economy/jobs,Better,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,118.0,11.0,First call,1.0,45-49,Hispanic,Female,D'Amato,Pataki,Yes,Approve,Approve,D'Amato,White,For my candidate,Neither,No,Both,No,No,No,Better,Dole,Republican,Some college,Catholic,50 to 75K,Moderate,18 to 64,No,State,Complete,Rural upstate,45 to 59,40 to 49,Republican,40 to 49,0.6609999999999999,Education,Better,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,118.0,12.0,First call,1.0,60-64,White,Female,D'Amato,Pataki,No,Disapprove,Approve,D'Amato,White,For my candidate,Neither,Yes,D'Amato,Yes,Yes,No,Same,Dole,Republican,HS grad,Protestant,,Conservative,18 to 64,No,State,Complete,Rural upstate,60 and over,60 and over,Republican,50 to 64,1.081,SS/Medicare,About the same,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,118.0,13.0,First call,1.0,45-49,White,Female,D'Amato,Pataki,No,Approve,Approve,D'Amato,White,For my candidate,Neither,Yes,D'Amato,No,No,No,Better,Clinton,Democrat,HS grad,Protestant,,Moderate,18 to 64,No,State,Complete,Rural upstate,45 to 59,40 to 49,Democrat,40 to 49,0.8320000000000001,Education,Better,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,118.0,14.0,First call,1.0,60-64,White,Male,Schumer,Pataki,No,Approve,Disapprove,Schumer,White,Against my candidate,Neither,No,Neither,No,No,Yes,Same,Clinton,Republican,Postgrad,Protestant,50 to 75K,Moderate,18 to 64,Yes,State,Complete,Rural upstate,60 and over,60 and over,Republican,50 to 64,1.275,SS/Medicare,Worse,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,118.0,15.0,First call,1.0,50-59,White,Female,Schumer,Pataki,No,Approve,Disapprove,Schumer,White,Against my candidate,Neither,No,Neither,No,Yes,Yes,Same,Clinton,Independent,Postgrad,Something else,,Liberal,18 to 64,Yes,State,Complete,Rural upstate,45 to 59,50 to 59,Independent/Other,50 to 64,0.924,Economy/jobs,Better,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,118.0,16.0,Second call,1.0,50-59,White,Female,D'Amato,Pataki,No,Disapprove,Disapprove,D'Amato,White,For my candidate,Oppose Clinton,Yes,D'Amato,Yes,Yes,No,Same,Dole,Republican,Some college,Protestant,30 to 50K,Conservative,18 to 64,No,State,Complete,Rural upstate,45 to 59,50 to 59,Republican,50 to 64,0.8320000000000001,Economy/jobs,About the same,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,118.0,17.0,Second call,1.0,60-64,White,Male,D'Amato,Pataki,No,Disapprove,Approve,D'Amato,White,For my candidate,Neither,Yes,Neither,Yes,Yes,No,Better,Dole,Independent,College grad,Protestant,Under 15K,Moderate,18 to 64,No,State,Complete,Rural upstate,60 and over,60 and over,Independent/Other,50 to 64,1.149,Education,Better,Unfavorable,Yes,Approve,No
1.0,0.0,G,33.0,118.0,18.0,Second call,1.0,60-64,White,Female,,Pataki,No,Disapprove,Disapprove,Both,White,Against my candidate,Neither,No,Both,No,No,Yes,Same,Clinton,Independent,,Protestant,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Rural upstate,60 and over,60 and over,Independent/Other,50 to 64,1.113,SS/Medicare,Better,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,118.0,19.0,Second call,1.0,65 and over,White,Female,D'Amato,Pataki,No,Approve,Disapprove,D'Amato,White,For my candidate,Neither,Yes,,,Yes,,Same,Dole,Republican,HS grad,Protestant,15 to 30K,Conservative,65 and over,Yes,State,Complete,Rural upstate,60 and over,60 and over,Republican,65 and over,1.081,SS/Medicare,About the same,Unfavorable,No,,No
1.0,0.0,G,33.0,118.0,20.0,Second call,1.0,50-59,White,Female,D'Amato,Pataki,No,Disapprove,Disapprove,,White,Against my candidate,Neither,Yes,,Yes,Yes,Yes,Same,Dole,Republican,HS grad,Protestant,15 to 30K,Conservative,18 to 64,No,State,Complete,Rural upstate,45 to 59,50 to 59,Republican,50 to 64,0.8320000000000001,Abortion,About the same,Unfavorable,No,Disapprove,No
