State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,Kerrey good Pres?,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,Party ID,Income,Init 413- Spending Cap,Ideology,Age (65 and over),State or national poll,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places)
28.0,68.0,29.0,Second call,50-59,White,Male,Hoppner,Approve,,,,,,,,Better,Democrat,50 to 75K,Against,Conservative,18 to 64,National,CD 3,45 to 59,50 to 59,Democrat,50 to 64,0.348
28.0,68.0,30.0,Second call,45-49,White,Male,Johans,Approve,,,,,,,,,,,Against,,18 to 64,National,CD 3,45 to 59,40 to 49,,40 to 49,0.38399999999999995
28.0,68.0,31.0,Second call,40-44,White,Male,Hoppner,Disapprove,,,,,,,,Better,Independent,75 to 100K,Against,Moderate,18 to 64,National,CD 3,30 to 44,40 to 49,Independent/Other,40 to 49,0.348
28.0,68.0,32.0,Second call,18-24,White,Male,Johans,,,,,,,,,Same,Republican,75 to 100K,Against,Moderate,18 to 64,National,CD 3,18 to 29,18 to 24,Republican,18 to 24,0.353
28.0,68.0,33.0,Second call,40-44,White,Male,Hoppner,Approve,,,,,,,,Better,Republican,30 to 50K,Against,Moderate,18 to 64,National,CD 3,30 to 44,40 to 49,Republican,40 to 49,0.348
28.0,68.0,34.0,Second call,60-64,White,Female,Hoppner,Approve,,,,,,,,Same,Democrat,30 to 50K,Against,Moderate,18 to 64,National,CD 3,60 and over,60 and over,Democrat,50 to 64,0.39699999999999996
28.0,68.0,35.0,Second call,30-39,White,Female,Hoppner,Approve,,,,,,,,Same,Democrat,30 to 50K,Against,Moderate,18 to 64,National,CD 3,30 to 44,30 to 39,Democrat,30 to 39,0.348
28.0,68.0,36.0,Second call,40-44,White,Female,Johans,Disapprove,,,,,,,,Better,Republican,75 to 100K,For,Moderate,18 to 64,National,CD 3,30 to 44,40 to 49,Republican,40 to 49,0.507
28.0,68.0,37.0,Third call,30-39,White,Female,Hoppner,,,,,,,,,Worse,Republican,,,,18 to 64,National,CD 3,30 to 44,30 to 39,Republican,30 to 39,0.38399999999999995
28.0,68.0,38.0,Third call,65 and over,White,Male,Johans,Disapprove,Approve,Oppose Clinton,No,,No,Yes,No,Worse,Independent,15 to 30K,Against,Conservative,65 and over,National,CD 3,60 and over,60 and over,Independent/Other,65 and over,0.44
28.0,68.0,39.0,Third call,60-64,Black,Male,Johans,Disapprove,,Neither,Yes,,No,Yes,No,Same,Independent,30 to 50K,Against,Conservative,18 to 64,National,CD 3,60 and over,60 and over,Independent/Other,50 to 64,0.361
28.0,68.0,40.0,Third call,45-49,White,Female,Johans,Disapprove,Approve,Neither,No,,Yes,Yes,No,Same,Republican,75 to 100K,Against,Moderate,18 to 64,National,CD 3,45 to 59,40 to 49,Republican,40 to 49,0.38299999999999995
28.0,68.0,41.0,Third call,50-59,White,Male,Johans,,,Neither,,,,,,Worse,,30 to 50K,Against,,18 to 64,National,CD 3,45 to 59,50 to 59,,50 to 64,0.38399999999999995
28.0,68.0,42.0,Third call,30-39,White,Female,Johans,Approve,Approve,Neither,No,,No,No,,Same,Democrat,30 to 50K,Against,Liberal,18 to 64,National,CD 3,30 to 44,30 to 39,Democrat,30 to 39,0.38299999999999995
28.0,68.0,43.0,Third call,50-59,White,Male,Hoppner,Approve,,,,,,,,Same,Democrat,15 to 30K,Against,Conservative,18 to 64,National,CD 3,45 to 59,50 to 59,Democrat,50 to 64,0.348
28.0,68.0,44.0,Third call,45-49,White,Male,Johans,Disapprove,,,,,,,,Worse,Republican,50 to 75K,For,Conservative,18 to 64,National,CD 3,45 to 59,40 to 49,Republican,40 to 49,0.5089999999999999
28.0,68.0,45.0,Third call,45-49,White,Male,Hoppner,Approve,,,,,,,,,,,Against,,18 to 64,National,CD 3,45 to 59,40 to 49,,40 to 49,0.348
28.0,68.0,46.0,Third call,30-39,White,Female,Hoppner,Approve,,,,,,,,Better,Democrat,50 to 75K,Against,Liberal,18 to 64,National,CD 3,30 to 44,30 to 39,Democrat,30 to 39,0.348
28.0,68.0,47.0,Third call,40-44,White,Male,Johans,Disapprove,,,,,,,,Better,Republican,75 to 100K,Against,Conservative,18 to 64,National,CD 3,30 to 44,40 to 49,Republican,40 to 49,0.38399999999999995
28.0,68.0,48.0,Third call,45-49,White,Male,Johans,Disapprove,,,,,,,,Better,Republican,75 to 100K,For,Conservative,18 to 64,National,CD 3,45 to 59,40 to 49,Republican,40 to 49,0.5089999999999999
