V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39
1.0,0.0,G,6.0,83.0,14.0,First call,1.0,50-59,White,Male,Lamm,Schoettler,More,No,Approve,Disapprove,White,Support Clinton,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Plains/Reps,45 to 59,50 to 59,Democrat,50 to 64,1.103,Environment
1.0,0.0,G,6.0,83.0,15.0,Second call,1.0,25-29,White,Female,Campbell,Owens,More,No,Disapprove,Approve,White,Oppose Clinton,No,No,Yes,No,Same,Perot,Independent,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Plains/Reps,18 to 29,25 to 29,Independent/Other,25 to 29,1.097,Social Security
1.0,0.0,G,6.0,83.0,16.0,Second call,1.0,50-59,White,Female,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,Yes,Worse,Dole,Independent,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Plains/Reps,45 to 59,50 to 59,Independent/Other,50 to 64,1.088,Taxes
1.0,0.0,G,6.0,83.0,17.0,Second call,1.0,45-49,White,Male,Other,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Independent,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Plains/Reps,45 to 59,40 to 49,Independent/Other,40 to 49,0.726,Abortion
1.0,0.0,G,6.0,83.0,18.0,Second call,1.0,50-59,White,Female,Lamm,Schoettler,Less,No,Approve,Approve,White,Support Clinton,No,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Plains/Reps,45 to 59,50 to 59,Democrat,50 to 64,1.108,Social Security
1.0,0.0,G,6.0,83.0,19.0,Second call,1.0,65 and over,White,Female,Campbell,Owens,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Yes,Better,Dole,Republican,HS grad,15 to 30K,Conservative,65 and over,State,Complete,Plains/Reps,60 and over,60 and over,Republican,65 and over,1.139,Taxes
1.0,0.0,G,6.0,83.0,20.0,Second call,1.0,25-29,White,Female,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,No,Worse,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Plains/Reps,18 to 29,25 to 29,Republican,25 to 29,1.172,
1.0,0.0,G,6.0,83.0,21.0,Second call,1.0,40-44,White,Female,Campbell,Schoettler,More,No,Approve,Approve,White,Neither,No,No,No,No,Worse,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,State,Complete,Plains/Reps,30 to 44,40 to 49,Democrat,40 to 49,1.085,Education
1.0,0.0,G,6.0,83.0,22.0,Second call,1.0,40-44,Hispanic,Male,Campbell,Owens,Less,Yes,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Plains/Reps,30 to 44,40 to 49,Republican,40 to 49,0.91,Taxes
1.0,0.0,G,6.0,83.0,23.0,Second call,1.0,65 and over,White,Male,Campbell,Schoettler,Less,No,Approve,Disapprove,White,Neither,,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Liberal,65 and over,State,Complete,Plains/Reps,60 and over,60 and over,Democrat,65 and over,1.209,Social Security
1.0,0.0,G,6.0,83.0,24.0,Second call,1.0,50-59,White,Male,Campbell,,Less,No,Disapprove,Approve,White,,,,,,,,,,,,18 to 64,State,Not complete,Plains/Reps,45 to 59,50 to 59,,50 to 64,1.1,Taxes
1.0,0.0,G,6.0,83.0,25.0,Second call,1.0,30-39,White,Female,Lamm,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,Yes,Better,Dole,Independent,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Plains/Reps,30 to 44,30 to 39,Independent/Other,30 to 39,1.189,
1.0,0.0,G,6.0,83.0,26.0,Second call,1.0,65 and over,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Conservative,65 and over,State,Complete,Plains/Reps,60 and over,60 and over,Republican,65 and over,1.212,Social Security
1.0,0.0,G,6.0,83.0,27.0,Second call,1.0,30-39,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Neither,No,No,No,No,Same,Dole,Independent,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Plains/Reps,30 to 44,30 to 39,Independent/Other,30 to 39,1.04,Taxes
1.0,0.0,G,6.0,83.0,28.0,Second call,1.0,50-59,White,Male,Lamm,Schoettler,Less,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,No,Same,Dole,Independent,Some college,Under 15K,Conservative,18 to 64,State,Complete,Plains/Reps,45 to 59,50 to 59,Independent/Other,50 to 64,1.103,Taxes
1.0,0.0,G,6.0,83.0,29.0,Second call,1.0,30-39,White,Female,Campbell,Owens,Less,No,Disapprove,,White,Neither,No,Yes,Yes,Yes,Same,Dole,Republican,College grad,,,18 to 64,State,Complete,Plains/Reps,30 to 44,30 to 39,Republican,30 to 39,1.017,
1.0,0.0,G,6.0,83.0,30.0,Third call,1.0,40-44,White,Female,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,State,Complete,Plains/Reps,30 to 44,40 to 49,Republican,40 to 49,1.088,Abortion
1.0,0.0,G,6.0,83.0,31.0,Third call,1.0,30-39,White,Female,Lamm,Schoettler,Less,No,Disapprove,Disapprove,White,,Yes,,,,,,,,,,18 to 64,State,Not complete,Plains/Reps,30 to 44,30 to 39,,30 to 39,1.108,Education
1.0,0.0,G,6.0,83.0,32.0,Third call,1.0,30-39,White,Female,Lamm,Schoettler,Less,No,Disapprove,Approve,White,Neither,No,No,No,,Better,Perot,Independent,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Plains/Reps,30 to 44,30 to 39,Independent/Other,30 to 39,1.187,Education
1.0,0.0,G,6.0,83.0,33.0,Third call,1.0,40-44,White,Female,Campbell,Schoettler,More,No,Approve,Approve,White,Neither,No,No,Yes,No,Better,Clinton,Democrat,HS grad,Under 15K,Moderate,18 to 64,State,Complete,Plains/Reps,30 to 44,40 to 49,Democrat,40 to 49,1.014,Social Security
1.0,0.0,G,6.0,83.0,34.0,Third call,1.0,30-39,White,Male,Lamm,Schoettler,Less,No,Approve,Approve,White,Oppose Clinton,Yes,Yes,No,No,Worse,Other,Democrat,No HS,30 to 50K,Liberal,18 to 64,State,Complete,Plains/Reps,30 to 44,30 to 39,Democrat,30 to 39,1.18,Education
1.0,0.0,G,6.0,83.0,35.0,Third call,1.0,25-29,White,Male,Campbell,Owens,Less,No,Approve,Disapprove,White,Neither,No,No,No,Yes,Better,Did not vote,Independent,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Plains/Reps,18 to 29,25 to 29,Independent/Other,25 to 29,1.12,Environment
1.0,0.0,G,6.0,83.0,36.0,Third call,1.0,50-59,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,,Yes,,,,,,,,,,18 to 64,State,Not complete,Plains/Reps,45 to 59,50 to 59,,50 to 64,1.082,Social Security
1.0,0.0,G,6.0,83.0,37.0,Third call,1.0,40-44,White,Male,Campbell,Schoettler,Less,No,Approve,Disapprove,White,Neither,No,No,No,No,Worse,Clinton,Independent,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Plains/Reps,30 to 44,40 to 49,Independent/Other,40 to 49,1.079,Social Security
1.0,0.0,G,6.0,83.0,38.0,Third call,1.0,30-39,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Yes,Better,Perot,Republican,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Plains/Reps,30 to 44,30 to 39,Republican,30 to 39,1.011,Health Care
1.0,0.0,G,6.0,83.0,39.0,Third call,1.0,65 and over,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Moderate,65 and over,State,Complete,Plains/Reps,60 and over,60 and over,Republican,65 and over,1.133,Environment
1.0,0.0,G,6.0,83.0,40.0,Third call,1.0,50-59,White,Female,Lamm,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,No,Yes,Yes,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Plains/Reps,45 to 59,50 to 59,Independent/Other,50 to 64,1.112,Education
1.0,0.0,G,6.0,83.0,41.0,Third call,1.0,40-44,White,Male,Lamm,Schoettler,More,No,Approve,Disapprove,White,Support Clinton,No,No,No,No,Same,Other,Something else,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Plains/Reps,30 to 44,40 to 49,Independent/Other,40 to 49,1.103,Clin/Lwnsky
1.0,0.0,G,6.0,83.0,42.0,Third call,1.0,50-59,White,Male,Campbell,Owens,More,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,No,Same,Dole,Independent,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Plains/Reps,45 to 59,50 to 59,Independent/Other,50 to 64,1.082,Taxes
1.0,0.0,G,6.0,83.0,43.0,Third call,1.0,45-49,White,Female,Campbell,Owens,,No,Disapprove,Approve,White,Neither,No,No,Yes,Yes,Same,Dole,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Plains/Reps,45 to 59,40 to 49,Republican,40 to 49,1.088,Education
1.0,0.0,G,6.0,83.0,44.0,Third call,1.0,25-29,Hispanic,Female,Campbell,Schoettler,Less,Yes,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Yes,Same,Dole,Republican,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Plains/Reps,18 to 29,25 to 29,Republican,25 to 29,0.981,Taxes
1.0,0.0,G,6.0,83.0,45.0,Third call,1.0,50-59,White,Male,Lamm,Schoettler,Less,No,Disapprove,Disapprove,White,,No,,,,,,,,,,18 to 64,State,Not complete,Plains/Reps,45 to 59,50 to 59,,50 to 64,1.18,
1.0,0.0,G,6.0,83.0,46.0,Third call,1.0,40-44,White,Female,Campbell,Owens,Less,No,,,White,Neither,,No,Yes,,Better,Perot,Independent,Some college,,Conservative,18 to 64,State,Complete,Plains/Reps,30 to 44,40 to 49,Independent/Other,40 to 49,1.045,
1.0,0.0,G,6.0,83.0,47.0,Third call,1.0,40-44,White,Female,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,State,Complete,Plains/Reps,30 to 44,40 to 49,Republican,40 to 49,1.088,Abortion
1.0,0.0,G,6.0,84.0,1.0,First call,1.0,65 and over,White,Male,Campbell,Owens,,No,Disapprove,Approve,White,Neither,No,No,No,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Republican,65 and over,1.05,
1.0,0.0,G,6.0,84.0,2.0,First call,1.0,40-44,White,Female,Campbell,Owens,,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,No,Same,Dole,Independent,HS grad,30 to 50K,Conservative,18 to 64,National,Complete,Plains/Reps,30 to 44,40 to 49,Independent/Other,40 to 49,0.9420000000000001,
1.0,0.0,G,6.0,84.0,3.0,First call,1.0,45-49,White,Female,,Owens,,No,Disapprove,Approve,White,Neither,No,No,No,No,Better,Dole,Independent,Some college,15 to 30K,Moderate,18 to 64,National,Complete,Plains/Reps,45 to 59,40 to 49,Independent/Other,40 to 49,0.9620000000000001,
1.0,0.0,G,6.0,84.0,4.0,First call,1.0,50-59,White,Male,Lamm,Schoettler,,No,Approve,Disapprove,White,Support Clinton,No,No,No,Yes,Better,Clinton,Democrat,No HS,30 to 50K,Liberal,18 to 64,National,Complete,Plains/Reps,45 to 59,50 to 59,Democrat,50 to 64,1.021,
1.0,0.0,G,6.0,84.0,5.0,First call,1.0,65 and over,White,Female,Campbell,Owens,,No,Approve,Disapprove,White,Neither,No,No,No,No,Same,Clinton,Republican,No HS,Under 15K,Moderate,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Republican,65 and over,1.056,
1.0,0.0,G,6.0,84.0,6.0,First call,1.0,45-49,White,Female,Campbell,Schoettler,,,Approve,Approve,White,,,,,,,,,,,,18 to 64,National,Not complete,Plains/Reps,45 to 59,40 to 49,,40 to 49,0.9380000000000001,
1.0,0.0,G,6.0,84.0,7.0,First call,1.0,60-64,White,Male,Lamm,Schoettler,,No,Approve,Disapprove,White,Neither,No,No,No,No,Same,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,National,Complete,Plains/Reps,60 and over,60 and over,Democrat,50 to 64,1.145,
1.0,0.0,G,6.0,84.0,8.0,First call,1.0,65 and over,White,Female,Campbell,Owens,,,Approve,Approve,White,,,,,,,,,,,,65 and over,National,Not complete,Plains/Reps,60 and over,60 and over,,65 and over,1.056,
1.0,0.0,G,6.0,84.0,9.0,First call,1.0,45-49,White,Male,Campbell,Schoettler,,No,Approve,Disapprove,White,Support Clinton,No,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Conservative,18 to 64,National,Complete,Plains/Reps,45 to 59,40 to 49,Democrat,40 to 49,0.933,
1.0,0.0,G,6.0,84.0,10.0,First call,1.0,65 and over,White,Female,Campbell,Owens,,No,Disapprove,,White,,,,,,Worse,,Independent,,50 to 75K,Moderate,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Independent/Other,65 and over,1.056,
1.0,0.0,G,6.0,84.0,11.0,First call,1.0,65 and over,White,Male,Campbell,Schoettler,,,Approve,,White,,,,,,,,,,,,65 and over,National,Not complete,Plains/Reps,60 and over,60 and over,,65 and over,1.048,
1.0,0.0,G,6.0,84.0,12.0,First call,1.0,40-44,White,Male,Campbell,Owens,,No,Disapprove,,White,,,,,,Same,,Republican,,50 to 75K,Conservative,18 to 64,National,Complete,Plains/Reps,30 to 44,40 to 49,Republican,40 to 49,0.9369999999999999,
1.0,0.0,G,6.0,84.0,13.0,First call,1.0,65 and over,White,Male,Campbell,Schoettler,,No,Approve,,White,,,,,,Same,,Something else,,30 to 50K,Liberal,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Independent/Other,65 and over,1.048,
1.0,0.0,G,6.0,84.0,14.0,First call,1.0,45-49,White,Female,Lamm,Schoettler,,,Approve,,White,,,,,,,,,,,,18 to 64,National,Not complete,Plains/Reps,45 to 59,40 to 49,,40 to 49,1.026,
1.0,0.0,G,6.0,84.0,15.0,First call,1.0,65 and over,White,Female,Lamm,Schoettler,,No,Approve,,White,,,,,,Same,,Democrat,,15 to 30K,,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Democrat,65 and over,1.151,
1.0,0.0,G,6.0,84.0,16.0,First call,1.0,50-59,White,Male,Campbell,Schoettler,,No,Disapprove,,White,,,,,,Worse,,Independent,,30 to 50K,Conservative,18 to 64,National,Complete,Plains/Reps,45 to 59,50 to 59,Independent/Other,50 to 64,0.933,
1.0,0.0,G,6.0,84.0,17.0,First call,1.0,45-49,White,Male,Campbell,Owens,,No,Approve,,White,,,,,,Same,,Independent,,30 to 50K,Liberal,18 to 64,National,Complete,Plains/Reps,45 to 59,40 to 49,Independent/Other,40 to 49,0.9369999999999999,
1.0,0.0,G,6.0,84.0,18.0,First call,1.0,50-59,White,Male,Campbell,Schoettler,,No,Approve,,White,,,,,,Worse,,Independent,,Under 15K,Conservative,18 to 64,National,Complete,Plains/Reps,45 to 59,50 to 59,Independent/Other,50 to 64,0.933,
1.0,0.0,G,6.0,84.0,19.0,Second call,1.0,65 and over,White,Female,Campbell,Owens,,No,Disapprove,Approve,White,Neither,No,No,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Moderate,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Republican,65 and over,1.056,
1.0,0.0,G,6.0,84.0,20.0,Second call,1.0,40-44,White,Male,Campbell,Owens,,No,Disapprove,Approve,White,Neither,No,No,Yes,No,Better,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,National,Complete,Plains/Reps,30 to 44,40 to 49,Republican,40 to 49,0.9369999999999999,
1.0,0.0,G,6.0,84.0,21.0,Second call,1.0,50-59,White,Male,Campbell,Owens,,No,Approve,Disapprove,White,Support Clinton,,,,,Same,,Democrat,Some college,,,18 to 64,National,Complete,Plains/Reps,45 to 59,50 to 59,Democrat,50 to 64,0.9369999999999999,
1.0,0.0,G,6.0,84.0,22.0,Second call,1.0,25-29,White,Male,Campbell,Schoettler,,No,Approve,Disapprove,White,Neither,No,No,No,No,Worse,Did not vote,Independent,Some college,Under 15K,Liberal,18 to 64,National,Complete,Plains/Reps,18 to 29,25 to 29,Independent/Other,25 to 29,1.007,
1.0,0.0,G,6.0,84.0,23.0,Second call,1.0,,Hispanic,Male,Campbell,Owens,,Yes,Disapprove,Approve,,Oppose Clinton,Yes,Yes,Yes,,Better,Dole,Republican,,Under 15K,Conservative,,National,Complete,Plains/Reps,,,Republican,,0.788,
1.0,0.0,G,6.0,84.0,24.0,Second call,1.0,18-24,White,Male,Campbell,Owens,,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,No,Better,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,National,Complete,Plains/Reps,18 to 29,18 to 24,Republican,18 to 24,1.009,
1.0,0.0,G,6.0,84.0,25.0,Second call,1.0,40-44,White,Female,Campbell,Owens,,,Disapprove,,White,,,,,,,,,,,,18 to 64,National,Not complete,Plains/Reps,30 to 44,40 to 49,,40 to 49,0.9420000000000001,
1.0,0.0,G,6.0,84.0,26.0,Second call,1.0,50-59,White,Female,Campbell,Schoettler,,No,Approve,,White,,,,,,Worse,,Democrat,,Under 15K,Liberal,18 to 64,National,Complete,Plains/Reps,45 to 59,50 to 59,Democrat,50 to 64,0.9380000000000001,
1.0,0.0,G,6.0,84.0,27.0,Second call,1.0,65 and over,White,Female,Campbell,Owens,,No,Approve,,White,,,,,,Better,,Republican,,Under 15K,Conservative,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Republican,65 and over,1.056,
1.0,0.0,G,6.0,84.0,28.0,Second call,1.0,65 and over,White,Female,Campbell,Owens,,No,Approve,,White,,,,,,Better,,Republican,,15 to 30K,Moderate,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Republican,65 and over,1.056,
1.0,0.0,G,6.0,84.0,29.0,Second call,1.0,50-59,White,Male,Lamm,Schoettler,,,Approve,,White,,,,,,,,,,,,18 to 64,National,Not complete,Plains/Reps,45 to 59,50 to 59,,50 to 64,1.021,
1.0,0.0,G,6.0,84.0,30.0,Third call,1.0,40-44,White,Male,Campbell,Owens,,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Yes,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,National,Complete,Plains/Reps,30 to 44,40 to 49,Republican,40 to 49,0.9369999999999999,
1.0,0.0,G,6.0,84.0,31.0,Third call,1.0,65 and over,White,Male,Campbell,Schoettler,,No,Approve,Approve,White,Neither,No,No,No,No,Same,Clinton,Independent,No HS,Under 15K,Moderate,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Independent/Other,65 and over,1.048,
1.0,0.0,G,6.0,84.0,32.0,Third call,1.0,40-44,White,Female,Campbell,Owens,,No,Approve,Disapprove,White,Neither,Yes,No,No,No,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,National,Complete,Plains/Reps,30 to 44,40 to 49,Republican,40 to 49,0.9420000000000001,
1.0,0.0,G,6.0,84.0,33.0,Third call,1.0,50-59,White,Female,Lamm,Schoettler,,No,Approve,Disapprove,White,Neither,No,No,No,No,Same,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,National,Complete,Plains/Reps,45 to 59,50 to 59,Independent/Other,50 to 64,1.026,
1.0,0.0,G,6.0,84.0,34.0,Third call,1.0,65 and over,Asian,Male,Campbell,Owens,,No,Approve,Approve,Asian,Neither,No,No,No,Yes,Same,Dole,Republican,College grad,,Conservative,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Republican,65 and over,1.05,
1.0,0.0,G,6.0,84.0,35.0,Third call,1.0,30-39,White,Male,Campbell,Schoettler,,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Independent,Some college,15 to 30K,Moderate,18 to 64,National,Complete,Plains/Reps,30 to 44,30 to 39,Independent/Other,30 to 39,0.933,
1.0,0.0,G,6.0,84.0,36.0,Third call,1.0,65 and over,White,,Campbell,Owens,,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Yes,Worse,Dole,Republican,HS grad,Under 15K,Conservative,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Republican,65 and over,1.056,
1.0,0.0,G,6.0,84.0,37.0,Third call,1.0,60-64,White,Male,Lamm,Schoettler,,No,Approve,Approve,White,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,National,Complete,Plains/Reps,60 and over,60 and over,Democrat,50 to 64,1.145,
1.0,0.0,G,6.0,84.0,38.0,Third call,1.0,30-39,White,Male,Campbell,Owens,,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Yes,Same,Dole,Independent,College grad,50 to 75K,Moderate,18 to 64,National,Complete,Plains/Reps,30 to 44,30 to 39,Independent/Other,30 to 39,0.9369999999999999,
1.0,0.0,G,6.0,84.0,39.0,Third call,1.0,50-59,White,Male,Campbell,Owens,,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Yes,Worse,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,National,Complete,Plains/Reps,45 to 59,50 to 59,Republican,50 to 64,0.9369999999999999,
1.0,0.0,G,6.0,84.0,40.0,Third call,1.0,50-59,White,Female,Campbell,Schoettler,,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Yes,Same,Dole,Republican,College grad,Under 15K,Moderate,18 to 64,National,Complete,Plains/Reps,45 to 59,50 to 59,Republican,50 to 64,0.9380000000000001,
1.0,0.0,G,6.0,84.0,41.0,Third call,1.0,65 and over,White,Male,Campbell,Owens,,No,Disapprove,,White,,,,,,Worse,,Independent,,15 to 30K,Conservative,65 and over,National,Complete,Plains/Reps,60 and over,60 and over,Independent/Other,65 and over,1.05,
1.0,0.0,G,6.0,84.0,42.0,Third call,1.0,45-49,White,Male,Campbell,Owens,,No,Approve,,White,,,,,,Worse,,Independent,,50 to 75K,Conservative,18 to 64,National,Complete,Plains/Reps,45 to 59,40 to 49,Independent/Other,40 to 49,0.9369999999999999,
1.0,0.0,G,6.0,84.0,43.0,Third call,1.0,60-64,White,Male,Campbell,Owens,,No,Disapprove,,White,,,,,,Same,,Republican,,30 to 50K,Moderate,18 to 64,National,Complete,Plains/Reps,60 and over,60 and over,Republican,50 to 64,1.05,
1.0,0.0,G,6.0,84.0,44.0,Third call,1.0,40-44,White,Female,Campbell,Schoettler,,No,Approve,,White,,,,,,Same,,Independent,,30 to 50K,Moderate,18 to 64,National,Complete,Plains/Reps,30 to 44,40 to 49,Independent/Other,40 to 49,0.9380000000000001,
1.0,0.0,G,6.0,84.0,45.0,Third call,1.0,18-24,White,Female,Campbell,Schoettler,,No,Approve,,White,,,,,,Worse,,Republican,,15 to 30K,Moderate,18 to 64,National,Complete,Plains/Reps,18 to 29,18 to 24,Republican,18 to 24,1.012,
1.0,0.0,G,6.0,84.0,46.0,Third call,1.0,25-29,White,Male,Campbell,Owens,,No,Approve,,White,,,,,,Worse,,Independent,,15 to 30K,Moderate,18 to 64,National,Complete,Plains/Reps,18 to 29,25 to 29,Independent/Other,25 to 29,1.009,
1.0,0.0,G,6.0,84.0,47.0,Third call,1.0,50-59,White,Female,Campbell,Owens,,No,Approve,,White,,,,,,Same,,Democrat,,15 to 30K,Moderate,18 to 64,National,Complete,Plains/Reps,45 to 59,50 to 59,Democrat,50 to 64,0.9420000000000001,
1.0,0.0,G,6.0,84.0,48.0,Third call,1.0,40-44,White,Female,Campbell,Schoettler,,No,Approve,,White,,,,,,Better,,Democrat,,30 to 50K,Conservative,18 to 64,National,Complete,Plains/Reps,30 to 44,40 to 49,Democrat,40 to 49,0.9380000000000001,
1.0,0.0,G,6.0,84.0,49.0,Third call,1.0,50-59,White,Male,Campbell,Owens,,No,Approve,,White,,,,,,Better,,Independent,,50 to 75K,Moderate,18 to 64,National,Complete,Plains/Reps,45 to 59,50 to 59,Independent/Other,50 to 64,0.9369999999999999,
1.0,0.0,G,6.0,84.0,50.0,Third call,1.0,45-49,Hispanic,Male,Lamm,Schoettler,,Yes,Approve,,Hispanic,,,,,,Better,,Democrat,,30 to 50K,Conservative,18 to 64,National,Complete,Plains/Reps,45 to 59,40 to 49,Democrat,40 to 49,0.857,
