State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Clinton Approval,Congress Approval,I694: Ban Partial Birth,Reason for Cong Vote,Religious Right,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,I200: Ban pref treatment,Ideology,Age (65 and over),I692: Allow med mrjna,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Clinton as person,Telephone survey
48.0,3.0,53.0,First call,50-59,White,Male,Smith,Disapprove,Approve,Yes,Neither,No,Yes,No,No,Same,Dole,Independent,College grad,50 to 75K,Yes,Conservative,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.51,Taxes,Unfavorable,Phone survey
48.0,3.0,54.0,First call,60-64,White,Female,Murray,Approve,Disapprove,No,Neither,Yes,No,No,Yes,Better,Clinton,Democrat,Some college,30 to 50K,No,Moderate,18 to 64,No,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,50 to 64,0.8410000000000001,,Unfavorable,Phone survey
48.0,3.0,55.0,First call,45-49,White,Female,Smith,Disapprove,Approve,No,Neither,No,,Yes,No,Same,Clinton,Independent,Some college,30 to 50K,No,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.681,Social Security,Unfavorable,Phone survey
48.0,3.0,56.0,First call,65 and over,,Female,Murray,Approve,Disapprove,No,Neither,,No,No,Yes,Better,Clinton,Democrat,Some college,30 to 50K,No,Liberal,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,1.79,Education,Unfavorable,Phone survey
48.0,3.0,57.0,First call,50-59,White,Female,Murray,Approve,Disapprove,Yes,Support Clinton,Yes,No,No,Yes,Same,,Independent,Postgrad,15 to 30K,,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.2610000000000001,Environment,Unfavorable,Phone survey
48.0,3.0,58.0,First call,40-44,White,Female,,Approve,Approve,No,Neither,Yes,Yes,Yes,No,Better,Clinton,Democrat,Some college,Under 15K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,40 to 49,Democrat,40 to 49,1.027,Social Security,Favorable,Phone survey
48.0,3.0,59.0,First call,65 and over,White,Male,Smith,Disapprove,Disapprove,No,Neither,No,No,Yes,No,Same,Dole,Republican,HS grad,,Yes,Conservative,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Republican,65 and over,1.074,Social Security,Unfavorable,Phone survey
48.0,3.0,60.0,First call,65 and over,White,Female,Smith,Approve,Approve,No,Neither,Yes,No,No,No,Same,Clinton,Democrat,No HS,Under 15K,No,Conservative,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,1.79,Taxes,Favorable,Phone survey
48.0,3.0,61.0,First call,65 and over,White,Female,Murray,Approve,Disapprove,Yes,Neither,No,No,No,Yes,Better,Clinton,Independent,HS grad,30 to 50K,,Moderate,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,65 and over,1.79,Economy/jobs,Unfavorable,Phone survey
48.0,3.0,62.0,First call,45-49,White,Male,Murray,Approve,Disapprove,No,Support Clinton,Yes,No,No,Yes,Same,Clinton,Democrat,Postgrad,100K or more,Yes,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Democrat,40 to 49,3.021,Economy/jobs,Unfavorable,Phone survey
48.0,3.0,63.0,First call,50-59,White,Male,Smith,Disapprove,Approve,Yes,Neither,No,Yes,Yes,Yes,Same,Clinton,Republican,Some college,15 to 30K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Republican,50 to 64,2.008,Taxes,Favorable,Phone survey
48.0,3.0,64.0,First call,65 and over,White,Female,Murray,Approve,Disapprove,No,Support Clinton,Yes,No,No,,Worse,Clinton,Independent,Some college,30 to 50K,No,Moderate,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,65 and over,0.887,Clin/Lwnsky,Unfavorable,Phone survey
48.0,3.0,65.0,First call,65 and over,White,Female,Murray,Disapprove,,Yes,,No,No,No,Yes,Same,Dole,Independent,Some college,,No,Moderate,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,65 and over,0.451,Social Security,,Phone survey
48.0,3.0,66.0,First call,60-64,White,Female,,Approve,Approve,,Neither,No,No,No,Yes,Better,,Something else,No HS,75 to 100K,No,Moderate,18 to 64,No,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,50 to 64,1.681,Social Security,Unfavorable,Phone survey
48.0,3.0,67.0,First call,25-29,White,Female,Smith,Disapprove,,No,Oppose Clinton,No,Yes,Yes,Yes,Better,Dole,Republican,No HS,50 to 75K,Yes,Conservative,18 to 64,Yes,State,Complete,Olympic Mountains,18 to 29,25 to 29,Republican,25 to 29,2.071,Education,Favorable,Phone survey
48.0,3.0,68.0,First call,50-59,White,Male,Smith,Approve,Approve,Yes,Neither,No,No,No,Yes,Same,Clinton,Democrat,Some college,30 to 50K,Yes,Moderate,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Democrat,50 to 64,2.008,Social Security,Unfavorable,Phone survey
48.0,3.0,69.0,First call,65 and over,White,Male,,Approve,Disapprove,,Neither,No,No,Yes,No,Same,Perot,Independent,Some college,15 to 30K,Yes,Conservative,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,65 and over,2.133,,Unfavorable,Phone survey
48.0,3.0,70.0,First call,50-59,White,Female,Smith,Disapprove,Disapprove,Yes,Neither,No,Yes,Yes,,Worse,Dole,Independent,Postgrad,100K or more,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.2610000000000001,,Favorable,Phone survey
48.0,3.0,71.0,First call,50-59,White,Male,Murray,Approve,Disapprove,No,Support Clinton,,No,No,No,Better,Clinton,Independent,Some college,100K or more,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,0.7629999999999999,Clin/Lwnsky,Unfavorable,Phone survey
48.0,3.0,72.0,First call,65 and over,White,Male,Murray,Disapprove,Disapprove,No,Oppose Clinton,No,Yes,No,,Worse,Dole,Republican,Some college,15 to 30K,Yes,Moderate,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Republican,65 and over,2.133,Social Security,Unfavorable,Phone survey
48.0,3.0,73.0,First call,65 and over,White,Female,Murray,Approve,,,Neither,,No,No,No,Same,Clinton,Something else,Some college,30 to 50K,No,Moderate,65 and over,,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,65 and over,0.887,Social Security,Unfavorable,Phone survey
48.0,3.0,74.0,First call,18-24,Hispanic,Female,Murray,Approve,,No,Neither,,No,No,No,Better,Did not vote,Democrat,HS grad,Under 15K,No,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,18 to 29,18 to 24,Democrat,18 to 24,2.5540000000000003,Environment,Unfavorable,Phone survey
48.0,3.0,75.0,First call,45-49,White,Female,Smith,Disapprove,Disapprove,Yes,Neither,No,,No,Yes,Better,Dole,Republican,Some college,50 to 75K,Yes,Conservative,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Republican,40 to 49,0.8410000000000001,,Favorable,Phone survey
48.0,3.0,76.0,First call,65 and over,White,Female,Murray,Approve,Disapprove,Yes,Support Clinton,Yes,No,No,No,Same,Clinton,Democrat,HS grad,,Yes,Moderate,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,0.887,Social Security,Unfavorable,Phone survey
48.0,3.0,77.0,First call,50-59,Other,Female,Smith,Disapprove,Approve,Yes,Neither,No,Yes,Yes,No,Worse,Dole,Republican,Some college,Under 15K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Republican,50 to 64,1.681,Social Security,Favorable,Phone survey
48.0,3.0,78.0,First call,65 and over,White,Female,Murray,Approve,,,Neither,Yes,No,No,Yes,,Clinton,Democrat,HS grad,Under 15K,,Liberal,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,0.887,Social Security,Unfavorable,Phone survey
48.0,3.0,79.0,First call,65 and over,White,Female,Murray,Approve,Disapprove,No,Neither,Yes,No,No,Yes,Same,Clinton,Democrat,HS grad,30 to 50K,No,Moderate,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,1.79,Social Security,Unfavorable,Phone survey
48.0,3.0,80.0,First call,30-39,White,Male,Smith,Disapprove,Approve,No,Oppose Clinton,,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,No,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,2.476,Taxes,Unfavorable,Phone survey
48.0,3.0,81.0,First call,50-59,White,Male,Murray,Disapprove,Disapprove,No,Neither,No,No,Yes,,Same,Dole,Democrat,HS grad,15 to 30K,Yes,Moderate,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Democrat,50 to 64,2.008,Economy/jobs,Unfavorable,Phone survey
48.0,3.0,82.0,First call,50-59,White,Male,Smith,Approve,Disapprove,No,Support Clinton,Yes,No,No,No,Worse,Dole,Independent,Postgrad,30 to 50K,No,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.012,Environment,Unfavorable,Phone survey
48.0,3.0,83.0,First call,50-59,White,Male,Murray,Approve,Disapprove,Yes,Neither,Yes,No,No,No,Same,Clinton,Independent,Some college,50 to 75K,Yes,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,0.498,Social Security,Unfavorable,Phone survey
48.0,3.0,84.0,First call,30-39,White,Female,Smith,Approve,Disapprove,No,Neither,No,No,Yes,No,Same,Dole,Republican,Some college,50 to 75K,No,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,2.071,Economy/jobs,Favorable,Phone survey
48.0,3.0,85.0,First call,50-59,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,,Better,Clinton,Independent,Postgrad,50 to 75K,No,Conservative,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,0.498,Education,Favorable,Phone survey
48.0,3.0,86.0,First call,65 and over,White,Male,Murray,Approve,Approve,No,Neither,Yes,No,No,Yes,Same,Clinton,Democrat,HS grad,50 to 75K,Yes,Conservative,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,1.074,Social Security,Unfavorable,Phone survey
48.0,3.0,87.0,First call,65 and over,White,Female,Smith,Approve,Approve,No,Oppose Clinton,No,Yes,Yes,No,Same,Perot,Republican,Some college,,,Conservative,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Republican,65 and over,0.887,Social Security,Unfavorable,Phone survey
48.0,3.0,88.0,First call,30-39,White,Male,,Disapprove,Approve,Yes,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,College grad,30 to 50K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,2.476,Economy/jobs,Unfavorable,Phone survey
48.0,3.0,89.0,First call,65 and over,White,Male,Murray,Disapprove,Disapprove,No,Neither,No,Yes,Yes,Yes,Same,Clinton,Independent,Some college,15 to 30K,No,Moderate,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,65 and over,1.074,Environment,Unfavorable,Phone survey
48.0,3.0,90.0,First call,30-39,White,Male,Smith,Disapprove,Approve,Yes,Neither,No,Yes,Yes,No,Better,Dole,Republican,College grad,15 to 30K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,1.23,Taxes,Unfavorable,Phone survey
48.0,3.0,91.0,First call,30-39,White,Female,Murray,Approve,Disapprove,Yes,Neither,Yes,No,No,No,Better,Clinton,Independent,Some college,30 to 50K,Yes,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,2.071,Education,Unfavorable,Phone survey
48.0,3.0,92.0,First call,65 and over,White,Female,Smith,Disapprove,,Yes,Oppose Clinton,No,,,Yes,Same,Dole,Independent,Some college,15 to 30K,,Moderate,65 and over,,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,65 and over,0.887,Social Security,Favorable,Phone survey
48.0,3.0,93.0,First call,60-64,White,Male,Murray,Approve,Disapprove,Yes,Support Clinton,Yes,No,No,No,,Clinton,Democrat,College grad,30 to 50K,Yes,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,50 to 64,1.012,Environment,Unfavorable,Phone survey
48.0,3.0,94.0,First call,40-44,White,Female,Murray,Approve,Disapprove,No,Support Clinton,Yes,No,No,No,Same,Clinton,Democrat,College grad,50 to 75K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,40 to 49,Democrat,40 to 49,3.098,Education,Unfavorable,Phone survey
48.0,3.0,95.0,First call,50-59,White,Female,,Approve,Approve,Yes,Neither,No,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Yes,Moderate,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.681,Social Security,Unfavorable,Phone survey
48.0,3.0,96.0,First call,30-39,White,Female,Murray,Approve,,No,Neither,,No,No,No,Same,Did not vote,Independent,Some college,50 to 75K,No,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,2.071,,Unfavorable,Phone survey
48.0,3.0,97.0,First call,30-39,White,Female,Smith,Disapprove,,Yes,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,HS grad,50 to 75K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,1.027,Taxes,Favorable,Phone survey
48.0,3.0,98.0,First call,50-59,White,Female,Murray,Disapprove,Disapprove,No,Neither,No,No,Yes,Yes,Worse,Clinton,Independent,Some college,15 to 30K,No,Moderate,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,0.8410000000000001,Education,Favorable,Phone survey
48.0,3.0,99.0,First call,65 and over,White,Male,Murray,Disapprove,Disapprove,Yes,,Yes,No,No,Yes,Better,Clinton,Democrat,No HS,Under 15K,,Moderate,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,1.074,Social Security,Favorable,Phone survey
48.0,3.0,100.0,First call,65 and over,White,Female,Smith,Disapprove,Approve,Yes,Oppose Clinton,No,,Yes,No,Same,Dole,Something else,College grad,30 to 50K,Yes,Conservative,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,65 and over,1.79,,Unfavorable,Phone survey
48.0,3.0,101.0,First call,45-49,White,Female,Murray,Approve,Disapprove,No,Neither,No,,,Yes,Same,Clinton,Independent,College grad,30 to 50K,,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,3.363,Education,Favorable,Phone survey
48.0,3.0,102.0,First call,65 and over,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Same,Clinton,Democrat,HS grad,Under 15K,No,Liberal,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,1.79,Social Security,Favorable,Phone survey
48.0,3.0,103.0,First call,50-59,White,Female,Smith,Disapprove,Disapprove,No,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,No,Moderate,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Republican,50 to 64,1.681,Clin/Lwnsky,Unfavorable,Phone survey
48.0,3.0,104.0,First call,65 and over,White,Male,Murray,Approve,Disapprove,No,Support Clinton,Yes,No,No,No,Same,Clinton,Independent,Postgrad,50 to 75K,No,Moderate,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,65 and over,1.074,,Unfavorable,Phone survey
48.0,3.0,105.0,First call,40-44,White,Female,Murray,Approve,Disapprove,No,Support Clinton,,No,No,No,Same,Clinton,Democrat,College grad,30 to 50K,No,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,40 to 49,Democrat,40 to 49,2.071,Environment,Unfavorable,Phone survey
48.0,3.0,106.0,First call,50-59,White,Male,Murray,Disapprove,Disapprove,Yes,Neither,,No,No,No,Worse,Clinton,Democrat,Some college,15 to 30K,,Moderate,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.012,Social Security,Favorable,Phone survey
48.0,3.0,107.0,First call,50-59,White,Male,Murray,Disapprove,Approve,Yes,Neither,No,Yes,Yes,No,Better,Dole,Independent,College grad,30 to 50K,Yes,Conservative,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.339,Taxes,Unfavorable,Phone survey
48.0,3.0,108.0,First call,50-59,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,No,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.681,Education,Unfavorable,Phone survey
48.0,3.0,109.0,First call,60-64,White,Female,Smith,Disapprove,Approve,No,Oppose Clinton,No,Yes,Yes,No,Better,Dole,Republican,Some college,,Yes,Conservative,18 to 64,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Republican,50 to 64,0.8410000000000001,,Unfavorable,Phone survey
48.0,3.0,110.0,First call,18-24,White,Female,,Approve,Approve,Yes,Neither,,No,No,,Better,Did not vote,Democrat,HS grad,100K or more,,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,18 to 29,18 to 24,Democrat,18 to 24,3.192,Education,Unfavorable,Phone survey
48.0,3.0,111.0,First call,65 and over,White,Male,Smith,Approve,,,Neither,No,,,Yes,Better,Dole,Republican,College grad,30 to 50K,Yes,Conservative,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Republican,65 and over,2.133,Taxes,Unfavorable,Phone survey
48.0,3.0,112.0,First call,45-49,Black,Female,Murray,Approve,Disapprove,No,Neither,Yes,No,No,,Better,Clinton,Democrat,Some college,15 to 30K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Democrat,40 to 49,1.681,Economy/jobs,Unfavorable,Phone survey
48.0,3.0,113.0,First call,65 and over,White,Female,Murray,Approve,Disapprove,No,Neither,Yes,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,No,Moderate,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,1.79,Education,Unfavorable,Phone survey
48.0,3.0,114.0,First call,40-44,White,Female,Smith,Disapprove,Approve,Yes,Neither,No,,Yes,,Worse,Dole,Independent,Some college,50 to 75K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,1.027,Taxes,Favorable,Phone survey
48.0,3.0,115.0,First call,65 and over,White,Female,Smith,Disapprove,Disapprove,No,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,No HS,15 to 30K,Yes,Moderate,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Republican,65 and over,1.79,Social Security,,Phone survey
48.0,3.0,116.0,First call,50-59,White,Male,Smith,Disapprove,Disapprove,Yes,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Yes,Moderate,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Republican,50 to 64,1.012,Economy/jobs,Favorable,Phone survey
48.0,3.0,117.0,First call,65 and over,White,Female,Murray,Approve,,No,,Yes,No,No,,Better,Clinton,Democrat,HS grad,15 to 30K,No,Conservative,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,1.79,Social Security,Favorable,Phone survey
48.0,3.0,118.0,First call,45-49,White,Male,Murray,Approve,Approve,No,Neither,No,No,No,Yes,Better,Clinton,Democrat,HS grad,30 to 50K,No,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Democrat,40 to 49,2.008,Education,Unfavorable,Phone survey
48.0,3.0,119.0,First call,50-59,White,Male,Murray,Approve,Disapprove,No,Neither,Yes,No,No,No,Same,Clinton,Democrat,College grad,,Yes,Moderate,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Democrat,50 to 64,2.008,Social Security,Unfavorable,Phone survey
48.0,3.0,120.0,First call,50-59,White,Male,Murray,Approve,Disapprove,No,Neither,,No,No,,Worse,Perot,Independent,College grad,30 to 50K,Yes,,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,2.008,,Unfavorable,Phone survey
48.0,3.0,121.0,First call,65 and over,White,Female,Smith,Disapprove,Approve,Yes,Neither,No,No,Yes,Yes,Worse,Dole,Something else,Some college,,Yes,Moderate,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,65 and over,1.79,Social Security,Favorable,Phone survey
48.0,3.0,122.0,First call,40-44,White,Male,Smith,Approve,,No,Neither,No,No,No,Yes,Same,Clinton,Something else,College grad,50 to 75K,No,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,2.476,Economy/jobs,Unfavorable,Phone survey
