V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
1.0,0.0,G,10.0,128.0,6.0,First call,1.0,50-59,White,Male,Graham,Bush,No,Disapprove,Approve,White,Support,Neither,No,,Yes,No,Same,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Central,45 to 59,50 to 59,Republican,50 to 64,1.701,My view of govt.,Unfavorable
1.0,0.0,G,10.0,128.0,7.0,First call,1.0,45-49,White,Male,Graham,Bush,No,Disapprove,Disapprove,White,Oppose,Neither,No,No,Yes,No,Worse,Clinton,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,1.701,Bring change,Unfavorable
1.0,0.0,G,10.0,128.0,8.0,First call,1.0,40-44,White,Female,Graham,MacKay,No,Approve,,White,Oppose,Neither,No,No,No,No,Same,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,1.5779999999999998,My view of govt.,
1.0,0.0,G,10.0,128.0,9.0,First call,1.0,30-39,Hispanic,Male,Graham,MacKay,Yes,,Approve,Hispanic,Oppose,,No,,,,,,,,,,18 to 64,State,Not complete,Central,30 to 44,30 to 39,,30 to 39,1.3519999999999999,,Unfavorable
1.0,0.0,G,10.0,128.0,10.0,First call,1.0,30-39,White,Male,Graham,Bush,No,Approve,Approve,White,Support,Neither,No,No,No,Yes,Better,Did not vote,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,1.701,My view of govt.,Unfavorable
1.0,0.0,G,10.0,128.0,11.0,First call,1.0,25-29,White,Female,Crist,Bush,No,Disapprove,Disapprove,White,Support,Oppose Clinton,Yes,Yes,Yes,No,Worse,Dole,Republican,College grad,Under 15K,Conservative,18 to 64,State,Complete,Central,18 to 29,25 to 29,Republican,25 to 29,2.573,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,128.0,12.0,First call,1.0,65 and over,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,65 and over,State,Complete,Central,60 and over,60 and over,Democrat,65 and over,1.988,My view of govt.,Unfavorable
1.0,0.0,G,10.0,128.0,13.0,First call,1.0,40-44,Hispanic,Female,Graham,Bush,Yes,Approve,Disapprove,White,Oppose,Support Clinton,No,No,No,Yes,Better,Clinton,Independent,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Central,30 to 44,40 to 49,Independent/Other,40 to 49,1.5939999999999999,,Unfavorable
1.0,0.0,G,10.0,128.0,14.0,First call,1.0,45-49,White,Female,Graham,Bush,No,Disapprove,Approve,White,Oppose,Neither,No,Yes,Yes,,Better,Dole,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,1.7810000000000001,My view of govt.,Unfavorable
1.0,0.0,G,10.0,128.0,15.0,Second call,1.0,45-49,White,Male,Crist,Bush,No,Disapprove,Approve,White,Support,Neither,No,No,Yes,No,Worse,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,1.505,Cares about me,Unfavorable
1.0,0.0,G,10.0,128.0,16.0,Second call,1.0,60-64,White,Female,Crist,Bush,No,Disapprove,Approve,White,Support,Oppose Clinton,No,No,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Central,60 and over,60 and over,Republican,50 to 64,2.077,Cares about me,Unfavorable
1.0,0.0,G,10.0,128.0,17.0,Second call,1.0,30-39,White,Female,Graham,MacKay,No,Approve,Approve,White,Oppose,,No,,,,,,,,,,18 to 64,State,Not complete,Central,30 to 44,30 to 39,,30 to 39,1.5779999999999998,Honest/Trust,
1.0,0.0,G,10.0,128.0,18.0,Second call,1.0,60-64,White,Female,Graham,MacKay,No,Disapprove,Disapprove,White,Support,Neither,No,No,Yes,No,Same,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Central,60 and over,60 and over,Democrat,50 to 64,2.083,Cares about me,Unfavorable
1.0,0.0,G,10.0,128.0,19.0,Second call,1.0,45-49,White,Male,Crist,Bush,No,Disapprove,Approve,White,Support,Neither,No,No,Yes,No,Same,,Republican,HS grad,75 to 100K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,1.505,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,128.0,20.0,Second call,1.0,25-29,Hispanic,,Graham,Bush,Yes,Approve,Approve,Hispanic,Oppose,Neither,No,No,Yes,No,Worse,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,2.487,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,128.0,21.0,Second call,1.0,30-39,Hispanic,Male,Crist,Bush,No,Disapprove,Approve,Hispanic,Support,,No,,,,,,,,,,18 to 64,State,Not complete,Central,30 to 44,30 to 39,,30 to 39,1.349,Cares about me,Unfavorable
1.0,0.0,G,10.0,128.0,22.0,Second call,1.0,45-49,White,Female,Crist,Bush,No,Disapprove,Approve,White,Support,Neither,No,No,Yes,No,Same,Perot,Republican,No HS,75 to 100K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,1.576,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,128.0,23.0,Second call,1.0,50-59,White,Female,Crist,Bush,No,Disapprove,Approve,White,Oppose,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Central,45 to 59,50 to 59,Republican,50 to 64,1.576,Get things done,Unfavorable
1.0,0.0,G,10.0,128.0,24.0,Second call,1.0,65 and over,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Support Clinton,No,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Moderate,65 and over,State,Complete,Central,60 and over,60 and over,Democrat,65 and over,1.988,,Favorable
1.0,0.0,G,10.0,128.0,25.0,Second call,1.0,50-59,White,Male,Crist,Bush,No,Disapprove,Approve,White,Support,Oppose Clinton,No,Yes,Yes,Yes,Worse,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Central,45 to 59,50 to 59,Republican,50 to 64,1.505,Get things done,Unfavorable
1.0,0.0,G,10.0,128.0,26.0,Second call,1.0,30-39,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Support,Neither,No,Yes,Yes,No,Same,Did not vote,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,1.505,Bring change,Unfavorable
1.0,0.0,G,10.0,128.0,27.0,Second call,1.0,40-44,White,Male,Crist,Bush,No,Disapprove,Approve,White,Support,Neither,No,Yes,Yes,No,Worse,Dole,Republican,College grad,75 to 100K,Liberal,18 to 64,State,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,1.505,Bring change,Unfavorable
1.0,0.0,G,10.0,128.0,28.0,Second call,1.0,30-39,White,Female,Graham,MacKay,No,Approve,,White,Oppose,Support Clinton,No,No,No,Yes,Same,Clinton,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,1.5779999999999998,Experience,
1.0,0.0,G,10.0,128.0,29.0,Second call,1.0,25-29,Hispanic,Female,Graham,MacKay,Yes,Disapprove,Approve,Hispanic,Support,Neither,No,No,Yes,No,Worse,Clinton,Democrat,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,2.307,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,128.0,30.0,Second call,1.0,65 and over,White,Female,Graham,Bush,No,,Disapprove,White,Support,,No,No,Yes,Yes,Worse,Clinton,Democrat,,15 to 30K,Moderate,65 and over,State,Complete,Central,60 and over,60 and over,Democrat,65 and over,2.346,,Unfavorable
1.0,0.0,G,10.0,128.0,31.0,Second call,1.0,45-49,White,Male,Crist,Bush,No,Disapprove,Approve,White,Support,Neither,No,Yes,No,No,Worse,Perot,Republican,HS grad,75 to 100K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,1.505,Cares about me,Unfavorable
1.0,0.0,G,10.0,128.0,32.0,Third call,1.0,50-59,White,Male,Crist,Bush,No,Disapprove,Approve,White,Support,Neither,No,Yes,Yes,No,Same,Did not vote,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Central,45 to 59,50 to 59,Republican,50 to 64,1.505,Cares about me,Unfavorable
1.0,0.0,G,10.0,128.0,33.0,Third call,1.0,18-24,White,Male,Graham,MacKay,No,Approve,Approve,White,Oppose,Neither,No,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Central,18 to 29,18 to 24,Democrat,18 to 24,2.465,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,128.0,34.0,Third call,1.0,40-44,Hispanic,Female,,Bush,Yes,Disapprove,Approve,White,Support,Neither,,Yes,Yes,Yes,Same,Perot,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,1.522,Cares about me,Unfavorable
1.0,0.0,G,10.0,128.0,35.0,Third call,1.0,45-49,White,Male,Graham,Bush,No,Disapprove,Disapprove,White,Oppose,,No,,,,,,,,,,18 to 64,State,Not complete,Central,45 to 59,40 to 49,,40 to 49,1.701,,Unfavorable
1.0,0.0,G,10.0,128.0,36.0,Third call,1.0,45-49,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,,No,,,,,,,,,,18 to 64,State,Not complete,Central,45 to 59,40 to 49,,40 to 49,1.5779999999999998,My view of govt.,Unfavorable
1.0,0.0,G,10.0,137.0,1.0,First call,1.0,30-39,Black,Male,Graham,Bush,No,Disapprove,Approve,Black,Support,Neither,No,No,No,No,Better,Dole,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,30 to 39,Independent/Other,30 to 39,0.7389999999999999,My view of govt.,Favorable
1.0,0.0,G,10.0,137.0,2.0,First call,1.0,60-64,Black,Female,Graham,Bush,No,Disapprove,Disapprove,Black,Oppose,Neither,No,No,No,No,Same,Dole,Independent,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,60 and over,60 and over,Independent/Other,50 to 64,0.969,Bring change,Unfavorable
1.0,0.0,G,10.0,137.0,3.0,First call,1.0,45-49,Black,Male,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Neither,No,No,No,Yes,Better,Clinton,Democrat,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,40 to 49,Democrat,40 to 49,0.511,My view of govt.,Favorable
1.0,0.0,G,10.0,137.0,4.0,First call,1.0,40-44,Black,Female,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,40 to 49,Democrat,40 to 49,0.46900000000000003,My party,Favorable
1.0,0.0,G,10.0,137.0,5.0,First call,1.0,50-59,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,Yes,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,50 to 59,Democrat,50 to 64,0.573,My view of govt.,Favorable
1.0,0.0,G,10.0,137.0,6.0,First call,1.0,45-49,Black,Female,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Neither,No,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,40 to 49,Democrat,40 to 49,0.46900000000000003,My view of govt.,Favorable
1.0,0.0,G,10.0,137.0,7.0,First call,1.0,50-59,Black,Female,Graham,MacKay,No,Approve,Approve,Black,Oppose,,Yes,,,,,,,,,,18 to 64,State,Not complete,Miami/Gold Coast,45 to 59,50 to 59,,50 to 64,0.46900000000000003,My view of govt.,Favorable
1.0,0.0,G,10.0,137.0,8.0,First call,1.0,50-59,White,Female,Graham,Bush,No,Disapprove,Approve,White,Support,Neither,Yes,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,,Moderate,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,50 to 59,Republican,50 to 64,0.764,,Unfavorable
1.0,0.0,G,10.0,137.0,9.0,First call,1.0,45-49,Black,Male,Graham,MacKay,No,Approve,Approve,Black,Oppose,Neither,Yes,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,40 to 49,Democrat,40 to 49,0.511,,Favorable
1.0,0.0,G,10.0,137.0,10.0,First call,1.0,40-44,Black,Male,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,,No,,,,,,,,,,18 to 64,State,Not complete,Miami/Gold Coast,30 to 44,40 to 49,,40 to 49,0.511,My view of govt.,Favorable
1.0,0.0,G,10.0,137.0,11.0,First call,1.0,40-44,White,Male,,Bush,No,Approve,,White,Oppose,,Yes,No,No,No,Better,Clinton,Democrat,HS grad,100K or more,Liberal,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,40 to 49,Democrat,40 to 49,0.7920000000000001,Honest/Trust,Favorable
1.0,0.0,G,10.0,137.0,12.0,First call,1.0,30-39,Black,Male,Graham,MacKay,No,Approve,Approve,Black,Oppose,Neither,No,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,30 to 39,Democrat,30 to 39,0.511,Cares about me,Favorable
1.0,0.0,G,10.0,137.0,13.0,First call,1.0,50-59,Black,Male,Graham,MacKay,No,,Disapprove,Black,,,,,,,,,,,,,18 to 64,State,Not complete,Miami/Gold Coast,45 to 59,50 to 59,,50 to 64,0.511,Cares about me,
1.0,0.0,G,10.0,137.0,14.0,First call,1.0,60-64,Black,Male,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Miami/Gold Coast,60 and over,60 and over,Democrat,50 to 64,0.73,Experience,Favorable
1.0,0.0,G,10.0,137.0,15.0,Second call,1.0,60-64,Black,Male,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Support Clinton,Yes,No,No,No,Better,Clinton,Democrat,No HS,Under 15K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,60 and over,60 and over,Democrat,50 to 64,0.73,Bring change,Favorable
1.0,0.0,G,10.0,137.0,16.0,Second call,1.0,,Black,Female,Graham,MacKay,No,,,Black,,,,,,,,,,,,,,State,Not complete,Miami/Gold Coast,,,,,0.46900000000000003,,
1.0,0.0,G,10.0,137.0,17.0,Second call,1.0,65 and over,Black,Male,,MacKay,,Approve,Approve,Black,Oppose,Neither,,,,,Better,,Democrat,HS grad,75 to 100K,,65 and over,State,Complete,Miami/Gold Coast,60 and over,60 and over,Democrat,65 and over,0.696,Experience,Favorable
1.0,0.0,G,10.0,137.0,18.0,Second call,1.0,25-29,Black,Male,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Support Clinton,No,No,No,No,Better,Clinton,Independent,,15 to 30K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,18 to 29,25 to 29,Independent/Other,25 to 29,0.608,Cares about me,Favorable
1.0,0.0,G,10.0,137.0,19.0,Second call,1.0,60-64,Hispanic,Female,Crist,Bush,Yes,Disapprove,Approve,Hispanic,Oppose,Neither,No,Yes,Yes,Yes,Same,Dole,Republican,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,60 and over,60 and over,Republican,50 to 64,0.8580000000000001,Bring change,Unfavorable
1.0,0.0,G,10.0,137.0,20.0,Second call,1.0,50-59,Black,Female,Graham,MacKay,No,Approve,Approve,Black,Oppose,Support Clinton,No,No,No,No,Better,Clinton,Democrat,No HS,Under 15K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,50 to 59,Democrat,50 to 64,0.46900000000000003,Honest/Trust,Favorable
1.0,0.0,G,10.0,137.0,21.0,Second call,1.0,18-24,Black,Male,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Support Clinton,No,No,No,No,Worse,Clinton,Democrat,Postgrad,15 to 30K,Liberal,18 to 64,State,Complete,Miami/Gold Coast,18 to 29,18 to 24,Democrat,18 to 24,0.608,Bring change,Favorable
1.0,0.0,G,10.0,137.0,22.0,Second call,1.0,40-44,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,,No,,,,,,,,,,18 to 64,State,Not complete,Miami/Gold Coast,30 to 44,40 to 49,,40 to 49,0.5269999999999999,Experience,Favorable
1.0,0.0,G,10.0,137.0,23.0,Second call,1.0,30-39,Black,Female,Graham,MacKay,No,Approve,Approve,Black,Oppose,Neither,No,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,30 to 39,Democrat,30 to 39,0.46900000000000003,Cares about me,Favorable
1.0,0.0,G,10.0,137.0,24.0,Third call,1.0,30-39,Black,Female,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,30 to 39,Democrat,30 to 39,0.46900000000000003,,Favorable
1.0,0.0,G,10.0,137.0,25.0,Third call,1.0,50-59,Black,Female,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Support Clinton,No,No,No,No,Worse,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,50 to 59,Democrat,50 to 64,0.46900000000000003,Cares about me,Favorable
1.0,0.0,G,10.0,137.0,26.0,Third call,1.0,50-59,Black,Male,Graham,MacKay,No,Approve,Approve,Black,Oppose,Support Clinton,No,No,No,No,Better,Clinton,Democrat,College grad,75 to 100K,Liberal,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,50 to 59,Democrat,50 to 64,0.511,My view of govt.,Favorable
1.0,0.0,G,10.0,137.0,27.0,Third call,1.0,30-39,Black,Female,Graham,MacKay,No,Approve,Approve,Black,Oppose,Support Clinton,No,No,No,No,,Clinton,Independent,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,30 to 39,Independent/Other,30 to 39,0.46900000000000003,My view of govt.,Favorable
1.0,0.0,G,10.0,137.0,28.0,Third call,1.0,30-39,Black,Male,Graham,Bush,No,Disapprove,Approve,Black,Support,Neither,Yes,No,Yes,Yes,Same,Dole,Independent,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,30 to 39,Independent/Other,30 to 39,0.7389999999999999,My view of govt.,Favorable
1.0,0.0,G,10.0,137.0,29.0,Third call,1.0,45-49,Black,Female,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Neither,Yes,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,40 to 49,Democrat,40 to 49,0.46900000000000003,Get things done,Favorable
1.0,0.0,G,10.0,137.0,30.0,Third call,1.0,50-59,Black,Female,Graham,MacKay,No,Approve,,Black,Oppose,Oppose Clinton,No,No,No,Yes,Same,Clinton,Democrat,No HS,,Moderate,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,50 to 59,Democrat,50 to 64,0.46900000000000003,My party,Favorable
1.0,0.0,G,10.0,137.0,31.0,Third call,1.0,45-49,Black,Female,Graham,MacKay,No,,,Black,Support,,Yes,,,,,Clinton,Democrat,HS grad,30 to 50K,,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,40 to 49,Democrat,40 to 49,0.46900000000000003,,
1.0,0.0,G,10.0,137.0,32.0,Third call,1.0,30-39,White,Female,Graham,Bush,No,Disapprove,Approve,White,Oppose,Neither,No,No,No,Yes,Better,Dole,Democrat,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,30 to 39,Democrat,30 to 39,0.764,Bring change,Unfavorable
1.0,0.0,G,10.0,137.0,33.0,Third call,1.0,,Hispanic,Male,Crist,MacKay,Yes,,,White,,,Yes,,Yes,,,,Republican,Some college,,,,State,Complete,Miami/Gold Coast,,,Republican,,0.452,Get things done,
1.0,0.0,G,10.0,137.0,34.0,Third call,1.0,30-39,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Oppose,Oppose Clinton,No,No,No,Yes,Worse,Dole,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,30 to 39,Independent/Other,30 to 39,0.7349999999999999,Bring change,Unfavorable
1.0,0.0,G,10.0,137.0,35.0,Third call,1.0,50-59,Black,Female,Graham,MacKay,No,Approve,,Black,Oppose,Support Clinton,No,Yes,Yes,Yes,Better,Clinton,Democrat,HS grad,Under 15K,Liberal,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,50 to 59,Democrat,50 to 64,0.46900000000000003,My party,Favorable
1.0,0.0,G,10.0,137.0,36.0,Third call,1.0,50-59,Black,Male,Graham,MacKay,No,Approve,Approve,Black,Oppose,Support Clinton,No,No,No,No,Better,Clinton,Democrat,College grad,75 to 100K,Liberal,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,50 to 59,Democrat,50 to 64,0.511,My view of govt.,Favorable
1.0,0.0,G,10.0,137.0,37.0,Third call,1.0,50-59,Black,Female,Graham,MacKay,No,Approve,Disapprove,Black,,Neither,,No,No,No,Worse,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,50 to 59,Democrat,50 to 64,0.46900000000000003,Cares about me,
1.0,0.0,G,10.0,137.0,38.0,Third call,1.0,50-59,Black,Male,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Neither,No,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,50 to 59,Democrat,50 to 64,0.511,My party,Favorable
1.0,0.0,G,10.0,137.0,39.0,Third call,1.0,50-59,Black,Male,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Support Clinton,No,No,No,No,Better,Clinton,Democrat,No HS,75 to 100K,Liberal,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,50 to 59,Democrat,50 to 64,0.511,My view of govt.,Favorable
1.0,0.0,G,10.0,137.0,40.0,Third call,1.0,45-49,Black,Female,Graham,MacKay,No,,,Black,Support,,Yes,,,,,Clinton,Democrat,HS grad,30 to 50K,,18 to 64,State,Complete,Miami/Gold Coast,45 to 59,40 to 49,Democrat,40 to 49,0.46900000000000003,,
1.0,0.0,G,10.0,137.0,41.0,Third call,1.0,30-39,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Oppose,Oppose Clinton,No,No,No,Yes,Worse,Dole,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,30 to 39,Independent/Other,30 to 39,0.7349999999999999,Bring change,Unfavorable
1.0,0.0,G,10.0,137.0,42.0,Third call,1.0,,Hispanic,,Crist,MacKay,Yes,,,,,,Yes,,Yes,,,,Republican,Some college,,,,State,Complete,Miami/Gold Coast,,,Republican,,0.41800000000000004,Get things done,
1.0,0.0,G,10.0,137.0,43.0,Third call,1.0,30-39,White,Female,Graham,Bush,No,Disapprove,Approve,White,Oppose,Neither,No,No,No,Yes,Better,Dole,Democrat,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Miami/Gold Coast,30 to 44,30 to 39,Democrat,30 to 39,0.764,Bring change,Unfavorable
