State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,Ashcroft good Pres?,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,Ideology,Age (65 and over),Senate importance,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Clinton as person
26.0,111.0,42.0,Third call,65 and over,Black,Male,Bond,Approve,Disapprove,Neither,No,No,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,Liberal,65 and over,Issues,State,Complete,St. Louis city,60 and over,60 and over,Democrat,65 and over,0.075,Favorable
26.0,111.0,43.0,Third call,50-59,Black,Male,Nixon,Approve,,Support Clinton,No,,No,No,No,Same,Clinton,Democrat,HS grad,Under 15K,Conservative,18 to 64,Issues,State,Complete,St. Louis city,45 to 59,50 to 59,Democrat,50 to 64,0.096,Favorable
26.0,111.0,44.0,Third call,65 and over,Black,Female,Nixon,Approve,Approve,Support Clinton,No,No,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Liberal,65 and over,Issues,State,Complete,St. Louis city,60 and over,60 and over,Democrat,65 and over,0.108,Favorable
26.0,111.0,45.0,Third call,30-39,Black,Male,Nixon,Approve,Approve,Support Clinton,No,No,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,Issues,State,Complete,St. Louis city,30 to 44,30 to 39,Democrat,30 to 39,0.096,Favorable
26.0,111.0,46.0,Third call,40-44,Black,Male,Nixon,Approve,Approve,Support Clinton,No,No,No,No,No,Better,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,Issues,State,Complete,St. Louis city,30 to 44,40 to 49,Democrat,40 to 49,0.096,Favorable
26.0,111.0,47.0,Third call,65 and over,Black,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Independent,College grad,15 to 30K,Moderate,65 and over,Issues,State,Complete,St. Louis city,60 and over,60 and over,Independent/Other,65 and over,0.108,Unfavorable
26.0,111.0,48.0,Third call,65 and over,Black,Male,Bond,Approve,Disapprove,Support Clinton,No,No,No,No,No,Same,Clinton,Independent,Some college,30 to 50K,Moderate,65 and over,Issues,State,Complete,St. Louis city,60 and over,60 and over,Independent/Other,65 and over,0.075,Favorable
26.0,111.0,49.0,Third call,65 and over,Black,Female,Bond,Approve,,Neither,No,No,No,No,Yes,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,65 and over,Issues,State,Complete,St. Louis city,60 and over,60 and over,Democrat,65 and over,0.08700000000000001,Favorable
26.0,111.0,50.0,Third call,40-44,Black,Female,Bond,Approve,Disapprove,Support Clinton,Yes,No,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Conservative,18 to 64,Issues,State,Complete,St. Louis city,30 to 44,40 to 49,Democrat,40 to 49,0.08900000000000001,Favorable
26.0,113.0,1.0,First call,50-59,Black,Female,Bond,Disapprove,Disapprove,Oppose Clinton,No,,Yes,No,Yes,Worse,Other,Independent,HS grad,75 to 100K,Conservative,18 to 64,,National,Complete,St. Louis city,45 to 59,50 to 59,Independent/Other,50 to 64,0.39399999999999996,Favorable
26.0,113.0,2.0,First call,50-59,Asian,Female,Bond,Disapprove,Approve,Oppose Clinton,Yes,,Yes,Yes,Yes,Better,Dole,Something else,HS grad,100K or more,Conservative,18 to 64,,National,Complete,St. Louis city,45 to 59,50 to 59,Independent/Other,50 to 64,0.42200000000000004,Unfavorable
26.0,113.0,3.0,First call,50-59,Asian,Male,Bond,Disapprove,Disapprove,Oppose Clinton,Yes,,No,Yes,Yes,Better,Dole,Something else,College grad,100K or more,Conservative,18 to 64,,National,Complete,St. Louis city,45 to 59,50 to 59,Independent/Other,50 to 64,0.36499999999999994,Unfavorable
26.0,113.0,4.0,First call,60-64,Other,Female,Nixon,Approve,Approve,Neither,No,,Yes,No,Yes,Worse,Dole,Republican,No HS,Under 15K,Moderate,18 to 64,,National,Complete,St. Louis city,60 and over,60 and over,Republican,50 to 64,0.514,Unfavorable
26.0,113.0,5.0,First call,50-59,Asian,Male,Bond,Disapprove,Approve,Neither,No,,Yes,No,Yes,Worse,Dole,Republican,No HS,15 to 30K,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,50 to 59,Republican,50 to 64,0.36499999999999994,Unfavorable
26.0,113.0,6.0,First call,45-49,White,Female,Nixon,Disapprove,Disapprove,Support Clinton,No,,Yes,Yes,Yes,Worse,Other,Independent,HS grad,30 to 50K,Conservative,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Independent/Other,40 to 49,0.526,Favorable
26.0,113.0,7.0,First call,50-59,White,Male,Nixon,Approve,Approve,Oppose Clinton,No,,Yes,Yes,Yes,Worse,Clinton,Democrat,HS grad,30 to 50K,Conservative,18 to 64,,National,Complete,St. Louis city,45 to 59,50 to 59,Democrat,50 to 64,0.455,Favorable
26.0,113.0,8.0,First call,40-44,Black,Female,Nixon,Disapprove,Disapprove,Oppose Clinton,No,,Yes,No,Yes,Worse,Perot,Independent,HS grad,30 to 50K,Conservative,18 to 64,,National,Complete,St. Louis city,30 to 44,40 to 49,Independent/Other,40 to 49,0.492,Favorable
26.0,113.0,9.0,First call,45-49,White,Female,Bond,Approve,,,,,,,,Same,,Something else,,15 to 30K,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Independent/Other,40 to 49,0.42200000000000004,
26.0,113.0,10.0,First call,45-49,White,Female,Nixon,Disapprove,,,,,,,,Same,,Republican,,50 to 75K,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Republican,40 to 49,0.526,
26.0,113.0,11.0,First call,45-49,Asian,Female,Nixon,Disapprove,,,,,,,,Same,,Democrat,,75 to 100K,Liberal,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Democrat,40 to 49,0.526,
26.0,113.0,12.0,First call,45-49,White,Female,Nixon,Disapprove,,,,,,,,Worse,,Republican,,100K or more,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Republican,40 to 49,0.526,
26.0,113.0,13.0,First call,45-49,White,Male,Nixon,Disapprove,,,,,,,,Worse,,Republican,,100K or more,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Republican,40 to 49,0.455,
26.0,113.0,14.0,First call,45-49,White,Female,Nixon,Disapprove,,,,,,,,Same,,Democrat,,50 to 75K,Liberal,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Democrat,40 to 49,0.526,
26.0,113.0,15.0,First call,18-24,White,Female,Other,Disapprove,,,,,,,,Worse,,Republican,,100K or more,Moderate,18 to 64,,National,Complete,St. Louis city,18 to 29,18 to 24,Republican,18 to 24,0.7269999999999999,
26.0,113.0,16.0,First call,45-49,Black,Female,Bond,Disapprove,,,,,,,,Same,,Independent,,100K or more,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Independent/Other,40 to 49,0.39399999999999996,
26.0,113.0,17.0,Second call,25-29,Asian,Male,Bond,Approve,Disapprove,Oppose Clinton,Yes,,Yes,Yes,Yes,Better,Perot,Something else,HS grad,100K or more,Conservative,18 to 64,,National,Complete,St. Louis city,18 to 29,25 to 29,Independent/Other,25 to 29,0.402,Unfavorable
26.0,113.0,18.0,Second call,25-29,White,Female,Bond,Approve,Disapprove,Oppose Clinton,Yes,,Yes,Yes,Yes,Better,Perot,Something else,HS grad,100K or more,Conservative,18 to 64,,National,Complete,St. Louis city,18 to 29,25 to 29,Independent/Other,25 to 29,0.46499999999999997,Unfavorable
26.0,113.0,19.0,Second call,25-29,Asian,Female,Bond,Approve,Disapprove,Neither,Yes,,Yes,Yes,Yes,Better,Perot,Something else,HS grad,100K or more,Conservative,18 to 64,,National,Complete,St. Louis city,18 to 29,25 to 29,Independent/Other,25 to 29,0.46499999999999997,Unfavorable
26.0,113.0,20.0,Second call,25-29,Asian,Female,Bond,Approve,Approve,Oppose Clinton,Yes,,Yes,Yes,No,Better,Perot,Something else,HS grad,100K or more,Conservative,18 to 64,,National,Complete,St. Louis city,18 to 29,25 to 29,Independent/Other,25 to 29,0.46499999999999997,Unfavorable
26.0,113.0,21.0,Second call,25-29,White,Female,Nixon,Approve,Approve,Oppose Clinton,Yes,,Yes,No,No,Better,Dole,Something else,HS grad,100K or more,Conservative,18 to 64,,National,Complete,St. Louis city,18 to 29,25 to 29,Independent/Other,25 to 29,0.58,Unfavorable
26.0,113.0,22.0,Second call,25-29,White,Male,Nixon,Approve,Approve,Oppose Clinton,Yes,,Yes,Yes,Yes,Better,Perot,Something else,HS grad,100K or more,Conservative,18 to 64,,National,Complete,St. Louis city,18 to 29,25 to 29,Independent/Other,25 to 29,0.502,Unfavorable
26.0,113.0,23.0,Second call,45-49,White,Male,Nixon,Approve,,,,,,,,Same,,Democrat,,15 to 30K,Liberal,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Democrat,40 to 49,0.455,
26.0,113.0,24.0,Second call,45-49,Black,Female,Bond,Approve,,,,,,,,Same,,Independent,,30 to 50K,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Independent/Other,40 to 49,0.39399999999999996,
26.0,113.0,25.0,Second call,45-49,Asian,Male,Bond,Disapprove,,,,,,,,Same,,Democrat,,15 to 30K,Liberal,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Democrat,40 to 49,0.36499999999999994,
26.0,113.0,26.0,Second call,45-49,White,Female,Bond,Disapprove,,,,,,,,Same,,Democrat,,100K or more,Liberal,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Democrat,40 to 49,0.42200000000000004,
26.0,113.0,27.0,Second call,45-49,Black,Female,Bond,Approve,,,,,,,,Same,,Independent,,100K or more,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Independent/Other,40 to 49,0.39399999999999996,
26.0,113.0,28.0,Second call,18-24,White,Male,Nixon,Approve,,,,,,,,Same,,Independent,,15 to 30K,Moderate,18 to 64,,National,Complete,St. Louis city,18 to 29,18 to 24,Independent/Other,18 to 24,0.502,
26.0,113.0,29.0,Third call,40-44,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,,No,No,Yes,Better,Did not vote,Independent,College grad,50 to 75K,Moderate,18 to 64,,National,Complete,St. Louis city,30 to 44,40 to 49,Independent/Other,40 to 49,0.42200000000000004,Unfavorable
26.0,113.0,30.0,Third call,30-39,White,Male,Nixon,Approve,Disapprove,Neither,No,,No,No,Yes,Better,Clinton,Independent,Postgrad,75 to 100K,Liberal,18 to 64,,National,Complete,St. Louis city,30 to 44,30 to 39,Independent/Other,30 to 39,0.455,Favorable
26.0,113.0,31.0,Third call,40-44,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,Yes,Same,Dole,Independent,College grad,30 to 50K,Conservative,18 to 64,,National,Complete,St. Louis city,30 to 44,40 to 49,Independent/Other,40 to 49,0.42200000000000004,Unfavorable
26.0,113.0,32.0,Third call,60-64,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Liberal,18 to 64,,National,Complete,St. Louis city,60 and over,60 and over,Democrat,50 to 64,0.443,
26.0,113.0,33.0,Third call,30-39,White,Male,Nixon,Approve,Disapprove,Neither,No,,No,No,Yes,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,,National,Complete,St. Louis city,30 to 44,30 to 39,Democrat,30 to 39,0.455,Favorable
26.0,113.0,34.0,Third call,30-39,White,Female,Nixon,Approve,Approve,Support Clinton,No,,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,,National,Complete,St. Louis city,30 to 44,30 to 39,Democrat,30 to 39,0.526,Favorable
26.0,113.0,35.0,Third call,30-39,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,,No,No,No,Same,Clinton,Independent,Some college,15 to 30K,Moderate,18 to 64,,National,Complete,St. Louis city,30 to 44,30 to 39,Independent/Other,30 to 39,0.455,Favorable
26.0,113.0,36.0,Third call,50-59,White,Female,Nixon,Approve,Disapprove,,,,,,,,,,,,,18 to 64,,National,Not complete,St. Louis city,45 to 59,50 to 59,,50 to 64,0.526,
26.0,113.0,37.0,Third call,50-59,White,Male,Nixon,Disapprove,Disapprove,Neither,No,,Yes,Yes,No,Better,Clinton,Independent,College grad,,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,50 to 59,Independent/Other,50 to 64,0.455,Unfavorable
26.0,113.0,38.0,Third call,65 and over,White,Female,Nixon,Approve,Disapprove,Neither,No,,No,No,Yes,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,65 and over,,National,Complete,St. Louis city,60 and over,60 and over,Democrat,65 and over,0.514,Unfavorable
26.0,113.0,39.0,Third call,65 and over,White,Female,Nixon,Approve,Approve,Neither,,,No,No,No,Same,Clinton,Democrat,HS grad,,Moderate,65 and over,,National,Complete,St. Louis city,60 and over,60 and over,Democrat,65 and over,0.514,Favorable
26.0,113.0,40.0,Third call,50-59,White,Female,Nixon,Approve,Disapprove,Support Clinton,No,,No,No,Yes,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,,National,Complete,St. Louis city,45 to 59,50 to 59,Democrat,50 to 64,0.526,Favorable
26.0,113.0,41.0,Third call,30-39,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,No,Better,Did not vote,Independent,College grad,15 to 30K,Moderate,18 to 64,,National,Complete,St. Louis city,30 to 44,30 to 39,Independent/Other,30 to 39,0.42200000000000004,Unfavorable
26.0,113.0,42.0,Third call,18-24,White,Male,Nixon,Approve,Approve,,,,,,,,,,,,,18 to 64,,National,Not complete,St. Louis city,18 to 29,18 to 24,,18 to 24,0.502,
26.0,113.0,43.0,Third call,50-59,White,Female,Nixon,Approve,,,,,,,,Better,,Independent,,50 to 75K,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,50 to 59,Independent/Other,50 to 64,0.526,
26.0,113.0,44.0,Third call,45-49,White,Female,Nixon,Approve,,,,,,,,,,,,,,18 to 64,,National,Not complete,St. Louis city,45 to 59,40 to 49,,40 to 49,0.526,
26.0,113.0,45.0,Third call,30-39,White,Female,Nixon,Approve,,,,,,,,,,,,,,18 to 64,,National,Complete,St. Louis city,30 to 44,30 to 39,,30 to 39,0.526,
26.0,113.0,46.0,Third call,50-59,White,Male,Bond,Approve,,,,,,,,Better,,Democrat,,100K or more,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,50 to 59,Democrat,50 to 64,0.36499999999999994,
26.0,113.0,47.0,Third call,30-39,Hispanic,Female,Bond,Approve,,,,,,,,Same,,Independent,,30 to 50K,Moderate,18 to 64,,National,Complete,St. Louis city,30 to 44,30 to 39,Independent/Other,30 to 39,0.39399999999999996,
26.0,113.0,48.0,Third call,40-44,White,Female,Bond,Disapprove,,,,,,,,Better,,Republican,,75 to 100K,Moderate,18 to 64,,National,Complete,St. Louis city,30 to 44,40 to 49,Republican,40 to 49,0.42200000000000004,
26.0,113.0,49.0,Third call,65 and over,White,Female,Nixon,Approve,,,,,,,,,,,,,,65 and over,,National,Not complete,St. Louis city,60 and over,60 and over,,65 and over,0.514,
26.0,113.0,50.0,Third call,65 and over,White,Male,Nixon,Approve,,,,,,,,Better,,Democrat,,50 to 75K,Liberal,65 and over,,National,Complete,St. Louis city,60 and over,60 and over,Democrat,65 and over,0.443,
26.0,113.0,51.0,Third call,60-64,White,Female,Nixon,Approve,,,,,,,,Same,,Independent,,50 to 75K,Liberal,18 to 64,,National,Complete,St. Louis city,60 and over,60 and over,Independent/Other,50 to 64,0.514,
26.0,113.0,52.0,Third call,50-59,White,Female,Bond,Disapprove,,,,,,,,Same,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,St. Louis city,45 to 59,50 to 59,Republican,50 to 64,0.42200000000000004,
26.0,113.0,53.0,Third call,45-49,White,Male,Nixon,Approve,,,,,,,,Same,,Democrat,,30 to 50K,Moderate,18 to 64,,National,Complete,St. Louis city,45 to 59,40 to 49,Democrat,40 to 49,0.455,
26.0,113.0,54.0,Third call,30-39,White,Female,Bond,Disapprove,,,,,,,,Better,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,St. Louis city,30 to 44,30 to 39,Republican,30 to 39,0.42200000000000004,
26.0,113.0,55.0,Third call,18-24,White,Male,Nixon,Approve,,,,,,,,,,,,,,18 to 64,,National,Not complete,St. Louis city,18 to 29,18 to 24,,18 to 24,0.502,
26.0,117.0,1.0,First call,18-24,White,Male,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Yes,Better,Dole,Republican,Some college,15 to 30K,Liberal,18 to 64,Moral Values,State,Complete,North/Southeast,18 to 29,18 to 24,Republican,18 to 24,1.086,Unfavorable
26.0,117.0,2.0,First call,30-39,White,Male,Nixon,Disapprove,Disapprove,Neither,,No,Yes,Yes,,Same,Perot,Independent,Some college,30 to 50K,Moderate,18 to 64,,State,Complete,North/Southeast,30 to 44,30 to 39,Independent/Other,30 to 39,1.025,Unfavorable
26.0,117.0,3.0,First call,60-64,White,Male,Bond,Disapprove,Disapprove,,Yes,No,,,,,,,Some college,,,18 to 64,Moral Values,State,Complete,North/Southeast,60 and over,60 and over,,50 to 64,1.305,Favorable
26.0,117.0,4.0,First call,40-44,White,Male,Bond,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,No,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,40 to 49,Republican,40 to 49,1.004,Unfavorable
26.0,117.0,5.0,First call,50-59,White,,Nixon,Approve,Disapprove,,No,No,,,,,,,Some college,,,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,50 to 59,,50 to 64,0.92,Favorable
26.0,117.0,6.0,First call,30-39,White,Male,Bond,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,30 to 39,Republican,30 to 39,1.004,Unfavorable
26.0,117.0,7.0,First call,40-44,Asian,,Bond,Disapprove,Disapprove,Neither,No,No,No,Yes,No,Better,Dole,Republican,Postgrad,15 to 30K,Conservative,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,40 to 49,Republican,40 to 49,1.004,Unfavorable
26.0,117.0,8.0,First call,30-39,White,Male,Bond,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Yes,,Same,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,30 to 39,Republican,30 to 39,1.004,Unfavorable
26.0,117.0,9.0,First call,45-49,White,Male,Bond,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,Yes,Same,Dole,Independent,Some college,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,40 to 49,Independent/Other,40 to 49,1.004,Unfavorable
26.0,117.0,10.0,First call,40-44,White,Female,Bond,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Yes,Worse,Dole,Independent,No HS,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.9,Unfavorable
26.0,117.0,11.0,First call,65 and over,White,Female,Nixon,Approve,Approve,Neither,No,No,No,No,Yes,Better,Clinton,Independent,Postgrad,30 to 50K,Moderate,65 and over,Issues,State,Complete,North/Southeast,60 and over,60 and over,Independent/Other,65 and over,1.196,Unfavorable
26.0,117.0,12.0,First call,30-39,White,Male,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,No,Same,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,30 to 39,Republican,30 to 39,1.004,Unfavorable
26.0,117.0,13.0,First call,50-59,White,Male,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,No,Worse,Dole,Independent,HS grad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,50 to 59,Independent/Other,50 to 64,1.004,Unfavorable
26.0,117.0,14.0,First call,40-44,White,Female,Nixon,Approve,Approve,Support Clinton,No,Yes,No,No,Yes,Same,Clinton,Democrat,HS grad,Under 15K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,40 to 49,Democrat,40 to 49,0.92,Favorable
26.0,117.0,15.0,First call,50-59,White,Female,Bond,Disapprove,Approve,Oppose Clinton,Yes,No,Yes,Yes,Yes,Worse,Dole,,HS grad,15 to 30K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,50 to 59,,50 to 64,0.9,Unfavorable
26.0,117.0,16.0,Second call,50-59,White,Female,Bond,Disapprove,Approve,Neither,Yes,Yes,,Yes,Yes,Same,Dole,Republican,HS grad,,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,50 to 59,Republican,50 to 64,0.9,Unfavorable
26.0,117.0,17.0,Second call,65 and over,White,Male,Bond,Disapprove,Disapprove,Neither,No,Yes,Yes,,,Same,Other,Republican,College grad,Under 15K,Conservative,65 and over,Moral Values,State,Complete,North/Southeast,60 and over,60 and over,Republican,65 and over,1.305,Unfavorable
26.0,117.0,18.0,Second call,45-49,White,Female,Nixon,Approve,,Support Clinton,No,,No,No,No,Worse,Clinton,Democrat,No HS,Under 15K,Conservative,18 to 64,,State,Complete,North/Southeast,45 to 59,40 to 49,Democrat,40 to 49,0.92,Favorable
26.0,117.0,19.0,Second call,40-44,White,Male,Bond,Approve,Disapprove,Neither,No,Yes,No,No,Yes,Worse,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,40 to 49,Independent/Other,40 to 49,1.004,Favorable
26.0,117.0,20.0,Second call,65 and over,White,Male,Bond,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,,,Same,Dole,Republican,Some college,30 to 50K,Conservative,65 and over,Moral Values,State,Complete,North/Southeast,60 and over,60 and over,Republican,65 and over,1.305,Unfavorable
