State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Q9: Allow med marjna?,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Senate issues,Clinton as person
29.0,66.0,7.0,Third call,50-59,Hispanic,Female,Reid,Jones,Approve,Approve,No,Support Clinton,No,No,No,Worse,Clinton,Democrat,HS grad,Under 15K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Democrat,50 to 64,2.666,Social Security,Favorable
29.0,66.0,8.0,Third call,45-49,White,Male,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Better,Clinton,Something else,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Independent/Other,40 to 49,3.13,Nuclear waste,Favorable
29.0,66.0,9.0,Third call,30-39,Hispanic,Male,Reid,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,Yes,Better,Clinton,Democrat,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Democrat,30 to 39,3.415,Crime/drugs,Unfavorable
29.0,66.0,10.0,Third call,65 and over,White,Female,Other,Other,Approve,Approve,Yes,Support Clinton,Yes,Yes,Yes,Better,Clinton,Democrat,College grad,75 to 100K,Liberal,65 and over,State,Complete,Washoe County,60 and over,60 and over,Democrat,65 and over,5.924,Taxes,Favorable
29.0,66.0,11.0,Third call,50-59,White,Female,Reid,Guinn,Disapprove,Approve,Yes,Neither,No,No,Yes,Better,Clinton,Republican,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Republican,50 to 64,2.917,Education,Favorable
29.0,66.0,12.0,Third call,30-39,White,Male,Ensign,Guinn,Disapprove,Disapprove,Yes,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Republican,30 to 39,3.36,Taxes,Unfavorable
29.0,66.0,13.0,Third call,30-39,White,Male,Ensign,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Republican,30 to 39,4.108,Education,Unfavorable
29.0,66.0,14.0,Third call,65 and over,Black,Female,Other,Other,Disapprove,Disapprove,No,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,100K or more,Moderate,65 and over,State,Complete,Washoe County,60 and over,60 and over,Democrat,65 and over,5.919,Social Security,Favorable
29.0,66.0,15.0,Third call,50-59,White,Male,Reid,Guinn,Approve,Approve,No,Support Clinton,No,No,No,Better,Clinton,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Republican,50 to 64,4.182,Clin/Lwnsky,Favorable
29.0,66.0,16.0,Third call,60-64,White,Female,Reid,Jones,Approve,Approve,Yes,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,State,Complete,Washoe County,60 and over,60 and over,Democrat,50 to 64,4.0,Economy/jobs,Unfavorable
29.0,66.0,17.0,Third call,60-64,Hispanic,Male,Reid,Jones,Approve,Approve,Yes,Support Clinton,No,No,Yes,Better,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Washoe County,60 and over,60 and over,Democrat,50 to 64,3.831,Nuclear waste,Favorable
29.0,67.0,1.0,First call,30-39,White,Male,Reid,Jones,Approve,Approve,Yes,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,Under 15K,Liberal,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Democrat,30 to 39,0.614,Education,Favorable
29.0,67.0,2.0,First call,45-49,Other,Male,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Better,Clinton,Independent,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Independent/Other,40 to 49,0.614,Nuclear waste,Favorable
29.0,67.0,3.0,First call,65 and over,White,,Other,None of the above,,Disapprove,Yes,Neither,No,No,Yes,Worse,Clinton,Independent,Postgrad,15 to 30K,Moderate,65 and over,State,Complete,Washoe County,60 and over,60 and over,Independent/Other,65 and over,0.634,Economy/jobs,Favorable
29.0,67.0,4.0,First call,60-64,White,Female,None of the above,None of the above,Approve,Disapprove,Yes,Neither,No,No,Yes,Same,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Washoe County,60 and over,60 and over,Democrat,50 to 64,0.718,,Unfavorable
29.0,67.0,5.0,First call,40-44,White,Female,Ensign,Jones,Disapprove,Disapprove,Yes,Neither,Yes,Yes,Yes,Better,Perot,Democrat,Some college,,Moderate,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Democrat,40 to 49,0.514,Taxes,Unfavorable
29.0,67.0,6.0,First call,50-59,White,Male,Reid,Guinn,Approve,Approve,Yes,Neither,No,Yes,No,Worse,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Republican,50 to 64,0.672,Social Security,Unfavorable
29.0,67.0,7.0,First call,30-39,Hispanic,Male,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Republican,30 to 39,0.6599999999999999,Nuclear waste,Unfavorable
29.0,67.0,8.0,First call,45-49,White,Male,Ensign,Guinn,Disapprove,Approve,,Neither,Yes,Yes,No,Same,Dole,Republican,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Republican,40 to 49,0.714,Taxes,Unfavorable
29.0,67.0,9.0,First call,30-39,White,Female,Ensign,Guinn,Approve,Approve,Yes,Neither,No,No,No,Worse,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Republican,30 to 39,0.562,Taxes,Favorable
29.0,67.0,10.0,First call,40-44,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,100K or more,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Republican,40 to 49,0.6599999999999999,Clin/Lwnsky,Unfavorable
29.0,67.0,11.0,First call,65 and over,White,Female,Ensign,Guinn,Approve,Approve,Yes,Neither,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,65 and over,State,Complete,Washoe County,60 and over,60 and over,Democrat,65 and over,0.843,Social Security,Favorable
29.0,67.0,12.0,First call,25-29,White,Female,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Better,Did not vote,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,State,Complete,Washoe County,18 to 29,25 to 29,Democrat,25 to 29,0.42600000000000005,Economy/jobs,Favorable
29.0,67.0,13.0,First call,45-49,Other,Female,Ensign,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,Yes,Same,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Republican,40 to 49,0.688,Social Security,Unfavorable
29.0,67.0,14.0,First call,45-49,Black,Female,Ensign,Guinn,Approve,Approve,Yes,Neither,No,No,Yes,Better,Dole,Republican,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Republican,40 to 49,0.46,Economy/jobs,Favorable
29.0,67.0,15.0,Second call,45-49,White,Male,Reid,Jones,Disapprove,Disapprove,Yes,Oppose Clinton,Yes,Yes,Yes,Worse,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Democrat,40 to 49,0.614,Social Security,Unfavorable
29.0,67.0,16.0,Second call,18-24,White,Female,Ensign,Jones,Approve,Approve,Yes,Support Clinton,Yes,No,Yes,Better,Clinton,Democrat,No HS,50 to 75K,Liberal,18 to 64,State,Complete,Washoe County,18 to 29,18 to 24,Democrat,18 to 24,0.41800000000000004,Nuclear waste,Favorable
29.0,67.0,17.0,Second call,65 and over,Black,Male,Reid,Jones,Approve,Disapprove,No,Neither,No,No,No,Better,Dole,Democrat,No HS,75 to 100K,Liberal,65 and over,State,Complete,Washoe County,60 and over,60 and over,Democrat,65 and over,0.9189999999999999,Social Security,Favorable
29.0,67.0,18.0,Second call,40-44,White,Male,Reid,Jones,Approve,Approve,Yes,Neither,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Democrat,40 to 49,0.614,Crime/drugs,Favorable
29.0,67.0,19.0,Second call,65 and over,White,Female,Reid,Jones,Approve,Approve,No,Support Clinton,No,No,Yes,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,65 and over,State,Complete,Washoe County,60 and over,60 and over,Democrat,65 and over,0.959,Social Security,Favorable
29.0,67.0,20.0,Second call,25-29,Hispanic,Female,Ensign,None of the above,Approve,Approve,Yes,Oppose Clinton,No,No,No,Same,Dole,Republican,HS grad,15 to 30K,Liberal,18 to 64,State,Complete,Washoe County,18 to 29,25 to 29,Republican,25 to 29,0.47100000000000003,Social Security,Unfavorable
29.0,67.0,21.0,Second call,50-59,Black,Female,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,No,Yes,No,Worse,Clinton,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Republican,50 to 64,0.5609999999999999,Social Security,Favorable
29.0,67.0,22.0,Second call,45-49,Black,Female,Reid,Jones,Disapprove,Approve,No,Oppose Clinton,No,No,Yes,Same,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Democrat,40 to 49,0.523,Clin/Lwnsky,Unfavorable
29.0,67.0,23.0,Second call,65 and over,Asian,Female,Ensign,Guinn,Disapprove,Disapprove,No,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,Some college,15 to 30K,Moderate,65 and over,State,Complete,Washoe County,60 and over,60 and over,Republican,65 and over,1.032,Social Security,Unfavorable
29.0,67.0,24.0,Second call,25-29,White,Male,Reid,None of the above,Disapprove,Approve,,Neither,Yes,Yes,Yes,Worse,Perot,Independent,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Washoe County,18 to 29,25 to 29,Independent/Other,25 to 29,0.748,Nuclear waste,Favorable
29.0,67.0,25.0,Second call,18-24,White,Male,Ensign,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Washoe County,18 to 29,18 to 24,Democrat,18 to 24,0.491,Crime/drugs,Favorable
29.0,67.0,26.0,Second call,30-39,White,Male,Reid,Jones,Approve,Approve,Yes,Oppose Clinton,No,Yes,Yes,Better,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Democrat,30 to 39,0.614,Taxes,Favorable
29.0,67.0,27.0,Second call,45-49,Other,Female,Reid,Jones,Approve,Approve,Yes,Oppose Clinton,No,No,,,Dole,Independent,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Independent/Other,40 to 49,0.525,Social Security,Favorable
29.0,67.0,28.0,Third call,30-39,White,Male,Ensign,Jones,Disapprove,Approve,No,Support Clinton,No,Yes,Yes,Better,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Democrat,30 to 39,0.7389999999999999,Social Security,Favorable
29.0,67.0,29.0,Third call,30-39,White,Male,Reid,Guinn,Approve,Disapprove,No,Neither,No,No,No,Same,Dole,Republican,HS grad,100K or more,Liberal,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Republican,30 to 39,0.8220000000000001,Nuclear waste,Favorable
29.0,67.0,30.0,Third call,30-39,Asian,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Democrat,30 to 39,0.525,Clin/Lwnsky,Favorable
29.0,67.0,31.0,Third call,65 and over,White,Female,Reid,Jones,Approve,Approve,Yes,Oppose Clinton,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,65 and over,State,Complete,Washoe County,60 and over,60 and over,Democrat,65 and over,0.787,Social Security,Favorable
29.0,67.0,32.0,Third call,60-64,White,Male,Reid,None of the above,Disapprove,Disapprove,Yes,Neither,Yes,Yes,Yes,Same,Clinton,Something else,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Washoe County,60 and over,60 and over,Independent/Other,50 to 64,1.272,Social Security,Unfavorable
29.0,67.0,33.0,Third call,50-59,White,Female,Ensign,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Perot,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Democrat,50 to 64,0.514,Economy/jobs,Unfavorable
29.0,67.0,34.0,Third call,65 and over,White,Female,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Worse,Clinton,Democrat,HS grad,Under 15K,Moderate,65 and over,State,Complete,Washoe County,60 and over,60 and over,Democrat,65 and over,0.787,Social Security,Favorable
29.0,67.0,35.0,Third call,45-49,Black,Male,Other,Guinn,Approve,Approve,,Oppose Clinton,No,Yes,No,Better,Dole,Independent,Some college,75 to 100K,Liberal,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Independent/Other,40 to 49,0.345,Nuclear waste,Favorable
29.0,67.0,36.0,Third call,65 and over,White,Male,Ensign,Guinn,Approve,Approve,Yes,Neither,No,Yes,No,Same,Clinton,Republican,No HS,15 to 30K,Liberal,65 and over,State,Complete,Washoe County,60 and over,60 and over,Republican,65 and over,0.988,Social Security,Favorable
29.0,67.0,37.0,Third call,25-29,White,Female,Other,Guinn,Approve,Disapprove,Yes,Support Clinton,Yes,No,No,Better,Clinton,Republican,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,18 to 29,25 to 29,Republican,25 to 29,0.271,Nuclear waste,Unfavorable
29.0,67.0,38.0,Third call,50-59,Black,Male,Reid,Jones,Disapprove,Approve,No,Neither,No,No,Yes,Same,Clinton,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Republican,50 to 64,0.612,Nuclear waste,Favorable
29.0,67.0,39.0,Third call,25-29,White,Female,Reid,,Disapprove,Disapprove,,Support Clinton,Yes,Yes,Yes,Worse,Perot,Something else,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Washoe County,18 to 29,25 to 29,Independent/Other,25 to 29,0.501,Clin/Lwnsky,Unfavorable
29.0,67.0,40.0,Third call,45-49,Black,Female,Ensign,Guinn,Disapprove,Disapprove,No,Neither,No,No,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Republican,40 to 49,0.5609999999999999,Clin/Lwnsky,Unfavorable
29.0,67.0,41.0,Third call,40-44,White,Female,Ensign,Jones,Approve,Approve,Yes,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Democrat,40 to 49,0.514,Taxes,Favorable
29.0,67.0,42.0,Third call,45-49,White,Female,Ensign,Other,Disapprove,Approve,,Oppose Clinton,No,No,Yes,Better,Perot,Independent,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Independent/Other,40 to 49,1.411,Taxes,Unfavorable
29.0,67.0,43.0,Third call,,Black,Female,Ensign,Jones,Approve,Approve,Yes,Neither,No,No,No,Same,Perot,Democrat,HS grad,,Conservative,,State,Complete,Washoe County,,,Democrat,,0.41900000000000004,Crime/drugs,Favorable
29.0,67.0,44.0,Third call,40-44,Black,Female,Ensign,Jones,Disapprove,Approve,Yes,Neither,No,No,No,Same,Dole,Republican,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Republican,40 to 49,0.41900000000000004,Nuclear waste,Favorable
29.0,67.0,45.0,Third call,25-29,Asian,Female,Reid,Jones,Disapprove,Approve,Yes,Oppose Clinton,Yes,No,No,Same,Clinton,Democrat,HS grad,Under 15K,Moderate,18 to 64,State,Complete,Washoe County,18 to 29,25 to 29,Democrat,25 to 29,0.42600000000000005,Social Security,Favorable
29.0,67.0,46.0,Third call,18-24,White,Female,Reid,Jones,Disapprove,Disapprove,Yes,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Washoe County,18 to 29,18 to 24,Democrat,18 to 24,0.42600000000000005,Nuclear waste,Unfavorable
29.0,67.0,47.0,Third call,45-49,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Neither,Yes,No,No,Same,Dole,Republican,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Republican,40 to 49,0.562,Nuclear waste,Unfavorable
29.0,67.0,48.0,Third call,25-29,Hispanic,Male,Reid,Jones,Approve,Approve,No,Neither,No,No,Yes,Worse,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Washoe County,18 to 29,25 to 29,Democrat,25 to 29,0.5,Taxes,Favorable
29.0,67.0,49.0,Third call,45-49,Asian,Female,Ensign,Guinn,Disapprove,Disapprove,No,Support Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,15 to 30K,Conservative,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Republican,40 to 49,0.688,Taxes,Favorable
29.0,74.0,1.0,First call,40-44,White,Female,None of the above,Jones,Approve,Approve,Yes,Neither,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Democrat,40 to 49,0.291,Education,
29.0,74.0,2.0,First call,65 and over,White,Female,Reid,Guinn,Approve,,Yes,Support Clinton,No,No,,Better,Clinton,Republican,HS grad,30 to 50K,Moderate,65 and over,State,Complete,Washoe County,60 and over,60 and over,Republican,65 and over,0.722,Social Security,Favorable
29.0,74.0,3.0,First call,60-64,White,Female,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,,Worse,Dole,Republican,,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,60 and over,60 and over,Republican,50 to 64,0.8640000000000001,Social Security,Unfavorable
29.0,74.0,4.0,First call,40-44,White,Female,Ensign,Other,Disapprove,Disapprove,No,Support Clinton,Yes,Yes,Yes,Worse,Did not vote,Something else,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Independent/Other,40 to 49,1.343,Economy/jobs,Unfavorable
29.0,74.0,5.0,First call,50-59,White,Male,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,No,Better,Dole,Independent,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Independent/Other,50 to 64,0.563,Social Security,Favorable
29.0,74.0,6.0,First call,65 and over,,Male,Ensign,Jones,Disapprove,,,Neither,Yes,,,Worse,Dole,Republican,HS grad,30 to 50K,Moderate,65 and over,State,Complete,Washoe County,60 and over,60 and over,Republican,65 and over,0.8210000000000001,Taxes,Unfavorable
29.0,74.0,7.0,First call,30-39,White,Male,Ensign,Guinn,Disapprove,Disapprove,Yes,Neither,Yes,Yes,Yes,Worse,Perot,Republican,HS grad,15 to 30K,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Republican,30 to 39,0.5529999999999999,Economy/jobs,Unfavorable
29.0,74.0,8.0,First call,60-64,Hispanic,Male,Reid,Jones,Approve,Disapprove,No,,,,,,,,,,,18 to 64,State,Not complete,Washoe County,60 and over,60 and over,,50 to 64,0.7720000000000001,Social Security,Favorable
29.0,74.0,9.0,First call,65 and over,White,Female,Reid,Jones,Approve,Disapprove,No,,,,,,,,,,,65 and over,State,Not complete,Washoe County,60 and over,60 and over,,65 and over,0.806,Social Security,Favorable
29.0,74.0,10.0,First call,65 and over,White,Male,Reid,Jones,Approve,Disapprove,No,Neither,Yes,Yes,Yes,Same,Clinton,Democrat,HS grad,50 to 75K,Moderate,65 and over,State,Complete,Washoe County,60 and over,60 and over,Democrat,65 and over,0.945,,Unfavorable
29.0,74.0,11.0,First call,65 and over,White,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,No,No,Same,Clinton,Democrat,Postgrad,15 to 30K,Liberal,65 and over,State,Complete,Washoe County,60 and over,60 and over,Democrat,65 and over,0.6589999999999999,Social Security,Favorable
29.0,74.0,12.0,First call,65 and over,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,Moderate,65 and over,State,Complete,Washoe County,60 and over,60 and over,Democrat,65 and over,0.6589999999999999,Taxes,Favorable
29.0,74.0,13.0,First call,50-59,White,Female,Reid,Jones,Approve,Disapprove,Yes,,No,No,No,Worse,Perot,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Independent/Other,50 to 64,0.44,,Unfavorable
29.0,74.0,14.0,First call,30-39,White,Male,Ensign,Guinn,Disapprove,Approve,No,,,,,,,,,,,18 to 64,State,Not complete,Washoe County,30 to 44,30 to 39,,30 to 39,0.6789999999999999,Crime/drugs,Unfavorable
29.0,74.0,15.0,Second call,60-64,White,Female,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,Yes,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,60 and over,60 and over,Democrat,50 to 64,0.6589999999999999,Clin/Lwnsky,Unfavorable
29.0,74.0,16.0,Second call,40-44,White,Male,Reid,Jones,Approve,Approve,Yes,Oppose Clinton,No,No,No,Better,Clinton,Republican,Some college,100K or more,Moderate,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Republican,40 to 49,0.516,Taxes,Favorable
29.0,74.0,17.0,Second call,30-39,White,Female,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Democrat,30 to 39,0.482,Nuclear waste,Favorable
