State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Who attacked unfairly?,Who had more ads?,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,How to improve Gov tax plan,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Future of state economy,Clinton as person,Union memeber in HH
50.0,68.0,3.0,First call,50-59,White,Female,Neumann,Garvey,Disapprove,Disapprove,Both,Feingold,Neither,Yes,Yes,Yes,Worse,Perot,Not a factor,Something else,Some college,Other Christian,Under 15K,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Independent/Other,50 to 64,1.015,Social Security,Worse,Unfavorable,No
50.0,68.0,4.0,First call,40-44,White,Male,Neumann,Thompson,Approve,Approve,Both,About the same,Neither,Yes,Yes,No,Better,Dole,One factor,Republican,Some college,Other Christian,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Republican,40 to 49,1.085,Social Security,Worse,Unfavorable,No
50.0,68.0,5.0,First call,50-59,White,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Neither,No,No,No,Better,Clinton,Not a factor,Democrat,HS grad,Catholic,15 to 30K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Democrat,50 to 64,0.949,Social Security,Better,Favorable,Yes
50.0,68.0,6.0,First call,50-59,Black,Female,Feingold,Thompson,Approve,Disapprove,Feingold,Neumann,Support Clinton,No,No,No,Same,Clinton,Most important,Democrat,Some college,Protestant,Under 15K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Democrat,50 to 64,0.785,Taxes,Worse,Favorable,No
50.0,68.0,7.0,First call,30-39,White,Male,Neumann,Thompson,Disapprove,Approve,Neither,About the same,Oppose Clinton,Yes,Yes,Yes,Same,Dole,One factor,Republican,HS grad,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Republican,30 to 39,1.085,Abortion,Worse,Unfavorable,No
50.0,68.0,8.0,First call,30-39,White,Male,Feingold,Garvey,Approve,Disapprove,Both,About the same,Neither,No,No,No,Better,Clinton,Not a factor,Democrat,HS grad,Protestant,15 to 30K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Democrat,30 to 39,0.9,Eonomy/jobs,Better,Favorable,No
50.0,68.0,9.0,First call,60-64,White,Male,Feingold,Garvey,Approve,Disapprove,Neumann,Neumann,Neither,No,No,Yes,Better,Perot,Not a factor,Independent,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,60 and over,60 and over,Independent/Other,50 to 64,1.196,Social Security,Better,Unfavorable,No
50.0,68.0,10.0,First call,50-59,White,Male,Neumann,Thompson,Disapprove,Approve,Both,About the same,Oppose Clinton,Yes,Yes,Yes,Better,Dole,One factor,Republican,Postgrad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Republican,50 to 64,1.085,Clin/Lewinsky,Better,Unfavorable,No
50.0,68.0,11.0,First call,65 and over,White,Male,Feingold,Garvey,Approve,Disapprove,Both,About the same,Neither,No,No,No,Same,Clinton,Most important,Democrat,HS grad,Catholic,15 to 30K,Moderate,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,1.196,Social Security,Same,Favorable,No
50.0,68.0,12.0,First call,40-44,White,Male,Neumann,Thompson,Disapprove,Approve,Neither,Feingold,Neither,Yes,Yes,Yes,Same,Dole,One factor,Republican,Some college,Protestant,15 to 30K,Conservative,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Republican,40 to 49,1.085,Clin/Lewinsky,Better,Unfavorable,No
50.0,68.0,13.0,First call,65 and over,White,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,,No,No,Better,Clinton,One factor,Democrat,HS grad,Protestant,,Moderate,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,1.26,Social Security,Better,,No
50.0,68.0,14.0,First call,65 and over,White,Female,Neumann,Thompson,Approve,Approve,Both,About the same,Neither,No,No,No,Better,Perot,One factor,Independent,College grad,Catholic,100K or more,Moderate,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Independent/Other,65 and over,1.518,,Better,Unfavorable,No
50.0,68.0,15.0,First call,50-59,White,Male,Neumann,Garvey,Approve,Disapprove,Both,About the same,Neither,No,No,No,Worse,Clinton,One factor,Democrat,Some college,Catholic,Under 15K,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Democrat,50 to 64,0.9660000000000001,Social Security,Better,Favorable,No
50.0,68.0,16.0,First call,40-44,Black,Female,Neumann,Thompson,Disapprove,Disapprove,Neumann,About the same,Oppose Clinton,Yes,Yes,No,Better,Perot,One factor,Republican,HS grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Republican,40 to 49,0.8410000000000001,Taxes,Worse,Unfavorable,No
50.0,68.0,17.0,First call,65 and over,White,Male,Feingold,Thompson,Approve,Disapprove,Neumann,Neumann,Support Clinton,No,No,Yes,Better,Clinton,Most important,Independent,No HS,Catholic,50 to 75K,Conservative,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Independent/Other,65 and over,1.3439999999999999,Social Security,Same,Unfavorable,No
50.0,68.0,18.0,First call,50-59,White,Male,Neumann,Thompson,Disapprove,Disapprove,Both,About the same,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Not a factor,Independent,Postgrad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Independent/Other,50 to 64,1.085,,Same,Unfavorable,Yes
50.0,68.0,19.0,First call,65 and over,White,Female,Feingold,Thompson,Approve,Disapprove,Neumann,Neumann,Support Clinton,Yes,No,No,Better,Clinton,One factor,Democrat,HS grad,Catholic,50 to 75K,Moderate,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,1.413,Social Security,Better,Favorable,No
50.0,68.0,20.0,First call,65 and over,White,Female,Neumann,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,No,Worse,Clinton,Not a factor,Something else,Some college,Protestant,Under 15K,Moderate,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Independent/Other,65 and over,1.518,Social Security,Worse,Favorable,No
50.0,68.0,21.0,First call,65 and over,White,Female,Feingold,Thompson,,Disapprove,Neumann,About the same,Support Clinton,No,No,Yes,Same,Clinton,One factor,Republican,HS grad,Protestant,Under 15K,Liberal,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Republican,65 and over,1.413,Social Security,Same,Favorable,No
50.0,68.0,22.0,First call,65 and over,White,Female,Neumann,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,No,Better,Perot,One factor,Democrat,HS grad,Protestant,,Moderate,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,1.518,Social Security,Same,Favorable,No
50.0,68.0,23.0,First call,65 and over,White,Female,Neumann,Thompson,Approve,Disapprove,Both,About the same,Support Clinton,No,No,No,Worse,Clinton,One factor,Democrat,,Other Christian,15 to 30K,Liberal,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,1.518,Social Security,Better,Favorable,No
50.0,68.0,24.0,First call,45-49,White,Male,Neumann,Thompson,Disapprove,Disapprove,Neither,About the same,Oppose Clinton,Yes,Yes,Yes,Better,Dole,One factor,Republican,Postgrad,Protestant,100K or more,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,40 to 49,Republican,40 to 49,1.085,,Worse,Unfavorable,No
50.0,68.0,25.0,First call,25-29,White,Male,Feingold,Thompson,Approve,Approve,Neumann,Neumann,Neither,No,No,No,Better,Dole,One factor,Republican,College grad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,18 to 29,25 to 29,Republican,25 to 29,1.184,Taxes,Same,Favorable,No
50.0,68.0,26.0,First call,18-24,White,Male,Feingold,Garvey,Approve,Disapprove,Neumann,Neumann,Neither,No,No,Yes,Better,Clinton,One factor,Democrat,College grad,Catholic,100K or more,Moderate,18 to 64,State,Complete,Fox River/SW,18 to 29,18 to 24,Democrat,18 to 24,1.054,Foreign policy,Better,Favorable,No
50.0,68.0,27.0,First call,45-49,White,Male,Neumann,Garvey,Approve,Disapprove,Both,Feingold,Neither,No,No,No,Worse,Perot,One factor,Democrat,Postgrad,Other Christian,75 to 100K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,40 to 49,Democrat,40 to 49,0.9660000000000001,Eonomy/jobs,Better,Unfavorable,No
50.0,68.0,28.0,First call,40-44,White,Female,Neumann,Thompson,Disapprove,Disapprove,Both,About the same,Neither,No,Yes,Yes,Worse,Dole,One factor,Republican,HS grad,Protestant,15 to 30K,Conservative,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Republican,40 to 49,1.139,Taxes,Worse,Unfavorable,No
50.0,68.0,29.0,First call,18-24,White,Female,Neumann,Thompson,Disapprove,Disapprove,Both,Feingold,Neither,No,Yes,No,Better,Dole,Not a factor,Republican,Some college,Protestant,15 to 30K,Moderate,18 to 64,State,Complete,Fox River/SW,18 to 29,18 to 24,Republican,18 to 24,1.337,Eonomy/jobs,Same,Unfavorable,No
50.0,68.0,30.0,First call,65 and over,White,Male,Feingold,Garvey,Approve,Disapprove,Both,About the same,Neither,No,No,No,Same,Clinton,One factor,Democrat,HS grad,Protestant,30 to 50K,Liberal,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,1.196,Education,Same,Favorable,No
50.0,68.0,31.0,First call,65 and over,White,Female,Feingold,Garvey,Approve,Disapprove,Neumann,Neumann,Support Clinton,No,No,Yes,Same,Clinton,One factor,Democrat,College grad,Catholic,50 to 75K,Liberal,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,1.26,Foreign policy,Better,Unfavorable,No
50.0,68.0,32.0,Second call,45-49,White,Female,Feingold,Garvey,Approve,Disapprove,Neumann,Neumann,Neither,No,No,No,Same,Clinton,Not a factor,Independent,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,40 to 49,Independent/Other,40 to 49,0.949,Abortion,Same,Favorable,No
50.0,68.0,33.0,Second call,30-39,White,Male,,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,No,Same,Dole,One factor,Something else,Some college,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Independent/Other,30 to 39,1.05,Taxes,Better,Unfavorable,No
50.0,68.0,34.0,Second call,50-59,White,Female,Neumann,Thompson,Disapprove,,,About the same,Neither,Yes,Yes,,Better,Dole,One factor,Republican,College grad,Protestant,100K or more,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Republican,50 to 64,1.139,Clin/Lewinsky,Same,Unfavorable,No
50.0,68.0,35.0,Second call,25-29,White,Male,Neumann,Thompson,Disapprove,Disapprove,Both,About the same,Oppose Clinton,Yes,Yes,Yes,Better,Dole,One factor,Republican,HS grad,Protestant,15 to 30K,Conservative,18 to 64,State,Complete,Fox River/SW,18 to 29,25 to 29,Republican,25 to 29,1.27,Foreign policy,Better,Unfavorable,No
50.0,68.0,36.0,Second call,40-44,White,Male,Neumann,Garvey,Disapprove,Disapprove,Neither,About the same,Neither,,,Yes,Better,Perot,One factor,Something else,Some college,Catholic,Under 15K,Conservative,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Independent/Other,40 to 49,0.9660000000000001,Taxes,Better,Unfavorable,No
50.0,68.0,37.0,Second call,50-59,White,Female,Neumann,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,Yes,Worse,Perot,Most important,Independent,Postgrad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Independent/Other,50 to 64,1.139,Taxes,Better,Unfavorable,No
50.0,68.0,38.0,Second call,45-49,White,Male,Feingold,Garvey,Approve,Disapprove,Neumann,Neumann,Support Clinton,No,No,No,Better,Clinton,Not a factor,Democrat,College grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,40 to 49,Democrat,40 to 49,0.9,Education,Better,Unfavorable,No
50.0,68.0,39.0,Second call,50-59,White,Male,Feingold,Garvey,Disapprove,Disapprove,Neumann,Neumann,Oppose Clinton,Yes,Yes,Yes,Same,Clinton,One factor,Democrat,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Democrat,50 to 64,0.9,,Same,Unfavorable,Yes
50.0,68.0,40.0,Second call,30-39,White,Female,Feingold,Thompson,Disapprove,Approve,Both,About the same,Neither,No,Yes,Yes,Better,Perot,One factor,Republican,Postgrad,Other Christian,100K or more,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Republican,30 to 39,1.064,Eonomy/jobs,Same,Unfavorable,No
50.0,68.0,41.0,Second call,50-59,White,Female,Feingold,Garvey,Approve,Approve,Both,About the same,Neither,No,No,No,Same,Clinton,One factor,Democrat,Postgrad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Democrat,50 to 64,0.949,Social Security,Better,Favorable,Yes
50.0,68.0,42.0,Second call,50-59,White,Male,Neumann,Thompson,,Approve,Both,About the same,Neither,No,No,No,Same,Did not vote,One factor,Independent,HS grad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Independent/Other,50 to 64,1.085,Taxes,Same,Unfavorable,No
50.0,68.0,43.0,Second call,50-59,White,Female,,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,No,Same,Clinton,Most important,Independent,College grad,Protestant,75 to 100K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Independent/Other,50 to 64,1.104,,Better,Favorable,Yes
50.0,68.0,44.0,Second call,40-44,White,Female,Neumann,Thompson,Disapprove,Approve,Neither,About the same,Neither,Yes,Yes,Yes,Better,Dole,One factor,Republican,College grad,Other Christian,50 to 75K,Conservative,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Republican,40 to 49,1.139,Abortion,Same,Unfavorable,No
50.0,68.0,45.0,Second call,45-49,White,Male,Feingold,Garvey,Approve,Approve,Neither,About the same,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,College grad,Something else,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,40 to 49,Democrat,40 to 49,0.9,Eonomy/jobs,Same,Favorable,No
50.0,68.0,46.0,Second call,18-24,White,Female,Neumann,Thompson,Disapprove,Approve,Feingold,About the same,Neither,Yes,Yes,No,Worse,Did not vote,One factor,Something else,Some college,None,15 to 30K,Liberal,18 to 64,State,Complete,Fox River/SW,18 to 29,18 to 24,Independent/Other,18 to 24,1.337,Education,Better,Unfavorable,No
50.0,68.0,47.0,Second call,45-49,White,Male,Neumann,Other,Disapprove,Disapprove,Neither,About the same,Neither,Yes,Yes,Yes,Same,Dole,One factor,Republican,College grad,Other Christian,50 to 75K,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,40 to 49,Republican,40 to 49,0.6569999999999999,Abortion,Same,Unfavorable,No
50.0,68.0,48.0,Second call,18-24,White,Male,Feingold,Garvey,Disapprove,Approve,Both,About the same,Neither,Yes,Yes,No,Better,Clinton,Not a factor,Democrat,Some college,Catholic,75 to 100K,Moderate,18 to 64,State,Complete,Fox River/SW,18 to 29,18 to 24,Democrat,18 to 24,1.054,Eonomy/jobs,Better,Unfavorable,Yes
50.0,68.0,49.0,Second call,30-39,White,Male,Feingold,Garvey,Approve,Disapprove,Neumann,Neumann,Neither,No,Yes,Yes,Better,Clinton,Not a factor,Independent,College grad,Something else,30 to 50K,Liberal,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Independent/Other,30 to 39,0.9,Taxes,Worse,Unfavorable,No
50.0,68.0,50.0,Second call,30-39,White,Female,Feingold,Thompson,Approve,Disapprove,Neumann,Feingold,Neither,No,No,No,Better,Clinton,One factor,Democrat,College grad,Other Christian,75 to 100K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Democrat,30 to 39,1.064,Education,Better,Favorable,Yes
50.0,71.0,1.0,First call,65 and over,White,Male,Neumann,Thompson,Disapprove,Disapprove,Both,,Neither,No,Yes,Yes,Same,,,Independent,HS grad,Catholic,30 to 50K,Moderate,65 and over,State,Complete,Milwaukee area,60 and over,60 and over,Independent/Other,65 and over,1.379,,Same,,No
50.0,71.0,2.0,First call,18-24,White,Female,Neumann,Thompson,Approve,Approve,Neither,About the same,Neither,Yes,Yes,Yes,Better,Perot,One factor,Republican,College grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Milwaukee area,18 to 29,18 to 24,Republican,18 to 24,1.442,Taxes,Same,Unfavorable,No
50.0,71.0,3.0,First call,60-64,White,Male,Neumann,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,Yes,Worse,Clinton,One factor,Democrat,Some college,Catholic,50 to 75K,Liberal,18 to 64,State,Complete,Milwaukee area,60 and over,60 and over,Democrat,50 to 64,1.227,Abortion,Better,Unfavorable,Yes
50.0,71.0,4.0,First call,65 and over,White,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,No,Better,Clinton,Not a factor,Independent,HS grad,Catholic,30 to 50K,Moderate,65 and over,State,Complete,Milwaukee area,60 and over,60 and over,Independent/Other,65 and over,1.105,Eonomy/jobs,Worse,Favorable,Yes
50.0,71.0,5.0,First call,45-49,White,Female,Feingold,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,No,Better,Clinton,One factor,Democrat,College grad,Something else,Under 15K,Moderate,18 to 64,State,Complete,Milwaukee area,45 to 59,40 to 49,Democrat,40 to 49,1.433,Abortion,Better,Favorable,
50.0,71.0,6.0,First call,30-39,,Male,Neumann,Thompson,Disapprove,Disapprove,Neither,About the same,Neither,Yes,Yes,Yes,Worse,Dole,One factor,Independent,Postgrad,Jewish,30 to 50K,Moderate,18 to 64,State,Complete,Milwaukee area,30 to 44,30 to 39,Independent/Other,30 to 39,1.593,,Same,Unfavorable,No
50.0,71.0,7.0,First call,60-64,White,Male,Neumann,Thompson,Disapprove,Disapprove,Both,About the same,Neither,Yes,Yes,Yes,Worse,Dole,One factor,Republican,Some college,Other Christian,30 to 50K,Moderate,18 to 64,State,Complete,Milwaukee area,60 and over,60 and over,Republican,50 to 64,1.379,Social Security,Same,Unfavorable,No
50.0,71.0,8.0,First call,60-64,White,Male,Neumann,Thompson,Disapprove,Disapprove,Both,About the same,Neither,Yes,Yes,Yes,Same,Dole,Not a factor,Republican,Postgrad,Catholic,Under 15K,Conservative,18 to 64,State,Complete,Milwaukee area,60 and over,60 and over,Republican,50 to 64,1.379,Social Security,Same,Unfavorable,No
50.0,71.0,9.0,First call,45-49,White,Female,Neumann,Thompson,Disapprove,Disapprove,Both,Neumann,Neither,No,No,Yes,Same,Dole,One factor,Republican,HS grad,Other Christian,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee area,45 to 59,40 to 49,Republican,40 to 49,1.32,Abortion,Same,Unfavorable,No
50.0,71.0,10.0,First call,50-59,White,Female,Neumann,Thompson,Disapprove,Approve,Feingold,About the same,Neither,Yes,Yes,No,Same,Dole,One factor,Republican,College grad,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Milwaukee area,45 to 59,50 to 59,Republican,50 to 64,1.32,Abortion,Better,Unfavorable,No
50.0,71.0,11.0,First call,65 and over,White,Male,Feingold,Garvey,Disapprove,Disapprove,,,Neither,Yes,Yes,Yes,Same,Clinton,Most important,Democrat,HS grad,Catholic,15 to 30K,Conservative,65 and over,State,Complete,Milwaukee area,60 and over,60 and over,Democrat,65 and over,1.333,,Worse,Unfavorable,No
50.0,71.0,12.0,First call,50-59,White,Female,Neumann,Thompson,Disapprove,Disapprove,Feingold,About the same,Oppose Clinton,No,Yes,Yes,Worse,Dole,One factor,Republican,No HS,Other Christian,15 to 30K,Conservative,18 to 64,State,Complete,Milwaukee area,45 to 59,50 to 59,Republican,50 to 64,1.32,Abortion,Same,Unfavorable,Yes
50.0,71.0,13.0,First call,50-59,White,Male,Neumann,Thompson,Approve,Approve,Both,About the same,Neither,No,No,Yes,Same,Clinton,One factor,Democrat,HS grad,Other Christian,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee area,45 to 59,50 to 59,Democrat,50 to 64,1.593,Social Security,Same,Favorable,No
50.0,71.0,14.0,First call,65 and over,White,Male,Feingold,Garvey,Approve,Disapprove,Neumann,Neumann,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,HS grad,Protestant,30 to 50K,Moderate,65 and over,State,Complete,Milwaukee area,60 and over,60 and over,Democrat,65 and over,1.333,Social Security,Same,Favorable,No
50.0,71.0,15.0,Second call,65 and over,White,Female,Neumann,Thompson,Approve,Disapprove,Both,,Neither,No,No,Yes,Same,Dole,One factor,Republican,HS grad,Protestant,50 to 75K,Liberal,65 and over,State,Complete,Milwaukee area,60 and over,60 and over,Republican,65 and over,1.142,Social Security,Better,Unfavorable,Yes
50.0,71.0,16.0,Second call,30-39,White,Male,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Milwaukee area,30 to 44,30 to 39,Democrat,30 to 39,1.54,Eonomy/jobs,Better,Unfavorable,No
