State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,Party ID,Education,Income,Ideology,Age (65 and over),State or national poll,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places)
30.0,109.0,27.0,Second call,50-59,White,Male,Gregg,Shaheen,Approve,Approve,Neither,Yes,Yes,Yes,Same,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Republican,50 to 64,1.337
30.0,109.0,28.0,Second call,65 and over,Black,Male,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,No,Same,Republican,Some college,15 to 30K,Conservative,65 and over,State,Industrial areas,60 and over,60 and over,Republican,65 and over,0.943
30.0,109.0,29.0,Second call,60-64,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,Yes,Yes,Same,Republican,HS grad,100K or more,Moderate,18 to 64,State,Industrial areas,60 and over,60 and over,Republican,50 to 64,1.3319999999999999
30.0,109.0,30.0,Second call,30-39,White,Female,Gregg,Shaheen,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Independent,HS grad,30 to 50K,Conservative,18 to 64,State,Industrial areas,30 to 44,30 to 39,Independent/Other,30 to 39,1.29
30.0,109.0,31.0,Second call,30-39,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,Yes,Yes,Better,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Industrial areas,30 to 44,30 to 39,Republican,30 to 39,1.337
30.0,109.0,32.0,Second call,65 and over,White,Female,Gregg,,Disapprove,Approve,,,,,Same,Republican,College grad,,Conservative,65 and over,State,Industrial areas,60 and over,60 and over,Republican,65 and over,1.236
30.0,109.0,33.0,Second call,50-59,White,Female,Gregg,Shaheen,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Independent,College grad,50 to 75K,Liberal,18 to 64,State,Industrial areas,45 to 59,50 to 59,Independent/Other,50 to 64,1.29
30.0,109.0,34.0,Second call,45-49,White,Female,Condodematraky,Shaheen,Approve,Approve,Support Clinton,No,No,No,Same,Democrat,Postgrad,,Liberal,18 to 64,State,Industrial areas,45 to 59,40 to 49,Democrat,40 to 49,1.13
30.0,109.0,35.0,Second call,65 and over,White,Male,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,,,Same,Independent,Some college,30 to 50K,Moderate,65 and over,State,Industrial areas,60 and over,60 and over,Independent/Other,65 and over,1.225
30.0,109.0,36.0,Second call,40-44,White,Male,Condodematraky,Shaheen,Disapprove,Approve,Neither,Yes,Yes,No,Worse,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Independent/Other,40 to 49,1.171
30.0,109.0,37.0,Third call,50-59,White,Female,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Independent,HS grad,15 to 30K,Conservative,18 to 64,State,Industrial areas,45 to 59,50 to 59,Independent/Other,50 to 64,1.186
30.0,112.0,1.0,First call,60-64,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,Some college,75 to 100K,Moderate,18 to 64,State,Industrial areas,60 and over,60 and over,Republican,50 to 64,0.722
30.0,112.0,2.0,First call,45-49,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,Industrial areas,45 to 59,40 to 49,Democrat,40 to 49,0.6679999999999999
30.0,112.0,3.0,First call,30-39,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,Some college,15 to 30K,Liberal,18 to 64,State,Industrial areas,30 to 44,30 to 39,Independent/Other,30 to 39,0.6679999999999999
30.0,112.0,4.0,First call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,No,No,Yes,Worse,Independent,Postgrad,,Conservative,65 and over,State,Industrial areas,60 and over,60 and over,Independent/Other,65 and over,0.789
30.0,112.0,5.0,First call,60-64,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,No,Yes,Better,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Industrial areas,60 and over,60 and over,Independent/Other,50 to 64,0.789
30.0,112.0,6.0,First call,40-44,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,Some college,100K or more,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Democrat,40 to 49,0.7609999999999999
30.0,112.0,7.0,First call,60-64,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,,No,Yes,Same,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Industrial areas,60 and over,60 and over,Republican,50 to 64,0.758
30.0,112.0,8.0,First call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Independent,College grad,,Moderate,65 and over,State,Industrial areas,60 and over,60 and over,Independent/Other,65 and over,0.789
30.0,112.0,9.0,First call,45-49,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Industrial areas,45 to 59,40 to 49,Independent/Other,40 to 49,0.693
30.0,112.0,10.0,First call,50-59,White,Female,Condodematraky,Shaheen,Disapprove,Approve,Neither,No,Yes,Yes,Better,Democrat,Postgrad,,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Democrat,50 to 64,0.6679999999999999
30.0,112.0,11.0,First call,65 and over,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,No,Worse,Independent,Postgrad,100K or more,Moderate,65 and over,State,Industrial areas,60 and over,60 and over,Independent/Other,65 and over,0.722
30.0,112.0,12.0,First call,65 and over,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,Yes,Yes,Same,Independent,Some college,30 to 50K,Conservative,65 and over,State,Industrial areas,60 and over,60 and over,Independent/Other,65 and over,0.789
30.0,112.0,13.0,First call,30-39,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,No,Same,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Industrial areas,30 to 44,30 to 39,Republican,30 to 39,0.725
30.0,112.0,14.0,First call,50-59,White,Female,Gregg,Lucas,Disapprove,Approve,Neither,No,No,No,Same,Republican,HS grad,30 to 50K,Liberal,18 to 64,State,Industrial areas,45 to 59,50 to 59,Republican,50 to 64,0.699
30.0,112.0,15.0,First call,50-59,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,No,Yes,No,Same,Independent,Postgrad,75 to 100K,Conservative,18 to 64,State,Industrial areas,45 to 59,50 to 59,Independent/Other,50 to 64,0.7920000000000001
30.0,112.0,16.0,First call,30-39,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,,Better,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Industrial areas,30 to 44,30 to 39,Democrat,30 to 39,0.6679999999999999
30.0,112.0,17.0,First call,25-29,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,College grad,15 to 30K,Moderate,18 to 64,State,Industrial areas,18 to 29,25 to 29,Independent/Other,25 to 29,0.703
30.0,112.0,18.0,Second call,30-39,White,Male,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,No,Same,Democrat,Postgrad,Under 15K,Liberal,18 to 64,State,Industrial areas,30 to 44,30 to 39,Democrat,30 to 39,0.693
30.0,112.0,19.0,Second call,65 and over,White,,Condodematraky,Shaheen,Approve,Approve,Support Clinton,No,No,No,Same,Independent,Postgrad,,Moderate,65 and over,State,Industrial areas,60 and over,60 and over,Independent/Other,65 and over,0.6649999999999999
30.0,112.0,20.0,Second call,25-29,White,Male,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,No,Yes,Better,Democrat,College grad,Under 15K,Liberal,18 to 64,State,Industrial areas,18 to 29,25 to 29,Democrat,25 to 29,0.7269999999999999
30.0,112.0,21.0,Second call,18-24,White,Male,,Shaheen,Disapprove,Approve,,Yes,No,Yes,Better,Republican,College grad,100K or more,Conservative,18 to 64,State,Industrial areas,18 to 29,18 to 24,Republican,18 to 24,0.8170000000000001
30.0,112.0,22.0,Second call,30-39,White,Male,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,Yes,Better,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Industrial areas,30 to 44,30 to 39,Democrat,30 to 39,0.693
30.0,112.0,23.0,Second call,40-44,White,Male,Other,Shaheen,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Independent,College grad,50 to 75K,Liberal,18 to 64,State,Industrial areas,30 to 44,40 to 49,Independent/Other,40 to 49,1.615
30.0,112.0,24.0,Second call,40-44,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Independent/Other,40 to 49,0.7609999999999999
30.0,112.0,25.0,Second call,18-24,White,Male,Condodematraky,Lucas,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Industrial areas,18 to 29,18 to 24,Independent/Other,18 to 24,0.6689999999999999
30.0,112.0,26.0,Second call,45-49,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Industrial areas,45 to 59,40 to 49,Democrat,40 to 49,0.6679999999999999
30.0,112.0,27.0,Second call,65 and over,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,Postgrad,75 to 100K,Liberal,65 and over,State,Industrial areas,60 and over,60 and over,Democrat,65 and over,0.69
30.0,112.0,28.0,Second call,50-59,White,Male,Gregg,Shaheen,Approve,Disapprove,Oppose Clinton,No,Yes,Yes,Better,Democrat,College grad,100K or more,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Democrat,50 to 64,0.7920000000000001
30.0,112.0,29.0,Second call,45-49,White,Male,Gregg,Shaheen,Disapprove,Approve,Neither,No,No,Yes,Same,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Industrial areas,45 to 59,40 to 49,Republican,40 to 49,0.7920000000000001
30.0,112.0,30.0,Second call,65 and over,White,Female,Other,Other,Approve,Disapprove,Neither,No,No,Yes,Worse,Something else,Some college,15 to 30K,Moderate,65 and over,State,Industrial areas,60 and over,60 and over,Independent/Other,65 and over,1.079
30.0,112.0,31.0,Second call,45-49,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,,Same,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Industrial areas,45 to 59,40 to 49,Democrat,40 to 49,0.6679999999999999
30.0,112.0,32.0,Second call,30-39,White,Male,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,No,Same,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Industrial areas,30 to 44,30 to 39,Republican,30 to 39,0.7920000000000001
30.0,112.0,33.0,Second call,45-49,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Better,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Industrial areas,45 to 59,40 to 49,Republican,40 to 49,0.699
30.0,112.0,34.0,Second call,40-44,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Independent,College grad,100K or more,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Independent/Other,40 to 49,0.7920000000000001
30.0,112.0,35.0,Second call,45-49,White,Male,,Shaheen,Approve,Approve,Neither,No,No,No,Same,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Industrial areas,45 to 59,40 to 49,Independent/Other,40 to 49,0.777
30.0,112.0,36.0,Third call,30-39,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Republican,College grad,50 to 75K,Liberal,18 to 64,State,Industrial areas,30 to 44,30 to 39,Republican,30 to 39,0.7920000000000001
30.0,112.0,37.0,Third call,40-44,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Republican,40 to 49,0.725
30.0,112.0,38.0,Third call,45-49,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Republican,Postgrad,75 to 100K,Conservative,18 to 64,State,Industrial areas,45 to 59,40 to 49,Republican,40 to 49,0.725
30.0,112.0,39.0,Third call,40-44,White,Male,Gregg,Lucas,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Independent/Other,40 to 49,0.725
30.0,117.0,1.0,First call,50-59,White,Male,Other,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Worse,Democrat,College grad,15 to 30K,Conservative,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.512
30.0,117.0,2.0,First call,60-64,White,Female,Gregg,Shaheen,Approve,Approve,Support Clinton,No,No,No,Worse,Democrat,HS grad,15 to 30K,Conservative,18 to 64,State,Concord/CT Valley,60 and over,60 and over,Democrat,50 to 64,0.713
30.0,117.0,3.0,First call,65 and over,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,HS grad,Under 15K,Moderate,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,0.713
30.0,117.0,4.0,First call,50-59,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Democrat,50 to 64,0.621
30.0,117.0,5.0,First call,18-24,White,Female,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,No,Same,Republican,HS grad,75 to 100K,Conservative,18 to 64,State,Concord/CT Valley,18 to 29,18 to 24,Republican,18 to 24,1.083
30.0,117.0,6.0,First call,50-59,White,Male,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,Yes,Yes,No,Worse,Independent,Some college,15 to 30K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,0.6469999999999999
30.0,117.0,7.0,First call,50-59,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Democrat,Postgrad,15 to 30K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Democrat,50 to 64,0.6469999999999999
30.0,117.0,8.0,First call,18-24,White,Male,Gregg,Shaheen,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Independent,HS grad,Under 15K,Conservative,18 to 64,State,Concord/CT Valley,18 to 29,18 to 24,Independent/Other,18 to 24,1.019
30.0,117.0,9.0,First call,65 and over,White,Female,Condodematraky,Shaheen,Approve,Approve,Support Clinton,No,No,No,Same,Democrat,No HS,Under 15K,Moderate,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,0.624
30.0,117.0,10.0,First call,50-59,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Republican,50 to 64,0.932
30.0,117.0,11.0,First call,25-29,Asian,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Independent,Some college,15 to 30K,Moderate,18 to 64,State,Concord/CT Valley,18 to 29,25 to 29,Independent/Other,25 to 29,0.751
30.0,117.0,12.0,First call,30-39,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,No,No,Worse,Democrat,No HS,Under 15K,Moderate,18 to 64,State,Concord/CT Valley,30 to 44,30 to 39,Democrat,30 to 39,0.621
30.0,117.0,13.0,First call,50-59,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Democrat,Postgrad,15 to 30K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Democrat,50 to 64,0.621
30.0,117.0,14.0,First call,50-59,White,Female,Gregg,Lucas,Disapprove,,Oppose Clinton,Yes,Yes,Yes,Same,Republican,HS grad,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Republican,50 to 64,0.786
30.0,117.0,15.0,First call,60-64,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Independent,Some college,30 to 50K,Conservative,18 to 64,State,Concord/CT Valley,60 and over,60 and over,Independent/Other,50 to 64,0.74
30.0,117.0,16.0,First call,50-59,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Democrat,50 to 64,0.6469999999999999
30.0,117.0,17.0,First call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Democrat,HS grad,15 to 30K,Liberal,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,0.8460000000000001
30.0,117.0,18.0,First call,50-59,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Independent,Some college,15 to 30K,Conservative,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,0.621
30.0,117.0,19.0,Second call,65 and over,White,Female,Gregg,Shaheen,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Republican,HS grad,30 to 50K,Moderate,65 and over,State,Concord/CT Valley,60 and over,60 and over,Republican,65 and over,0.713
30.0,117.0,20.0,Second call,50-59,Asian,Male,Condodematraky,Shaheen,Approve,Disapprove,Oppose Clinton,No,No,No,Better,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,0.6469999999999999
30.0,117.0,21.0,Second call,45-49,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,No,No,Same,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Republican,40 to 49,0.7389999999999999
30.0,117.0,22.0,Second call,30-39,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Worse,Democrat,College grad,30 to 50K,Conservative,18 to 64,State,Concord/CT Valley,30 to 44,30 to 39,Democrat,30 to 39,0.5449999999999999
30.0,117.0,23.0,Second call,65 and over,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,HS grad,15 to 30K,Moderate,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,0.624
30.0,117.0,24.0,Second call,45-49,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,No,Better,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Democrat,40 to 49,0.5449999999999999
30.0,117.0,25.0,Second call,45-49,White,Male,,Shaheen,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Independent/Other,40 to 49,0.726
30.0,117.0,26.0,Second call,45-49,White,Female,Other,Shaheen,Approve,,Neither,No,No,No,Better,Independent,HS grad,Under 15K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Independent/Other,40 to 49,1.272
30.0,117.0,27.0,Second call,65 and over,White,Male,Condodematraky,Other,Approve,Disapprove,Neither,No,Yes,No,Same,Democrat,Postgrad,15 to 30K,Moderate,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,0.5569999999999999
30.0,117.0,28.0,Second call,25-29,White,Male,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Better,Independent,Some college,15 to 30K,Conservative,18 to 64,State,Concord/CT Valley,18 to 29,25 to 29,Independent/Other,25 to 29,1.284
30.0,117.0,29.0,Second call,45-49,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Independent,HS grad,50 to 75K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Independent/Other,40 to 49,0.621
30.0,117.0,30.0,Second call,30-39,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,No,No,Better,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,30 to 44,30 to 39,Democrat,30 to 39,0.621
30.0,117.0,31.0,Second call,45-49,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,No,No,No,Better,Republican,No HS,Under 15K,Conservative,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Republican,40 to 49,0.932
30.0,117.0,32.0,Second call,60-64,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Worse,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,60 and over,60 and over,Democrat,50 to 64,0.74
30.0,117.0,33.0,Second call,65 and over,White,Male,Gregg,Other,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,,No HS,30 to 50K,Conservative,65 and over,State,Concord/CT Valley,60 and over,60 and over,,65 and over,0.6369999999999999
30.0,117.0,34.0,Second call,65 and over,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,Yes,Yes,Same,Independent,HS grad,30 to 50K,Conservative,65 and over,State,Concord/CT Valley,60 and over,60 and over,Independent/Other,65 and over,0.74
