ID,SENFL18,GOVFL18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CLIMATECHANGE,CONTROLHOUSE,CONTROLSEN,CUBAN,CUBANPR4,DESANTISLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVNELSON,FAVPARTY,FAVREP2,FAVSCOTT,FAVSENFL18,FINSIT2,FLENVIRO18,FORTRUMPS,FTVOTER18,GEOCODE,GILLUMLIB,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HURRICANEFL18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVFL18,KAVFL18A,KAVFL18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PUERTORICAN,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WORK,ZIPCODE
50090.0,Rick Scott,Ron DeSantis,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,2.0,,,The Republican Party,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Favorable,Only Republican Party,Favorable,Favorable,Both,Better,,Donald Trump was not a factor,Yes,1.0,,The Republican candidate,,,,,,No,,,,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,160.0,Conservative Republicans,Mod./Liberal Republicans,No,White,White,State questionnaire,White,Somewhat important,Important,White,White,,South,,The Republican candidate,Female,White women,Very serious,Serious,,Rural,Small Cities/Rural,English,Florida,Other,,Election day exit poll,,,,Helped,,,,Version 2,,0.210416555404663,,,Somewhat important,Important,,32462.0
50127.0,Bill Nelson,Ron DeSantis,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,1.0,Yes,The Democratic Party,,No,No,Too conservative,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,Government should do more to protect it,,,1.0,About right,The Republican candidate,Support,No,,The Democratic Party,"Some hardship, but not severe",,,,,,,,,A minor factor,Not important,A factor,No,Yes,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,146.0,Liberal Democrats,Liberal Democrats,No,White,White,State questionnaire,White,,,White,White,Minorities are favored over whites,South,,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,English,Florida,White suburban men,,Election day exit poll,,,,,,,,Version 3,,0.487972795963287,,White Born-again/Evangelical Christians,,,,32583.0
50136.0,Rick Scott,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,2.0,,,The Republican Party,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Favorable,Only Republican Party,Favorable,Favorable,Both,Better,,To express support for Donald Trump,No,1.0,,The Republican candidate,,,,,,No,,,,,,,,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,160.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,Very important,Important,White,White,,South,,The Republican candidate,Female,White women,Very serious,Serious,,Rural,Small Cities/Rural,,Florida,Other,,Election day exit poll,,,,Helped,,,,Version 2,,0.210416555404663,,,Not too important,Not important,,32462.0
50139.0,Bill Nelson,Andrew Gillum,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,No,Call 2,7.0,Yes,The Democratic Party,,No,"Yes, Puerto Rican",Too conservative,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Government should do more to protect it,,,2.0,About right,The Democratic candidate,Support,No,,The Democratic Party,No hardship,,,,,,,,,An important factor,Important,A factor,Yes,No,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,106.0,Liberal Democrats,Liberal Democrats,Yes,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,Whites are favored over minorities,South,,The Democratic candidate,Female,Latino women,,,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,,Election day exit poll,,,,,,,,Version 3,,0.13577575981617,,All others,,,,32825.0
50151.0,Rick Scott,Ron DeSantis,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,16.0,,,The Republican Party,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,Only Republican Party,Favorable,Favorable,Only Rick Scott,Better,,Donald Trump was not a factor,No,4.0,,The Republican candidate,,,,,,No,,,,,,,,,,,No,,,,45+,18-64,Republican,Black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,148.0,Independent/Something else,Conservative Republicans,No,Black,Black,State questionnaire,Black,Not too important,Not important,Non-white,Black,,South,,The Republican candidate,Male,Black men,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,,Election day exit poll,,,,Helped,,,,Version 2,,0.237329363822937,,,Not too important,Not important,,34239.0
50199.0,Other,Other,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,2.0,,,Omit,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Omit,Omit,Omit,Omit,Favorable,Omit,About the same,,Donald Trump was not a factor,No,1.0,,Other,,,,,,No,,,,,,,,,,,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,,160.0,,,No,White,White,State questionnaire,White,Not too important,Not important,White,White,,South,,Other,Female,White women,Not too serious,Not serious,,Rural,Small Cities/Rural,English,Florida,Other,,Election day exit poll,,,,No impact,,,,Version 2,,0.0,,,Not too important,Not important,,32462.0
50220.0,Bill Nelson,Ron DeSantis,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,,,Omit,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Favorable,Both parties,Favorable,Unfavorable,Only Bill Nelson,About the same,,Donald Trump was not a factor,No,1.0,,The Republican candidate,,,,,,No,,,,,,,,,,,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,146.0,Moderate/Liberal Republicans,Moderate Independents,No,White,White,State questionnaire,White,Somewhat important,Important,White,White,,South,,The Democratic candidate,Male,White men,Not too serious,Not serious,,Suburbs,Suburbs,English,Florida,White suburban men,,Election day exit poll,,,,Hurt,,,,Version 2,,0.487972795963287,,,Somewhat important,Important,,32583.0
50231.0,Bill Nelson,Andrew Gillum,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 2,16.0,Yes,The Democratic Party,,No,No,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,Government should do more to protect it,,,4.0,About right,The Democratic candidate,Support,No,,The Democratic Party,"Some hardship, but not severe",,,,,,,,,A minor factor,Not important,A factor,No,Yes,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,148.0,Liberal Democrats,Liberal Democrats,No,White,White,State questionnaire,White,,,White,White,Whites are favored over minorities,South,,The Democratic candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,,Election day exit poll,,,,,,,,Version 3,,0.218586355447769,,All others,,,,34239.0
50236.0,Rick Scott,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,2.0,,,The Republican Party,No,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Unfavorable,Only Republican Party,Favorable,Favorable,Only Rick Scott,Better,,To express support for Donald Trump,No,1.0,,The Republican candidate,,,,,,No,,,,,,,,,,,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,160.0,Moderate/Liberal Republicans,Moderate Independents,No,White,White,State questionnaire,White,Not too important,Not important,White,White,,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,,Rural,Small Cities/Rural,English,Florida,Other,,Election day exit poll,,,,Helped,,,,Version 2,,0.228547751903534,,,Not too important,Not important,,32462.0
50277.0,Bill Nelson,Andrew Gillum,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Yes,Call 2,7.0,Yes,The Democratic Party,,No,"Yes, Puerto Rican",Omit,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Government should do more to protect it,,,2.0,About right,The Democratic candidate,Support,No,,The Democratic Party,Severe hardship,,,,,,,,,The most important factor,Important,A factor,Yes,,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,106.0,Liberal Democrats,Liberal Democrats,Yes,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,Whites are favored over minorities,South,,The Democratic candidate,Male,Latino men,,,,"Cities 50,000-500,000","Cities over 50,000",Spanish,Florida,Other,,Election day exit poll,,,,,,,,Version 3,,0.322324186563492,,All others,,,,32825.0
50289.0,Bill Nelson,Andrew Gillum,45-65,60+,60-64,45+,50+,60+,50-64,,,,Complete,,Call 2,2.0,,,The Democratic Party,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Favorable,Favorable,Only Democratic Party,Unfavorable,Unfavorable,Only Bill Nelson,Worse,,To express opposition to Donald Trump,No,1.0,,The Democratic candidate,,,,,,Yes,,,,,,,,,,,No,,,,45+,18-64,Democrat,,,Democratic men,Democrat,Democratic Men,,Liberal,160.0,Liberal Democrats,Liberal Democrats,No,,,State questionnaire,,Somewhat important,Important,,,,South,,The Democratic candidate,Male,,Somewhat serious,Serious,,Rural,Small Cities/Rural,English,Florida,Other,,Election day exit poll,,,,No impact,,,,Version 2,,0.113007687032223,,,Somewhat important,Important,,32462.0
50344.0,Rick Scott,Ron DeSantis,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,2.0,,,,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,1.0,,The Republican candidate,,,Minor changes,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,,,,No,Yes,Not so good,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,160.0,Independent/Something else,Conservative Republicans,No,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,The Republican candidate,Female,White women,,,Married women,Rural,Small Cities/Rural,English,Florida,Other,Omit,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.107840366661549,No,,,,Yes,32462.0
50354.0,Rick Scott,Ron DeSantis,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,16.0,,,,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,4.0,,The Republican candidate,,,Major changes,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The economy,,,,No,Yes,Excellent,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,148.0,Independent/Something else,Conservative Republicans,No,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,The Republican candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.303195357322693,No,,,,Yes,34239.0
50363.0,Rick Scott,Andrew Gillum,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 2,7.0,,,Omit,No,"Yes, Puerto Rican",,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Omit,Omit,Omit,Omit,Omit,Omit,Omit,,Donald Trump was not a factor,No,2.0,,The Democratic candidate,,,,,,Yes,,,,,,,,,,,Yes,,,,18-44,18-64,,,,,,,,,106.0,,,Yes,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Omit,Omit,Non-white,Hispanic/Latino,,South,,The Republican candidate,Female,Latino women,Omit,Omit,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,,Election day exit poll,,,,Helped,,,,Version 2,,0.356797516345978,,,Omit,Omit,,32825.0
50393.0,Rick Scott,Andrew Gillum,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 2,2.0,,,,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,1.0,,The Democratic candidate,,,Major changes,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,,,No,Yes,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,160.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Black,Black,State questionnaire,Black,,,Non-white,Black,,South,Justified,The Republican candidate,Male,Black men,,,Married men,Rural,Small Cities/Rural,English,Florida,Other,No impact,Election day exit poll,In the last few days,In the last month,In the last week,,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,Version 1,Didn't vote,0.0897749066352844,No,,,,Yes,32462.0
50436.0,Rick Scott,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,16.0,,,The Republican Party,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Omit,Only Republican Party,Favorable,Favorable,Omit,Better,,To express support for Donald Trump,Yes,4.0,,The Republican candidate,,,,,,No,,,,,,,,,,,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,148.0,Conservative Republicans,Mod./Liberal Republicans,No,White,White,State questionnaire,White,Somewhat important,Important,White,White,,South,,The Republican candidate,Female,White women,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,,Election day exit poll,,,,Helped,,,,Version 2,,0.544658243656158,,,Somewhat important,Important,,34239.0
50445.0,Rick Scott,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,2.0,,,,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,1.0,,The Republican candidate,,,Major changes,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,,,,,Yes,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,,160.0,,,,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,The Republican candidate,Female,White women,,,Married women,Rural,Small Cities/Rural,,Florida,Other,Helped,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.210416555404663,No,,,,No,32462.0
