ID,SENWV18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,COALHH,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVMANCHIN,FAVMCONL,FAVMORRISEY,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENWV18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVWV18,KAVWV18A,KAVWV18B,LATINO,MANCHINLIB,MARRIED,MORRISEYLIB,NEC,NEC2,OPIOID18,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
59442.0,Joe Manchin,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,1.0,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,,No,,No,,Good,Excellent or good,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,59.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Is willing to compromise,White,White,White,East,Justified,The Democratic candidate,Female,White women,,,Non married women,Suburbs,Suburbs,West Virginia,White suburban women,Hurt,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat approve,Somewhat approve,About right,No,Version 1,Donald Trump,2.14950919151306,No,,,
59444.0,Other,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,4.0,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,,,,No,,No,,Good,Excellent or good,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,70.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Shares my view of government,White,White,White,East,Politically motivated,Other,Female,White women,,,Non married women,Suburbs,Suburbs,West Virginia,White suburban women,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,About right,Yes,Version 1,Donald Trump,0.951618731021881,No,,,
59445.0,Other,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,4.0,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,,,,No,,No,,Good,Excellent or good,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,70.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Shares my view of government,White,White,White,East,Politically motivated,Other,Female,White women,,,Non married women,Suburbs,Suburbs,West Virginia,White suburban women,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,About right,Yes,Version 1,Donald Trump,0.951618731021881,No,,,
59450.0,Joe Manchin,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,2.0,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,2.0,,Major changes,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,,,,No,,No,,Not so good,Not so good or poor,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,73.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,Shares my view of government,White,White,White,East,Justified,The Democratic candidate,Female,White women,,,Non married women,Rural,Small Cities/Rural,West Virginia,Other,No impact,Election day exit poll,In the last week,In the last month,In the last week,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,No,Version 1,Hillary Clinton,0.515780627727509,Yes,,,
59452.0,Patrick Morrisey,Overturn it,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 2,2.0,No,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,Favorable,,,Unfavorable,,,,,,4.0,Yes,,The Republican Party,,,,,,,,Immigration,An important factor,Important,A factor,No,Too liberal,,About right,,,Approve,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,39.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,2.04763960838318,,White Born-again/Evangelical Christians,,
59454.0,Joe Manchin,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,1.0,Yes,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,,Unfavorable,Only Democratic Party,,Unfavorable,Neither,Better,Donald Trump was not a factor,No,2.0,,,,No,,,,,,,,,,,No,,No,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,62.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Non married women,Suburbs,Suburbs,West Virginia,White suburban women,,Election day exit poll,,,,No impact,Omit,Omit,,,Version 2,,0.263137012720108,,,Somewhat important,Important
59456.0,Patrick Morrisey,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,2.0,No,,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Unfavorable,,Favorable,Only Republican Party,,Favorable,Only Patrick Morrisey,Better,To express support for Donald Trump,No,2.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,25.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,West Virginia,Other,,Election day exit poll,,,,No impact,Strongly or somewhat approve,Strongly approve,,,Version 2,,0.961067378520966,,,Not too important,Not important
59457.0,Patrick Morrisey,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,2.0,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Unfavorable,,,,,,3.0,,Minor changes,,No,,,,,,,Immigration,,,,No,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,10.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,,White,White,White,East,Politically motivated,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,West Virginia,Other,,Election day exit poll,,,,,,,Not tough enough,,Version 2,,1.79043662548065,,,,
59458.0,Joe Manchin,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,1.0,No,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,,Unfavorable,Only Democratic Party,,Unfavorable,Only Joe Manchin,Worse,To express opposition to Donald Trump,Yes,2.0,,,,Yes,,,,,,,,,,,,,Yes,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,61.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Male,White men,Very serious,Serious,Married men,Suburbs,Suburbs,West Virginia,White suburban men,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,,Version 2,,0.452127069234848,,,Very important,Important
59465.0,Joe Manchin,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,1.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,,,,Neither party,,Unfavorable,,About the same,,,1.0,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,,,,No,,,,Good,Excellent or good,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,54.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,,White,White,White,East,,The Democratic candidate,Male,White men,,,,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Other,Hurt,Election day exit poll,,,,Hurt,,,,,Version 4,,0.289450705051422,No,,,
59477.0,Joe Manchin,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,1.0,No,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,,Unfavorable,Only Democratic Party,,Unfavorable,Only Joe Manchin,About the same,Omit,No,1.0,,,,Omit,,,,,,,,,,,No,,Yes,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,53.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Married women,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Other,,Election day exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,,Version 2,,0.288127958774567,,,Not too important,Not important
59493.0,Patrick Morrisey,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,2.0,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,,,Only Republican Party,,Favorable,,Better,,,3.0,,,,,,,,,,,,,,,No,,,,Good,Excellent or good,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,,10.0,,,White,White,National questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,West Virginia,Other,Helped,Election day exit poll,,,,No impact,,,,,Version 4,,1.10839807987213,,,,
59498.0,Patrick Morrisey,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,4.0,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,,,,No,,Yes,,Excellent,Excellent or good,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,56.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,Shares my view of government,White,White,White,East,Politically motivated,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,West Virginia,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,No,Version 1,Donald Trump,0.500129163265228,No,,,
59503.0,Patrick Morrisey,Overturn it,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,1.0,No,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,Favorable,,,Unfavorable,,,,,,2.0,Yes,,The Republican Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,Too liberal,,About right,,,Disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,61.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,West Virginia,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,,Version 3,,0.259903579950333,,All others,,
59504.0,Patrick Morrisey,Overturn it,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,1.0,No,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,Favorable,,,Unfavorable,,,,,,2.0,Yes,,The Republican Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,Too liberal,,About right,,,Disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,61.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,West Virginia,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,,Version 3,,0.259903579950333,,All others,,
59505.0,Patrick Morrisey,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,1.0,Yes,,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,,Favorable,Only Republican Party,,Favorable,Only Patrick Morrisey,Better,To express opposition to Donald Trump,No,1.0,,,,No,,,,,,,,,,,No,,Yes,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,59.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,Not too serious,Not serious,Married men,Suburbs,Suburbs,West Virginia,White suburban men,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,,Version 2,,1.74738466739655,,,Somewhat important,Important
59512.0,Patrick Morrisey,Overturn it,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,2.0,No,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,,,Unfavorable,,,,,,4.0,Yes,,The Republican Party,,,,,,,,Immigration,An important factor,Important,A factor,No,Too liberal,,About right,,,Approve,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,39.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,1.25032293796539,,White Born-again/Evangelical Christians,,
