ID,SENAZ18,GOVAZ18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVFLAKE,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MCSALLYLIB,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SINEMALIB,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VETVOTER,VOTE2016,WEIGHT,WHNCLINC
29669.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,,,,Complete,,6.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,Favorable,Donald Trump was not a factor,No,1.0,The Democratic candidate,Major changes,No,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999",,Gun policy,No,Too conservative,Poor,Not so good or poor,45+,65+,Independent/Something else,,,Independent women,Independent,Independent Women,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,State questionnaire,,,,West,Justified,The Democratic candidate,Female,,About right,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Hurt,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.0645129606127739,No
29672.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,To express opposition to Donald Trump,No,3.0,The Democratic candidate,Major changes,Yes,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Too conservative,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.675356328487396,Yes
29675.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Minor changes,Yes,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Too conservative,Omit,Omit,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,Too conservative,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.174475774168968,No
29677.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,White 65+,Complete,,2.0,The Democratic Party,,,,,,Favorable,Omit,No,2.0,The Democratic candidate,Omit,Omit,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Omit,Yes,Omit,Good,Excellent or good,45+,65+,,,,,,,,Moderate,,,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Justified,The Democratic candidate,Female,Latino women,Omit,"Cities over 500,000","Cities over 50,000",Spanish,Arizona,Other,Omit,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,No,Hillary Clinton,2.06588125228882,
29678.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Omit,Donald Trump was not a factor,No,1.0,The Democratic candidate,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Too liberal,Poor,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,1.40578389167786,No
29680.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,6.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Major changes,No,,,,,,,Health care,No,Too conservative,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,Yes,Hillary Clinton,0.16793791949749,No
29681.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Omit,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Minor changes,Yes,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,No,Too conservative,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,Hurt,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,No,Hillary Clinton,0.194288864731789,No
29684.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Donald Trump was not a factor,No,2.0,The Democratic candidate,Minor changes,Omit,,,,,,,Health care,No,Too conservative,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,Omit,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.171702221035957,No
29685.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,2.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Major changes,Yes,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,Yes,Too conservative,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Justified,The Democratic candidate,Female,Latino women,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,1.84054827690125,No
29690.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Major changes,Yes,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Too conservative,Not so good,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,Too conservative,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Helped,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Other,0.278554648160934,No
29692.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,8.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,No changes at all,Yes,,,,,,,Health care,Yes,Omit,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Justified,The Democratic candidate,Male,Latino men,About right,Suburbs,Suburbs,English,Arizona,Other,Hurt,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,Yes,Hillary Clinton,0.286720305681229,No
29693.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Minor changes,Yes,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Too conservative,Not so good,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Omit,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,No,Hillary Clinton,0.0777766704559326,Yes
29697.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Minor changes,Yes,,,,,,,Gun policy,No,Too conservative,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Hurt,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,No,Hillary Clinton,0.620373427867889,No
29698.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,6.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Minor changes,Yes,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Too conservative,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,West,Omit,The Democratic candidate,Female,White women,About right,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Hurt,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.712777376174927,No
29701.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,7.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Major changes,Omit,,,,,,,Health care,No,Too conservative,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.26811683177948,No
29702.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,7.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Omit,Omit,No,1.0,The Democratic candidate,Major changes,Omit,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",Health care,No,Too conservative,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Hurt,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.870675504207611,No
