ID,GOVGA18,ABRAMSLIB,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,BACKSIDE,BORNINGA14,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECURITY18,FAVABRAMS,FAVDEM2,FAVGOVGA18,FAVKEMP,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPG,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,KEMPLIB,LATINO,MARRIED,MOVETOGA14,MOVETOGA10YR,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18GOV,TIME18GOVMONTH,TIME18GOVWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
45795.0,Stacey Abrams,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,,,Call 2,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,Favorable,,,Omit,Omit,About the same,,,3.0,The Democratic candidate,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,,,No,,,,Good,Excellent or good,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,90.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,,,Non-white,Black,,South,,Female,Black women,,,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,No impact,Election day exit poll,,,,No impact,,,,Version 4,,,,0.289494603872299,No,,,,30312.0
45800.0,Stacey Abrams,About right,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,A few times a month,At least monthly,Complete,Moved to Georgia,No,Call 2,10.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,,,,,,,,1.0,The Democratic candidate,Oppose,Yes,,The Democratic Party,,,,,,,,,Oppose,Omit,No,,Less than 10 years,Less than 10 years,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,,,Non-white,Black,Whites are favored over minorities,South,,Female,Black women,,,,Rural,Small Cities/Rural, Georgia,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,,0.247631534934044,,All others,,,30548.0
45808.0,Stacey Abrams,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,Complete,,,Call 2,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,2.0,The Democratic candidate,,,Major changes,,Yes,,,,,,,Health care,,,No,,,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Moderate,113.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,National questionnaire,Black,Very important,Important,Non-white,Black,Whites are favored over minorities,South,Justified,Female,Black women,,,,Suburbs,Suburbs, Georgia,Other,,Election day exit poll,,,,,,,Too tough,Version 2,,,,0.708625674247742,,,,,30071.0
45822.0,Stacey Abrams,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,,,Call 1,5.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Favorable,Only Stacey Abrams,Unfavorable,Only Democratic Party,Unfavorable,Worse,To express opposition to Donald Trump,No,3.0,The Democratic candidate,,,,,Yes,,,,,,,,,,No,No,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,89.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Very important,Important,Non-white,Black,,South,,Male,Black men,Somewhat serious,Serious,Non married men,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,,,0.535519659519196,,,Somewhat important,Important,30311.0
45826.0,Stacey Abrams,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,,Yes,Call 2,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,3.0,The Democratic candidate,,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Gun policy,,,No,Yes,,,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,96.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,,,Non-white,Black,,South,Justified,Male,Black men,,,Married men,Suburbs,Suburbs, Georgia,Other,No impact,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,Shouldn't be able to vote will cast ballots,0.333191901445389,No,All others,,,30097.0
45827.0,Stacey Abrams,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 65+,,,Complete,,No,Call 2,7.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,2.0,The Democratic candidate,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,,Yes,Yes,,,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,110.0,Liberal Democrats,Liberal Democrats,Other,Other,State questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,South,Justified,Male,Latino men,,,Married men,Suburbs,Suburbs, Georgia,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,Should be able to vote will be prevented from voting,0.719449102878571,No,All others,,,30024.0
45830.0,Stacey Abrams,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,No,Call 2,10.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,1.0,The Democratic candidate,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Gun policy,,,No,No,,,Not so good,Not so good or poor,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,30.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,Female,White women,,,Non married women,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,No impact,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,Should be able to vote will be prevented from voting,0.222899496555328,No,All others,,,30601.0
45845.0,Stacey Abrams,,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,Complete,,,Call 2,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,Favorable,,,Only Democratic Party,Unfavorable,Worse,,,3.0,The Democratic candidate,,,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,,,No,,,,Good,Excellent or good,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,90.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,,,Non-white,Black,,South,,Male,Black men,,,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,No impact,Election day exit poll,,,,Hurt,,,,Version 4,,,,0.918138146400452,No,,,,30312.0
45849.0,Stacey Abrams,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Yes,Call 2,10.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,1.0,The Democratic candidate,,,Minor changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,,,No,Yes,,,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,2.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,Female,White women,,,Married women,Rural,Small Cities/Rural, Georgia,Other,Helped,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat approve,Somewhat approve,About right,Version 1,,Hillary Clinton,Shouldn't be able to vote will cast ballots,0.25512507557869,No,White Born-again/Evangelical Christians,,,30548.0
45867.0,Stacey Abrams,About right,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,A few times a year or less,Complete,Moved to Georgia,No,Call 2,10.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,,,,,,,,,,1.0,The Democratic candidate,Support,No,,The Democratic Party,,,,,,,,,Oppose,Too conservative,No,,10+ years but not born here,More than 10 years,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Liberal,30.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,,,White,White,Whites are favored over minorities,South,,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,,0.159168973565102,,All others,,,30601.0
45872.0,Stacey Abrams,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,,Yes,Call 2,5.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,3.0,The Democratic candidate,,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",The economy,,,,Yes,,,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,94.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,,,Non-white,Black,,South,Politically motivated,Male,Black men,,,Married men,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,Should be able to vote will be prevented from voting,0.292158484458923,No,All others,,,30344.0
45876.0,Stacey Abrams,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,Complete,,,Call 2,7.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,Yes,2.0,The Democratic candidate,,,,,,,,,,,,,Oppose,,No,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,113.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,,,Non-white,Black,,South,,Male,Black men,,,,Suburbs,Suburbs, Georgia,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,No,Didn't vote,Should be able to vote will be prevented from voting,0.705522477626801,,,,,30071.0
45879.0,Stacey Abrams,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Yes,Call 2,7.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,2.0,The Democratic candidate,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,,No,No,,,Good,Excellent or good,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,110.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,,,Non-white,Black,,South,Justified,Female,Black women,,,Non married women,Suburbs,Suburbs, Georgia,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,Should be able to vote will be prevented from voting,0.540016174316406,No,All others,,,30024.0
45887.0,Stacey Abrams,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,,No,Call 1,5.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,3.0,The Democratic candidate,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,,No,No,,,Good,Excellent or good,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Moderate,89.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,,,Non-white,Black,,South,Justified,Female,Black women,,,Non married women,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,Should be able to vote will be prevented from voting,0.215545400977135,No,All others,,,30311.0
45890.0,Stacey Abrams,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,No,Call 2,6.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,3.0,The Democratic candidate,,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,,,No,Yes,,,Excellent,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,96.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,,,White,White,,South,Justified,Male,White men,,,Married men,Suburbs,Suburbs, Georgia,White suburban men,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,Should be able to vote will be prevented from voting,1.32693123817444,No,All others,,,30097.0
45894.0,Stacey Abrams,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,,,Complete,,,Call 2,5.0,The Democratic Party,,,,,,,,,,,,,,,Yes,3.0,The Democratic candidate,,,,,,,,,,,,,Oppose,,No,,,,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,90.0,Liberal Democrats,Liberal Democrats,Other,Asian,National questionnaire,Asian,,,Non-white,Asian,,South,,Female,All other races,,,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 1,No,Didn't vote,Should be able to vote will be prevented from voting,0.300123423337936,,,,,30312.0
45910.0,Stacey Abrams,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,No,Call 2,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,3.0,The Democratic candidate,,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Gun policy,,,No,Yes,,,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,98.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,,,White,White,,South,Justified,Female,White women,,,Married women,Suburbs,Suburbs, Georgia,White suburban women,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,Should be able to vote will be prevented from voting,0.424634724855423,No,All others,,,30022.0
45911.0,Stacey Abrams,About right,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,A few times a year,A few times a year or less,Complete,Moved to Georgia,No,Call 2,10.0,The Democratic Party,,,,,,Omit,,,,,,,,,,1.0,The Democratic candidate,Oppose,No,,The Democratic Party,,,,,,,,,Oppose,Omit,,,10+ years but not born here,More than 10 years,,,45+,65+,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Moderate,2.0,Moderate/Liberal Republicans,Moderate Independents,Other,Other,State questionnaire,Other,,,Non-white,Other,Minorities are favored over whites,South,,Female,All other races,,,,Rural,Small Cities/Rural, Georgia,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,No,,,0.668461441993713,,All others,,,30548.0
