ID,SENMS18,SEN2MS18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEFACTOR,REGION,RUNOFFMS18,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2,ZIPCODE
64847.0,David Baria,Mike Espy,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,3.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,2.0,,Yes,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,93.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Mike Espy,,The Democratic candidate,Female,Black women,Very serious,Serious,,Suburbs,Suburbs, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.481753796339035,,Somewhat important,Important,39232.0
37584.0,David Baria,Mike Espy,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 1,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,2.0,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,No,Yes,Poor,Not so good or poor,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,Independent Men,All others,Moderate,95.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Non-white,Black,,South,,Justified,The Democratic candidate,Male,Black men,,,Married men,Suburbs,Suburbs, Mississippi,Other,Hurt,Election day exit poll,Before that,Before that,Before that,Helped,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.512439608573914,No,,,39047.0
60098.0,David Baria,Mike Espy,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,1.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,3.0,,,,,,,,,Health care,,Yes,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,14.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,,South,,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs, Mississippi,White suburban men,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,2.66306233406067,,Somewhat important,Important,38637.0
37252.0,David Baria,Mike Espy,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,2.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,1.0,Minor changes,No,,,,,,,The economy,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Conservative,4.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,Whites are favored over minorities,South,,Politically motivated,The Democratic candidate,Male,White men,,,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,,,Not tough enough,Version 2,,0.807618677616119,,,,38732.0
40782.0,David Baria,Mike Espy,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,2.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,1.0,,No,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,84.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Mike Espy,,The Democratic candidate,Female,Black women,Very serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.589049756526947,,Very important,Important,38620.0
40781.0,David Baria,Mike Espy,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,2.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,1.0,,No,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,84.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Mike Espy,,The Democratic candidate,Female,Black women,Very serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.589049756526947,,Very important,Important,38620.0
64191.0,David Baria,Mike Espy,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 3,4.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,Worse,To express opposition to Donald Trump,No,2.0,,Yes,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,31.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Mike Espy,,The Democratic candidate,Male,Black men,Very serious,Serious,,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,1.47831869125366,,Somewhat important,Important,39507.0
36908.0,David Baria,Mike Espy,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 1,3.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,3.0,No changes at all,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,No,Yes,Not so good,Not so good or poor,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Conservative,82.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,,South,,Politically motivated,The Democratic candidate,Male,Black men,,,Married men,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,Before that,Before that,Before that,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,1.01884126663208,No,,,39350.0
38830.0,David Baria,Mike Espy,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 1,2.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,1.0,,Yes,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,7.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,No group is favored,South,Mike Espy,,The Democratic candidate,Female,Black women,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,,1.35006511211395,,Somewhat important,Important,39096.0
63240.0,David Baria,Mike Espy,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,2.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,1.0,,Yes,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,114.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Mike Espy,,The Democratic candidate,Female,Black women,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,1.20809268951416,,Very important,Important,38953.0
48469.0,David Baria,Mike Espy,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,2.0,Minor changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,31.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,,South,,Justified,The Democratic candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Other,No impact,Election day exit poll,Before that,Before that,Before that,Hurt,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,Version 1,Hillary Clinton,1.06704246997833,No,,,39507.0
63916.0,David Baria,Mike Espy,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 3,2.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Omit,Omit,Worse,Donald Trump was not a factor,No,1.0,,Yes,,,,,,,,No,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,115.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,No group is favored,South,Mike Espy,,The Democratic candidate,Female,Black women,Very serious,Serious,,Suburbs,Suburbs, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,1.00751125812531,,Very important,Important,39040.0
61984.0,David Baria,Mike Espy,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,,,2.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,No,,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,98.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,,South,,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs, Mississippi,White suburban women,No impact,Election day exit poll,,,,Hurt,,,,Version 4,,0.504528880119324,No,,,39042.0
38337.0,David Baria,Mike Espy,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,3.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,Yes,2.0,,Yes,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,93.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Mike Espy,,The Democratic candidate,Male,White men,Very serious,Serious,,Suburbs,Suburbs, Mississippi,White suburban men,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.720550417900085,,Very important,Important,39232.0
38677.0,David Baria,Mike Espy,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Omit,Omit,Unfavorable,Worse,,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,No,,Not so good,Not so good or poor,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Liberal,98.0,Moderate/Liberal Republicans,Liberal Independents,Black,Black,National questionnaire,Black,Non-white,Black,,South,,,The Democratic candidate,Female,Black women,,,,Suburbs,Suburbs, Mississippi,Other,Omit,Election day exit poll,,,,Hurt,,,,Version 4,,0.625833630561829,No,,,39042.0
47268.0,David Baria,Mike Espy,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,2.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,1.0,Minor changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Gun policy,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,114.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,,South,,Justified,The Democratic candidate,Female,White women,,,Married women,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,Before that,Before that,Before that,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,1.85597479343414,Yes,,,38953.0
38785.0,David Baria,Mike Espy,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,3.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,Worse,To express opposition to Donald Trump,No,1.0,,Yes,,,,,,,,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,22.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Mike Espy,,The Democratic candidate,Female,White women,Very serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,3.02328681945801,,Somewhat important,Important,39653.0
63673.0,David Baria,Mike Espy,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,2.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,1.0,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",The economy,No,No,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,115.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,,South,,Justified,The Democratic candidate,Female,Black women,,,Non married women,Suburbs,Suburbs, Mississippi,Other,Hurt,Election day exit poll,In the last month,In the last month,Before that,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Not tough enough,Version 1,Hillary Clinton,0.728582441806793,No,,,39040.0
63886.0,David Baria,Mike Espy,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Not complete,Call 3,4.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,2.0,,,,,,,,,,No,,Poor,Not so good or poor,45+,18-64,,,,,,,,,55.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,,,The Democratic candidate,Female,Black women,,,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,Before that,Before that,Before that,,,,,Version 1,,0.408152520656586,,,,39440.0
64061.0,David Baria,Mike Espy,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 3,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,2.0,Minor changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,No,Yes,Poor,Not so good or poor,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,95.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,,South,,Justified,The Democratic candidate,Female,Black women,,,Married women,Suburbs,Suburbs, Mississippi,Other,Helped,Election day exit poll,Before that,Before that,Before that,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.634454309940338,No,,,39047.0
