ID,SENWI18,GOVWI18,ACT10WI,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVEVERS,FAVGOVWI18,FAVPARTY,FAVREP2,FAVWALKER,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2
37007.0,Leah Vukmir,Scott Walker,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,6.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,4.0,The Republican candidate,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Yes,Not so good,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,32.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,Wisconsin,White suburban women,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,About right,,Version 1,Donald Trump,0.784646928310394,No,,
37006.0,Leah Vukmir,Scott Walker,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Not complete,Call 1,6.0,,,,,,,,,,,,,,To express support for Donald Trump,No,4.0,The Republican candidate,,,,,,,,,,No,,,,18-44,18-64,,,,,,,,,49.0,,,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,Wisconsin,Other,,Election day exit poll,,,,,,,,No,Version 2,,0.623030424118042,,,
49415.0,Leah Vukmir,Scott Walker,Kept as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,4.0,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Unfavorable,Only Scott Walker,Only Republican Party,Favorable,Favorable,Better,Donald Trump was not a factor,No,1.0,The Republican candidate,,No,,,,,,,,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,63.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,,Election day exit poll,,,,Helped,,,,No,Version 2,,1.98543524742126,,Not at all important,Not important
36996.0,Leah Vukmir,Scott Walker,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,1.0,The Republican candidate,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,61.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,,Version 1,Donald Trump,0.734379947185516,No,,
36994.0,Leah Vukmir,Scott Walker,Kept as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Only Scott Walker,Only Republican Party,Favorable,Favorable,About the same,Donald Trump was not a factor,No,2.0,The Republican candidate,,No,,,,,,,,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,84.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,Very serious,Serious,,Suburbs,Suburbs,Wisconsin,White suburban women,,Election day exit poll,,,,No impact,,,,No,Version 2,,0.937914371490479,,Not too important,Not important
66725.0,Leah Vukmir,Scott Walker,Kept as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,6.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,Only Scott Walker,Only Republican Party,Favorable,Favorable,Better,Donald Trump was not a factor,No,4.0,The Republican candidate,,No,,,,,,,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,109.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,Very serious,Serious,,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Other,,Election day exit poll,,,,Helped,,,,No,Version 2,,0.715719163417816,,Somewhat important,Important
36987.0,Leah Vukmir,Scott Walker,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,7.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,6.0,The Republican candidate,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,12.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Wisconsin,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,,Version 1,Donald Trump,0.960935950279236,No,,
38382.0,Leah Vukmir,Scott Walker,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,2.0,The Republican candidate,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,39.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Wisconsin,Other,Helped,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat approve,Somewhat approve,Not tough enough,,Version 1,Didn't vote,1.09856176376343,No,,
36975.0,Leah Vukmir,Scott Walker,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,6.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,4.0,The Republican candidate,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,112.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Female,White women,,,Married women,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,,Version 1,Donald Trump,0.784646928310394,Yes,,
68041.0,Leah Vukmir,Scott Walker,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,6.0,The Republican candidate,Minor changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,80.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Wisconsin,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,,Version 1,Donald Trump,3.01492810249329,No,,
36965.0,Leah Vukmir,Scott Walker,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,6.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,4.0,The Republican candidate,Major changes,,,,,,,,Immigration,No,Yes,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,49.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Female,White women,,,Married women,Rural,Small Cities/Rural,Wisconsin,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,,Version 1,Donald Trump,1.25978195667267,,,
14570.0,Leah Vukmir,Scott Walker,Kept as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,6.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,Only Scott Walker,Only Republican Party,Favorable,Favorable,Better,To express support for Donald Trump,No,4.0,The Republican candidate,,No,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,Not too serious,Not serious,,Suburbs,Suburbs,Wisconsin,White suburban men,,Telephone survey,,,,Helped,,,,No,Version 2,,0.667317748069763,,Not at all important,Not important
27521.0,Leah Vukmir,Scott Walker,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,7.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,No,6.0,The Republican candidate,,,,,,,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,Midwest,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,Wisconsin,White suburban women,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 1,Donald Trump,1.2537385225296,,,
67075.0,Leah Vukmir,Scott Walker,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,2.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,3.0,The Republican candidate,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,25.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Other,No impact,Election day exit poll,In the last few days,In the last month,In the last week,,Strongly or somewhat approve,Strongly approve,About right,,Version 1,Donald Trump,1.36757755279541,No,,
36952.0,Leah Vukmir,Scott Walker,Repealed,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,7.0,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Unfavorable,Only Scott Walker,Only Republican Party,Favorable,Favorable,Worse,Donald Trump was not a factor,No,6.0,The Republican candidate,,No,,,,,,,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,12.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,,Rural,Small Cities/Rural,Wisconsin,Other,,Election day exit poll,,,,Hurt,,,,No,Version 2,,0.855574786663055,,Somewhat important,Important
67829.0,Leah Vukmir,Scott Walker,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,2.0,The Republican candidate,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,Yes,Excellent,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,85.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,Suburbs,Suburbs,Wisconsin,White suburban men,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,,Version 1,Donald Trump,1.29823768138886,No,,
36950.0,Leah Vukmir,Scott Walker,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,1.0,The Republican candidate,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,No,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,70.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,Justified,The Republican candidate,Male,White men,,,Non married men,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,Too tough,,Version 1,Donald Trump,1.22753143310547,No,,
