ID,SENMT18,HOUMT18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVGIANFORTE,FAVHOUMT18,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVROSENDALE,FAVSENMT18,FAVTESTER,FAVWILLIAMS,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVMT18,KAVMT18A,KAVMT18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,ROSENDALELIB,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TESTERLIB,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
41017.0,Jon Tester,Kathleen Williams,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 1,1.0,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Omit,Omit,Favorable,,Omit,,,,,Omit,,,,3.0,,,The Democratic Party,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,35.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,Shares my view of government,White,White,White,West,Omit,,The Democratic candidate,Female,White women,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,Omit,,,,,,,,Version 3,,0.154951378703117,,All others,,
41023.0,Jon Tester,Kathleen Williams,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,1.0,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,,,Only Democratic Party,,Unfavorable,Unfavorable,Only Jon Tester,Favorable,,About the same,To express opposition to Donald Trump,No,3.0,,,,The Democratic candidate,Yes,,,,,,,,,,,No,Yes,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,31.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.262495636940002,,,Very important,Important
41024.0,Jon Tester,Kathleen Williams,Omit,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 1,1.0,Omit,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Omit,Omit,Omit,,Omit,,,,,Omit,,,,1.0,,,The Democratic Party,The Democratic candidate,,,,,,,,,Omit,Omit,Omit,No,,,,18-44,18-64,,,,,,,,,28.0,,,White,White,State questionnaire,Shares my view of government,White,White,White,West,Too conservative,,The Democratic candidate,Female,White women,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,About right,,,,,,,,Version 3,,0.181293904781342,,All others,,
41032.0,Jon Tester,Kathleen Williams,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,White 18-29,Complete,No,Call 1,1.0,The Democratic Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Unfavorable,Only Kathleen Williams,Unfavorable,,Favorable,,,,,Favorable,,,,4.0,,,The Democratic Party,The Democratic candidate,,,,,,,,,A minor factor,Not important,A factor,Yes,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Liberal,77.0,Moderate/Liberal Republicans,Liberal Independents,Other,White,State questionnaire,Shares my view of government,Hispanic/Latino,Non-white,Hispanic/Latino,West,Too conservative,,The Democratic candidate,Female,Latino women,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,About right,,,,,,,,Version 3,,0.328192442655563,,All others,,
41035.0,Jon Tester,Kathleen Williams,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Not complete,,Call 1,1.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,To express opposition to Donald Trump,No,3.0,,,,The Democratic candidate,,,,,,,,,,,,No,No,,,18-44,18-64,,,,,,,,,34.0,,,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Male,White men,,,Non married men,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,,,,,Version 2,,0.223720207810402,,,,
41040.0,Jon Tester,Kathleen Williams,Keep it as is,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,1.0,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,Only Kathleen Williams,Omit,,Favorable,,,,,Favorable,,,,5.0,,,The Democratic Party,The Democratic candidate,,,,,,,,,The most important factor,Important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,105.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Shares my view of government,White,White,White,West,Too conservative,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,,Election day exit poll,About right,,,,,,,,Version 3,,0.43726435303688,,White Born-again/Evangelical Christians,,
41042.0,Jon Tester,Kathleen Williams,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,1.0,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,,,,Only Democratic Party,,Unfavorable,Unfavorable,Only Jon Tester,Favorable,,Better,To express opposition to Donald Trump,No,3.0,,,,The Democratic candidate,Yes,,,,,,,,,,,No,Yes,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,41.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.304393082857132,,,Somewhat important,Important
41043.0,Jon Tester,Kathleen Williams,Keep it as is,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,1.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Only Kathleen Williams,Unfavorable,,Favorable,,,,,Favorable,,,,3.0,,,The Democratic Party,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,30.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Cares about people like me,White,White,White,West,Too conservative,,The Democratic candidate,Male,White men,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,About right,,,,,,,,Version 3,,0.255690187215805,,All others,,
41045.0,Jon Tester,Kathleen Williams,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,1.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Only Kathleen Williams,Unfavorable,,Favorable,,,,,Favorable,,,,2.0,,,The Democratic Party,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,67.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Shares my view of government,White,White,White,West,Too conservative,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Montana,White suburban women,,Election day exit poll,About right,,,,,,,,Version 3,,0.269282609224319,,All others,,
41046.0,Jon Tester,Kathleen Williams,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,1.0,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,,,Only Democratic Party,,Unfavorable,Unfavorable,Only Jon Tester,Favorable,,About the same,To express opposition to Donald Trump,No,4.0,,,,The Democratic candidate,Omit,,,,,,,,,,,No,Yes,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,13.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,,Election day exit poll,,,,,Omit,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.279627233743668,,,Very important,Important
41049.0,Jon Tester,Kathleen Williams,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,,,,4.0,No,Minor changes,,The Democratic candidate,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",The economy,,,,No,No,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,17.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,West,,Politically motivated,The Democratic candidate,Female,White women,,,Non married women,Rural,Small Cities/Rural,Montana,Other,No impact,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.745550692081451,Yes,,,
41061.0,Jon Tester,Kathleen Williams,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,,Omit,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,,,,Neither party,,Unfavorable,Unfavorable,Neither,Unfavorable,,Worse,To express opposition to Donald Trump,No,1.0,,,,The Democratic candidate,Yes,,,,,,,,,,,No,No,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,24.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Non married women,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,Omit,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.47430419921875,,,Somewhat important,Important
41071.0,Jon Tester,Kathleen Williams,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 1,1.0,Omit,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Only Kathleen Williams,Omit,,Omit,,,,,Favorable,,,,3.0,,,The Democratic Party,The Democratic candidate,,,,,,,,,An important factor,Important,A factor,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,31.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,Shares my view of government,White,White,White,West,Too conservative,,The Democratic candidate,Female,White women,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,About right,,,,,,,,Version 3,,0.199598386883736,,All others,,
41072.0,Jon Tester,Kathleen Williams,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,Call 1,1.0,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,,,,Only Republican Party,,Favorable,Favorable,Both,Favorable,,About the same,To express opposition to Donald Trump,No,4.0,,,,The Democratic candidate,No,,,,,,,,,,,No,No,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Moderate,96.0,Conservative Republicans,Mod./Liberal Republicans,Other,Asian,State questionnaire,,Asian,Non-white,Asian,West,,,The Democratic candidate,Female,All other races,Very serious,Serious,Non married women,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,Omit,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,,0.372755914926529,,,Somewhat important,Important
41075.0,Jon Tester,Kathleen Williams,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,,,,2.0,Yes,Major changes,,The Democratic candidate,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,,,,No,Yes,Not so good,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,55.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,West,,Politically motivated,The Democratic candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Montana,Other,No impact,Election day exit poll,,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,About right,Version 1,Donald Trump,0.585075795650482,Yes,,,
41076.0,Jon Tester,Kathleen Williams,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,Call 1,1.0,The Democratic Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Omit,Omit,,Favorable,,,,,Omit,,,,4.0,,,The Democratic Party,The Democratic candidate,,,,,,,,,An important factor,Important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,77.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Cares about people like me,White,White,White,West,Too liberal,,The Democratic candidate,Male,White men,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,About right,,,,,,,,Version 3,,0.680225372314453,,All others,,
41079.0,Jon Tester,Kathleen Williams,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,1.0,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,,,Both parties,,Favorable,Unfavorable,Only Jon Tester,Favorable,,About the same,To express opposition to Donald Trump,No,3.0,,,,The Democratic candidate,Yes,,,,,,,,,,,,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,35.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,,White,White,White,West,,,The Democratic candidate,Female,White women,Very serious,Serious,Non married women,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.203779503703117,,,Very important,Important
