ID,SENNV18,GOVNV18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVHELLER,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVROSEN,FAVSENNV18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HELLERLIB,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVNV18,KAVNV18A,KAVNV18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,ROSENLIB,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
69262.0,Dean Heller,Adam Laxalt,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,2.0,The Republican Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Favorable,,Unfavorable,,,,,,,1.0,The Republican candidate,Omit,,,About right,,,,,,,,Immigration,Not a factor at all,Not important,Not a factor,No,No,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,102.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,West,Too liberal,,The Republican candidate,Male,White men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,,,Version 3,,0.690573275089264,,All others,,
69265.0,Jacky Rosen,None of these candidates,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,3.0,,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,,Neither party,,Unfavorable,Unfavorable,Neither,About the same,Donald Trump was not a factor,No,2.0,Other,,,,,No,,,,,,,,,,,No,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Conservative,9.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,West,,,The Democratic candidate,Male,White men,Not at all serious,Not serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,,Version 2,,0.197792962193489,,,Not at all important,Not important
69266.0,Jacky Rosen,Steve Sisolak,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,No,Call 3,4.0,The Democratic Party,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,Unfavorable,,Omit,,,,,,,2.0,The Democratic candidate,Oppose,No,,Too liberal,,,,,,,,Immigration,A minor factor,Not important,A factor,Yes,No,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,51.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,,The Democratic candidate,Female,Latino women,,,Non married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.34180349111557,,All others,,
69268.0,Jacky Rosen,Jared Lord,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 3,3.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,2.0,Other,,,Minor changes,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",The economy,,,,Yes,No,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,80.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,,Politically motivated,The Democratic candidate,Male,Latino men,,,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,No impact,Election day exit poll,In the last week,In the last month,In the last week,,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,No,Version 1,Hillary Clinton,0.195818364620209,No,,,
69269.0,Jacky Rosen,Jared Lord,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 3,3.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,2.0,Other,,,Minor changes,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",The economy,,,,Yes,No,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,80.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,,Politically motivated,The Democratic candidate,Male,Latino men,,,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,No impact,Election day exit poll,In the last week,In the last month,In the last week,,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,No,Version 1,Hillary Clinton,0.195818364620209,No,,,
69270.0,Dean Heller,Adam Laxalt,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,Yes,Call 3,4.0,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Unfavorable,,Unfavorable,,,,,,,2.0,The Republican candidate,Oppose,No,,About right,,,,,,,,The economy,A minor factor,Not important,A factor,Yes,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,23.0,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Too liberal,,The Republican candidate,Male,Latino men,,,Non married men,Suburbs,Suburbs,English,Nevada,Other,,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.715131938457489,,All others,,
69271.0,Jacky Rosen,Steve Sisolak,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 3,2.0,The Democratic Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,,Favorable,,,,,,,3.0,The Democratic candidate,Support,No,,Too conservative,,,,,,,,Omit,Not a factor at all,Not important,Not a factor,No,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,2.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,About right,,The Democratic candidate,Female,White women,,,Married women,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Other,,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.880999147891998,,All others,,
69272.0,Dean Heller,Adam Laxalt,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,2.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,3.0,The Republican candidate,,,Minor changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,,,,No,Yes,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Liberal,88.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,West,,Politically motivated,The Republican candidate,Female,White women,,,Married women,Rural,Small Cities/Rural,English,Nevada,Other,Helped,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat approve,Strongly approve,About right,Yes,Version 1,Donald Trump,0.407936453819275,No,,,
69273.0,Dean Heller,Adam Laxalt,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,2.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,1.0,The Republican candidate,,,Minor changes,,,,,,,,,The economy,,,,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,98.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,West,,Politically motivated,The Republican candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Helped,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Yes,Version 1,Donald Trump,0.448079496622086,No,,,
69274.0,Jacky Rosen,Steve Sisolak,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,1.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,2.0,The Democratic candidate,,,Major changes,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",The economy,,,,No,No,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,54.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,West,,Politically motivated,The Democratic candidate,Female,Black women,,,Non married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Hurt,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,No,Version 1,Hillary Clinton,0.412912398576736,No,,,
69275.0,Jacky Rosen,Adam Laxalt,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 3,2.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,1.0,The Republican candidate,,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Gun policy,,,,Yes,Yes,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Conservative,113.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,,Justified,The Democratic candidate,Male,Latino men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Hurt,Election day exit poll,In the last few days,In the last month,In the last week,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,No,Version 1,Didn't vote,0.544170558452606,No,,,
69276.0,Jacky Rosen,Steve Sisolak,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,4.0,,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Unfavorable,,Only Democratic Party,,Unfavorable,Favorable,Only Jacky Rosen,About the same,Donald Trump was not a factor,No,2.0,The Democratic candidate,,,,,No,,,,,,,,,,,No,Yes,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,28.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,,Version 2,,0.485675603151321,,,Omit,Omit
69278.0,Dean Heller,Adam Laxalt,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Favorable,,Only Republican Party,,Favorable,Favorable,Both,About the same,Donald Trump was not a factor,Yes,2.0,The Republican candidate,,,,,No,,,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,74.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,West,,,The Republican candidate,Male,White men,Not too serious,Not serious,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,,,,No impact,Strongly or somewhat approve,Strongly approve,,,Version 2,,0.809657514095306,,,Somewhat important,Important
69279.0,Jacky Rosen,Steve Sisolak,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,Call 3,2.0,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,,Only Democratic Party,,Unfavorable,Favorable,Only Jacky Rosen,About the same,To express opposition to Donald Trump,Yes,1.0,The Democratic candidate,,,,,Yes,,,,,,,,,,,No,No,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,105.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,State questionnaire,Asian,Non-white,Asian,West,,,The Democratic candidate,Male,All other races,Not too serious,Not serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,,Version 2,,0.598865211009979,,,Somewhat important,Important
69283.0,Jacky Rosen,Steve Sisolak,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,3.0,The Democratic Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,,Unfavorable,,,,,,,2.0,The Democratic candidate,Oppose,Yes,,Too conservative,,,,,,,,Immigration,A minor factor,Not important,A factor,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,72.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,West,About right,,The Democratic candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.405880928039551,,All others,,
69284.0,Tim Hagan,Other,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,3.0,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Favorable,,Only Republican Party,,Favorable,Unfavorable,Only Dean Heller,Worse,Donald Trump was not a factor,No,2.0,Other,,,,,No,,,,,,,,,,,No,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,9.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,,,Other,Male,White men,Not at all serious,Not serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,Election day exit poll,,,,No impact,Strongly or somewhat disapprove,Somewhat disapprove,,,Version 2,,0.283295929431915,,,Not too important,Not important
