ID,SENTN18,GOVTN18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BLACKBURNLIB,BREDESENLIB,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBLACKBURN,FAVBREDESEN,FAVDEM2,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENTN18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,GUNOWNER12,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
8900.0,Phil Bredesen,Karl Dean,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,,,,7.0,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,About the same,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,,Yes,,,,,,,,,No,Yes,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,South,,The Democratic candidate,Male,Black men,Very serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.392491012811661,,,Somewhat important,Important
8901.0,Phil Bredesen,Karl Dean,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,7.0,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,About the same,Donald Trump was not a factor,No,4.0,The Democratic candidate,,,No,,,,,,,,,No,Yes,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,South,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Hurt,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,,0.711396872997284,,,Somewhat important,Important
8902.0,Phil Bredesen,Karl Dean,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,,,7.0,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,Favorable,,Only Democratic Party,,Unfavorable,Neither,Better,To express opposition to Donald Trump,Yes,4.0,The Democratic candidate,,,Yes,,,,,,,,,Yes,No,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,South,,The Democratic candidate,Female,Latino women,Very serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.35703232884407,,,Very important,Important
8903.0,Phil Bredesen,Karl Dean,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,,,,7.0,,The Democratic Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,About the same,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,,Yes,,,,,,,,,No,No,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,South,,The Democratic candidate,Male,Black men,Very serious,Serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.50976037979126,,,Somewhat important,Important
8904.0,Phil Bredesen,Karl Dean,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Complete,,,,,7.0,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,Worse,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,,Yes,,,,,,,,,No,Yes,,,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,State questionnaire,,Other,Non-white,Other,South,,The Democratic candidate,Female,All other races,Very serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.687164962291718,,,Very important,Important
8905.0,Phil Bredesen,Karl Dean,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,,,,7.0,,The Democratic Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Unfavorable,Favorable,Unfavorable,,Neither party,,Unfavorable,Only Phil Bredesen,Worse,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,,Yes,,,,,,,,,No,No,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,South,,The Democratic candidate,Male,Black men,Very serious,Serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Hurt,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,,0.50976037979126,,,Somewhat important,Important
8906.0,Phil Bredesen,Karl Dean,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,,,7.0,,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Omit,Favorable,,Both parties,,Favorable,Omit,About the same,Donald Trump was not a factor,Yes,4.0,The Democratic candidate,,,No,,,,,,,,,No,Yes,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Something else,Independent Men,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,,Black,Non-white,Black,South,,The Democratic candidate,Male,Black men,Very serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.392491012811661,,,Somewhat important,Important
8930.0,Phil Bredesen,Karl Dean,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,4.0,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,Better,Donald Trump was not a factor,Yes,4.0,The Democratic candidate,,,Yes,,,,,,,,,Yes,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Other,Hispanic/Latino,State questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,South,,The Democratic candidate,Female,Latino women,Very serious,Serious,Non married women,Rural,Small Cities/Rural,Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.659153699874878,,,Very important,Important
8931.0,Phil Bredesen,Karl Dean,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,4.0,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,Better,Donald Trump was not a factor,Yes,4.0,The Democratic candidate,,,Yes,,,,,,,,,Yes,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Other,Hispanic/Latino,State questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,South,,The Democratic candidate,Female,Latino women,Very serious,Serious,Non married women,Rural,Small Cities/Rural,Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.659153699874878,,,Very important,Important
8937.0,Phil Bredesen,Karl Dean,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,,,6.0,,Omit,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Omit,Omit,Omit,,Omit,,Omit,Omit,Omit,Donald Trump was not a factor,No,4.0,The Democratic candidate,,,Omit,,,,,,,,,No,No,,,18-44,18-64,,,,,,,,,,,,Black,Black,State questionnaire,,Black,Non-white,Black,South,,The Democratic candidate,Female,Black women,Omit,Omit,Non married women,Suburbs,Suburbs,Tennessee,Other,,In person early exit poll,,,,Omit,Omit,Omit,,Version 2,,1.09188306331635,,,Omit,Omit
8938.0,Phil Bredesen,Karl Dean,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,6.0,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,Better,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,,Yes,,,,,,,,,No,Yes,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,South,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,Tennessee,White suburban women,,In person early exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.736629247665405,,,Very important,Important
8939.0,Phil Bredesen,Karl Dean,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,,6.0,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Favorable,Favorable,,Both parties,,Favorable,Only Phil Bredesen,About the same,Donald Trump was not a factor,No,4.0,The Democratic candidate,,,No,,,,,,,,,No,Yes,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,South,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,Tennessee,White suburban women,,In person early exit poll,,,,Helped,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,1.59586334228516,,,Somewhat important,Important
8940.0,Phil Bredesen,Karl Dean,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,,,,6.0,,The Democratic Party,,,,,,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,About the same,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,,Yes,,,,,,,,,No,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,South,,The Democratic candidate,Female,Black women,Very serious,Serious,Non married women,Suburbs,Suburbs,Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,1.25072467327118,,,Very important,Important
8941.0,Phil Bredesen,Karl Dean,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,,,,6.0,,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Omit,Omit,Omit,,Omit,,Omit,Omit,Omit,Donald Trump was not a factor,No,4.0,The Democratic candidate,,,Omit,,,,,,,,,No,No,,,18-44,18-64,,,,,,,,,,,,Black,Black,State questionnaire,,Black,Non-white,Black,South,,The Democratic candidate,Female,Black women,Omit,Omit,Non married women,Suburbs,Suburbs,Tennessee,Other,,In person early exit poll,,,,Omit,Omit,Omit,,Version 2,,0.382931619882584,,,Omit,Omit
8942.0,Phil Bredesen,Karl Dean,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,,6.0,,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,Better,Donald Trump was not a factor,No,4.0,The Democratic candidate,,,Yes,,,,,,,,,No,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,South,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,Tennessee,White suburban women,,In person early exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,1.59586334228516,,,Very important,Important
8943.0,Phil Bredesen,Karl Dean,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,6.0,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,Worse,To express opposition to Donald Trump,Yes,4.0,The Democratic candidate,,,Yes,,,,,,,,,No,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,South,,The Democratic candidate,Female,White women,Very serious,Serious,Non married women,Suburbs,Suburbs,Tennessee,White suburban women,,In person early exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.736629247665405,,,Very important,Important
8944.0,Phil Bredesen,Karl Dean,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,,,,6.0,,The Democratic Party,,,,,,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,Worse,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,,Yes,,,,,,,,,No,Yes,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,South,,The Democratic candidate,Female,Black women,Very serious,Serious,Married women,Suburbs,Suburbs,Tennessee,Other,,In person early exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,1.25072467327118,,,Somewhat important,Important
8945.0,Phil Bredesen,Karl Dean,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,,,,6.0,,The Democratic Party,,,,,,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,About the same,Donald Trump was not a factor,No,4.0,The Democratic candidate,,,No,,,,,,,,,No,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,South,,The Democratic candidate,Female,Black women,Not too serious,Not serious,Non married women,Suburbs,Suburbs,Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.806101620197296,,,Somewhat important,Important
8946.0,Phil Bredesen,Karl Dean,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,6.0,,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Only Phil Bredesen,Worse,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,,Yes,,,,,,,,,No,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,,White,White,White,South,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,Tennessee,White suburban women,,In person early exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,1.02841317653656,,,Somewhat important,Important
