ID,SENMO18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ETHHAWLEY,ETHMCCAS,ETHMO18,FAVDEM2,FAVHAWLEY,FAVMCCASKILL,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENMO18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUN16,GUNOWNER12,HAWLEYLIB,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVMO18,KAVMO18A,KAVMO18B,LATINO,MARRIED,MCCASLIB,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
38465.0,Claire McCaskill,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 1,6.0,The Democratic Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Unfavorable,,Favorable,,,,,,3.0,Support,Yes,Too conservative,,The Democratic Party,,,,,,,,Immigration,An important factor,Important,A factor,No,Yes,About right,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,91.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.429955273866653,,White Born-again/Evangelical Christians,,,64151.0
61641.0,Claire McCaskill,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,3.0,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Josh Hawley does not,Claire McCaskill does,Only Claire McCaskill does,,,,,,,,,,,,2.0,,,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,,,,No,Yes,,Not so good,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Liberal,101.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,,,Married women,Suburbs,Suburbs,Missouri,White suburban women,Hurt,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.425595760345459,No,All others,,,63376.0
37346.0,Claire McCaskill,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 1,5.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Unfavorable,,Favorable,,,,,,3.0,Oppose,No,Too conservative,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,Yes,About right,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,61.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,Suburbs,Suburbs,Missouri,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.514643430709839,,All others,,,64081.0
53538.0,Claire McCaskill,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,7.0,Omit,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Unfavorable,,Unfavorable,,,,,,5.0,Support,Yes,Too conservative,,The Republican Party,,,,,,,,The economy,A minor factor,Not important,A factor,No,Yes,About right,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,40.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,,0.44644621014595,,All others,,,65807.0
65683.0,Claire McCaskill,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,6.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Josh Hawley does not,Claire McCaskill does,Only Claire McCaskill does,,,,,,,,,,,,3.0,,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,,No,Yes,,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,91.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.594528019428253,No,All others,,,64151.0
34655.0,Claire McCaskill,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,2.0,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Unfavorable,,Favorable,,,,,,1.0,Support,No,Too conservative,,The Democratic Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,Yes,About right,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,129.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,1.10751569271088,,All others,,,63131.0
49484.0,Claire McCaskill,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,4.0,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Unfavorable,,Unfavorable,,,,,,4.0,Support,Yes,Too conservative,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,No,About right,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,83.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Non married women,Suburbs,Suburbs,Missouri,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,1.16430687904358,,All others,,,65018.0
65678.0,Claire McCaskill,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,2.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Favorable,,,,Only Democratic Party,,Unfavorable,,Worse,,,1.0,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,,Not so good,Not so good or poor,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,131.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Missouri,White suburban women,Hurt,Election day exit poll,,,,Hurt,,,,Version 4,,0.799512982368469,No,,,,63043.0
37330.0,Claire McCaskill,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 1,7.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Josh Hawley does not,Claire McCaskill does,Only Claire McCaskill does,,,,,,,,,,,,5.0,,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,,No,Yes,,Not so good,Not so good or poor,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,40.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,Justified,The Democratic candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.500922620296478,No,All others,,,65807.0
65670.0,Claire McCaskill,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,5.0,The Democratic Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Unfavorable,,Favorable,,,,,,3.0,Support,No,Too conservative,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,No,About right,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,22.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Non married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.492267638444901,,All others,,,64119.0
34258.0,Claire McCaskill,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 1,2.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Josh Hawley does not,Claire McCaskill does,Only Claire McCaskill does,,,,,,,,,,,,1.0,,,,No changes at all,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,,,,No,No,,Not so good,Not so good or poor,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,129.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,,,Non married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.566015124320984,No,All others,,,63131.0
66523.0,Claire McCaskill,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,2.0,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Favorable,Favorable,Favorable,,Only Democratic Party,,Unfavorable,Both,About the same,To express opposition to Donald Trump,No,1.0,,,,,,Yes,,,,,,,,,,,No,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,114.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,1.10768520832062,,,Very important,Important,63141.0
49468.0,Claire McCaskill,,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Yes,Call 2,1.0,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Josh Hawley does not,Claire McCaskill does,Only Claire McCaskill does,,,,,,,,,,,,1.0,,,,Minor changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,,,No,Yes,,Good,Excellent or good,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,130.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,Midwest,Justified,The Democratic candidate,Male,Black men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,1.25560128688812,No,All others,,,63135.0
49466.0,Claire McCaskill,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 2,1.0,The Democratic Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,Unfavorable,,Unfavorable,,,,,,1.0,Support,No,Too conservative,,The Democratic Party,,,,,,,,The economy,A minor factor,Not important,A factor,No,Yes,About right,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,144.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,,1.19363188743591,,All others,,,63116.0
61612.0,Claire McCaskill,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,6.0,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Favorable,Unfavorable,Favorable,,Only Democratic Party,,Unfavorable,Only Claire McCaskill,Worse,To express opposition to Donald Trump,No,3.0,,,,,,Yes,,,,,,,,,,,No,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,23.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Cares about people like me,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,,Suburbs,Suburbs,Missouri,White suburban women,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.870935022830963,,,Very important,Important,64068.0
34775.0,Claire McCaskill,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 1,3.0,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Favorable,Omit,Omit,,Only Democratic Party,,Unfavorable,Omit,About the same,To express support for Donald Trump,Yes,2.0,,,,,,Yes,,,,,,,,,,,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,98.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Shares my view of government,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,Very serious,Serious,,Suburbs,Suburbs,Missouri,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.654592096805573,,,Very important,Important,63303.0
61610.0,Claire McCaskill,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 3,6.0,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Omit,,Omit,,,,,,4.0,Support,No,Omit,,The Democratic Party,,,,,,,,Gun policy,Omit,Omit,Omit,No,No,About right,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,9.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Non married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,1.53198266029358,,All others,,,64506.0
