ID,SENIN18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRAUNLIB,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,DONNELLYLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBRAUN,FAVDEM2,FAVDONNELLY,FAVMCONL,FAVPARTY,FAVPELOSI,FAVPENCE,FAVREP2,FAVSENIN18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVIN18,KAVIN18A,KAVIN18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRADEBRAUN,TRADEDONNELLY,TRADEIN18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VETVOTER,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
55026.0,Mike Braun,Keep it as is,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,About right,No,Call 3,6.0,The Republican Party,,Too liberal,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Omit,,Unfavorable,Favorable,,,,,,2.0,Yes,,The Republican Party,,,,,,,,Health care,Omit,Omit,Omit,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,15.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,0.565139412879944,,All others,,,47304.0
55107.0,Mike Braun,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Omit,Yes,Call 3,5.0,The Republican Party,,Omit,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Favorable,,Unfavorable,Favorable,,,,,,4.0,No,,The Republican Party,,,,,,,,Health care,An important factor,Important,A factor,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,31.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,No,,0.807233333587646,,White Born-again/Evangelical Christians,,,46060.0
55131.0,Lucy Brenton,Keep it as is,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Omit,No,Call 3,9.0,The Democratic Party,,Omit,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,5.0,Yes,,The Democratic Party,,,,,,,,The economy,An important factor,Important,A factor,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,10.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,Other,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.517786085605621,,All others,,,47130.0
55133.0,Joe Donnelly,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Too conservative,No,Call 3,5.0,The Democratic Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,4.0,No,,The Democratic Party,,,,,,,,Gun policy,A minor factor,Not important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,24.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.634852707386017,,All others,,,46033.0
55157.0,Mike Braun,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,About right,No,Call 3,3.0,The Republican Party,,Too liberal,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Omit,,Unfavorable,Favorable,,,,,,2.0,Yes,,The Republican Party,,,,,,,,Immigration,The most important factor,Important,A factor,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,115.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,0.604974150657654,,All others,,,46714.0
55158.0,Joe Donnelly,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,Call 3,7.0,The Democratic Party,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,Yes,3.0,,,,,,,,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,63.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,,,,"Cities over 500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,No,Hillary Clinton,0.646149098873138,,,,,46218.0
55183.0,Joe Donnelly,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Too liberal,No,Call 3,2.0,The Democratic Party,,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Unfavorable,Unfavorable,,,,,,1.0,No,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,93.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,1.185342669487,,All others,,,46614.0
55184.0,Joe Donnelly,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Too liberal,No,Call 3,2.0,The Democratic Party,,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Unfavorable,Unfavorable,,,,,,1.0,No,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,93.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,1.185342669487,,All others,,,46614.0
55198.0,Joe Donnelly,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Too conservative,No,Call 3,5.0,The Republican Party,,About right,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,Unfavorable,,Unfavorable,Favorable,,,,,,2.0,Yes,,The Republican Party,,,,,,,,Health care,A minor factor,Not important,A factor,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,102.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,No,,2.38072800636292,,All others,,,46072.0
55240.0,Mike Braun,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,About right,Yes,Call 3,6.0,The Republican Party,,Too liberal,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Favorable,,Unfavorable,Favorable,,,,,,5.0,Yes,,The Republican Party,,,,,,,,Omit,A minor factor,Not important,A factor,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,19.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,0.996164321899414,,White Born-again/Evangelical Christians,,,47012.0
55252.0,Joe Donnelly,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Too conservative,Yes,Call 3,6.0,The Democratic Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,2.0,No,,The Democratic Party,,,,,,,,Health care,The most important factor,Important,A factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,15.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.961891770362854,,White Born-again/Evangelical Christians,,,47304.0
55307.0,Joe Donnelly,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Too liberal,No,Call 1,6.0,The Democratic Party,,Too conservative,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,5.0,Yes,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,12.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,3.18643712997437,,All others,,,47025.0
55311.0,Joe Donnelly,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Omit,Yes,Call 3,9.0,The Democratic Party,,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Omit,,Omit,Omit,,,,,,5.0,Yes,,The Democratic Party,,,,,,,,The economy,Omit,Omit,Omit,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,10.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.522268652915955,,White Born-again/Evangelical Christians,,,47130.0
55323.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Too conservative,No,Call 3,5.0,The Democratic Party,,About right,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,4.0,No,,The Democratic Party,,,,,,,,The economy,An important factor,Important,A factor,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,31.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.651150226593018,,All others,,,46060.0
55362.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,Call 3,7.0,The Democratic Party,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,,Yes,3.0,,,,,,,,,,,,,,,Yes,,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,63.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,,The Democratic candidate,Female,Latino women,,,,"Cities over 500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 1,No,Didn't vote,0.609297811985016,,,,,46218.0
55364.0,Joe Donnelly,Keep it as is,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Too conservative,No,Call 3,9.0,The Democratic Party,,About right,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,5.0,No,,The Democratic Party,,,,,,,,Gun policy,An important factor,Important,A factor,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,10.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,Yes,,0.810028254985809,,All others,,,47130.0
55393.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Too conservative,No,Call 3,3.0,The Democratic Party,,Too conservative,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,2.0,No,,The Democratic Party,,,,,,,,Gun policy,An important factor,Important,A factor,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,115.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.782466113567352,,All others,,,46714.0
55414.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,,,,Complete,Too liberal,No,Call 3,5.0,The Democratic Party,,About right,Attended college but received no degree,No college degree,More than high school graduate,,,,,,Unfavorable,,Favorable,Unfavorable,,,,,,2.0,No,,The Democratic Party,,,,,,,,Gun policy,A minor factor,Not important,A factor,No,,,,18-44,18-64,Democrat,,,Democratic men,Democrat,Democratic Men,,Moderate,20.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,State questionnaire,,,,,Midwest,,The Democratic candidate,Male,,,,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.494289875030518,,All others,,,46953.0
55419.0,Joe Donnelly,Keep it as is,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Too conservative,No,Call 3,6.0,The Democratic Party,,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,2.0,No,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,15.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.730944335460663,,All others,,,47304.0
55436.0,Mike Braun,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,About right,No,Call 3,5.0,The Republican Party,,Too liberal,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Unfavorable,Favorable,,,,,,4.0,No,,The Republican Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,24.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,0.787029147148132,,All others,,,46033.0
