ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENCT06,GOVCT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,LATINO,BUSH4,IRAQTRP,IRAQWAR,DROPOUT,LAMONTEXP,LIEBAGREE,IMPIRAQS,IMPTERRS,IMPECONS,IMPVALUES,FORCANDCT,TERRWORR,TERWORR2,SENCNTL,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
31627.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.975884020328522,Ned Lamont (Dem),M. Jodi Rell (Rep),Male,White,65-74,Democratic,Moderate,$100k-$150k,Protestant,A few time a year,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,Yes,Too often,Extremely important,Somewhat important,Extremely important,Somewhat important,Against his opponents,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
31650.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.11402928829193,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,45-49,Independent,Moderate,$150k-$200k,,,Postgraduate study,No,,,Somewhat approve,,,,,,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31708.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.829200863838196,Ned Lamont (Dem),M. Jodi Rell (Rep),Male,White,40-44,Democratic,Moderate,$100k-$150k,,,Some college or associate degree,No,,,Somewhat disapprove,,,,,,,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,,,,,Did not graduate from college,At least some college,,,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31727.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08280575275421,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,30-39,Republican,Liberal,$200k or more,Catholic,Once a week,Postgraduate study,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
31765.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.577767789363861,Ned Lamont (Dem),John DeStefano (Dem),Female,Hispanic/Latino,30-39,Independent,Liberal,$200k or more,,,Postgraduate study,No,,,Strongly approve,,,,,,,,,,,,,,,,Non-white female,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Approve,Hispanic/Latino,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31830.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.814860641956329,Ned Lamont (Dem),John DeStefano (Dem),Male,White,30-39,Democratic,Liberal,,Something else,A few times a month,Postgraduate study,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Yes,No,Too often,Extremely important,Somewhat important,Somewhat important,Not at all important,Against his opponents,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Democratic,,,Something else,White Something else,Ocassionally, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
31837.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.577767789363861,Ned Lamont (Dem),John DeStefano (Dem),Female,White,40-44,,,,,,College graduate,No,,,Somewhat disapprove,,,,,,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,,,,,,,,College graduate,At least some college,,,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31987.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.15446031093597,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,65-74,Independent,Moderate,$100k-$150k,,,Some college or associate degree,No,,,Somewhat disapprove,,,,,,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,,,,,Did not graduate from college,At least some college,,,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31992.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.991813123226166,Joe Lieberman (CFL),Did not vote,Male,White,45-49,,,,,,,No,Strongly disapprove,,,No,Yes,Too often,,,,,Against his opponents,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,,,,,,,,,,Disapprove,,,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32076.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.859294712543488,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,60-64,Democratic,Moderate,$75k-$100k,,,College graduate,No,,,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,,,,,College graduate,At least some college,,,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32115.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.975884020328522,Ned Lamont (Dem),M. Jodi Rell (Rep),Male,Hispanic/Latino,65-74,Independent,Moderate,$150k-$200k,Other Christian,A few time a year,College graduate,,Strongly disapprove,Withdraw all troops,Strongly disapprove,No,No,Too often,Extremely important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,Non-White,Ocassionally, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Hispanic/Latino,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32123.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.956831514835358,Ned Lamont (Dem),M. Jodi Rell (Rep),Male,White,65-74,Independent,Moderate,$50k-$75k,,,,No,,,Strongly disapprove,,,,,,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,,,,,,,,,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32191.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.577767789363861,Ned Lamont (Dem),John DeStefano (Dem),Female,White,50-59,Independent,Moderate,,,,Some college or associate degree,No,,,Somewhat approve,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,,,,,,,Did not graduate from college,At least some college,,,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32206.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.24947130680084,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,60-64,Republican,Conservative,$75k-$100k,Protestant,A few time a year,College graduate,No,Strongly approve,Send more troops,Strongly approve,No,No,About the right amount,Extremely important,Extremely important,Somewhat important,Not at all important,For your candidate,Very worried,Very/Somewhat worried,Republicans,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32249.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.577767789363861,Ned Lamont (Dem),John DeStefano (Dem),Female,White,40-44,Democratic,Moderate,$75k-$100k,,,Postgraduate study,No,,,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,,College graduate,At least some college,,,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32290.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20571279525757,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,40-44,Independent,Moderate,$150k-$200k,None, Never,College graduate,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Not at all important,For your candidate,Somewhat worried,Very/Somewhat worried,Does not matter to me,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,None,White None,Never, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32385.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.844434082508087,Ned Lamont (Dem),John DeStefano (Dem),Female,White,60-64,Democratic,Moderate,,Protestant, Never,High school graduate,No,Strongly disapprove,Maintain the same number of troops,Strongly disapprove,No,Yes,Noy often enough,Extremely important,Extremely important,Extremely important,Extremely important,For your candidate,Very worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Same number or more troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32489.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.3083256483078,Alan Schlesinger (Rep),M. Jodi Rell (Rep),Female,White,40-44,Republican,Moderate,,Other Christian,Once a week,College graduate,No,No answer,Withdraw some troops,Somewhat disapprove,No Answer,No Answer,About the right amount,No answer,Somewhat important,Somewhat important,Extremely important,For your candidate,No Answer,No Answer,Republicans,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly, All others,College graduate,At least some college,No answer,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32562.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20571279525757,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,45-49,Republican,Moderate,$100k-$150k,Protestant,A few time a year,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Not at all important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32641.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20571279525757,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,50-59,Republican,Moderate,$150k-$200k,Catholic,A few time a year,High school graduate,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Republicans,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32741.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.814860641956329,Ned Lamont (Dem),John DeStefano (Dem),Male,White,30-39,Democratic,Liberal,$50k-$75k,None, Never,College graduate,No,Strongly disapprove,Send more troops,Strongly disapprove,Yes,No,Too often,Somewhat important,Not at all important,Somewhat important,Not at all important,Against his opponents,Not too worried,Not too/Not at all worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,None,White None,Never, All others,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
