ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,GOVIL06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,UNION4,CHILD,LATINO,BUSH4,COUNTACC,IRAQWAR,IMPCORR,FAVHAST,OBAMAPRS,STECIL,STEC2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
46538.0, Illinois,147.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.82592785358429,Rod Blagojevich (Dem),Female,Hispanic/Latino,45-49,Democratic,Moderate,$50k-$75k,None,Some college or associate degree,No one does,No,Yes,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Good,Excellent/Good,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,None,Non-White,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,Hispanic/Latino,English,Suburbs,Suburbs,3.0,Strong Democratic,Cook Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
46543.0, Illinois,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03393125534058,Rod Blagojevich (Dem),Male,White,65-74,Democratic,Conservative,$15k-$30k,Catholic,High school graduate,No one does,No,,Somewhat disapprove,Very confident,Strongly disapprove,Somewhat important,Unfavorable,No,Excellent,Excellent/Good,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
46566.0, Illinois,85.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.884624898433685,Rod Blagojevich (Dem),Female,White,40-44,Democratic,Liberal,$150k-$200k,Protestant,College graduate,No one does,Yes,No,Strongly disapprove,Not very confident,Somewhat approve,Somewhat important,Unfavorable,Yes,Not so good,Not so good/Poor,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Approve,Not very/Not at all confident,No,No,No (no union member in household),Women with children,Women with children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
46581.0, Illinois,150.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.924696445465088,Rod Blagojevich (Dem),Male,Black,75 or over,,Conservative,Under $15k,,High school graduate,"Yes, I do and someone else does",,No,No answer,Very confident,Somewhat approve,No answer,Favorable,Yes,No Answer,No Answer,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,,Less than $50k,Less than $100k,,Non-White,Did not graduate from college,High school graduate or less,No answer,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,,Black,English,Suburbs,Suburbs,1.0,Strong Democratic,Cook Suburbs,Suburb,70s Suburbs,Urban Perimeter,Downscale
46584.0, Illinois,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.24408531188965,Rod Blagojevich (Dem),Female,White,45-49,Democratic,Moderate,$100k-$150k,Catholic,High school graduate,"Yes, someone else does",Yes,No,Strongly disapprove,Very confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Not so good,Not so good/Poor,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",Women with children,Women with children,White,English,Suburbs,Suburbs,19.0,Strong Republican,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
46586.0, Illinois,25.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.545222520828247,Rich Whitney (Green),Female,White,45-49,,,,,,,,No,Strongly disapprove,Very confident,,Extremely important,Favorable,Yes,Not so good,Not so good/Poor,White female,White female,45-59,40-49,18-64,30-59,,,,,,,,Disapprove,,Very/Somewhat confident,,,,,,White,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Low Density Rural,Rural,Rural,Downscale
46587.0, Illinois,106.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.922283530235291,Rod Blagojevich (Dem),Male,Black,30-39,Democratic,Liberal,$75k-$100k,Protestant,Some college or associate degree,"Yes, I do",Yes,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Unfavorable,Yes,Good,Excellent/Good,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men with children,Black,English,"Cities over 500,000","Cities over 50,000",1.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Downscale
46590.0, Illinois,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.716866612434387,Rich Whitney (Green),Female,White,40-44,Independent,Moderate,$75k-$100k,Other Christian,High school graduate,"Yes, I do and someone else does",Yes,No,Somewhat approve,Very confident,Somewhat approve,Extremely important,No Answer,No Answer,Poor,Not so good/Poor,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),Women with children,Women with children,White,English,Rural,Small Cities/Rural,19.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale
46596.0, Illinois,147.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.992203652858734,Judy Baar Topinka (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,Catholic,Some college or associate degree,No one does,Yes,No,Strongly approve,Very confident,Strongly approve,Somewhat important,Unfavorable,No,Good,Excellent/Good,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,3.0,Strong Democratic,Cook Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
46612.0, Illinois,40.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.27779150009155,Rod Blagojevich (Dem),Female,Hispanic/Latino,30-39,Democratic,,$50k-$75k,Catholic,High school graduate,"Yes, someone else does",Yes,Yes,Strongly disapprove,No answer,Strongly disapprove,No answer,No Answer,Yes,No Answer,No Answer,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,No answer,Yes,No,"Else in HH (member in household, but not voter",Women with children,Women with children,Hispanic/Latino,English,Suburbs,Suburbs,8.0,Competitive,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale
46613.0, Illinois,15.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08525419235229,Judy Baar Topinka (Rep),Female,White,65-74,Independent,Moderate,$15k-$30k,Protestant,High school graduate,No one does,No,No,Somewhat approve,Very confident,Somewhat approve,Somewhat important,Favorable,No,Not so good,Not so good/Poor,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
46625.0, Illinois,85.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.955383658409119,Rod Blagojevich (Dem),Male,White,45-49,Independent,Moderate,$150k-$200k,Catholic,Postgraduate study,No one does,Yes,No,Somewhat disapprove,Very confident,Strongly disapprove,Extremely important,Favorable,Yes,Good,Excellent/Good,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men with children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
46627.0, Illinois,25.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.614392042160034,Rod Blagojevich (Dem),Male,White,60-64,,,,,,,,No,Strongly disapprove,Very confident,,Somewhat important,Unfavorable,Yes,Not so good,Not so good/Poor,White male,White male,60 or over,50-64,18-64,60 or over,,,,,,,,Disapprove,,Very/Somewhat confident,,,,,,White,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Low Density Rural,Rural,Rural,Downscale
46640.0, Illinois,106.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.924186527729034,Rod Blagojevich (Dem),Female,Black,75 or over,Democratic,Liberal,$15k-$30k,Protestant,Some college or associate degree,No one does,No,No,Strongly disapprove,Not very confident,Strongly disapprove,Somewhat important,Unfavorable,Yes,Poor,Not so good/Poor,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,At least some college,Disapprove,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others, Women without children,Black,English,"Cities over 500,000","Cities over 50,000",1.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Downscale
46648.0, Illinois,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.715423226356506,Rich Whitney (Green),Female,White,30-39,Democratic,Moderate,$100k-$150k,Catholic,Postgraduate study,"Yes, I do",Yes,No,Strongly disapprove,Very confident,Strongly disapprove,Somewhat important,Favorable,Yes,Not so good,Not so good/Poor,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),Women with children,Women with children,White,English,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
46658.0, Illinois,147.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.726566016674042,Rich Whitney (Green),Female,Hispanic/Latino,40-44,Republican,Conservative,$100k-$150k,Catholic,Some college or associate degree,No one does,Yes,Yes,Somewhat approve,Very confident,Somewhat approve,Extremely important,Favorable,No,Good,Excellent/Good,Non-white female,Non-white,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,Non-White,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,3.0,Strong Democratic,Cook Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
46659.0, Illinois,15.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08301949501038,Judy Baar Topinka (Rep),Male,Hispanic/Latino,50-59,Independent,Conservative,$75k-$100k,Other Christian,Some college or associate degree,No one does,No,Yes,Somewhat disapprove,Very confident,Strongly approve,Extremely important,Unfavorable,No,Not so good,Not so good/Poor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,At least some college,Disapprove,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
46660.0, Illinois,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04967999458313,Judy Baar Topinka (Rep),Male,White,60-64,Independent,Moderate,$30k-$50k,Protestant,College graduate,No one does,No,No,Strongly disapprove,Very confident,Strongly disapprove,Somewhat important,No Answer,No Answer,Good,Excellent/Good,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,Rural,Small Cities/Rural,19.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale
46677.0, Illinois,40.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.83587694168091,Rod Blagojevich (Dem),Male,White,25-29,Democratic,Liberal,$30k-$50k,None,Some college or associate degree,"Yes, I do",No,No,Strongly disapprove,Very confident,Strongly disapprove,Somewhat important,No Answer,Yes,Poor,Not so good/Poor,White male,White male,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,None,White None,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men without children,White,English,Suburbs,Suburbs,8.0,Competitive,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale
46683.0, Illinois,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.24408531188965,Rod Blagojevich (Dem),Female,White,50-59,Democratic,Moderate,$50k-$75k,Something else,Some college or associate degree,"Yes, I do",No,No,Strongly disapprove,Not very confident,Strongly disapprove,Extremely important,Favorable,Yes,Not so good,Not so good/Poor,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,White Something else,Did not graduate from college,At least some college,Disapprove,Disapprove,Not very/Not at all confident,Yes,Yes,I am (voter is member),All others, Women without children,White,English,Suburbs,Suburbs,19.0,Strong Republican,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
46686.0, Illinois,106.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.853976249694824,Rod Blagojevich (Dem),Female,Black,45-49,,,,,,,,No,Strongly disapprove,Somewhat confident,,Extremely important,No Answer,Yes,Not so good,Not so good/Poor,Non-white female,Non-white,45-59,40-49,18-64,30-59,,,,,,,,Disapprove,,Very/Somewhat confident,,,,,,Black,English,"Cities over 500,000","Cities over 50,000",1.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Downscale
