ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENPA06,GOVPA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPVALUES,ABORTION,ABORT2,STECPA,STEC2,FORCANDPA,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
51680.0,Pennsylvania,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.21333408355713,Bob Casey (Dem),Ed Rendell (Dem),Female,White,25-29,Independent,Moderate,$75k-$100k,,,,College graduate,"Yes, I do and someone else does",,Yes,,,Somewhat approve,Someone else,,,,,,,,,,,,,,,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,,,,,,,College graduate,At least some college,,,Approve,Yes,Yes,I am (voter is member),,Women with children,,,Women with children,,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
51681.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.553184449672699,Bob Casey (Dem),Ed Rendell (Dem),Female,White,50-59,Democratic,Liberal,$150k-$200k,Protestant,Once a week,No,Postgraduate study,No one does,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Extremely important,Somewhat important,Not at all important,Legal in most cases,Legal in all/most cases,Not so godd,Not so good/Poor,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
51702.0,Pennsylvania,163.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07062292098999,Bob Casey (Dem),Ed Rendell (Dem),Male,White,30-39,Democratic,Liberal,$75k-$100k,Protestant,Once a week,No,Postgraduate study,"Yes, I do",Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Competitive,Central and Northern Tier,Town,Rural,Rural,Upscale
51723.0,Pennsylvania,166.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.997148275375366,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,60-64,Republican,,,None,Never,No,,No one does,No,Yes,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Legal in most cases,Legal in all/most cases,Not so godd,Not so good/Poor,For your candidate,To express support for George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,60 or over,50-64,18-64,60 or over,Republican,,,None,White None,All others,All others,Never,All others,,,Approve,Same number or more troops,Approve,No,No,No (no union member in household),All others,Women with children,All others,Other women,Women with children,Single women,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
51724.0,Pennsylvania,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.2243162393569897,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,50-59,Democratic,Moderate,$100k-$150k,Protestant,A few time a year,No,Postgraduate study,No one does,Yes,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Extremely important,Not at all important,Extremely important,Extremely important,Illegal in most cases,Illegal in most/all cases,Good,Excellent/Good,For your candidate,George W Bush was not a factor,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
51758.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.553184449672699,Bob Casey (Dem),Ed Rendell (Dem),Female,White,45-49,Democratic,Liberal,$75k-$100k,Other Christian,A few times a month,No,Postgraduate study,"Yes, someone else does",Yes,Yes,Strongly disapprove,Withdraw all troops,Somewhat disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Not at all important,Not at all important,Legal in all cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
51784.0,Pennsylvania,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.13329124450684,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,45-49,Republican,Moderate,$50k-$75k,,,,College graduate,No one does,,Yes,,,Somewhat approve,George W. Bush (Rep),,,,,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,,,,,,,College graduate,At least some college,,,Approve,No,No,No (no union member in household),,All others,,,Men with children,,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
51826.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.553184449672699,Bob Casey (Dem),Ed Rendell (Dem),Female,White,40-44,Independent,Moderate,$150k-$200k,Jewish,A few time a year,No,Postgraduate study,No one does,Yes,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Extremely important,Somewhat important,Legal in all cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Jewish,White Jewish,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
51839.0,Pennsylvania,166.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.978834390640259,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,45-49,Republican,Liberal,$75k-$100k,None,A few time a year,No,College graduate,No one does,No,Yes,Somewhat approve,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Legal in most cases,Legal in all/most cases,Poor,Not so good/Poor,For your candidate,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,None,White None,All others,All others,Ocassionally,All others,College graduate,At least some college,Approve,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,Women with children,All others,Other women,Women with children,Single women,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
51888.0,Pennsylvania,163.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07062292098999,Bob Casey (Dem),Ed Rendell (Dem),Male,White,30-39,Democratic,Liberal,$30k-$50k,Other Christian,A few times a month,No,Postgraduate study,No one does,Yes,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Not at all important,Somewhat important,Legal in all cases,Legal in all/most cases,Not so godd,Not so good/Poor,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Competitive,Central and Northern Tier,Town,Rural,Rural,Upscale
51891.0,Pennsylvania,166.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,1.03387975692749,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,45-49,,,,,,,,"Yes, I do",Yes,,Somewhat approve,,,George W. Bush (Rep),,,,,,Legal in most cases,Legal in all/most cases,Not so godd,Not so good/Poor,Against his opponent,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,,,,,,,,,,,,Approve,,,Yes,Yes,I am (voter is member),All others,,,,,Married men,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
51899.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.553184449672699,Bob Casey (Dem),Ed Rendell (Dem),Female,White,45-49,Democratic,Liberal,$100k-$150k,Protestant,A few times a month,No,College graduate,"Yes, someone else does",Yes,No,Strongly disapprove,Send more troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Somewhat important,Somewhat important,Extremely important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
51967.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.584293127059937,Bob Casey (Dem),Ed Rendell (Dem),Male,Asian,50-59,Democratic,Moderate,$150k-$200k,Catholic,A few time a year,No,Postgraduate study,No one does,Yes,Yes,Somewhat approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,Non-White,All others,All others,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),All others,All others,Married with children,All men,Men with children,Married men,Asian,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
