ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,GOVGA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,BRNAGAIN,LATINO,BUSH4,IRAQWAR,NEWTPRES,STECGA,STEC2,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,WHTEVANG,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
43847.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.35638642311096,Sonny Perdue (Rep),Female,White,45-49,Republican,Moderate,$200k or more,No,No,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43851.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.245785355567932,Sonny Perdue (Rep),Male,White,18-24,Republican,Conservative,Under $15k,Yes,No,Somewhat approve,Somewhat disapprove,Yes,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
43857.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.171459257602692,Mark Taylor (Dem),Male,Black,45-49,Democratic,Moderate,,Yes,No,Somewhat approve,Strongly approve,No,Excellent,Excellent/Good,Deported to the country they came from,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,,,All others,Approve,Approve,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43869.0, Georgia,144.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.33773803710938,Mark Taylor (Dem),Female,Black,50-59,Democratic,Conservative,$50k-$75k,Yes,No,Somewhat disapprove,Somewhat disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
43870.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.35638642311096,Sonny Perdue (Rep),Female,White,50-59,Republican,Moderate,$200k or more,No,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43884.0, Georgia,95.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.98522329330444,Sonny Perdue (Rep),Female,White,40-44,Republican,Conservative,$200k or more,,No,,Somewhat approve,,,,,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,,,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Strong Republican,North,Suburb,Rural,Rural,Downscale,30501.0
43887.0, Georgia,102.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.707631051540375,Sonny Perdue (Rep),Female,White,25-29,Democratic,Moderate,$75k-$100k,,No,,Strongly disapprove,,,,,White female,White female,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,,,Disapprove,White,Rural,Small Cities/Rural,9.0,Strong Republican,North,Low Density Rural,Rural,Rural,Very downscale,30529.0
43896.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.208735480904579,Mark Taylor (Dem),Female,Black,65-74,Something else,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43899.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.33405402302742,Sonny Perdue (Rep),Female,White,45-49,Republican,Conservative,$75k-$100k,No,No,Strongly disapprove,Strongly approve,No,Not so good,Good/Not so good,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Disapprove,Approve,White,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
43903.0, Georgia,134.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01148521900177,Sonny Perdue (Rep),Male,White,65-74,Republican,Conservative,$150k-$200k,Yes,No,Strongly approve,Strongly approve,,,,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,8.0,Competitive,North,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,30223.0
43928.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.189044952392578,Mark Taylor (Dem),Female,Black,30-39,Democratic,Moderate,$15k-$30k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43947.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.33405402302742,Sonny Perdue (Rep),Female,Other,30-39,Republican,Liberal,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Other,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
43960.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.171459257602692,Mark Taylor (Dem),Male,Black,50-59,Independent,Moderate,$75k-$100k,,No,Somewhat disapprove,Somewhat disapprove,Yes,Good,Excellent/Good,Deported to the country they came from,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43965.0, Georgia,95.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.80055010318756,Sonny Perdue (Rep),Male,White,30-39,Democratic,Moderate,$30k-$50k,,No,,Strongly disapprove,,,,,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Strong Republican,North,Suburb,Rural,Rural,Downscale,30501.0
43988.0, Georgia,102.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.483602464199066,Mark Taylor (Dem),Female,Black,50-59,Democratic,Moderate,$30k-$50k,,No,,Somewhat disapprove,,,,,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,Disapprove,Black,Rural,Small Cities/Rural,9.0,Strong Republican,North,Low Density Rural,Rural,Rural,Very downscale,30529.0
43989.0, Georgia,134.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.61443042755127,Mark Taylor (Dem),Male,White,65-74,Democratic,Liberal,$200k or more,No,No,Strongly disapprove,Strongly disapprove,,,,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,8.0,Competitive,North,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,30223.0
43993.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.189044952392578,Mark Taylor (Dem),Female,Black,50-59,Democratic,Moderate,$15k-$30k,No,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43996.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.269846677780151,Sonny Perdue (Rep),Female,,30-39,Independent,Moderate,Under $15k,No,No,Strongly disapprove,Strongly disapprove,No,Poor,Good/Not so good,Deported to the country they came from,,,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
44030.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.15335875749588,Mark Taylor (Dem),Female,Black,18-24,Democratic,Moderate,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,No,Poor,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
44036.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.247724130749702,Sonny Perdue (Rep),Female,Black,30-39,Republican,Conservative,$100k-$150k,No,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
44041.0, Georgia,114.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09317719936371,Mark Taylor (Dem),Female,White,50-59,Something else,Moderate,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,,,,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31737.0
44052.0, Georgia,95.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.98522329330444,Sonny Perdue (Rep),Female,White,40-44,,,$50k-$75k,,No,,Strongly approve,,,,,White female,White female,30-44,40-49,18-64,30-59,,$50k or more,Less than $100k,,,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Strong Republican,North,Suburb,Rural,Rural,Downscale,30501.0
44058.0, Georgia,134.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.819362282752991,Sonny Perdue (Rep),Female,White,18-24,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Somewhat approve,,,,Deported to the country they came from,White female,White female,18-29,18-24,18-64,18-29,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,8.0,Competitive,North,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,30223.0
44063.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.189044952392578,Mark Taylor (Dem),Female,Black,30-39,Democratic,Liberal,$100k-$150k,No,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
44077.0, Georgia,102.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.477785646915436,Mark Taylor (Dem),Male,Black,40-44,Democratic,Moderate,$50k-$75k,,No,,Strongly disapprove,,,,,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Disapprove,Black,Rural,Small Cities/Rural,9.0,Strong Republican,North,Low Density Rural,Rural,Rural,Very downscale,30529.0
44078.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.302979022264481,Sonny Perdue (Rep),Male,White,40-44,Republican,Moderate,$50k-$75k,No,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
44088.0, Georgia,114.0,National questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.88614809513092,Sonny Perdue (Rep),Female,White,75 or over,,,,,No,Somewhat approve,,,,,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,,,,,Approve,,White,Rural,Small Cities/Rural,2.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31737.0
44102.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.15335875749588,Mark Taylor (Dem),Female,Black,25-29,Democratic,Moderate,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
44110.0, Georgia,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.90355110168457,Sonny Perdue (Rep),Male,White,50-59,Republican,Moderate,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,70s Suburbs,Urban Perimeter,Upscale,30034.0
44127.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.15335875749588,Mark Taylor (Dem),Female,Black,25-29,Democratic,Moderate,Under $15k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
44129.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.33405402302742,Sonny Perdue (Rep),Female,White,30-39,Republican,Conservative,$200k or more,Yes,No,Strongly approve,Strongly approve,Yes,Excellent,Excellent/Good,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
44137.0, Georgia,95.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.98522329330444,Sonny Perdue (Rep),Female,White,50-59,Republican,Conservative,$75k-$100k,,No,,Somewhat approve,,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,,,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Strong Republican,North,Suburb,Rural,Rural,Downscale,30501.0
44151.0, Georgia,134.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.916069328784943,Sonny Perdue (Rep),Male,White,30-39,Republican,Moderate,$100k-$150k,Yes,No,Strongly approve,Strongly approve,,,,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,8.0,Competitive,North,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,30223.0
44153.0, Georgia,114.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.727898776531219,Sonny Perdue (Rep),Male,White,40-44,Democratic,Moderate,$75k-$100k,Yes,No,Somewhat disapprove,Somewhat disapprove,,,,Deported to the country they came from,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31737.0
