ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUND06,SENND06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BUSH4,IRAQWAR,GUNOWNER,HOEVNJOB,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
51132.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.804797232151031,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,50-59,Independent,Moderate,$30k-$50k,,,,Strongly disapprove,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,,,,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51200.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.14804434776306,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,30-39,Republican,Conservative,$75k-$100k,,,,Strongly approve,,,,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,,,,,,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51254.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.804797232151031,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,50-59,Independent,Moderate,$100k-$150k,,,,Somewhat disapprove,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,,,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51302.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.804797232151031,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Democratic,Liberal,$30k-$50k,,,,Somewhat disapprove,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,,,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51447.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.21893405914307,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,,65-74,Republican,Conservative,$30k-$50k,,,,Strongly approve,,,,,,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,,,,,,Approve,,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51503.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.1691269874572803,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,18-24,Democratic,Moderate,,,,,No answer,,,,White male,White male,18-29,18-24,18-64,18-29,Democratic,,,,,,,,No answer,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51619.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.904608547687531,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,30-39,Independent,Moderate,$30k-$50k,,,,Strongly approve,,,,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,,,,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51714.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.698719680309296,Earl Pomeroy (Dem),Dwight Grotberg (Rep),Male,White,50-59,Republican,Moderate,$50k-$75k,,,,Somewhat approve,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,,,,,,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51769.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.4863338470459,Matt Mechtel (Rep),Kent Conrad (Dem),Female,White,50-59,Independent,Conservative,$30k-$50k,,,,Somewhat disapprove,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,,,,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51822.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.29042530059814,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,30-39,Republican,Conservative,$50k-$75k,,,,Somewhat approve,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,,,,,,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51871.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.4837464094162,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,18-24,Republican,Liberal,$50k-$75k,,,,Somewhat approve,,,,White female,White female,18-29,18-24,18-64,18-29,Republican,$50k or more,Less than $100k,,,,,,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51927.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.904608547687531,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,Independent,Liberal,$75k-$100k,,,,Somewhat approve,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,,,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51994.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.1691269874572803,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,18-24,Something else,Conservative,Under $15k,,,,Somewhat approve,,,,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,,,,,,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
52052.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.904608547687531,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,Independent,Moderate,$50k-$75k,,,,Strongly disapprove,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,,,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
52113.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.29042530059814,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,45-49,Republican,Moderate,$30k-$50k,,,,Somewhat approve,,,,White male,White male,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,,,,,,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
52659.0,North Dakota,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,4.34224224090576,Other,Other,Female,White,40-44,Republican,Conservative,,Catholic,More than once a week,Strongly approve,Strongly approve,Yes,Approve,To express support for George W Bush,White female,White female,30-44,40-49,18-64,30-59,Republican,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
52729.0,North Dakota,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.63802540302277,Matt Mechtel (Rep),Kent Conrad (Dem),Male,White,50-59,Republican,Conservative,$30k-$50k,Catholic,Once a week,Strongly disapprove,Somewhat disapprove,Yes,Disapprove,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
52769.0,North Dakota,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29018759727478,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,65-74,Republican,Conservative,$30k-$50k,Catholic,More than once a week,Somewhat disapprove,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
52774.0,North Dakota,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.806005537509918,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,65-74,Independent,Moderate,,Catholic,Once a week,Somewhat disapprove,Somewhat disapprove,Yes,No Answer,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
52807.0,North Dakota,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.846467673778534,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,45-49,Democratic,Moderate,$50k-$75k,Catholic,Never,Strongly disapprove,Strongly disapprove,Yes,Disapprove,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Never,Catholic/Do not attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
52823.0,North Dakota,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.21649992465973,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,50-59,Democratic,Liberal,$30k-$50k,Catholic,No answer,Strongly disapprove,Strongly disapprove,No,No Answer,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,No answer,Catholic/Do not attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
52843.0,North Dakota,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.846467673778534,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,30-39,Democratic,Liberal,$15k-$30k,Other Christian,A few time a year,Strongly disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
52874.0,North Dakota,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.30200898647308,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,60-64,Republican,Conservative,$15k-$30k,Catholic,Once a week,Somewhat disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
52880.0,North Dakota,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.753071367740631,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Republican,Conservative,$50k-$75k,Other Christian,More than once a week,Somewhat approve,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
52908.0,North Dakota,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.905966758728027,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,60-64,Democratic,Moderate,$100k-$150k,Catholic,Once a week,Strongly disapprove,Somewhat disapprove,Yes,Approve,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
52918.0,North Dakota,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.76720654964447,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,18-24,Something else,Moderate,$30k-$50k,Other Christian,Once a week,Strongly disapprove,Somewhat disapprove,Yes,Approve,To express opposition to George W Bush,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
52942.0,North Dakota,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.905966758728027,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,65-74,Democratic,Moderate,$30k-$50k,Catholic,Once a week,Somewhat disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
52952.0,North Dakota,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.36737084388733,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,45-49,Democratic,Moderate,$15k-$30k,Other Christian,Once a week,Strongly disapprove,Strongly disapprove,Yes,Disapprove,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
52979.0,North Dakota,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.806005537509918,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,60-64,Democratic,Liberal,$75k-$100k,Catholic,Once a week,Strongly disapprove,Strongly disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
52997.0,North Dakota,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.21649992465973,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,50-59,Something else,Moderate,$75k-$100k,Protestant,Once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
53016.0,North Dakota,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.846467673778534,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,40-44,Republican,Conservative,,Catholic,Once a week,Strongly approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Republican,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
53049.0,North Dakota,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.911371350288391,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,Black,40-44,Independent,Moderate,$30k-$50k,Catholic,A few time a year,Somewhat disapprove,Strongly disapprove,Yes,Approve,No answer,Non-white male,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,Non-White,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,Black,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
