ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENOH06,GOVOH06,AMD2OH,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,PTYETH,ETHDEM,ETHREP,STECOH,STEC2,JOBSIT2,FALLBHND,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
43797.0,Ohio,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.184645667672157,Sherrod Brown (Dem),J. Kenneth Blackwell (Rep),Yes,Female,White,40-44,Independent,Moderate,$15k-$30k,Other Christian,A few times a month,High school graduate,No one does,No,Strongly disapprove,Very confident,Withdraw some troops,Somewhat disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Both do,"Yes, the Democratic Party does","Yes, the Republican Party does",Not so good,Not so good/Poor,About the same,Have just enough money to maintain your standard of living,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Single women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Southwest,Suburb,Urban,Urban Core,Very downscale,45232.0
43798.0,Ohio,103.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.716602861881256,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,Black,30-39,Democratic,Liberal,$30k-$50k,,No answer,High school graduate,"Yes, I do",No,Strongly disapprove,Somewhat confident,No answer,Strongly disapprove,John Kerry (Dem),Somewhat important,Not at all important,Somewhat important,No Answer,No Answer,No Answer,Not so good,Not so good/Poor,Worse today,Have just enough money to maintain your standard of living,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,,Non-White,No answer,No answer,Did not graduate from college,High school graduate or less,Disapprove,No answer,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Single men,Black,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Southwest,High Density Urban,Urban,Urban Core,Downscale,45405.0
43813.0,Ohio,49.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.752137064933777,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,Black,50-59,Democratic,Moderate,$30k-$50k,Something else,A few time a year,Some college or associate degree,"Yes, I do",No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Only the Democratic Party does,"Yes, the Democratic Party does","No, the Republican Part does not",Not so good,Not so good/Poor,About the same,Have just enough money to maintain your standard of living,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,Non-White,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Single women,Black,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Central,High Density Urban,Urban,Urban Core,Downscale,43227.0
43817.0,Ohio,85.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.65989196300507,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),No,Male,White,30-39,Republican,Conservative,$50k-$75k,Catholic,A few times a month,College graduate,"Yes, I do",No,Strongly approve,Somewhat confident,Maintain the same number of troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Only the Republican Party does,"No, the Democratic Party does not","Yes, the Republican Party does",Good,Excellent/Good,Better today,Are getting ahead financially,To express support for George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Single men,White,Suburbs,Suburbs,18.0,Competitive,Central,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,43056.0
43822.0,Ohio,64.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.554933965206146,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,White,40-44,Democratic,Moderate,$150k-$200k,,,College graduate,No one does,,,Somewhat confident,,Somewhat disapprove,John Kerry (Dem),,,,,,,,,,Are falling behind financially,,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),,,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Southwest,High Density Urban,Urban,Urban Core,Very upscale,45208.0
43825.0,Ohio,33.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.33774816989899,Sherrod Brown (Dem),J. Kenneth Blackwell (Rep),No,Male,White,30-39,Republican,Conservative,$200k or more,Catholic,A few times a month,,,Yes,Strongly approve,,Send more troops,Strongly approve,,,,,,,,,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,,,Approve,Same number or more troops,Approve,,,,,All others,Married men,White,Suburbs,Suburbs,10.0,Strong Democratic,Cuyahoga County,Suburb,80s Suburbs,Urban Perimeter,Very upscale,44145.0
43834.0,Ohio,138.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05840718746185,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,White,30-39,Democratic,Liberal,$15k-$30k,Catholic,More than once a week,Some college or associate degree,No one does,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Neither does,"No, the Democratic Party does not","No, the Republican Part does not",Good,Excellent/Good,About the same,Have just enough money to maintain your standard of living,To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Single women,White,Suburbs,Suburbs,13.0,Competitive,Northeast,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0
43836.0,Ohio,6.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01850891113281,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,White,75 or over,Democratic,Moderate,$15k-$30k,Catholic,Once a week,Did not complete high school,"Yes, I do",No,Strongly disapprove,Very confident,Withdraw some troops,Somewhat disapprove,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Only the Democratic Party does,"Yes, the Democratic Party does","No, the Republican Part does not",Not so good,Not so good/Poor,About the same,Have just enough money to maintain your standard of living,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Single men,White,Suburbs,Suburbs,6.0,Competitive,Northeast,Town,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,43947.0
43838.0,Ohio,130.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18340790271759,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,White,75 or over,Democratic,Liberal,$30k-$50k,Protestant,Once a week,Postgraduate study,No one does,Yes,Strongly approve,Very confident,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Not at all important,Somewhat important,No Answer,No Answer,No Answer,Not so good,Not so good/Poor,Worse today,Have just enough money to maintain your standard of living,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Married women,Married women,White,Suburbs,Suburbs,16.0,Strong Republican,Northeast,Low Density Rural,60s Suburbs,Urban Perimeter,Very downscale,44730.0
43841.0,Ohio,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.198456287384033,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,Black,25-29,Democratic,Moderate,$30k-$50k,Other Christian,A few times a month,High school graduate,No one does,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Only the Democratic Party does,"Yes, the Democratic Party does","No, the Republican Part does not",Not so good,Not so good/Poor,About the same,Are falling behind financially,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Single women,Black,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Southwest,Suburb,Urban,Urban Core,Very downscale,45232.0
43846.0,Ohio,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.14581251144409,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),No,Female,White,65-74,Republican,,$30k-$50k,Protestant,Once a week,Did not complete high school,No one does,Yes,Somewhat approve,Very confident,Send more troops,Strongly approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Only the Republican Party does,"No, the Democratic Party does not","Yes, the Republican Party does",Good,Excellent/Good,Better today,Have just enough money to maintain your standard of living,George W Bush was not a factor,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),Married women,Married women,White,Rural,Small Cities/Rural,4.0,Strong Republican,Central,Low Density Rural,Rural,Rural,Downscale,43338.0
43848.0,Ohio,50.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.557454526424408,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,Black,30-39,Something else,Liberal,$15k-$30k,None,A few time a year,Some college or associate degree,No one does,,Somewhat disapprove,Somewhat confident,Withdraw some troops,No answer,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Only the Republican Party does,"No, the Democratic Party does not","Yes, the Republican Party does",Not so good,Not so good/Poor,Better today,Have just enough money to maintain your standard of living,George W Bush was not a factor,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,None,Non-White,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,No answer,Very/Somewhat confident,No,No,No (no union member in household),All others,,Black,"Cities over 500,000","Cities over 50,000",12.0,Strong Republican,Central,Suburb,Urban,Urban Core,Very downscale,43219.0
43853.0,Ohio,83.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01484143733978,Mike DeWine (Rep),Ted Strickland (Dem),,Male,White,,Republican,Conservative,Under $15k,Other Christian,A few time a year,,,Yes,Strongly approve,,Send more troops,Strongly approve,,,,,,,,,,,,,,,,White male,White male,,,,,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,,,Approve,Same number or more troops,Approve,,,,,All others,Married men,White,Suburbs,Suburbs,6.0,Competitive,Central,Town,70s Suburbs,Urban Perimeter,Very downscale,45619.0
43855.0,Ohio,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.765961229801178,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,White,50-59,Independent,Moderate,$75k-$100k,Protestant,A few time a year,Postgraduate study,"Yes, I do and someone else does",Yes,Strongly disapprove,Not very confident,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Extremely important,Both do,"Yes, the Democratic Party does","Yes, the Republican Party does",Not so good,Not so good/Poor,Worse today,Have just enough money to maintain your standard of living,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,Yes,Yes,I am (voter is member),Married women,Married women,White,Suburbs,Suburbs,15.0,Competitive,Central,Suburb,70s Suburbs,Urban Perimeter,Upscale,43123.0
