ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMD06,GOVMD06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,CHILD,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,DESCRIBS,RACEREL,STECMD,STEC2,TIMESEN,TIMESEN3D,TIMESENWK,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
51539.0, Maryland,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.574433326721191,Ben Cardin (Dem),Martin O'Malley (Dem),Male,Black,50-59,Independent,Moderate,$30k-$50k,Muslim,A few time a year,Some college or associate degree,No one does,No,No,Somewhat disapprove,Somewhat confident,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,I like my candidate but with reservations,Both do,Not so good,Not so good/Poor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,To express opposition to George W Bush,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Something else,Non-White,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,Black,"Cities over 500,000","Cities over 50,000",3.0,Strong Democratic,Baltimore City,High Density Urban,Urban,Urban Core,Very downscale,21216.0
51561.0, Maryland,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.849238216876984,Michael Steele (Rep),Robert Ehlich (Rep),Male,White,30-39,Republican,Conservative,$75k-$100k,Catholic,A few times a month,College graduate,No one does,Yes,Yes,Somewhat approve,Somewhat confident,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,I like my candidate but with reservations,Both do,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,Baltimore Suburbs,Suburb,Urban,Urban Core,Very upscale,21204.0
51562.0, Maryland,101.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.946775257587433,Michael Steele (Rep),Robert Ehlich (Rep),Male,Hispanic/Latino,50-59,Republican,Moderate,$200k or more,Catholic,Once a week,Postgraduate study,No one does,Yes,No,Somewhat approve,Somewhat confident,Send more troops,Somewhat approve,Not at all important,Somewhat important,Somewhat important,Not at all important,I strongly favor my candidate,Both do,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,Non-White,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,Hispanic/Latino,"Cities 50,000-500,000","Cities over 50,000",8.0,Strong Democratic,DC Suburbs,Suburb,Urban,Urban Core,Very upscale,20817.0
51591.0, Maryland,27.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.828154802322388,Ben Cardin (Dem),Martin O'Malley (Dem),Male,White,50-59,Democratic,Liberal,$100k-$150k,Protestant,Never,College graduate,No one does,Yes,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Somewhat important,I strongly favor my candidate,Only the Democratic Party,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,3.0,Strong Democratic,Baltimore Suburbs,Suburb,70s Suburbs,Urban Perimeter,Very upscale,21208.0
51595.0, Maryland,14.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.891894102096558,Michael Steele (Rep),Robert Ehlich (Rep),Male,White,,Republican,Moderate,$30k-$50k,,,High school graduate,No one does,,No,,Somewhat confident,,No answer,,,,,,,,,,,,,White male,White male,,,,,Republican,Less than $50k,Less than $100k,,,,,Did not graduate from college,High school graduate or less,,,No answer,Very/Somewhat confident,No,No,No (no union member in household),,All others,,,Men without children,,White,Suburbs,Suburbs,5.0,Strong Democratic,Baltimore Suburbs,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,21037.0
51596.0, Maryland,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.556269347667694,Ben Cardin (Dem),Martin O'Malley (Dem),Female,Black,30-39,Democratic,Moderate,$15k-$30k,Other Christian,A few times a month,Did not complete high school,No one does,No,No,Somewhat disapprove,Somewhat confident,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,I dislike the other candidate,Only the Democratic Party,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,To express opposition to George W Bush,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,Black,"Cities over 500,000","Cities over 50,000",3.0,Strong Democratic,Baltimore City,High Density Urban,Urban,Urban Core,Very downscale,21216.0
51601.0, Maryland,119.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.73901355266571,Ben Cardin (Dem),Martin O'Malley (Dem),Male,Black,40-44,Democratic,,$15k-$30k,None,More than once a week,High school graduate,No one does,No,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Somewhat important,I strongly favor my candidate,Only the Democratic Party,Good,Excellent/Good,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,To express opposition to George W Bush,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,None,Non-White,Weekly,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,Black,Suburbs,Suburbs,4.0,Strong Democratic,DC Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,20747.0
51640.0, Maryland,71.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.95026957988739,Ben Cardin (Dem),Martin O'Malley (Dem),Female,Black,50-59,Democratic,Moderate,$200k or more,Other Christian,A few time a year,Postgraduate study,"Yes, someone else does",Yes,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Somewhat important,I strongly favor my candidate,Neither does,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,Non-White,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",Married women,All others,All others,Other women, Women without children,Married women,Black,Suburbs,Suburbs,1.0,Strong Republican,Baltimore Suburbs,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,21085.0
51642.0, Maryland,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04300737380981,Michael Steele (Rep),Robert Ehlich (Rep),Male,White,65-74,Republican,Conservative,$50k-$75k,Protestant,Once a week,Some college or associate degree,No one does,Yes,No,Strongly approve,Very confident,Withdraw some troops,Strongly approve,Not at all important,Not at all important,Not at all important,Extremely important,I strongly favor my candidate,Only the Democratic Party,Excellent,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,Baltimore Suburbs,Suburb,Urban,Urban Core,Very upscale,21204.0
51645.0, Maryland,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.409721851348877,Michael Steele (Rep),Martin O'Malley (Dem),Female,Black,45-49,Democratic,Moderate,$50k-$75k,Other Christian,Once a week,College graduate,"Yes, someone else does",Yes,Yes,Somewhat disapprove,Somewhat confident,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Somewhat important,I like my candidate but with reservations,Both do,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Weekly,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",Married women,Women with children,Married with children,Married women with children,Women with children,Married women,Black,"Cities over 500,000","Cities over 50,000",3.0,Strong Democratic,Baltimore City,High Density Urban,Urban,Urban Core,Very downscale,21216.0
51653.0, Maryland,109.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.733435451984406,Ben Cardin (Dem),Martin O'Malley (Dem),Female,White,45-49,Democratic,Moderate,$75k-$100k,,,Postgraduate study,No one does,,Yes,,Very confident,,Somewhat disapprove,,,,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,,College graduate,At least some college,,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),,Women with children,,,Women with children,,White,Suburbs,Suburbs,4.0,Strong Democratic,DC Suburbs,Suburb,80s Suburbs,Urban Perimeter,Very upscale,20721.0
51658.0, Maryland,101.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.794555127620697,Ben Cardin (Dem),Martin O'Malley (Dem),Female,White,50-59,Democratic,Liberal,$200k or more,Jewish,A few times a month,Postgraduate study,No one does,Yes,Yes,Strongly disapprove,Very confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Not at all important,I strongly favor my candidate,Only the Democratic Party,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Jewish,White Jewish,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities 50,000-500,000","Cities over 50,000",8.0,Strong Democratic,DC Suburbs,Suburb,Urban,Urban Core,Very upscale,20817.0
51659.0, Maryland,89.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.23448836803436,Ben Cardin (Dem),Martin O'Malley (Dem),Female,Black,30-39,Democratic,Liberal,$30k-$50k,Protestant,Once a week,Some college or associate degree,"Yes, someone else does",Yes,Yes,Strongly disapprove,Somewhat confident,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Not at all important,I like my candidate but with reservations,Only the Democratic Party,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,To express opposition to George W Bush,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",Married women,Women with children,Married with children,Married women with children,Women with children,Married women,Black,Suburbs,Suburbs,8.0,Strong Democratic,DC Suburbs,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,20852.0
