ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNV06,GOVNV06,QUES6NV,QUES7NV,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,UNION4,LATINO,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,SAFER06,MOVETONV,REIDJOB,REIDJOB2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
40281.0,Nevada,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.734707057476044,Jack Carter (Dem),Dina Titus (Dem),Yes,Yes,Female,Black,40-44,Independent,Liberal,$50k-$75k,College graduate,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,Less safe from terrorism,I moved to Nevada more than 10 years ago,Somewhat approve,Approve,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Black,English,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,High Density Urban,Urban,Urban Core,Downscale
40295.0,Nevada,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.392509341239929,None of these candidates,None of these candidates,No,No,Female,White,18-24,Independent,Moderate,$15k-$30k,Some college or associate degree,"Yes, someone else does",No,Somewhat disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,I moved to Nevada in the last four years,Somewhat disapprove,Disapprove,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,English,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,Suburb,Urban,Urban Core,Very upscale
40296.0,Nevada,89.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.805722534656525,Jack Carter (Dem),Jim Gibbons (Rep),Yes,Yes,Female,White,60-64,Independent,Moderate,$30k-$50k,Some college or associate degree,No one does,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Safer from terrorism,I moved to Nevada more than 10 years ago,Strongly approve,Approve,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,2.0,Competitive,Washoe County,Suburb,80s Suburbs,Urban Perimeter,Very downscale
40301.0,Nevada,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.17587101459503,Jack Carter (Dem),Dina Titus (Dem),Yes,No,Male,Black,30-39,Democratic,Liberal,$30k-$50k,College graduate,No one does,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Safer from terrorism,I moved to Nevada five to 10 years ago,Strongly approve,Approve,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),Black,English,Suburbs,Suburbs,1.0,Strong Democratic,Rural Counties,Suburb,80s Suburbs,Urban Perimeter,Upscale
40302.0,Nevada,90.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.652882218360901,Jack Carter (Dem),Dina Titus (Dem),Yes,Yes,Female,White,50-59,Democratic,Liberal,$150k-$200k,College graduate,No one does,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,I moved to Nevada more than 10 years ago,Somewhat approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,Extremely Low Density Rural,Urban,Urban Core,Very upscale
40304.0,Nevada,37.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.40425729751587,Jack Carter (Dem),Dina Titus (Dem),Yes,,Male,Black,,,,,,,,No answer,,,,,,No Answer,No Answer,,,Non-white male,Non-white,,,,,,,,,,No answer,,,,,Black,,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,Suburb,Urban,Urban Core,Very upscale
40306.0,Nevada,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.71910572052002,Jack Carter (Dem),Dina Titus (Dem),Yes,No,Female,Hispanic/Latino,45-49,Democratic,Moderate,,Postgraduate study,No one does,Yes,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Less safe from terrorism,I moved to Nevada in the last four years,No Answer,No Answer,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,,,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,High Density Urban,Urban,Urban Core,Upscale
40307.0,Nevada,73.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.786945879459381,Jack Carter (Dem),Dina Titus (Dem),Yes,No,Female,White,45-49,Independent,Moderate,$30k-$50k,Some college or associate degree,No one does,No,Strongly approve,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Somewhat important,No Answer,I moved to Nevada more than 10 years ago,Somewhat approve,Approve,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Disapprove,No,No,No (no union member in household),White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,Low Density Rural,Urban,Urban Core,Upscale
40319.0,Nevada,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07784628868103,John Ensign (Rep),Jim Gibbons (Rep),No,No,Male,White,30-39,Republican,Conservative,$75k-$100k,Some college or associate degree,No one does,No,Somewhat approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,Safer from terrorism,I moved to Nevada more than 10 years ago,Strongly disapprove,Disapprove,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,High Density Urban,Urban,Urban Core,Downscale
40320.0,Nevada,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22056913375854,John Ensign (Rep),Jim Gibbons (Rep),Yes,No,Female,White,50-59,Republican,Conservative,$100k-$150k,Did not complete high school,No one does,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Extremely important,Safer from terrorism,I moved to Nevada more than 10 years ago,Somewhat disapprove,Disapprove,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Did not graduate from college,High school graduate or less,Approve,Approve,No,No,No (no union member in household),White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Competitive,Clark County,Low Density Rural,Rural,Rural,Very downscale
40322.0,Nevada,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.71033382415771,John Ensign (Rep),Dina Titus (Dem),No,No,Female,White,40-44,Independent,Liberal,$75k-$100k,College graduate,No one does,No,Strongly disapprove,Strongly disapprove,Not at all important,Somewhat important,Somewhat important,Somewhat important,No Answer,I was born in Nevada,Strongly approve,Approve,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Rural,Small Cities/Rural,2.0,Competitive,Clark County,Extremely Low Density Rural,Rural,Rural,Upscale
40341.0,Nevada,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.754684507846832,Jack Carter (Dem),Dina Titus (Dem),Yes,Yes,Male,White,30-39,Democratic,Moderate,$30k-$50k,Some college or associate degree,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Less safe from terrorism,I moved to Nevada five to 10 years ago,Strongly approve,Approve,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,3.0,Competitive,Rural Counties,High Density Urban,80s Suburbs,Urban Perimeter,Upscale
40352.0,Nevada,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.616272151470184,Jack Carter (Dem),Dina Titus (Dem),Yes,No,Female,White,50-59,Democratic,Conservative,$30k-$50k,High school graduate,No one does,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,Safer from terrorism,I moved to Nevada in the last four years,Strongly approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,High Density Urban,Urban,Urban Core,Downscale
40353.0,Nevada,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.798111855983734,Jack Carter (Dem),Dina Titus (Dem),Yes,Yes,Male,White,18-24,Something else,Moderate,$75k-$100k,Some college or associate degree,No one does,No,Somewhat disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Less safe from terrorism,I moved to Nevada in the last four years,Somewhat approve,Approve,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,High Density Urban,Urban,Urban Core,Upscale
40354.0,Nevada,73.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.514720678329468,Jack Carter (Dem),None of these candidates,Yes,Yes,Female,White,65-74,Democratic,Moderate,$50k-$75k,,No one does,No,Strongly disapprove,Somewhat disapprove,Somewhat important,Extremely important,Extremely important,Somewhat important,Safer from terrorism,I moved to Nevada more than 10 years ago,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,,,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,Low Density Rural,Urban,Urban Core,Upscale
40361.0,Nevada,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07578027248383,Jack Carter (Dem),Dina Titus (Dem),Yes,No,Female,Black,65-74,Democratic,Liberal,$50k-$75k,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,No Answer,I moved to Nevada five to 10 years ago,Strongly approve,Approve,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),Black,English,Suburbs,Suburbs,1.0,Strong Democratic,Rural Counties,Suburb,80s Suburbs,Urban Perimeter,Upscale
40363.0,Nevada,90.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.960712254047394,John Ensign (Rep),Jim Gibbons (Rep),Yes,Yes,Male,White,45-49,Republican,Moderate,$50k-$75k,Some college or associate degree,"Yes, I do",No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Somewhat important,Safer from terrorism,I moved to Nevada more than 10 years ago,Somewhat approve,Approve,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,Yes,Yes,I am (voter is member),White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,Extremely Low Density Rural,Urban,Urban Core,Very upscale
40370.0,Nevada,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.664001226425171,John Ensign (Rep),Dina Titus (Dem),Yes,No,Female,White,50-59,Independent,Moderate,$30k-$50k,Postgraduate study,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Less safe from terrorism,I moved to Nevada more than 10 years ago,Somewhat approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,Rural,Small Cities/Rural,2.0,Competitive,Clark County,Extremely Low Density Rural,Rural,Rural,Upscale
40374.0,Nevada,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.580527305603027,None of these candidates,None of these candidates,Yes,Yes,Male,White,45-49,Something else,Moderate,$30k-$50k,High school graduate,"Yes, I do",No,Somewhat approve,Somewhat approve,Somewhat important,Extremely important,Extremely important,Somewhat important,Less safe from terrorism,I moved to Nevada more than 10 years ago,Somewhat disapprove,Disapprove,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,Yes,Yes,I am (voter is member),White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Competitive,Clark County,Low Density Rural,Rural,Rural,Very downscale
40392.0,Nevada,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07784628868103,John Ensign (Rep),Jim Gibbons (Rep),No,No,Male,Hispanic/Latino,30-39,Independent,Moderate,$100k-$150k,College graduate,No one does,Yes,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Safer from terrorism,I moved to Nevada more than 10 years ago,Somewhat approve,Approve,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,No,No,No (no union member in household),Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,High Density Urban,Urban,Urban Core,Downscale
