ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENHI06,GOVHI06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,UNION4,LATINO,BUSH4,IRAQWAR,AKAKABIL,STECHI,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEHI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
57068.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.9181809425354,Did not vote,Did not vote,Male,Black,75 or over,Something else,Conservative,Under $15k,No one does,,Strongly disapprove,Strongly disapprove,Oppose,Poor,Not so good/Poor,No answer,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Black,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
57077.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.11878550052643,Daniel Akaka (Dem),Did not vote,Female,Other,30-39,Democratic,Moderate,$30k-$50k,No one does,No,Somewhat approve,Strongly disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Approve,Disapprove,No,No,No (no union member in household),Other,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57078.0,Hawaii,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.27563655376434,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,45-49,Republican,Moderate,$75k-$100k,No one does,,Somewhat approve,Strongly approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
57081.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.408393353223801,Daniel Akaka (Dem),Did not vote,Female,White,25-29,Independent,Moderate,$50k-$75k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Favor,Excellent,Excellent/Good,To express opposition to George W Bush,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57092.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.15545427799225,Daniel Akaka (Dem),,Female,Asian,18-24,,,,,,No answer,No answer,Favor,Poor,Not so good/Poor,No answer,Non-white female,Non-white,18-29,18-24,18-64,18-29,,,,No answer,No answer,,,,Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57093.0,Hawaii,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.22286415100098,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,50-59,Democratic,Moderate,$100k-$150k,No one does,No,Somewhat disapprove,Somewhat disapprove,No Answer,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
57094.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.685838878154755,Daniel Akaka (Dem),Linda Lingle (Rep),Female,White,75 or over,Democratic,Liberal,$15k-$30k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57107.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.841022431850433,Did not vote,Did not vote,Female,White,30-39,Democratic,Liberal,$100k-$150k,No one does,No,Somewhat approve,Somewhat approve,Favor,Poor,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57109.0,Hawaii,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.22286415100098,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,50-59,Republican,Conservative,$30k-$50k,No one does,,Somewhat approve,Strongly approve,Favor,Good,Excellent/Good,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
57114.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.323119670152664,Daniel Akaka (Dem),Other,Female,White,45-49,Independent,Liberal,$100k-$150k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57117.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.24210798740387,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Other,40-44,Independent,Moderate,$50k-$75k,No one does,No,Strongly approve,Somewhat disapprove,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Disapprove,No,No,No (no union member in household),Other,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57121.0,Hawaii,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.5955525636673,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,60-64,Republican,Liberal,$100k-$150k,"Yes, someone else does",No,Strongly disapprove,Strongly disapprove,Oppose,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
57126.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.55361545085907,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,65-74,Republican,Moderate,$150k-$200k,No one does,No,Strongly approve,Somewhat approve,Oppose,Good,Excellent/Good,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57132.0,Hawaii,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.49020504951477,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Other,50-59,Democratic,Moderate,$150k-$200k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
57138.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.29537558555603,Cynthia Thielen (Rep),Randy Iwase (Dem),Female,White,50-59,Democratic,Liberal,$75k-$100k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57140.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29571080207825,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,45-49,Republican,Moderate,$100k-$150k,"Yes, someone else does",No,Somewhat approve,Somewhat disapprove,Oppose,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57147.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.289292216300964,Did not vote,Randy Iwase (Dem),Male,White,50-59,Democratic,Liberal,$30k-$50k,No one does,No,Strongly disapprove,Strongly disapprove,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57149.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29571080207825,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,45-49,,,$75k-$100k,,No,No answer,No answer,No Answer,Good,Excellent/Good,No answer,White male,White male,45-59,40-49,18-64,30-59,,$50k or more,Less than $100k,No answer,No answer,,,,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57158.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.29537558555603,Cynthia Thielen (Rep),Randy Iwase (Dem),Female,White,50-59,Something else,Liberal,$75k-$100k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57159.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.55361545085907,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,65-74,Republican,Conservative,$100k-$150k,No one does,No,Strongly approve,Strongly approve,Favor,Good,Excellent/Good,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57166.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29571080207825,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,50-59,Republican,Moderate,$75k-$100k,"Yes, someone else does",No,Strongly approve,Somewhat approve,Favor,Not so good,Not so good/Poor,To express support for George W Bush,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57169.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.45796674489975,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,50-59,Republican,Moderate,$30k-$50k,No one does,No,Strongly approve,Somewhat approve,Favor,Good,Excellent/Good,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57174.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29571080207825,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Black,30-39,Republican,Moderate,$50k-$75k,"Yes, I do",No,Strongly approve,Somewhat approve,Favor,Good,Excellent/Good,To express support for George W Bush,Non-white male,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),Black,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57178.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.384836286306381,Daniel Akaka (Dem),Randy Iwase (Dem),Male,White,50-59,Democratic,Liberal,$30k-$50k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57179.0,Hawaii,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.883132994174957,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,50-59,Republican,Liberal,$150k-$200k,"Yes, I do and someone else does",No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
57187.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.45796674489975,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,No one does,No,Strongly approve,Somewhat approve,Oppose,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57188.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.62066125869751,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,60-64,Republican,Moderate,$50k-$75k,"Yes, I do",No,Somewhat approve,Somewhat approve,No Answer,Good,Excellent/Good,To express support for George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57192.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.55361545085907,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,65-74,Republican,Conservative,$30k-$50k,No one does,No,Somewhat approve,Somewhat approve,Oppose,No Answer,No Answer,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
57193.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.481349140405655,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Hispanic/Latino,60-64,Independent,Moderate,Under $15k,No one does,Yes,Strongly disapprove,Strongly disapprove,Favor,Poor,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Hispanic/Latino,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57201.0,Hawaii,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.927759826183319,Cynthia Thielen (Rep),Randy Iwase (Dem),Female,Other,45-49,Democratic,Moderate,$30k-$50k,No one does,No,Strongly approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Approve,Approve,No,No,No (no union member in household),Other,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
57202.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.61830651760101,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Asian,30-39,Democratic,Liberal,$75k-$100k,"Yes, I do",No,Somewhat approve,Somewhat approve,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
