ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMN06,GOVMN06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,CHILD,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPCRIMES,IMPVALUES,TIMESEN,TIMESEN3D,TIMESENWK,UNFRMN06,UNFRKLOB,UNFRKENN,VOTE2004,FORBUSHS,STECMN,STEC2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,MOMS,PARENTS,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
52980.0,Minnesota,79.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.743070423603058,Mark Kennedy (Rep),Mike Hatch (Dem),Female,White,40-44,Democratic,Liberal,$100k-$150k,Protestant,Once a week,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat important,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,Both did,"Yes, Klobuchar did","Yes, Kennedy did",Someone else,George W Bush was not a factor,Good,Excellent/Good,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others, Women without children,White,Suburbs,Suburbs,4.0,Strong Democratic,Minneapolis/St. Paul,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,55109.0
52987.0,Minnesota,76.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.31907427310944,Other,Peter Hutchinson (Independence),Female,White,18-24,Independent,Moderate,$150k-$200k,Catholic,Once a week,,No,Somewhat disapprove,Maintain the same number of troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,,,Disapprove,Same number or more troops,Disapprove,All others, Women without children,White,Suburbs,Suburbs,4.0,Strong Democratic,Minneapolis/St. Paul,Suburb,70s Suburbs,Urban Perimeter,Very upscale,55112.0
52988.0,Minnesota,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12078368663788,Mark Kennedy (Rep),Tim Pawlenty (Rep),Female,White,25-29,Republican,Moderate,$100k-$150k,Catholic,Once a week,Postgraduate study,Yes,Somewhat approve,Withdraw some troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Both did,"Yes, Klobuchar did","Yes, Kennedy did",George W. Bush (Rep),To express support for George W Bush,Good,Excellent/Good,White female,White female,18-29,25-29,18-64,18-29,Republican,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,Women with children,Women with children,White,Suburbs,Suburbs,3.0,Strong Republican,Minneapolis/St. Paul,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,55429.0
52993.0,Minnesota,97.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.903902530670166,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,30-39,Democratic,Moderate,$75k-$100k,Catholic,A few times a month,Some college or associate degree,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Not at all important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Only Mark Kennedy did,"No, Klobuchar did not","Yes, Kennedy did",John Kerry (Dem),To express opposition to George W Bush,Not so good,Not so good/Poor,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Women with children,Women with children,White,Suburbs,Suburbs,6.0,Competitive,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,55308.0
52994.0,Minnesota,83.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.803663015365601,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,50-59,Democratic,Liberal,$50k-$75k,Catholic,Once a week,Some college or associate degree,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Extremely important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Both did,"Yes, Klobuchar did","Yes, Kennedy did",John Kerry (Dem),To express opposition to George W Bush,Good,Excellent/Good,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",4.0,Strong Democratic,Minneapolis/St. Paul,High Density Urban,Urban,Urban Core,Very upscale,55105.0
52996.0,Minnesota,7.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.859495997428894,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,18-24,Democratic,Liberal,$30k-$50k,None,A few time a year,,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,None,White None,Ocassionally,All others,,,Disapprove,Withdraw all or some troops,Disapprove,All others, Women without children,White,Suburbs,Suburbs,5.0,Strong Democratic,Twin City Suburbs,Suburb,60s Suburbs,Urban Perimeter,Upscale,55432.0
53005.0,Minnesota,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.903902530670166,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,40-44,Democratic,Moderate,$100k-$150k,Protestant,A few times a month,College graduate,Yes,Somewhat disapprove,Withdraw all troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Both did,"Yes, Klobuchar did","Yes, Kennedy did",John Kerry (Dem),George W Bush was not a factor,Good,Excellent/Good,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Women with children,Women with children,White,Suburbs,Suburbs,7.0,Strong Democratic,West,Suburb,60s Suburbs,Urban Perimeter,Downscale,56560.0
53008.0,Minnesota,110.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.811746180057526,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,25-29,Democratic,Moderate,$30k-$50k,Other Christian,A few times a month,College graduate,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Neither did,"No, Klobuchar did not","No, Kennedy did not",John Kerry (Dem),George W Bush was not a factor,Good,Excellent/Good,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others, Women without children,White,Suburbs,Suburbs,6.0,Competitive,Twin City Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,55376.0
53017.0,Minnesota,26.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.734536051750183,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,50-59,Democratic,Liberal,$100k-$150k,,,High school graduate,No,,,Strongly disapprove,,,,,,,,,,,,John Kerry (Dem),,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,,,,,Did not graduate from college,High school graduate or less,,,Disapprove,All others, Women without children,White,Suburbs,Suburbs,2.0,Competitive,Twin City Suburbs,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,55033.0
53019.0,Minnesota,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.992072820663452,Amy Klobuchar (Dem),Mike Hatch (Dem),Male,Other,18-24,Democratic,Conservative,Under $15k,None,Never,Did not complete high school,No,Strongly approve,Send more troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,No answer,No answer,No answer,Only Mark Kennedy did,"No, Klobuchar did not","Yes, Kennedy did",John Kerry (Dem),George W Bush was not a factor,Excellent,Excellent/Good,Non-white male,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,None,Non-White,Never,All others,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,All others,Men without children,American Indian,Rural,Small Cities/Rural,8.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,56359.0
53025.0,Minnesota,84.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.835809528827667,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,45-49,Democratic,Liberal,$15k-$30k,Protestant,More than once a week,,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",4.0,Strong Democratic,Minneapolis/St. Paul,High Density Urban,Urban,Urban Core,Very downscale,55103.0
53028.0,Minnesota,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.763492345809937,Mark Kennedy (Rep),Tim Pawlenty (Rep),Female,White,40-44,Republican,Conservative,$75k-$100k,Other Christian,More than once a week,Postgraduate study,Yes,Strongly approve,Withdraw some troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Very important,Extremely important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Both did,"Yes, Klobuchar did","Yes, Kennedy did",George W. Bush (Rep),George W Bush was not a factor,Excellent,Excellent/Good,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,Women with children,Women with children,White,Suburbs,Suburbs,4.0,Strong Democratic,Minneapolis/St. Paul,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,55109.0
53031.0,Minnesota,21.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.959587156772614,Mark Kennedy (Rep),Tim Pawlenty (Rep),Male,White,45-49,Republican,Conservative,$15k-$30k,Catholic,A few time a year,High school graduate,No,Strongly approve,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Both did,"Yes, Klobuchar did","Yes, Kennedy did",George W. Bush (Rep),George W Bush was not a factor,Good,Excellent/Good,White male,White male,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Twin City Suburbs,Suburb,Urban,Urban Core,Very upscale,55122.0
53032.0,Minnesota,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.934353768825531,Mark Kennedy (Rep),Tim Pawlenty (Rep),Female,,65-74,Independent,Conservative,$15k-$30k,Protestant,Once a week,High school graduate,No,Somewhat disapprove,Maintain the same number of troops,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Very important,Extremely important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Both did,"Yes, Klobuchar did","Yes, Kennedy did",George W. Bush (Rep),To express support for George W Bush,Good,Excellent/Good,,,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Same number or more troops,Disapprove,All others, Women without children,,Suburbs,Suburbs,3.0,Strong Republican,Minneapolis/St. Paul,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,55391.0
53044.0,Minnesota,61.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.907196760177612,Mark Kennedy (Rep),Tim Pawlenty (Rep),Male,White,50-59,Republican,Conservative,$100k-$150k,,,Some college or associate degree,No,,,Strongly approve,,,,,,,,,,,,George W. Bush (Rep),,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,,,,,Did not graduate from college,At least some college,,,Approve,All others,Men without children,White,Rural,Small Cities/Rural,1.0,Competitive,West,Extremely Low Density Rural,Rural,Rural,Very downscale,56143.0
53045.0,Minnesota,72.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.44795119762421,Mark Kennedy (Rep),Tim Pawlenty (Rep),Female,White,40-44,Republican,Moderate,$30k-$50k,Catholic,Once a week,Some college or associate degree,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Very important,Extremely important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Only Amy Klobuchar did,"Yes, Klobuchar did","No, Kennedy did not",George W. Bush (Rep),To express support for George W Bush,Good,Excellent/Good,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,All others, Women without children,White,Rural,Small Cities/Rural,7.0,Strong Democratic,West,Extremely Low Density Rural,Rural,Rural,Very downscale,56518.0
