ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNM06,GOVNM06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,LATINO,BUSH4,IRAQWAR,RICHPRES,STECNM,STEC2,IMMFENCE,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
37997.0, New Mexico,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.843622148036957,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,60-64,Republican,Conservative,$50k-$75k,Yes,Strongly disapprove,Somewhat disapprove,Yes,Good,Excellent/Good,Not much,Offered a chance to apply for legal status,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Suburb,60s Suburbs,Urban Perimeter,Very downscale
38004.0, New Mexico,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.723146259784698,Jeff Bingaman (Dem),John Dendahl (Rep),Male,Hispanic/Latino,50-59,Independent,,$50k-$75k,Yes,Somewhat approve,Somewhat approve,No,Not so good,Not so good/Poor,Somewhat,Deported to the country they came from,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,Hispanic/Latino,English,Suburbs,Suburbs,2.0,Strong Republican,Albuquerque Area,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale
38014.0, New Mexico,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.901146411895752,Allen McCulloch (Rep),Bill Richardson (Dem),Male,Hispanic/Latino,60-64,Democratic,Moderate,$75k-$100k,Yes,Somewhat disapprove,Somewhat disapprove,Yes,Not so good,Not so good/Poor,Somewhat,Deported to the country they came from,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,Northwest,Extremely Low Density Rural,Rural,Rural,Downscale
38020.0, New Mexico,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.944164097309113,Allen McCulloch (Rep),Bill Richardson (Dem),Female,White,65-74,Republican,Moderate,$30k-$50k,No,Somewhat approve,Somewhat disapprove,Yes,Not so good,Not so good/Poor,A great deal,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Very downscale
38050.0, New Mexico,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.856757462024689,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,18-24,Democratic,Liberal,Under $15k,Yes,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Somewhat,Offered a chance to apply for legal status,Non-white male,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South/East,Low Density Rural,Urban,Urban Core,Upscale
38051.0, New Mexico,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.839159667491913,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,18-24,Democratic,Moderate,$30k-$50k,Yes,Strongly disapprove,Somewhat disapprove,Yes,Not so good,Not so good/Poor,Not at all,Deported to the country they came from,Non-white male,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Suburb,60s Suburbs,Urban Perimeter,Very downscale
38054.0, New Mexico,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.859033405780792,Allen McCulloch (Rep),John Dendahl (Rep),Female,Other,50-59,,Liberal,Under $15k,No,Strongly disapprove,No answer,No Answer,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,,Less than $50k,Less than $100k,Disapprove,No answer,American Indian,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very downscale
38055.0, New Mexico,55.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.799418389797211,Allen McCulloch (Rep),Bill Richardson (Dem),Female,White,50-59,Democratic,Moderate,$75k-$100k,No,Strongly approve,Somewhat approve,No Answer,Good,Excellent/Good,Somewhat,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Approve,Approve,White,English,Rural,Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Downscale
38070.0, New Mexico,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.700635313987732,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,60-64,Independent,Moderate,$50k-$75k,No,Somewhat approve,Strongly approve,Yes,Not so good,Not so good/Poor,Not at all,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Albuquerque Area,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale
38076.0, New Mexico,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.84506231546402,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,65-74,Independent,Moderate,$15k-$30k,No,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,Not at all,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Very downscale
38080.0, New Mexico,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.666977047920227,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,50-59,Democratic,Liberal,$150k-$200k,Yes,Somewhat disapprove,Somewhat approve,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Approve,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Northwest,Low Density Rural,Rural,Rural,Upscale
38093.0, New Mexico,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.741244435310364,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,30-39,Independent,Conservative,$50k-$75k,Yes,Somewhat disapprove,Somewhat approve,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Approve,White,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Suburb,60s Suburbs,Urban Perimeter,Very downscale
38098.0, New Mexico,84.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06113874912262,Jeff Bingaman (Dem),John Dendahl (Rep),Male,White,25-29,Republican,Conservative,$30k-$50k,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,A great deal,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Approve,Approve,White,English,Rural,Small Cities/Rural,3.0,Strong Democratic,Northwest,Low Density Rural,Rural,Rural,Upscale
38100.0, New Mexico,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.666733622550964,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,75 or over,Democratic,Liberal,$100k-$150k,No,Strongly disapprove,Strongly disapprove,No Answer,Not so good,Not so good/Poor,Not much,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
38104.0, New Mexico,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.599494576454163,Allen McCulloch (Rep),John Dendahl (Rep),Male,,60-64,Republican,Conservative,$50k-$75k,No,Strongly approve,Somewhat approve,No,Good,Excellent/Good,A great deal,Deported to the country they came from,,,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Approve,Approve,,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,Northwest,Extremely Low Density Rural,Rural,Rural,Downscale
38108.0, New Mexico,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.716813743114471,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,50-59,Democratic,Moderate,$30k-$50k,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not much,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South/East,Low Density Rural,Urban,Urban Core,Upscale
38117.0, New Mexico,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.859033405780792,Allen McCulloch (Rep),John Dendahl (Rep),Female,White,30-39,Republican,Moderate,$50k-$75k,No,Somewhat approve,Somewhat approve,No,Not so good,Not so good/Poor,Not at all,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very downscale
38120.0, New Mexico,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.790746569633484,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,25-29,Something else,Moderate,,No,Somewhat disapprove,Somewhat disapprove,Yes,Good,Excellent/Good,Somewhat,Deported to the country they came from,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,,,Disapprove,Disapprove,White,English,Suburbs,Suburbs,3.0,Strong Democratic,Albuquerque Area,Suburb,80s Suburbs,Urban Perimeter,Very upscale
38124.0, New Mexico,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.703288912773132,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,50-59,Independent,Moderate,$30k-$50k,No,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,Not at all,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Very downscale
38133.0, New Mexico,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.684948205947876,Jeff Bingaman (Dem),John Dendahl (Rep),Female,White,50-59,Republican,Liberal,$75k-$100k,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Somewhat,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Albuquerque Area,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale
38144.0, New Mexico,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.702090382575989,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,50-59,Democratic,Moderate,$15k-$30k,Yes,Strongly disapprove,Strongly disapprove,No Answer,Not so good,Not so good/Poor,Somewhat,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Suburb,60s Suburbs,Urban Perimeter,Very downscale
38149.0, New Mexico,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.666733622550964,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,65-74,Independent,Moderate,$30k-$50k,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Somewhat,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
38151.0, New Mexico,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20012927055359,Jeff Bingaman (Dem),John Dendahl (Rep),Male,Hispanic/Latino,60-64,Republican,Conservative,$30k-$50k,No,Strongly approve,Strongly approve,Yes,Good,Excellent/Good,A great deal,Deported to the country they came from,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,Northwest,Extremely Low Density Rural,Rural,Rural,Downscale
38177.0, New Mexico,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.944164097309113,Allen McCulloch (Rep),Bill Richardson (Dem),Female,Other,65-74,Democratic,Moderate,$75k-$100k,No,Strongly disapprove,Strongly disapprove,Yes,Poor,Not so good/Poor,Not at all,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,American Indian,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Very downscale
38179.0, New Mexico,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.704172909259796,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,50-59,Democratic,Moderate,$75k-$100k,Yes,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,Somewhat,Deported to the country they came from,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Northwest,Low Density Rural,Rural,Rural,Upscale
38180.0, New Mexico,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.859033405780792,Allen McCulloch (Rep),John Dendahl (Rep),Female,White,30-39,Republican,Conservative,$100k-$150k,No,Strongly approve,Strongly approve,No Answer,Good,Excellent/Good,Somewhat,No answer,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very downscale
38187.0, New Mexico,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.554877877235413,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,30-39,Democratic,Liberal,$15k-$30k,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Somewhat,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
38191.0, New Mexico,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20296204090118,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,50-59,Democratic,Moderate,$30k-$50k,Yes,Somewhat approve,Somewhat disapprove,Yes,Not so good,Not so good/Poor,Not much,Deported to the country they came from,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Approve,Disapprove,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,Northwest,Extremely Low Density Rural,Rural,Rural,Downscale
38192.0, New Mexico,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.843622148036957,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,65-74,Democratic,Liberal,$30k-$50k,No,Strongly disapprove,Strongly disapprove,Yes,Excellent,Excellent/Good,Somewhat,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Suburb,60s Suburbs,Urban Perimeter,Very downscale
38194.0, New Mexico,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.456500440835953,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Black,40-44,Independent,Liberal,$50k-$75k,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Black,English,Suburbs,Suburbs,2.0,Strong Republican,Albuquerque Area,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale
