ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENFL06,GOVFL06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,CUBAN3,BUSH4,COUNTACC,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPINSURG,DESCRIBS,JEBJOB4,JEBJOB2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,COUNT2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
33414.0,Florida,161.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.853049218654633,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,40-44,Republican,Moderate,$150k-$200k,Protestant,College graduate,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Extremely important,Very important,I like my candidate but with reservations,Strongly Approve,Approve,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33425.0,Florida,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.15601229667664,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,50-59,Republican,Conservative,$50k-$75k,Protestant,Some college or associate degree,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Strongly Approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",12.0,Unopposed Republican,Tampa Bay Area,Suburb,Urban,Urban Core,Very downscale
33427.0,Florida,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.47816729545593,Katherine Harris (Rep),Other,Female,,45-49,Republican,Conservative,$50k-$75k,Other Christian,College graduate,No,Somewhat approve,Very confident,Somewhat approve,No answer,Extremely important,Somewhat important,Very important,I strongly favor my candidate,Strongly Approve,Approve,,,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
33451.0,Florida,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.73791891336441,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,40-44,Republican,Conservative,$200k or more,Other Christian,Some college or associate degree,No,Strongly approve,Not very confident,Strongly approve,Somewhat important,Extremely important,Somewhat important,Extremely important,I strongly favor my candidate,Strongly Approve,Approve,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Not very/Not at all confident,White,English,Rural,Small Cities/Rural,15.0,Strong Republican,Central,Suburb,Rural,Rural,Upscale
33465.0,Florida,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.06037414073944,Katherine Harris (Rep),Charlie Crist (Rep),Male,Black,65-74,Republican,Liberal,Under $15k,,Some college or associate degree,No,,Very confident,Strongly approve,,,,,,,,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,,,Did not graduate from college,At least some college,,Approve,Very/Somewhat confident,Black,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33466.0,Florida,161.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.920286238193512,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,75 or over,Republican,Conservative,$15k-$30k,Protestant,Some college or associate degree,No,Strongly approve,Very confident,Strongly approve,Somewhat important,Extremely important,Somewhat important,Somewhat important,I like my candidate but with reservations,Strongly Approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33474.0,Florida,33.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.319766372442245,Bill Nelson (Dem),Jim Davis (Dem),Female,Black,45-49,Democratic,Conservative,Under $15k,Other Christian,,No,Strongly disapprove,,Strongly disapprove,,,,,,,,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,,,Disapprove,Disapprove,,Black,English,Suburbs,Suburbs,17.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
33486.0,Florida,90.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.451237440109253,Bill Nelson (Dem),Jim Davis (Dem),Female,White,75 or over,Democratic,,$15k-$30k,Catholic,Some college or associate degree,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,North,Suburb,Urban,Urban Core,Very upscale
33492.0,Florida,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.15601229667664,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,45-49,Republican,Conservative,$30k-$50k,Other Christian,High school graduate,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Somewhat important,Very important,I strongly favor my candidate,Strongly Approve,Approve,White female,White female,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",12.0,Unopposed Republican,Tampa Bay Area,Suburb,Urban,Urban Core,Very downscale
33496.0,Florida,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.59390425682068,Bill Nelson (Dem),Jim Davis (Dem),Male,White,60-64,Republican,Moderate,$50k-$75k,None,Some college or associate degree,No,Strongly disapprove,Very confident,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Very important,I strongly favor my candidate,Somewhat approve,Approve,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,None,White None,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
33502.0,Florida,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.550530076026917,Katherine Harris (Rep),Jim Davis (Dem),Male,White,75 or over,Democratic,Liberal,$30k-$50k,Protestant,College graduate,No,Somewhat disapprove,Very confident,Somewhat disapprove,Somewhat important,Somewhat important,No answer,Very important,I like my candidate but with reservations,Somewhat approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,Rural,Small Cities/Rural,15.0,Strong Republican,Central,Suburb,Rural,Rural,Upscale
33517.0,Florida,161.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.860701143741608,Bill Nelson (Dem),Jim Davis (Dem),Female,White,18-24,Democratic,Liberal,$50k-$75k,None,College graduate,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not at all important,I strongly favor my candidate,Strongly disapprove,Disapprove,White female,White female,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,None,White None,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33523.0,Florida,165.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.9300571680069,Bill Nelson (Dem),Jim Davis (Dem),Female,Other,25-29,Democratic,Liberal,$30k-$50k,,High school graduate,No,,Somewhat confident,Strongly disapprove,,,,,,,,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Very/Somewhat confident,American Indian,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
33527.0,Florida,136.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.999068319797516,Katherine Harris (Rep),Jim Davis (Dem),Male,White,65-74,Independent,Conservative,$15k-$30k,Something else,,No,Strongly disapprove,,Strongly disapprove,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Something else,White Something else,,,Disapprove,Disapprove,,White,English,Suburbs,Suburbs,5.0,Strong Republican,Tampa Bay Area,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33547.0,Florida,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.886167824268341,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,65-74,Republican,Moderate,Under $15k,,Did not complete high school,,,Very confident,Somewhat approve,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Approve,Very/Somewhat confident,White,,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33549.0,Florida,90.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.451237440109253,Bill Nelson (Dem),Jim Davis (Dem),Female,White,60-64,,,,Jewish,,No,Strongly disapprove,Somewhat confident,,,,,Extremely important,I strongly favor my candidate,,,White female,White female,60 or over,50-64,18-64,60 or over,,,,Jewish,White Jewish,,,Disapprove,,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,North,Suburb,Urban,Urban Core,Very upscale
33566.0,Florida,161.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.691435217857361,Bill Nelson (Dem),Jim Davis (Dem),Female,White,30-39,Democratic,Liberal,$100k-$150k,Protestant,Some college or associate degree,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Extremely important,Extremely important,Very important,I like my candidate but with reservations,Somewhat disapprove,Disapprove,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33591.0,Florida,136.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.49655449390411,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,65-74,Independent,Moderate,$50k-$75k,Catholic,,No,Somewhat disapprove,,Somewhat approve,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,,,Disapprove,Approve,,White,English,Suburbs,Suburbs,5.0,Strong Republican,Tampa Bay Area,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33593.0,Florida,90.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.509703159332275,Bill Nelson (Dem),Jim Davis (Dem),Female,Black,30-39,Republican,Moderate,$150k-$200k,Protestant,Postgraduate study,No,Strongly disapprove,Very confident,Strongly disapprove,Not at all important,Somewhat important,Somewhat important,Extremely important,I strongly favor my candidate,Somewhat disapprove,Disapprove,Non-white female,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,Non-White,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Black,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,North,Suburb,Urban,Urban Core,Very upscale
33600.0,Florida,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.10937213897705,Bill Nelson (Dem),Charlie Crist (Rep),Female,White,40-44,Republican,Conservative,,,Did not complete high school,No,,Very confident,Strongly approve,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Republican,,,,,Did not graduate from college,High school graduate or less,,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33607.0,Florida,33.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.319766372442245,Bill Nelson (Dem),Jim Davis (Dem),Female,Black,50-59,Democratic,Moderate,Under $15k,Other Christian,,No,Somewhat disapprove,,Strongly disapprove,,,,,,,,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,,,Disapprove,Disapprove,,Black,English,Suburbs,Suburbs,17.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
33630.0,Florida,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.6416289806366,Bill Nelson (Dem),Jim Davis (Dem),Female,Hispanic/Latino,65-74,Democratic,Liberal,$50k-$75k,Catholic,High school graduate,"Yes, other Hispanic",Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,I dislike the other candidate,Somewhat approve,Approve,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Catholic,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,Hispanic/Latino,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
33644.0,Florida,161.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.73245757818222,Bill Nelson (Dem),Jim Davis (Dem),Male,White,65-74,Independent,Moderate,$100k-$150k,Protestant,Postgraduate study,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,I strongly favor my candidate,Somewhat approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
