ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUMT06,SENMT06,INIT151,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPCORRS,GUNOWNER,BURNSTOOLONG,TESTLIB,ETHMT06,ETHTEST,ETHBURNS,FORCANDS,FALLBHND,FORBUSHS,VOTE2004,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
55407.0,Montana,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.982972800731659,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Male,White,30-39,Independent,Liberal,$30k-$50k,None,Never,No,College graduate,Strongly disapprove,Maintain the same number of troops,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Extremely important,No,Yes,About right,Neither does,No Tester does not,"No, Burns does not",Against his opponent,Are falling behind financially,George W Bush was not a factor,John Kerry (Dem),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,None,White None,All others,All others,Never,All others,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,High Density Urban,Urban,Urban Core,Downscale,59801.0
55408.0,Montana,49.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04006278514862,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,White,30-39,Republican,Conservative,$50k-$75k,Other Christian,Once a week,Yes,Postgraduate study,Somewhat approve,Withdraw all troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,No,Too liberal,No Answer,No Answer,No Answer,For your candidate,Are getting ahead financially,George W Bush was not a factor,George W. Bush (Rep), During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,College graduate,At least some college,Approve,Withdraw all or some troops,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Very downscale,59486.0
55410.0,Montana,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.724107027053833,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Female,White,18-24,Republican,Liberal,Under $15k,Catholic,More than once a week,No,Did not complete high school,Somewhat approve,Send more troops,Strongly approve,Extremely important,Somewhat important,Extremely important,Extremely important,Yes,No,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",For your candidate,Have just enough money to maintain your standard of living,To express opposition to George W Bush,John Kerry (Dem), During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,Low Density Rural,Urban,Urban Core,Upscale,59404.0
55414.0,Montana,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18913638591766,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Male,White,50-59,Republican,Moderate,$50k-$75k,Protestant,A few time a year,No,Some college or associate degree,Somewhat approve,Maintain the same number of troops,Somewhat approve,Somewhat important,Extremely important,Extremely important,Somewhat important,Yes,No,Too liberal,Only Conrad Burns does,No Tester does not,"Yes, Burns does",Against his opponent,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Very downscale,59454.0
55416.0,Montana,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.584852516651154,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Female,Hispanic/Latino,50-59,Independent,Moderate,$50k-$75k,Catholic,Never,No,Some college or associate degree,Strongly approve,Send more troops,Strongly approve,Not at all important,Not at all important,Somewhat important,Somewhat important,Yes,Yes,Too liberal,Neither does,No Tester does not,"No, Burns does not",Against his opponent,Are falling behind financially,George W Bush was not a factor,George W. Bush (Rep),Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,Non-White,All others,All others,Never,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Hispanic/Latino,Rural,Small Cities/Rural,1.0,Strong Republican,Urban West,Extremely Low Density Rural,Rural,Rural,Very upscale,59602.0
55418.0,Montana,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.808159828186035,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Female,White,30-39,Democratic,Liberal,$100k-$150k,Other Christian,A few times a month,No,Some college or associate degree,Somewhat disapprove,Withdraw all troops,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,No,Yes,About right,Neither does,No Tester does not,"No, Burns does not",For your candidate,Are getting ahead financially,George W Bush was not a factor,George W. Bush (Rep), During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East,Suburb,Urban,Urban Core,Very upscale,59102.0
55419.0,Montana,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03802442550659,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Male,White,75 or over,Republican,Moderate,$15k-$30k,Mormon/LDS,Once a week,,Did not complete high school,Somewhat approve,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Somewhat important,Extremely important,Yes,No,Too liberal,Both do,"Yes, Tester does","Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,To express support for George W Bush,George W. Bush (Rep), During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,All others,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,East,Extremely Low Density Rural,Rural,Rural,Upscale,59523.0
55422.0,Montana,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.906623601913452,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,,65-74,Republican,Moderate,$15k-$30k,Protestant,No answer,,High school graduate,Strongly approve,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Yes,No,Too liberal,Both do,"Yes, Tester does","Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,To express support for George W Bush,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,,,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,,No answer,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
55425.0,Montana,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14406907558441,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,White,45-49,Republican,Moderate,$50k-$75k,Protestant,A few times a month,No,Some college or associate degree,Somewhat approve,Maintain the same number of troops,Somewhat approve,Extremely important,Extremely important,Extremely important,Extremely important,Yes,No,Too liberal,Both do,"Yes, Tester does","Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Urban West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,59868.0
55435.0,Montana,61.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0413830280304,Denny Rehberg (Rep),Conrad Burns (Rep),No,Male,White,50-59,Republican,Conservative,$50k-$75k,Protestant,A few time a year,No,,Somewhat approve,Send more troops,Strongly approve,,,,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,,,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,East,Extremely Low Density Rural,Rural,Rural,Downscale,59230.0
55450.0,Montana,35.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.83139777183533,Denny Rehberg (Rep),Conrad Burns (Rep),No,Male,White,40-44,Republican,Conservative,$30k-$50k,Something else,A few times a month,No,Some college or associate degree,Somewhat approve,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Not at all important,Yes,No,About right,Only Conrad Burns does,No Tester does not,"Yes, Burns does",For your candidate,Are falling behind financially,George W Bush was not a factor,Someone else,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Something else,White Something else,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Very downscale,59923.0
55452.0,Montana,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.872878611087799,Did not vote,Did not vote,Did not vote,Male,White,30-39,Something else,Moderate,$200k or more,Other Christian,Once a week,Yes,Postgraduate study,Strongly disapprove,Withdraw some troops,Somewhat disapprove,Not at all important,Somewhat important,Not at all important,Extremely important,Yes,Yes,About right,Both do,"Yes, Tester does","Yes, Burns does",For your candidate,Are getting ahead financially,George W Bush was not a factor,Someone else,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Urban West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,59825.0
55455.0,Montana,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18913638591766,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Male,White,45-49,Republican,Moderate,$50k-$75k,Other Christian,A few time a year,No,Some college or associate degree,Somewhat approve,Withdraw some troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Yes,Too liberal,Both do,"Yes, Tester does","Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Urban West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,59868.0
