ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMI06,GOVMI06,PROPBMI,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,CHILD,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPVALUES,IMPHEALTHS,JOBSIT2,STECMI,STEC2,TIMESEN,TIMESEN3D,TIMESENWK,FALLBHND,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
39051.0, Michigan,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.34353756904602,Debbie Stabenow (Dem),Dick DeVos (Rep),Yes,Female,White,25-29,Independent,Moderate,$15k-$30k,None,Never,No,Some college or associate degree,No one does,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Not at all important,Very important,Worse today,Poor,Not so good/Poor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Are falling behind financially,George W Bush was not a factor,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,All others,All others,Never,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Women with children,Women with children,White,Suburbs,Suburbs,3.0,Strong Republican,Southwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale
39059.0, Michigan,50.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07488703727722,Debbie Stabenow (Dem),Jennifer Granholm (Dem),Yes,Male,White,50-59,Republican,Moderate,$75k-$100k,Other Christian,Once a week,Yes,,,No,Somewhat disapprove,Maintain the same number of troops,Strongly disapprove,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,,,Disapprove,Same number or more troops,Disapprove,,,,All others,Men without children,White,Suburbs,Suburbs,10.0,Strong Republican,North/Northeast,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
39062.0, Michigan,6.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.901359558105469,Michael Bouchard (Rep),Dick DeVos (Rep),Yes,Male,White,50-59,Republican,Conservative,$75k-$100k,Protestant,More than once a week,Yes,Postgraduate study,"Yes, I do",Yes,Strongly approve,Send more troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Worse today,Poor,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Have just enough money to maintain your standard of living,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Yes,Yes,I am (voter is member),All others,Men with children,White,Suburbs,Suburbs,1.0,Strong Democratic,University Belt,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
39066.0, Michigan,110.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.62828040122986,Michael Bouchard (Rep),Jennifer Granholm (Dem),Yes,Female,White,45-49,Republican,Moderate,$75k-$100k,Catholic,A few times a month,No,,,No,Somewhat approve,Send more troops,Somewhat approve,,,,,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,,,Approve,Same number or more troops,Approve,,,,All others, Women without children,White,Suburbs,Suburbs,10.0,Strong Republican,North/Northeast,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale
39080.0, Michigan,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.823595643043518,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Female,Black,45-49,Something else,Moderate,$15k-$30k,Other Christian,Once a week,,College graduate,"Yes, someone else does",No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Not at all important,Extremely important,About the same,Not so good,Not so good/Poor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Are falling behind financially,George W Bush was not a factor,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",All others, Women without children,Black,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Southwest,Suburb,Urban,Urban Core,Very downscale
39086.0, Michigan,146.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.85860574245453,Michael Bouchard (Rep),Dick DeVos (Rep),Yes,Male,White,50-59,Republican,Conservative,$75k-$100k,Protestant,More than once a week,Yes,,,No,Strongly approve,Maintain the same number of troops,Strongly approve,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,,,Approve,Same number or more troops,Approve,,,,All others,Men without children,White,Suburbs,Suburbs,14.0,Strong Democratic,Wayne County,Suburb,60s Suburbs,Urban Perimeter,Downscale
39090.0, Michigan,83.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01196348667145,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Male,White,30-39,Democratic,Moderate,$100k-$150k,Protestant,A few time a year,No,,,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,Men without children,White,Suburbs,Suburbs,12.0,Strong Democratic,Suburban Oakland & Macomb Counties,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
39102.0, Michigan,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.57555723190308,Michael Bouchard (Rep),Dick DeVos (Rep),Yes,Female,White,18-24,Republican,Conservative,$50k-$75k,Other Christian,Once a week,Yes,Some college or associate degree,No one does,No,Strongly approve,Maintain the same number of troops,Strongly approve,Not at all important,Not at all important,Somewhat important,Extremely important,Extremely important,Worse today,Not so good,Not so good/Poor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Have just enough money to maintain your standard of living,George W Bush was not a factor,White female,White female,18-29,18-24,18-64,18-29,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,3.0,Strong Republican,Southwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale
39109.0, Michigan,130.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.374258100986481,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Male,Black,45-49,Democratic,Conservative,Under $15k,None,Never,No,College graduate,"Yes, someone else does",No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Somewhat important,Extremely important,Extremely important,Extremely important,Extremely important,Worse today,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Are falling behind financially,George W Bush was not a factor,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,None,Non-White,All others,All others,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",All others,Men without children,Black,"Cities over 500,000","Cities over 50,000",14.0,Strong Democratic,Wayne County,High Density Urban,Urban,Urban Core,Upscale
39112.0, Michigan,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.828360080718994,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Male,Black,50-59,Democratic,Liberal,$30k-$50k,Other Christian,Once a week,Yes,Some college or associate degree,No one does,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Somewhat important,Very important,Worse today,Poor,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Are falling behind financially,To express opposition to George W Bush,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,Men without children,Black,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Southwest,Suburb,Urban,Urban Core,Very downscale
39116.0, Michigan,133.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.489612489938736,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Female,Black,50-59,Democratic,Liberal,$50k-$75k,Other Christian,A few times a month,Yes,Some college or associate degree,"Yes, I do",No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Extremely important,Worse today,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Are falling behind financially,To express opposition to George W Bush,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others, Women without children,Black,"Cities over 500,000","Cities over 50,000",14.0,Strong Democratic,Wayne County,Extremely High Density Urban,Urban,Urban Core,Very downscale
39120.0, Michigan,6.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.14602220058441,Michael Bouchard (Rep),Dick DeVos (Rep),Yes,Male,White,65-74,,,,,,,,,,Strongly approve,,,,,,,,Worse today,Poor,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Have just enough money to maintain your standard of living,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,,,Approve,,,,,,,,White,Suburbs,Suburbs,1.0,Strong Democratic,University Belt,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
39123.0, Michigan,127.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.224544674158096,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Male,Hispanic/Latino,25-29,Democratic,Conservative,Under $15k,None,Never,No,Some college or associate degree,"Yes, I do",No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Not at all important,Not at all important,Extremely important,Not at all important,Very important,Worse today,Poor,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Have just enough money to maintain your standard of living,George W Bush was not a factor,Non-white male,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,None,Non-White,All others,All others,Never,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others,Men without children,Hispanic/Latino,"Cities over 500,000","Cities over 50,000",13.0,Unoppsed Democratic,Wayne County,High Density Urban,Urban,Urban Core,Very downscale
39129.0, Michigan,50.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.769537746906281,Debbie Stabenow (Dem),Dick DeVos (Rep),No,Female,White,30-39,Republican,Moderate,$75k-$100k,None,Never,No,,,Yes,Strongly disapprove,Maintain the same number of troops,Strongly disapprove,,,,,,,,,,,,,,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,None,White None,All others,All others,Never,All others,,,Disapprove,Same number or more troops,Disapprove,,,,Women with children,Women with children,White,Suburbs,Suburbs,10.0,Strong Republican,North/Northeast,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
39133.0, Michigan,11.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.12274610996246,Michael Bouchard (Rep),Dick DeVos (Rep),Yes,Male,White,40-44,Republican,Conservative,$75k-$100k,,,,Some college or associate degree,No one does,No,,,Strongly approve,,,,,,,,,,,,Have just enough money to maintain your standard of living,,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,,,,,,,Did not graduate from college,At least some college,,,Approve,No,No,No (no union member in household),All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Republican,University Belt,Suburb,Urban,Urban Core,Upscale
39134.0, Michigan,110.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.24995756149292,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Female,White,25-29,,Liberal,$30k-$50k,,,,Did not complete high school,"Yes, I do and someone else does",,,,Strongly disapprove,,,,,,,,,,,,No Answer,,White female,White female,18-29,25-29,18-64,18-29,,Less than $50k,Less than $100k,,,,,,,Did not graduate from college,High school graduate or less,,,Disapprove,Yes,Yes,I am (voter is member),All others,,White,Suburbs,Suburbs,10.0,Strong Republican,North/Northeast,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale
