ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENCA06,GOVCA06,AGCA06,PROOP85CA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,UNION4,CHILD,LATINO,BUSH4,IRAQWAR,ARNDJOB4,ARNDJOB2,ARNLDLIB,SAFER06,BORNUSA,STECCA,STEC2,ABORTION,ABORT2,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
41908.0,California,68.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.31650245189667,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Male,White,50-59,Republican,Conservative,$75k-$100k,Postgraduate study,No one does,No,No,,Strongly approve,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,,Approve,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,4.0,Competitive,Inland/Valley,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
41909.0,California,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07640516757965,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),,Male,Hispanic/Latino,50-59,Democratic,,$75k-$100k,Did not complete high school,"Yes, I do",Yes,Yes,Strongly disapprove,Strongly disapprove,Strongly disapprove,Disapprove,No Answer,Less safe from terrorism,Yes,Not so good,Not so good/Poor,No Answer,No Answer,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Yes,Yes,I am (voter is member),All others,Men with children,Hispanic/Latino,English,"Cities 50,000 - 500,000","Cities over 50,000",26.0,Strong Republican,Los Angeles County,Extremely High Density Urban,Urban,Urban Core,Downscale
41910.0,California,61.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.997685968875885,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),No,Male,White,50-59,Republican,Moderate,$200k or more,College graduate,No one does,No,No,,Somewhat approve,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,,Approve,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,48.0,Strong Republican,Southern California,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
41912.0,California,52.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.965544939041138,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Male,Asian,18-24,Republican,Liberal,$30k-$50k,Did not complete high school,"Yes, I do",Yes,No,,Strongly approve,,,,,,,,,,,Non-white male,Non-white,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,,Approve,Yes,Yes,I am (voter is member),All others,Men with children,Asian,English,Suburbs,Suburbs,40.0,Strong Republican,Southern California,Extremely High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale
41915.0,California,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.857726573944092,,Arnold Schwarzenegger (Rep),,No,Female,White,30-39,Independent,Liberal,$30k-$50k,College graduate,No one does,No,No,Strongly disapprove,Strongly disapprove,Strongly Approve,Approve,About right,Safer from terrorism,Yes,Not so good,Not so good/Poor,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,"Cities over 500,000","Cities over 50,000",53.0,Strong Democratic,Southern California,Extremely High Density Urban,Urban,Urban Core,Upscale
41917.0,California,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.943373501300812,Dianne Feinstein (Dem),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),Yes,Female,White,65-74,Independent,Moderate,$50k-$75k,Postgraduate study,No one does,No,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Disapprove,No Answer,Less safe from terrorism,Yes,Good,Excellent/Good,Legal in all cases,Legal in all/most cases,Deported to the country they came from,White female,White female,60+,65+,65+,60+,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,"Cities over 500,000","Cities over 50,000",26.0,Strong Republican,Los Angeles County,High Density Urban,Urban,Urban Core,Very upscale
41919.0,California,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.47999918460846,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Female,White,50-59,Republican,Conservative,$50k-$75k,,"Yes, someone else does",No,,Somewhat approve,Somewhat approve,Strongly Approve,Approve,About right,Safer from terrorism,Yes,Good,Excellent/Good,Legal in all cases,Legal in all/most cases,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,,,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter)",All others,Women without children,White,,"Cities over 500,000","Cities over 50,000",36.0,Strong Democratic,Los Angeles County,Extremely High Density Urban,Urban,Urban Core,Very upscale
41921.0,California,72.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.575865387916565,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,Black,50-59,Democratic,Moderate,$75k-$100k,Some college or associate degree,"Yes, I do",No,No,Strongly disapprove,Strongly disapprove,No Answer,No Answer,About right,Less safe from terrorism,Yes,Not so good,Not so good/Poor,Legal in most cases,Legal in all/most cases,Deported to the country they came from,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),All others,Women without children,Black,English,Suburbs,Suburbs,43.0,Strong Democratic,Southern California,Suburb,80s Surburbs,High-Growth Suburban Perimeter,Downscale
41929.0,California,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.675514817237854,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,18-24,Democratic,Liberal,$15k-$30k,High school graduate,No one does,No,No,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Disapprove,Too conservative,Safer from terrorism,Yes,Good,Excellent/Good,Legal in all cases,Legal in all/most cases,Deported to the country they came from,White male,White male,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,No,No,No (no union member in household),All others,Men without children,White,English,"Cities over 500,000","Cities over 50,000",53.0,Strong Democratic,Southern California,Extremely High Density Urban,Urban,Urban Core,Upscale
41930.0,California,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13568294048309,Dick Mountjoy (Rep),Did not vote for governor,Chuck Poochigian (Rep),Yes,Male,White,25-29,Republican,,Under $15k,Did not complete high school,No one does,No,No,Strongly approve,Somewhat approve,Strongly disapprove,Disapprove,No Answer,Safer from terrorism,Yes,Good,Excellent/Good,Legal in all cases,Legal in all/most cases,Deported to the country they came from,White male,White male,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,18.0,Strong Democratic,Inland/Valley,Low Density Rural,80s Surburbs,High-Growth Suburban Perimeter,Very downscale
41932.0,California,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06451070308685,Dianne Feinstein (Dem),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),No,Female,White,30-39,Democratic,Liberal,$100k-$150k,Postgraduate study,No one does,No,No,Strongly disapprove,Strongly disapprove,Somewhat approve,Approve,Too conservative,Less safe from terrorism,Yes,Good,Excellent/Good,Legal in most cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,"Cities over 500,000","Cities over 50,000",26.0,Strong Republican,Los Angeles County,High Density Urban,Urban,Urban Core,Very upscale
41935.0,California,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.34546494483948,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,Asian,45-49,Democratic,Moderate,$100k-$150k,Postgraduate study,"Yes, I do",Yes,No,Strongly disapprove,Strongly disapprove,Somewhat approve,Approve,No Answer,Less safe from terrorism,No,Not so good,Not so good/Poor,No Answer,No Answer,No Answer,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),All others,Men with children,Asian,English,"Cities 50,000 - 500,000","Cities over 50,000",26.0,Strong Republican,Los Angeles County,Extremely High Density Urban,Urban,Urban Core,Downscale
41936.0,California,65.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.739161610603333,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Male,Hispanic/Latino,45-49,Independent,Moderate,$150k-$200k,,,Yes,Yes,Strongly approve,Strongly approve,,,,,,,,,,Deported to the country they came from,Non-white male,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,Approve,Approve,,,,All others,Men with children,Hispanic/Latino,English,"Cities 50,000 - 500,000","Cities over 50,000",44.0,Strong Republican,Southern California,High Density Urban,Urban,Urban Core,Downscale
41947.0,California,72.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.507676899433136,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),Yes,Male,Hispanic/Latino,60-64,,,,,No one does,,,Somewhat approve,,Somewhat approve,Approve,,Safer from terrorism,,,,,,Offered a chance to apply for legal status,Non-white male,Non-white,60+,50-64,18-64,60+,,,,,,Approve,,No,No,No (no union member in household),,,Hispanic/Latino,,Suburbs,Suburbs,43.0,Strong Democratic,Southern California,Suburb,80s Surburbs,High-Growth Suburban Perimeter,Downscale
41949.0,California,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.47999918460846,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Female,White,50-59,Republican,Conservative,$150k-$200k,College graduate,No one does,Yes,No,Strongly approve,Strongly approve,Strongly Approve,Approve,Too liberal,Less safe from terrorism,No,Good,Excellent/Good,Illegal in most cases,Illegal in all/most cases,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,No,No,No (no union member in household),Women with children,Women with children,White,English,"Cities over 500,000","Cities over 50,000",36.0,Strong Democratic,Los Angeles County,Extremely High Density Urban,Urban,Urban Core,Very upscale
41952.0,California,52.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.739161610603333,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Male,Asian,50-59,Republican,Liberal,$50k-$75k,Some college or associate degree,"Yes, I do",No,No,,Strongly approve,,,,,,,,,,,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,,Approve,Yes,Yes,I am (voter is member),All others,Men without children,Asian,English,Suburbs,Suburbs,40.0,Strong Republican,Southern California,Extremely High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale
41955.0,California,96.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.948414206504822,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,40-44,Democratic,Liberal,$75k-$100k,College graduate,No one does,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat approve,Approve,About right,Less safe from terrorism,Yes,Good,Excellent/Good,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Men with children,White,English,"Cities 10,000 - 50,000",Small Cities/Rural,22.0,Strong Republican,Coastal,Extremely Low Density Rural,Rural,Rural,Downscale
41960.0,California,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13337469100952,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,Hispanic/Latino,30-39,Democratic,Liberal,$75k-$100k,Some college or associate degree,No one does,No,Yes,Strongly disapprove,Strongly disapprove,Strongly disapprove,Disapprove,Too conservative,Less safe from terrorism,Yes,Not so good,Not so good/Poor,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Men without children,Other,English,"Cities 50,000 - 500,000","Cities over 50,000",9.0,Strong Democratic,Bay Area,Extremely High Density Urban,Urban,Urban Core,Downscale
41962.0,California,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.679544389247894,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Female,White,30-39,Republican,Conservative,$75k-$100k,College graduate,No one does,No,No,Somewhat approve,Strongly approve,Strongly Approve,Approve,About right,Safer from terrorism,Yes,Not so good,Not so good/Poor,Illegal in most cases,Illegal in all/most cases,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,No,No,No (no union member in household),All others,Women without children,White,English,"Cities over 500,000","Cities over 50,000",53.0,Strong Democratic,Southern California,Extremely High Density Urban,Urban,Urban Core,Upscale
41964.0,California,68.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.31650245189667,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Male,White,50-59,Independent,Conservative,$75k-$100k,High school graduate,No one does,No,No,,Strongly approve,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,,Approve,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,4.0,Competitive,Inland/Valley,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
