ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENAZ06,GOVAZ06,PR103AZ,PR107AZ,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,LATINO,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMMFENCE,MCCAINPR,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
41080.0,Arizona,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.92221677303314,John Kyl (Rep),Len Munsil (Rep),Did not vote,Yes,Male,White,45-49,Republican,Conservative,$30k-$50k,College graduate,No,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,A great deal,Yes,To express support for George W Bush,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,Suburb,Urban,Urban Core,Very upscale,85259.0
41082.0,Arizona,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.454051643610001,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Male,White,45-49,Democratic,Liberal,$30k-$50k,Some college or associate degree,No,Somewhat disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",2.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
41084.0,Arizona,39.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.456387668848038,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Female,White,65-74,Democratic,Moderate,$30k-$50k,High school graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat,No,To express opposition to George W Bush,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86440.0
41102.0,Arizona,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.817842721939087,John Kyl (Rep),Janet Napolitano (Dem),Yes,Yes,Female,White,25-29,Republican,Moderate,$50k-$75k,College graduate,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Low Density Rural,Urban,Urban Core,Downscale,85339.0
41108.0,Arizona,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.976904094219208,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,Hispanic/Latino,45-49,Democratic,Moderate,$30k-$50k,College graduate,Yes,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all,No,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Democratic,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85711.0
41115.0,Arizona,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.786766946315765,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,30-39,Democratic,Moderate,$50k-$75k,College graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Not at all important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
41116.0,Arizona,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.06852459907532,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,Asian,25-29,Republican,Liberal,$30k-$50k,Some college or associate degree,No,Strongly approve,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,A great deal,Yes,To express support for George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,Asian,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,Suburb,Urban,Urban Core,Very upscale,85259.0
41120.0,Arizona,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00970613956451,John Kyl (Rep),Janet Napolitano (Dem),No,Yes,Female,White,75 or over,Independent,Moderate,$15k-$30k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,Suburb,Urban,Urban Core,Downscale,85208.0
41127.0,Arizona,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00970613956451,John Kyl (Rep),Janet Napolitano (Dem),No,Yes,Female,White,75 or over,Independent,Moderate,$15k-$30k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,Suburb,Urban,Urban Core,Downscale,85208.0
41136.0,Arizona,39.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.875604033470154,John Kyl (Rep),Janet Napolitano (Dem),Yes,Yes,Male,Hispanic/Latino,65-74,Democratic,Liberal,Under $15k,Did not complete high school,Yes,Strongly approve,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Not much,Yes,To express support for George W Bush,Deported to the country they came from,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,Hispanic/Latino,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86440.0
41146.0,Arizona,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.884349763393402,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,18-24,Independent,Liberal,$30k-$50k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Not at all,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Democratic,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85711.0
41151.0,Arizona,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.9019150733947803,John Kyl (Rep),Len Munsil (Rep),Yes,Did not vote,Male,White,30-39,Republican,Moderate,$30k-$50k,Some college or associate degree,No,Somewhat approve,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,Suburb,Urban,Urban Core,Very upscale,85259.0
41158.0,Arizona,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.813833236694336,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Male,White,50-59,Democratic,Liberal,$100k-$150k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Not at all important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
41160.0,Arizona,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.454461812973022,Jim Pederson (Dem),Janet Napolitano (Dem),No,Yes,Male,White,75 or over,Democratic,Conservative,Under $15k,Did not complete high school,No,Somewhat disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Suburb,Urban,Urban Core,Very downscale,85043.0
41161.0,Arizona,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.931298196315765,John Kyl (Rep),Janet Napolitano (Dem),Yes,No,Female,White,50-59,Independent,Moderate,$150k-$200k,Some college or associate degree,No,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Low Density Rural,Urban,Urban Core,Downscale,85339.0
41181.0,Arizona,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.407179713249207,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Female,Other,40-44,Democratic,Liberal,$30k-$50k,Some college or associate degree,No,Strongly disapprove,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat,No,George W Bush was not a factor,Deported to the country they came from,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Other,English,"Cities over 500,000","Cities over 50,000",2.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
41184.0,Arizona,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14267373085022,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Female,Hispanic/Latino,25-29,Independent,Liberal,$30k-$50k,High school graduate,Yes,Somewhat disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,Suburb,Urban,Urban Core,Very upscale,85259.0
41185.0,Arizona,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.76238089799881,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,30-39,Democratic,Liberal,$15k-$30k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Democratic,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85711.0
41197.0,Arizona,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.977081954479218,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,50-59,Republican,Conservative,,Some college or associate degree,No,Somewhat approve,Somewhat approve,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat,Yes,George W Bush was not a factor,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,,,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
41199.0,Arizona,39.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.719357132911682,Jim Pederson (Dem),Len Munsil (Rep),Yes,Yes,Female,White,65-74,Independent,Moderate,$75k-$100k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat,No,To express opposition to George W Bush,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86440.0
