ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNJ06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,LATINO,BUSH4,VOTE2004,FORCANDS,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPCORRS,TERRWORR,TERWORR2,CORZJOB4,CORZJOB2,SENCNTL,ETHNJ06,ETHMEN,ETHKEAN,UNFRNJ06,UNFRMEN,UNFRKEAN,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
51156.0,New Jersey,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0841099023819,"Thomas Kean, Jr (Rep)",Male,White,40-44,Independent,Moderate,$100k-$150k,Protestant,A few time a year,Some college or associate degree,"Yes, I do",No,Strongly disapprove,John Kerry (Dem),Against his opponent,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Extremely important,Somewhat worried,Very/Somewhat worried,Somewhat disapprove,Disapprove,Democrats,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),White,"Cities 10,000-50,000",Small Cities/Rural,12.0,Strong Democratic,Central,Suburb,Rural,Rural,Upscale,8628.0
51164.0,New Jersey,73.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.834189355373383,Bob Menendez (Dem),Male,White,60-64,Democratic,Moderate,$50k-$75k,,,College graduate,No one does,No,,George W. Bush (Rep),,,Somewhat disapprove,,,,,,,,,,,,,,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,,,,,College graduate,At least some college,,,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,12.0,Strong Democratic,Central,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,8902.0
51171.0,New Jersey,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.857822299003601,Bob Menendez (Dem),Male,Black,30-39,Democratic,Moderate,$30k-$50k,Protestant,A few times a month,College graduate,No one does,No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat worried,Very/Somewhat worried,Somewhat approve,Approve,Does not matter to me,Both do,"Yes, Bob Menendez does","Yes, Thomas Kean, Jr does",Neither did,"No, Bob Menendez did not","No, Thomas Kean, Jr did not", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Black,Suburbs,Suburbs,1.0,Unoppsed Democratic,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,8021.0
51211.0,New Jersey,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.35012948513031,"Thomas Kean, Jr (Rep)",Female,White,30-39,Independent,Moderate,$30k-$50k,Protestant,A few time a year,High school graduate,No one does,No,Somewhat disapprove,George W. Bush (Rep),Against his opponent,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,Somewhat worried,Very/Somewhat worried,Somewhat disapprove,Disapprove,Democrats,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Only Bob Menendez did,"Yes, Bob Menendez did","No, Thomas Kean, Jr did not",Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,South,Suburb,60s Suburbs,Urban Perimeter,Downscale,8244.0
51215.0,New Jersey,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.602754592895508,Bob Menendez (Dem),Female,Asian,45-49,Democratic,Moderate,$50k-$75k,Something else,A few time a year,College graduate,No one does,No,Somewhat disapprove,Someone else,For your candidate,Maintain the same number of troops,Somewhat disapprove,Not at all important,Not at all important,Somewhat important,Somewhat important,Somewhat worried,Very/Somewhat worried,Somewhat disapprove,Disapprove,Democrats,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not","Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did",In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,Non-White,Ocassionally,All others,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,8.0,Strong Democratic,Bergen/Passaic Counties,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7514.0
51229.0,New Jersey,73.0,National questionnaire,Version 2,Call 3,Not complete,Election day exit poll,0.728980243206024,Bob Menendez (Dem),Male,Hispanic/Latino,30-39,,,,,,,"Yes, someone else does",Yes,,,,,,,,,,,,,,,,,,,,,,,,Non-white male,Non-white,30-44,30-39,18-64,30-59,,,,,,,,,,,,,Yes,No,"Else in HH (member in household, but not voter",Hispanic/Latino,Suburbs,Suburbs,12.0,Strong Democratic,Central,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,8902.0
51247.0,New Jersey,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0841099023819,"Thomas Kean, Jr (Rep)",Male,White,30-39,Independent,Moderate,$30k-$50k,Catholic,A few time a year,High school graduate,No one does,No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw some troops,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,Somewhat worried,Very/Somewhat worried,Somewhat approve,Approve,Does not matter to me,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,12.0,Strong Democratic,Central,Suburb,Rural,Rural,Upscale,8628.0
51250.0,New Jersey,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.83687698841095,Bob Menendez (Dem),Female,White,45-49,Something else,Conservative,$50k-$75k,Catholic,Once a week,High school graduate,No one does,No,Strongly disapprove,John Kerry (Dem),Against his opponent,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,Somewhat worried,Very/Somewhat worried,Somewhat disapprove,Disapprove,Democrats,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not",Neither did,"No, Bob Menendez did not","No, Thomas Kean, Jr did not",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Unoppsed Democratic,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,8021.0
51260.0,New Jersey,75.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.34906017780304,"Thomas Kean, Jr (Rep)",Male,Black,18-24,Independent,Conservative,,Other Christian,Once a week,,,No,Somewhat disapprove,,,Withdraw some troops,Somewhat disapprove,,,,,,,,,,,,,,,,,,,Non-white male,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,,,Protestant/Other Christian,Non-White,Weekly,All others,,,Disapprove,Withdraw all or some troops,Disapprove,,,,Black,Suburbs,Suburbs,12.0,Strong Democratic,Central,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,8857.0
51268.0,New Jersey,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.610949277877808,Bob Menendez (Dem),Female,Black,50-59,,Liberal,$15k-$30k,Other Christian,No answer,High school graduate,"Yes, I do",No,Strongly approve,John Kerry (Dem),For your candidate,No answer,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat worried,Very/Somewhat worried,Strongly approve,Approve,Democrats,Only Bob Menendez does,"Yes, Bob Menendez does","No, Thomas Kean, Jr does not",Only Bob Menendez did,"Yes, Bob Menendez did","No, Thomas Kean, Jr did not",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,50-64,18-64,30-59,,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,No answer,All others,Did not graduate from college,High school graduate or less,Approve,No answer,Disapprove,Yes,Yes,I am (voter is member),Black,Suburbs,Suburbs,10.0,Unoppsed Democratic,Northern Cities,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7305.0
51270.0,New Jersey,35.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.30441427230835,Bob Menendez (Dem),Male,Black,75 or over,Democratic,Liberal,$75k-$100k,Something else,Once a week,Some college or associate degree,No one does,No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw all troops,Strongly disapprove,Somewhat important,Extremely important,Extremely important,Somewhat important,Not too worried,Not too/Not at all worried,Somewhat approve,Approve,Democrats,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not","Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Something else,Non-White,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Black,Suburbs,Suburbs,10.0,Unoppsed Democratic,Northern Cities,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7018.0
51279.0,New Jersey,73.0,National questionnaire,Version 2,Call 3,Not complete,Election day exit poll,0.728980243206024,Bob Menendez (Dem),Male,White,30-39,,,,,,,No one does,No,,,,,,,,,,,,,,,,,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,,,,,,,,,,,,,No,No,No (no union member in household),White,Suburbs,Suburbs,12.0,Strong Democratic,Central,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,8902.0
51307.0,New Jersey,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.35012948513031,"Thomas Kean, Jr (Rep)",Female,White,50-59,Republican,Moderate,$75k-$100k,Catholic,A few times a month,College graduate,"Yes, I do",No,Somewhat approve,George W. Bush (Rep),No Answer,Send more troops,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Extremely important,Somewhat worried,Very/Somewhat worried,Somewhat approve,Approve,Republicans,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Only Bob Menendez did,"Yes, Bob Menendez did","No, Thomas Kean, Jr did not",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,2.0,Strong Republican,South,Suburb,60s Suburbs,Urban Perimeter,Downscale,8244.0
51308.0,New Jersey,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.719966173171997,"Thomas Kean, Jr (Rep)",Male,White,45-49,Republican,Conservative,$75k-$100k,Protestant,A few time a year,College graduate,No one does,No,Somewhat approve,George W. Bush (Rep),For your candidate,Maintain the same number of troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat worried,Very/Somewhat worried,Somewhat disapprove,Disapprove,Republicans,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Only Bob Menendez did,"Yes, Bob Menendez did","No, Thomas Kean, Jr did not", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,8.0,Strong Democratic,Bergen/Passaic Counties,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7514.0
51322.0,New Jersey,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1020370721817,"Thomas Kean, Jr (Rep)",Female,White,50-59,Democratic,Liberal,$100k-$150k,Protestant,A few time a year,Some college or associate degree,No one does,No,Strongly disapprove,George W. Bush (Rep),For your candidate,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Somewhat important,Somewhat worried,Very/Somewhat worried,Somewhat approve,Approve,Republicans,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,12.0,Strong Democratic,Central,Suburb,Rural,Rural,Upscale,8628.0
51330.0,New Jersey,75.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.2661702632904102,"Thomas Kean, Jr (Rep)",Female,White,30-39,,,,,No answer,,,No,Somewhat disapprove,,,No answer,No answer,,,,,,,,,,,,,,,,,,,White female,White female,30-44,30-39,18-64,30-59,,,,,,No answer,No answer,,,Disapprove,No answer,No answer,,,,White,Suburbs,Suburbs,12.0,Strong Democratic,Central,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,8857.0
51348.0,New Jersey,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.83687698841095,Bob Menendez (Dem),Female,White,40-44,Democratic,Moderate,$50k-$75k,Catholic,A few time a year,High school graduate,"Yes, I do and someone else does",No,Somewhat disapprove,John Kerry (Dem),For your candidate,Withdraw all troops,Somewhat disapprove,Not at all important,Extremely important,Extremely important,Extremely important,Somewhat worried,Very/Somewhat worried,Strongly approve,Approve,Democrats,Only Bob Menendez does,"Yes, Bob Menendez does","No, Thomas Kean, Jr does not",Neither did,"No, Bob Menendez did not","No, Thomas Kean, Jr did not", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,1.0,Unoppsed Democratic,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,8021.0
