ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENVA06,VADEFMAR06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPTAXESS,IMPVALUES,ALLENPRS,RESPALLN,RESPWEBB,VETVOTER,VOTE2004,FORBUSHS,IMMDEPORT,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
43352.0, Virginia,36.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.743002533912659,Jim Webb (Dem),Yes,Male,Asian,50-59,,,,,,,,Strongly disapprove,,,,,,,,No,Yes,Yes,No,George W. Bush (Rep),To express opposition to George W Bush,Deported to the country they came from,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white male,Non-white,45-59,50-64,18-64,30-59,,,,,,,,,,,,Disapprove,,,Asian,Suburbs,Suburbs,10.0,Strong Republican,North,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
43373.0, Virginia,21.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.521909475326538,Jim Webb (Dem),Yes,Female,Black,30-39,Democratic,Moderate,$30k-$50k,,,,College graduate,,,Strongly disapprove,,,,,,,,,,Someone else,,,,,,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,,,,College graduate,At least some college,,,Disapprove,Black,Suburbs,Suburbs,8.0,Strong Democratic,North,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale
43385.0, Virginia,22.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.728609204292297,Jim Webb (Dem),No,Female,White,18-24,Democratic,,$30k-$50k,Catholic,A few times a month,No,Some college or associate degree,Somewhat disapprove,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not at all important,Somewhat important,No,No,Yes,No,John Kerry (Dem),To express opposition to George W Bush,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",8.0,Strong Democratic,North,Suburb,Urban,Urban Core,Very upscale
43386.0, Virginia,28.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.97297739982605,George Allen (Rep),Yes,Female,White,50-59,,,,,,,,Somewhat approve,,,,,,,,No,Yes,Yes,No,George W. Bush (Rep),George W Bush was not a factor,Deported to the country they came from,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,,,,,,,,,,,,Approve,,,White,Rural,Small Cities/Rural,10.0,Strong Republican,West/Shenandoah,Low Density Rural,Rural,Rural,Downscale
43390.0, Virginia,49.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.701291680335999,Jim Webb (Dem),No,Male,White,25-29,Independent,Liberal,$15k-$30k,Something else,Never,No,College graduate,Strongly disapprove,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Somewhat important,No,No,No Answer,No,John Kerry (Dem),To express opposition to George W Bush,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Something else,White Something else,All others,All others,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Rural,Small Cities/Rural,7.0,Strong Republican,East/Richmond,Extremely Low Density Rural,Rural,Rural,Downscale
43400.0, Virginia,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.16813969612122,George Allen (Rep),Yes,Female,White,30-39,Republican,Conservative,$75k-$100k,Other Christian,Once a week,Yes,College graduate,Strongly approve,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Yes,Yes,No,No,George W. Bush (Rep),To express support for George W Bush,Deported to the country they came from,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,5.0,Strong Republican,East/Richmond,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
43401.0, Virginia,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.569921612739563,Jim Webb (Dem),,,White,,Democratic,,Under $15k,Protestant,More than once a week,Yes,Did not complete high school,Strongly disapprove,No answer,No answer,Somewhat important,No answer,Somewhat important,No Answer,No answer,No,No,Yes,Yes,John Kerry (Dem),No answer,No answer, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,,Non-white,,,,,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,No answer,No answer,White,Rural,Small Cities/Rural,10.0,Strong Republican,West/Shenandoah,Low Density Rural,Rural,Rural,Downscale
43403.0, Virginia,24.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.24092161655426,Jim Webb (Dem),No,Male,White,50-59,Democratic,Moderate,$150k-$200k,Something else,Never,No,,Strongly disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,Deported to the country they came from,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Something else,White Something else,All others,All others,Never,All others,,,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,11.0,Strong Republican,North,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
43405.0, Virginia,64.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.783751606941223,Jim Webb (Dem),Yes,Male,White,18-24,Republican,Moderate,$30k-$50k,Protestant,More than once a week,Yes,College graduate,Somewhat approve,Withdraw some troops,Somewhat approve,Extremely important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,No,Yes,No,George W. Bush (Rep),To express opposition to George W Bush,Offered a chance to apply for legal status,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,White,"Cities 50,000-500,000","Cities over 50,000",8.0,Strong Democratic,North,Extremely High Density Urban,Urban,Urban Core,Upscale
43407.0, Virginia,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01519930362701,George Allen (Rep),Yes,Female,White,30-39,Independent,Conservative,$50k-$75k,Other Christian,Once a week,Yes,College graduate,Strongly approve,Maintain the same number of troops,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Very important,Extremely important,No Answer,Yes,Yes,No,George W. Bush (Rep),George W Bush was not a factor,Offered a chance to apply for legal status, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,10.0,Strong Republican,North,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
43415.0, Virginia,14.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03054857254028,George Allen (Rep),Yes,Male,White,45-49,Republican,Conservative,$75k-$100k,Protestant,A few times a month,No,High school graduate,Somewhat approve,Maintain the same number of troops,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Very important,Somewhat important,Yes,Yes,No,No,George W. Bush (Rep),To express support for George W Bush,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,East/Richmond,Low Density Rural,Rural,Rural,Downscale
43419.0, Virginia,21.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.612986028194427,George Allen (Rep),Yes,Male,White,65-74,Republican,Moderate,$50k-$75k,,,,College graduate,,,Strongly disapprove,,,,,,,,,,Did not vote,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,,,,,,,College graduate,At least some college,,,Disapprove,White,Suburbs,Suburbs,8.0,Strong Democratic,North,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale
43441.0, Virginia,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.49972629547119,George Allen (Rep),Yes,Female,White,40-44,Republican,Conservative,$75k-$100k,Catholic,More than once a week,No,College graduate,Somewhat approve,Maintain the same number of troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,Extremely important,Yes,Yes,No,No,George W. Bush (Rep),George W Bush was not a factor,Deported to the country they came from,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,11.0,Strong Republican,North,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
43454.0, Virginia,24.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.73652517795563,George Allen (Rep),Yes,Female,White,50-59,Independent,Conservative,$75k-$100k,Protestant,Once a week,No,,Somewhat approve,Send more troops,Somewhat approve,,,,,,,,,,,,Offered a chance to apply for legal status,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,,,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,11.0,Strong Republican,North,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
43455.0, Virginia,22.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.890501320362091,Jim Webb (Dem),Yes,Male,Asian,65-74,Democratic,Liberal,$150k-$200k,,A few time a year,No,Postgraduate study,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,No,Yes,Yes,No,John Kerry (Dem),George W Bush was not a factor,Offered a chance to apply for legal status,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,,Non-White,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Asian,"Cities 50,000-500,000","Cities over 50,000",8.0,Strong Democratic,North,Suburb,Urban,Urban Core,Very upscale
43460.0, Virginia,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.725461900234222,Jim Webb (Dem),No,Male,White,45-49,Republican,Moderate,$200k or more,Protestant,Never,No,College graduate,Strongly disapprove,Maintain the same number of troops,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Somewhat important,Not at all important,No,Yes,Yes,Yes,John Kerry (Dem),To express opposition to George W Bush,Offered a chance to apply for legal status, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,White,Suburbs,Suburbs,10.0,Strong Republican,North,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
