ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENWV06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,BRNAGAIN,UNION4,BUSH4,IRAQWAR,BYRDAGE,MANCHJOB,MANCJOB2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
45092.0,West Virginia,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.920510470867157,Robert Byrd (Dem),Female,White,45-49,Democratic,Liberal,$75k-$100k,Protestant,No,No one does,Somewhat disapprove,Somewhat disapprove,No,Somewhat approve,Approve,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Competitive,Ohio River,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
45098.0,West Virginia,23.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.958265364170074,Robert Byrd (Dem),Male,White,50-59,Democratic,Conservative,$75k-$100k,Protestant,Yes,No one does,Somewhat approve,Strongly approve,No,Strongly approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Town,Rural,Rural,Very downscale
45124.0,West Virginia,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.43015956878662,John Raese (Rep),Male,White,25-29,Republican,Moderate,$75k-$100k,Protestant,No,No one does,Strongly approve,Strongly approve,Yes,Strongly approve,Approve,White male,White male,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Competitive,Ohio River,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
45133.0,West Virginia,23.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03098022937775,Robert Byrd (Dem),Female,White,65-74,Democratic,Moderate,$15k-$30k,Protestant,No,"Yes, I do",Somewhat disapprove,Somewhat disapprove,No,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Town,Rural,Rural,Very downscale
45135.0,West Virginia,22.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.32484805583954,John Raese (Rep),Female,White,40-44,Republican,Conservative,$50k-$75k,Protestant,No,,Somewhat disapprove,Somewhat disapprove,,,,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,,,,White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Extremely Low Density Rural,Rural,Rural,Very downscale
45146.0,West Virginia,29.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.27970731258392,John Raese (Rep),Male,White,65-74,Independent,Conservative,$30k-$50k,Protestant,No,,Somewhat approve,Strongly approve,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,,,,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Charleston/Huntington Areas,Suburb,Urban,Urban Core,Very upscale
45167.0,West Virginia,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.33527421951294,John Raese (Rep),Female,White,18-24,Republican,,$30k-$50k,Other Christian,Yes,,Strongly approve,Strongly approve,No,No Answer,No Answer,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,,,,White,Suburbs,Suburbs,1.0,Competitive,Ohio River,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
45173.0,West Virginia,23.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.958265364170074,Robert Byrd (Dem),Male,White,50-59,Republican,Conservative,$30k-$50k,Other Christian,Yes,No one does,Somewhat approve,Strongly approve,No,Somewhat approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Town,Rural,Rural,Very downscale
45183.0,West Virginia,84.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.24792468547821,Robert Byrd (Dem),Female,White,65-74,Something else,Moderate,,Something else,No,"Yes, I do",Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Something else,White Something else,All others,All others,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,1.0,Competitive,Ohio River,Town,Rural,Rural,Upscale
45209.0,West Virginia,23.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18539035320282,John Raese (Rep),Female,White,40-44,Independent,Moderate,$30k-$50k,Protestant,Yes,No one does,Strongly approve,Somewhat approve,Yes,Strongly approve,Approve,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Town,Rural,Rural,Very downscale
45213.0,West Virginia,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.3030298948288,John Raese (Rep),Male,White,30-39,Republican,Conservative,,,,No one does,Somewhat approve,Somewhat approve,No Answer,Somewhat approve,Approve,White male,White male,30-44,30-39,18-64,30-59,Republican,,,,,,All others,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Competitive,Ohio River,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
45231.0,West Virginia,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04883825778961,John Raese (Rep),Male,White,50-59,Republican,Conservative,$75k-$100k,Protestant,Yes,"Yes, I do",Somewhat approve,Somewhat disapprove,Yes,Somewhat approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
45243.0,West Virginia,22.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.4189925193786599,John Raese (Rep),Male,White,30-39,Republican,Conservative,$30k-$50k,,,No one does,,Strongly approve,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,,,,,,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Extremely Low Density Rural,Rural,Rural,Very downscale
45249.0,West Virginia,23.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.2696248292923,John Raese (Rep),Male,White,50-59,Republican,Conservative,$75k-$100k,Protestant,Yes,No one does,Somewhat approve,Somewhat approve,Yes,Somewhat disapprove,Disapprove,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Town,Rural,Rural,Very downscale
45250.0,West Virginia,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.21657907962799,John Raese (Rep),Female,White,50-59,Republican,Moderate,$50k-$75k,Other Christian,No,No one does,Somewhat approve,Somewhat approve,Yes,Somewhat approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Competitive,Ohio River,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
45251.0,West Virginia,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.00366008281708,Robert Byrd (Dem),Male,White,40-44,Democratic,Conservative,$30k-$50k,Protestant,No,"Yes, I do",Strongly disapprove,Strongly disapprove,No,Strongly approve,Approve,White male,White male,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,3.0,Strong Democratic,Southwest,Extremely Low Density Rural,Rural,Rural,Very downscale
45253.0,West Virginia,84.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08295345306396,Robert Byrd (Dem),Female,White,50-59,Democratic,Moderate,$50k-$75k,Catholic,No,No one does,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Ohio River,Town,Rural,Rural,Upscale
45277.0,West Virginia,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.9792520403862,John Raese (Rep),Female,White,50-59,Something else,Conservative,$150k-$200k,Protestant,Yes,No one does,Somewhat approve,Somewhat approve,Yes,Somewhat approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
45281.0,West Virginia,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.00366008281708,Robert Byrd (Dem),Male,White,45-49,Democratic,Liberal,$30k-$50k,Other Christian,No,No one does,Somewhat approve,Somewhat approve,No,Strongly approve,Approve,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,3.0,Strong Democratic,Southwest,Extremely Low Density Rural,Rural,Rural,Very downscale
45301.0,West Virginia,84.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.15990877151489,Robert Byrd (Dem),Male,White,45-49,Independent,Conservative,$100k-$150k,Protestant,Yes,"Yes, someone else does",Somewhat disapprove,Somewhat disapprove,Yes,Somewhat approve,Approve,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Rural,Small Cities/Rural,1.0,Competitive,Ohio River,Town,Rural,Rural,Upscale
45308.0,West Virginia,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.15116786956787,John Raese (Rep),Male,White,18-24,Republican,Conservative,$15k-$30k,Other Christian,Yes,No one does,Strongly approve,Somewhat approve,Yes,Somewhat approve,Approve,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
45310.0,West Virginia,23.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.2696248292923,John Raese (Rep),Male,White,30-39,Republican,Conservative,$50k-$75k,Protestant,Yes,"Yes, I do",Strongly approve,Strongly approve,Yes,Somewhat approve,Approve,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Town,Rural,Rural,Very downscale
45313.0,West Virginia,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07981956005096,Robert Byrd (Dem),Female,White,60-64,Democratic,Liberal,$50k-$75k,Protestant,No,No one does,Strongly approve,Somewhat approve,No,Somewhat approve,Approve,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,3.0,Strong Democratic,Southwest,Extremely Low Density Rural,Rural,Rural,Very downscale
45343.0,West Virginia,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.15655207633972,Robert Byrd (Dem),Male,White,60-64,Democratic,Liberal,$15k-$30k,Protestant,Yes,No one does,Strongly disapprove,Strongly disapprove,No,Strongly approve,Approve,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,3.0,Strong Democratic,Southwest,Extremely Low Density Rural,Rural,Rural,Very downscale
45345.0,West Virginia,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04883825778961,John Raese (Rep),Male,White,30-39,Republican,Conservative,$100k-$150k,Other Christian,Yes,No one does,Strongly approve,Strongly approve,Yes,Strongly approve,Approve,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
