ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENTN06,GOVTN06,AMEND1TN,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPCORRS,FRISTPRS,UNFRTN06,UNFRFORD,UNFRCORK,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
51353.0,Tennessee,95.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.32348215579987,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Male,White,18-24,Republican,Conservative,$30k-$50k,Protestant,More than once a week,,Some college or associate degree,Yes,No,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Somewhat important,Extremely important,Extremely important,Extremely important,Somewhat important,Yes,Neither did,"No, Harold Ford did not","No, Bob Corker did not",To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,All others,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men without children,Married men,White,Rural,Small Cities/Rural,8.0,Strong Democratic,Middle/West,Extremely Low Density Rural,Rural,Rural,Very downscale
51361.0,Tennessee,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.504111289978027,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,White,40-44,Democratic,Moderate,$50k-$75k,Protestant,More than once a week,Yes,Postgraduate study,Yes,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,Joh Kerry (Dem),Not at all important,Not at all important,Somewhat important,Somewhat important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Rural,Small Cities/Rural,4.0,Strong Democratic,Middle/West,Extremely Low Density Rural,Rural,Rural,Very downscale
51363.0,Tennessee,70.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.847831010818481,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,White,75 or over,Independent,Moderate,$30k-$50k,Protestant,More than once a week,Yes,High school graduate,Yes,No,Somewhat approve,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Not at all important,Not at all important,Somewhat important,Not at all important,Not at all important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Disapprove,Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,7.0,Strong Republican,Southwest,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
51374.0,Tennessee,73.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.331104308366776,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,30-39,Republican,Conservative,$150k-$200k,Protestant,More than once a week,Yes,Postgraduate study,Yes,Yes,Strongly approve,Maintain the same number of troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Not at all important,Extremely important,Yes,Neither did,"No, Harold Ford did not","No, Bob Corker did not",To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,7.0,Strong Republican,Southwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale
51411.0,Tennessee,95.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0435528755188,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,18-24,Republican,Conservative,,Other Christian,Once a week,Yes,High school graduate,No,No,Somewhat approve,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Extremely important,Extremely important,Extremely important,Extremely important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,18-24,18-64,18-29,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Disapprove,All others,All others,All others,All men,Men without children,Single men,White,Rural,Small Cities/Rural,8.0,Strong Democratic,Middle/West,Extremely Low Density Rural,Rural,Rural,Very downscale
51412.0,Tennessee,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.498620688915253,Harold Ford (Dem),Phil Bredesen (Dem),No,Female,White,30-39,Democratic,Liberal,$30k-$50k,Protestant,Once a week,No,College graduate,No,No,Strongly disapprove,Withdraw some troops,Somewhat disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Extremely important,Somewhat important,Not at all important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,Other women, Women without children,Single women,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Nashville area,Suburb,Urban,Urban Core,Upscale
51430.0,Tennessee,70.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.608790040016174,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,White,45-49,Republican,Conservative,$75k-$100k,Protestant,A few time a year,Yes,Some college or associate degree,Yes,Yes,Somewhat approve,Withdraw all troops,Strongly disapprove,George W. Bush (Rep),Not at all important,Not at all important,Somewhat important,Not at all important,Not at all important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Disapprove,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,7.0,Strong Republican,Southwest,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
51444.0,Tennessee,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.989791572093964,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Female,White,45-49,Republican,Conservative,$100k-$150k,Protestant,A few times a month,Yes,Some college or associate degree,Yes,Yes,Strongly approve,Maintain the same number of troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Somewhat important,Extremely important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Very upscale
51453.0,Tennessee,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.401629030704498,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,Black,30-39,Independent,,,Other Christian,Once a week,Yes,,No,Yes,Somewhat approve,Maintain the same number of troops,Somewhat approve,Joh Kerry (Dem),Somewhat important,Somewhat important,No answer,Somewhat important,Somewhat important,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,,,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men with children,Single men,Black,"Cities 10,000-50,000",Small Cities/Rural,8.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Very downscale
51476.0,Tennessee,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.707433819770813,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,40-44,Republican,Conservative,$75k-$100k,Protestant,Once a week,Yes,Postgraduate study,No,Yes,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Somewhat important,Somewhat important,Extremely important,Somewhat important,Somewhat important,Yes,Only Harold Ford did,"Yes, Harold Ford did","No, Bob Corker did not",To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men with children,Single men,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Nashville area,Suburb,Urban,Urban Core,Upscale
51500.0,Tennessee,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.401629030704498,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,Black,30-39,Independent,Moderate,$50k-$75k,Other Christian,Once a week,Yes,College graduate,No,Yes,Somewhat approve,Maintain the same number of troops,Somewhat approve,Joh Kerry (Dem),Somewhat important,Somewhat important,No answer,Somewhat important,Somewhat important,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men with children,Single men,Black,"Cities 10,000-50,000",Small Cities/Rural,8.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Very downscale
51524.0,Tennessee,70.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.697224199771881,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,Black,45-49,Democratic,Liberal,$30k-$50k,Other Christian,More than once a week,Yes,Some college or associate degree,Yes,Yes,No answer,No answer,No answer,Joh Kerry (Dem),Not at all important,Not at all important,Extremely important,Not at all important,Somewhat important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,Did not graduate from college,At least some college,No answer,No answer,No answer,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,Black,Suburbs,Suburbs,7.0,Strong Republican,Southwest,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
