ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNE06,GOVNE06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,BRNAGAIN,LATINO,BUSH4,IRAQWAR,HAGELPRS,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,WHTEVANG,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
54459.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.888298809528351,Ben Nelson (Dem),David Hahn (Dem),Male,White,45-49,Democratic,Liberal,$200k or more,No,No,Somewhat approve,Somewhat disapprove,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54465.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.659001350402832,Pete Ricketts (Rep),David Hahn (Dem),Male,White,50-59,Republican,Conservative,$75k-$100k,No,No,Somewhat approve,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54474.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.422236025333405,Ben Nelson (Dem),,Male,Hispanic/Latino,60-64,Democratic,Moderate,,Yes,Yes,Somewhat disapprove,Strongly approve,Yes,To express support for George W Bush,No answer,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Democratic,,,All others,Disapprove,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54478.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.847091674804688,Ben Nelson (Dem),David Hahn (Dem),Female,White,25-29,Republican,Liberal,$50k-$75k,No,No,Strongly approve,Strongly approve,Yes,George W Bush was not a factor,Deported to the country they came from,White female,White female,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54486.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.808103859424591,Ben Nelson (Dem),,Female,White,45-49,Republican,Liberal,$15k-$30k,No,No,Somewhat disapprove,Strongly disapprove,Yes,No answer,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54488.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842068731784821,Ben Nelson (Dem),David Hahn (Dem),Male,White,45-49,,,,,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,,,,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54500.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.793800830841064,Ben Nelson (Dem),David Hahn (Dem),Female,White,40-44,Democratic,Liberal,$100k-$150k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Deported to the country they came from,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54507.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.842068731784821,Ben Nelson (Dem),David Hahn (Dem),Male,White,40-44,Democratic,Moderate,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Deported to the country they came from,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54523.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.82242351770401,,Dave Heineman (Rep),Male,White,50-59,Independent,Conservative,,No,No,Strongly disapprove,Somewhat approve,No Answer,No answer,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,,,All others,Disapprove,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54528.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.791387021541595,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,50-59,Republican,Moderate,Under $15k,No,No,Somewhat disapprove,Somewhat disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54534.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.703578293323517,Pete Ricketts (Rep),Dave Heineman (Rep),Female,,65-74,Independent,Moderate,,Yes,No,Strongly disapprove,Somewhat disapprove,No Answer,To express opposition to George W Bush,Deported to the country they came from,,,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,All others,Disapprove,Disapprove,,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54542.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.878278791904449,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,65-74,Republican,Conservative,$15k-$30k,No,No,Somewhat approve,Somewhat approve,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54578.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01726245880127,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,18-24,Republican,Conservative,$30k-$50k,No,No,Somewhat disapprove,Somewhat approve,Yes,George W Bush was not a factor,Deported to the country they came from,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,All others,Disapprove,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54588.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01123046875,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,30-39,Independent,Liberal,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54592.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05793166160583,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,65-74,Republican,Moderate,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54603.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.953266143798828,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,50-59,Something else,Conservative,$50k-$75k,No,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54608.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05793166160583,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,60-64,Independent,Moderate,$100k-$150k,No,No,Somewhat approve,Strongly approve,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54615.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05793166160583,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,60-64,Democratic,Conservative,$30k-$50k,No,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54620.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01726245880127,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,25-29,Republican,Liberal,$50k-$75k,No,No,Somewhat approve,Somewhat disapprove,No,George W Bush was not a factor,Deported to the country they came from,White female,White female,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,All others,Approve,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54638.0, Nebraska,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.00169861316681,Ben Nelson (Dem),David Hahn (Dem),Male,White,45-49,Democratic,Liberal,$75k-$100k,No,No,Strongly disapprove,Somewhat disapprove,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54639.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05793166160583,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,60-64,Republican,Moderate,$100k-$150k,No,No,Somewhat approve,Somewhat approve,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54646.0, Nebraska,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04795956611633,Ben Nelson (Dem),David Hahn (Dem),Female,White,75 or over,Independent,Moderate,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,No Answer,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54655.0, Nebraska,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29426538944244,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,25-29,Independent,Conservative,$50k-$75k,No,No,Somewhat disapprove,Somewhat disapprove,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54663.0, Nebraska,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.3460088968277,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,60-64,Republican,Moderate,$75k-$100k,No,No,Somewhat approve,Strongly approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54667.0, Nebraska,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.22007727622986,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,25-29,Republican,Moderate,$30k-$50k,No,No,Somewhat disapprove,Somewhat disapprove,No Answer,George W Bush was not a factor,Deported to the country they came from,White female,White female,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54678.0, Nebraska,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29426538944244,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,25-29,Republican,Moderate,$50k-$75k,No,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54686.0, Nebraska,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.949962437152863,,Dave Heineman (Rep),Female,White,50-59,Republican,Moderate,$75k-$100k,No,No,Somewhat disapprove,Somewhat approve,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Disapprove,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54695.0, Nebraska,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.3364816904068,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,65-74,Republican,Conservative,$15k-$30k,,No,Somewhat disapprove,Somewhat disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
