ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUVT06,SENVT06,GOVVT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,STECVT,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
42627.0, Vermont,69.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.655989825725555,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,45-49,Republican,Moderate,$75k-$100k,College graduate,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express support for George W Bush,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
42631.0, Vermont,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12612974643707,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,65-74,Independent,Moderate,$50k-$75k,Some college or associate degree,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42632.0, Vermont,74.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.92064070701599,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,45-49,Independent,Moderate,$50k-$75k,Postgraduate study,Strongly disapprove,Somewhat disapprove,Not at all important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,Rural,Rural,Upscale
42634.0, Vermont,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.50477010011673,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,30-39,Independent,Moderate,$75k-$100k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Town,80s Suburbs,Urban Perimeter,Very upscale
42636.0, Vermont,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.847806632518768,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,50-59,Independent,Liberal,$30k-$50k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Not at all important,Not at all important,Not at all important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42637.0, Vermont,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.859537303447723,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,50-59,Republican,Moderate,$50k-$75k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
42640.0, Vermont,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0746465921402,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,40-44,Republican,Conservative,$75k-$100k,Some college or associate degree,Somewhat approve,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
42644.0, Vermont,72.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.909059822559357,Martha Rainville (Rep),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,45-49,Democratic,Moderate,$75k-$100k,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
42656.0, Vermont,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.728583812713623,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,50-59,Democratic,Liberal,$15k-$30k,High school graduate,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very upscale
42657.0, Vermont,69.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.880731105804443,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,18-24,Independent,Moderate,$50k-$75k,High school graduate,Strongly disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
42658.0, Vermont,74.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,2.08066534996033,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,75 or over,,,,,Strongly approve,,,,,Good,Excellent/Good,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,,,,,,Approve,,White,Rural,Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,Rural,Rural,Upscale
42660.0, Vermont,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29960250854492,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,50-59,Republican,Moderate,$75k-$100k,College graduate,Strongly approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Downscale
42674.0, Vermont,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.724277019500732,Peter Welch (Dem),Bernie Sanders (Ind),,Male,White,30-39,Democratic,Liberal,,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Democratic,,,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42675.0, Vermont,72.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.25626409053802,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,60-64,Independent,Moderate,$15k-$30k,High school graduate,Somewhat disapprove,Somewhat disapprove,Somewhat important,Extremely important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
42676.0, Vermont,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.947576642036438,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,Other,60-64,Something else,,$75k-$100k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Poor,Not so good/Poor,To express opposition to George W Bush,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Other,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42690.0, Vermont,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.728583812713623,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,30-39,Independent,Liberal,$75k-$100k,Postgraduate study,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very upscale
42691.0, Vermont,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.63562285900116,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,30-39,Republican,Conservative,$100k-$150k,College graduate,Somewhat approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
42692.0, Vermont,69.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.70882523059845,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,50-59,Something else,Moderate,$15k-$30k,High school graduate,Somewhat approve,Somewhat approve,Somewhat important,Extremely important,Extremely important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
42694.0, Vermont,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.50477010011673,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Independent,Moderate,,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,,,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Town,80s Suburbs,Urban Perimeter,Very upscale
42700.0, Vermont,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.70251846313477,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,18-24,Republican,Moderate,$30k-$50k,College graduate,Strongly disapprove,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Downscale
42705.0, Vermont,72.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0166552066803,,Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,45-49,Independent,Moderate,$30k-$50k,College graduate,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
42715.0, Vermont,69.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.70882523059845,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,45-49,Something else,Conservative,$15k-$30k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
42716.0, Vermont,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.559008836746216,Peter Welch (Dem),Bernie Sanders (Ind),Did not vote,Female,White,50-59,Democratic,Liberal,$100k-$150k,Postgraduate study,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Town,80s Suburbs,Urban Perimeter,Very upscale
42717.0, Vermont,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09831261634827,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,30-39,Republican,Conservative,,College graduate,Somewhat approve,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Excellent,Excellent/Good,To express opposition to George W Bush,White male,White male,30-44,30-39,18-64,30-59,Republican,,,College graduate,At least some college,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
