ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMA06,GOVMA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,UNION4,LATINO,BUSH4,IRAQWAR,KERYPRES,ROMNPRES,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
47366.0,Massachusetts,49.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.10324048995972,Ken Chase (Rep),Kerry Healey (Rep),Female,Hispanic/Latino,25-29,Democratic,Moderate,$50k-$75k,None,,Yes,Strongly approve,Somewhat disapprove,,,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,None,Non-White,Approve,Disapprove,,,,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
47390.0,Massachusetts,54.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.68640011548996,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,60-64,Democratic,Moderate,$50k-$75k,None,,No,Strongly disapprove,Strongly disapprove,,,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,,,,White,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
47435.0,Massachusetts,49.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.22469842433929,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Hispanic/Latino,30-39,Democratic,Liberal,$50k-$75k,None,,Yes,Strongly approve,Strongly approve,,,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,None,Non-White,Approve,Approve,,,,Black,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
47445.0,Massachusetts,20.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.49260127544403,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Black,50-59,Democratic,Moderate,$75k-$100k,,"Yes, I do",No,,Somewhat disapprove,,,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,Disapprove,Yes,Yes,I am (voter is member),Black,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
47501.0,Massachusetts,49.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.0935206413269,Ken Chase (Rep),Kerry Healey (Rep),Male,White,25-29,Republican,Moderate,$50k-$75k,Mormon/LDS,,No,Strongly disapprove,Somewhat disapprove,,,White male,White male,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,,,,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
47516.0,Massachusetts,54.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.437724381685257,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,40-44,Independent,Moderate,$50k-$75k,Protestant,,,Strongly disapprove,Somewhat disapprove,,,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,,,,White,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
47534.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.510711193084717,Edward Kennedy (Dem),Deval Patrick (Dem),Male,Asian,50-59,Independent,Moderate,$150k-$200k,,No one does,No,,No answer,,,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,No answer,No,No,No (no union member in household),Asian,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
47538.0,Massachusetts,20.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.40149021148682,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,60-64,Independent,Moderate,$50k-$75k,,"Yes, I do",No,,Strongly disapprove,,,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,,,,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
47623.0,Massachusetts,54.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.437724381685257,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,50-59,Independent,Liberal,$30k-$50k,Something else,,,Strongly disapprove,Strongly disapprove,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Something else,White Something else,Disapprove,Disapprove,,,,White,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
47625.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.420950025320053,Ken Chase (Rep),Deval Patrick (Dem),Female,White,50-59,Independent,Moderate,$100k-$150k,,No one does,No,,Somewhat disapprove,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
47734.0,Massachusetts,54.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.580243647098541,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Independent,Liberal,$50k-$75k,None,,No,Strongly disapprove,Strongly disapprove,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,,,,White,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
47792.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.24212062358856,Ken Chase (Rep),Kerry Healey (Rep),Female,White,50-59,Something else,Moderate,$75k-$100k,,No one does,No,,Somewhat approve,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
47847.0,Massachusetts,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.407816052436829,Edward Kennedy (Dem),Deval Patrick (Dem),Female,,30-39,Democratic,Conservative,$50k-$75k,Something else,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Yes,Yes,,,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,Non-White,Disapprove,Disapprove,Yes,Yes,I am (voter is member),,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,2740.0
47857.0,Massachusetts,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.437724381685257,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,40-44,Democratic,Liberal,$30k-$50k,,No one does,No,,Strongly disapprove,,,White male,White male,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
47907.0,Massachusetts,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.407816052436829,Edward Kennedy (Dem),Deval Patrick (Dem),Male,Other,30-39,Independent,Liberal,$50k-$75k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,No,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,Non-White,Disapprove,Disapprove,No,No,No (no union member in household),Other,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,2740.0
47950.0,Massachusetts,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.437724381685257,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,30-39,Democratic,Liberal,$15k-$30k,,No one does,No,,Strongly disapprove,,,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
47975.0,Massachusetts,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.32081341743469,Ken Chase (Rep),Kerry Healey (Rep),Female,White,60-64,Republican,Moderate,$50k-$75k,Other Christian,"Yes, someone else does",No,Somewhat approve,Somewhat approve,No,Yes,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",White,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,2740.0
47981.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.24212062358856,Ken Chase (Rep),Kerry Healey (Rep),Female,Hispanic/Latino,50-59,Republican,Conservative,$15k-$30k,,No one does,,,Strongly approve,,,Non-white female,Non-white,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,,,,Approve,No,No,No (no union member in household),Hispanic/Latino,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
48021.0,Massachusetts,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.424024045467377,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Other,30-39,Democratic,Liberal,$30k-$50k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,Yes,No,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,Non-White,Disapprove,Disapprove,No,No,No (no union member in household),Other,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,2740.0
48038.0,Massachusetts,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.15940988063812,Edward Kennedy (Dem),Kerry Healey (Rep),Female,White,50-59,Democratic,Moderate,$75k-$100k,,No one does,No,,Strongly approve,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
48078.0,Massachusetts,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.407816052436829,Edward Kennedy (Dem),Deval Patrick (Dem),Male,Hispanic/Latino,45-49,Democratic,Liberal,$75k-$100k,None,No one does,Yes,Strongly disapprove,Strongly disapprove,No,No,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,None,Non-White,Disapprove,Disapprove,No,No,No (no union member in household),Hispanic/Latino,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,2740.0
48101.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.24212062358856,Ken Chase (Rep),Kerry Healey (Rep),Female,White,30-39,Independent,Conservative,$75k-$100k,,No one does,No,,Strongly approve,,,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
48140.0,Massachusetts,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.449515283107758,Edward Kennedy (Dem),Kerry Healey (Rep),Male,White,50-59,Democratic,Conservative,$30k-$50k,Catholic,No one does,No,Strongly approve,Strongly approve,Yes,No,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Approve,Approve,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,2740.0
48153.0,Massachusetts,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.541987717151642,Edward Kennedy (Dem),Deval Patrick (Dem),Female,,60-64,Democratic,Moderate,,,No one does,No,,Strongly disapprove,,,,,60 or over,50-64,18-64,60 or over,Democratic,,,,,,Disapprove,No,No,No (no union member in household),,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
48190.0,Massachusetts,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.449515283107758,Edward Kennedy (Dem),Kerry Healey (Rep),Male,White,40-44,Independent,Moderate,$30k-$50k,Catholic,No one does,No,Somewhat approve,Somewhat approve,No,Yes,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Approve,Approve,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,2740.0
48243.0,Massachusetts,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.426282644271851,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,60-64,Democratic,Liberal,Under $15k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,Yes,No,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,2740.0
48254.0,Massachusetts,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.437724381685257,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,50-59,Democratic,Moderate,$30k-$50k,,"Yes, I do",No,,Somewhat disapprove,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,Disapprove,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
48297.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.41933405399323,Edward Kennedy (Dem),Kerry Healey (Rep),Male,White,45-49,Independent,Conservative,,,"Yes, I do",No,,Somewhat disapprove,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,,,,,,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
48309.0,Massachusetts,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0975250005721997,Edward Kennedy (Dem),Christy Mihos (Independent),Female,White,50-59,Independent,Moderate,$50k-$75k,Protestant,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,2740.0
48394.0,Massachusetts,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.424024045467377,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Democratic,Moderate,$50k-$75k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,Yes,Yes,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,2740.0
48419.0,Massachusetts,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.421549558639526,,Deval Patrick (Dem),Male,White,50-59,Independent,Moderate,$100k-$150k,,No one does,No,,Strongly disapprove,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
48448.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.41933405399323,Edward Kennedy (Dem),Kerry Healey (Rep),Female,White,40-44,Independent,Moderate,$200k or more,,No one does,No,,Strongly disapprove,,,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
