ID,WEIGHT,CADPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVSOCIALISM,FAVWARREN2,FREECOLLEGE,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,ZIPCODE
277226370.0,0.723523736000061,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Biden,,,,Call 3,7.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,Support,2.0,Climate change,No,No,Change to more liberal policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,65.0,,,White,White,State questionnaire,White,White,White,West,Female,White women,Support,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Can beat Donald Trump,95662.0
277226371.0,0.196077898144722,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Sanders,,,,Call 3,46.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Support,5.0,Income inequality,Yes,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,47.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,Support,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Agrees with you on major issues,92805.0
277226372.0,0.211261495947838,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Sanders,,,,Call 3,28.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Support,4.0,Income inequality,Yes,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,30.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Agrees with you on major issues,90029.0
277226373.0,1.97728264331818,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,One of several important factors,A factor,Important,Call 3,9.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Unfavorable,Unfavorable,,2.0,Income inequality,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,91.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,95215.0
277226374.0,0.28364098072052,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,One of several important factors,A factor,Important,Call 3,37.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,,4.0,Race relations,No,No,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,33.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,90034.0
277226375.0,0.564774930477142,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,One of several important factors,A factor,Important,Call 3,14.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,,3.0,Income inequality,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,94.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,94403.0
277226376.0,0.206258207559586,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,The most important factor,A factor,Important,Call 3,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,,2.0,Race relations,Yes,No,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,65.0,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,Suburbs,Suburbs,English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,95662.0
277226377.0,0.456374704837799,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,One of several important factors,A factor,Important,Call 3,46.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,,5.0,Climate change,No,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,47.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,92805.0
277226378.0,0.234926983714104,Joe Biden,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Biden,,,,Call 3,7.0,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,Oppose,2.0,Health care,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,65.0,,,White,White,State questionnaire,White,White,White,West,Female,White women,Support,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,95662.0
277226379.0,0.101794682443142,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Sanders,,,,Call 3,28.0,Needs a complete overhaul,,,,,,,,,,,,,Support,4.0,Climate change,Yes,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,30.0,,,Other,,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Can beat Donald Trump,90029.0
277226380.0,0.171114876866341,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,One of several important factors,A factor,Important,Call 3,14.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,3.0,Health care,Yes,No,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,94.0,No,Can bring needed change,Other,,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,,Suburbs,Suburbs,English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,94403.0
277226381.0,0.220804885029793,Elizabeth Warren,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Omit,,,,Call 3,38.0,Needs minor changes,,,,,,,,,,,,,Support,4.0,Health care,Yes,No,Return to Barack Obama's policies,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,14.0,,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Oppose,Suburbs,Suburbs,English,California,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Agrees with you on major issues,90716.0
277226382.0,2.42038702964783,Pete Buttigieg,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Buttigieg,,,,Call 3,9.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Oppose,2.0,Health care,Yes,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,91.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Support,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Agrees with you on major issues,95215.0
277226383.0,0.294636011123657,Joe Biden,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,The most important factor,A factor,Important,Call 3,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Omit,Omit,Omit,Omit,Favorable,Favorable,Favorable,,2.0,Omit,No,No,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,65.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,95662.0
277226384.0,0.21786043047905,Elizabeth Warren,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Warren,,,,Call 3,38.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Support,4.0,Race relations,No,No,Change to more liberal policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,14.0,,,Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,Support,Suburbs,Suburbs,English,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Agrees with you on major issues,90716.0
277226385.0,0.206258207559586,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Not complete,,,,,Call 3,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,2.0,,,,Return to Barack Obama's policies,18-44,18-64,,,,,,,,,,65.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,Suburbs,Suburbs,,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,,Version 2,,,95662.0
277226386.0,1.37918555736542,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Biden,,,,Call 3,46.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,Support,5.0,Climate change,No,Yes,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,47.0,,,White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Can beat Donald Trump,92805.0
277226387.0,1.10007071495056,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,One of several important factors,A factor,Important,Call 3,14.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,Unfavorable,,3.0,Health care,No,No,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,94.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,94403.0
277226388.0,0.211261495947838,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,The most important factor,A factor,Important,Call 3,28.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,Favorable,Favorable,,4.0,Health care,Yes,No,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,30.0,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,90029.0
277226389.0,0.325661867856979,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Biden,,,,Call 3,38.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Support,4.0,Race relations,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,14.0,,,Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,Support,Suburbs,Suburbs,English,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Can beat Donald Trump,90716.0
277226390.0,1.08861804008484,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,A minor factor,A factor,Not important,Call 3,12.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,3.0,Income inequality,No,No,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,87.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,94131.0
277226391.0,0.294636011123657,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Not a factor at all,Not a factor,Not important,Call 3,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,Unfavorable,Favorable,,2.0,Health care,No,No,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,Moderate or Conservative,Moderate,65.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,95662.0
