ID,WEIGHT,NVDPRS20,BACKSIDE,CALL,CDNUM,COUNTNV,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,GEOCODENVD,IAPARTYID,ISSDEM20CAU,LATINO,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVCAUCDEMNV,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMENV20,TIMEPRIFEWDAYS,TIMEPRIMTH,TWITTER,UNIONHH12,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65
276940013.0,0.991820573806763,Tom Steyer,Complete,,4.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,1.0,Democrat,Income inequality,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Somewhat liberal,Liberal,Liberal,,"No, this is my first caucus",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,Suburbs,Suburbs,English,Nevada,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64
276940012.0,1.06590712070465,Tom Steyer,Complete,,1.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,1.0,Democrat,Climate change,No,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,Somewhat liberal,Liberal,Liberal,,"No, this is my first caucus",White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64
276940005.0,1.40864443778992,Tom Steyer,Complete,,4.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,1.0,Democrat,Health care,No,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,Oppose,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64
276939995.0,0.68453848361969,Tom Steyer,Complete,,2.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,1.0,2.0,Democrat,Climate change,No,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,Moderate,Moderate or Conservative,Moderate,,"No, this is my first caucus",White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,In January,Earlier than that,Earlier than that,No,No,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64
276939986.0,1.64814734458923,Tom Steyer,Complete,,4.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,1.0,Democrat,Health care,No,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,Oppose,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64
276939967.0,0.636959254741669,Tom Steyer,Complete,,2.0,Yes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,1.0,2.0,Democrat,Income inequality,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Very liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Yes,No,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49
276939952.0,0.544398546218872,Tom Steyer,Complete,,2.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,1.0,2.0,Democrat,Income inequality,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Moderate,Moderate or Conservative,Moderate,,"No, this is my first caucus",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276939949.0,1.51386666297913,Tom Steyer,Complete,,3.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,1.0,Democrat,Income inequality,No,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",Black,Black,State questionnaire,Black,Non-white,Black,West,Male,Black men,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,In January,Earlier than that,Earlier than that,No,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276939947.0,0.544398546218872,Tom Steyer,Complete,,2.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,1.0,2.0,Democrat,Climate change,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Moderate,Moderate or Conservative,Moderate,,"No, this is my first caucus",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276939943.0,0.991820573806763,Tom Steyer,Complete,,3.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,1.0,Democrat,Health care,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Somewhat liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Yes,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276939935.0,1.06590712070465,Tom Steyer,Complete,,3.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,1.0,Democrat,Health care,Yes,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"No, this is my first caucus",Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276939921.0,0.955513894557953,Tom Steyer,Complete,,2.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,3.0,2.0,Democrat,Climate change,Yes,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,"Yes, I attended a caucus before",Other,,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,Oppose,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64
276939920.0,0.636959254741669,Tom Steyer,Complete,,2.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,1.0,2.0,Democrat,Climate change,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Moderate,Moderate or Conservative,Moderate,,"No, this is my first caucus",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64
276939913.0,1.16045355796814,Tom Steyer,Complete,,3.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,1.0,Democrat,Climate change,No,Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"No, this is my first caucus",Other,Asian,State questionnaire,Asian,Non-white,Asian,West,Female,All other races,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,In January,Earlier than that,Earlier than that,No,No,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49
276939910.0,0.68453848361969,Tom Steyer,Complete,,2.0,Yes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,2.0,Democrat,Income inequality,No,Democrat,Non-black Democrat,All Other,Democratic men,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",Other,American Indian,State questionnaire,Other,Non-white,American Indian,West,Male,All other races,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Yes,No,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49
276939904.0,0.585063815116882,Tom Steyer,Complete,,2.0,Yes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,1.0,2.0,Independent,Climate change,No,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,Moderate,Moderate or Conservative,Moderate,,"No, this is my first caucus",White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276939898.0,1.02688848972321,Tom Steyer,Complete,,2.0,Yes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,3.0,2.0,Democrat,Climate change,No,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276939897.0,1.06590712070465,Tom Steyer,Complete,,3.0,Yes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,1.0,Democrat,Climate change,No,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276939894.0,0.955513894557953,Tom Steyer,Complete,,2.0,Yes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,3.0,2.0,Democrat,Climate change,No,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Somewhat liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276939886.0,1.40864443778992,Tom Steyer,Complete,,1.0,Yes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,1.0,Democrat,Health care,No,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Very liberal,Liberal,Liberal,,"No, this is my first caucus",Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,Oppose,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276939863.0,0.544398546218872,Tom Steyer,Complete,,2.0,Yes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,1.0,2.0,Democrat,Climate change,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,Somewhat liberal,Liberal,Liberal,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
276939858.0,1.06590712070465,Tom Steyer,Complete,,3.0,Yes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,1.0,Independent,Income inequality,No,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Earlier than that,Earlier than that,No,No,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64
276939853.0,0.585063815116882,Tom Steyer,Complete,,2.0,Yes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,2.0,Democrat,Climate change,No,Democrat,Non-black Democrat,All Other,Democratic men,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,"Yes, I attended a caucus before",Other,American Indian,State questionnaire,Other,Non-white,American Indian,West,Male,All other races,Oppose,Suburbs,Suburbs,English,Nevada,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,No,No,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64
