ID,WEIGHT,TNDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND20,ATTEND20B,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,DEMMONEY20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEBOOK,FAVSOCIALISM,FREECOLLEGE,GEOCODE,GEOCODETND,GUNOWNER12,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,TWITTER,VERSION,VETVOTER,VOTENOV20,WINORISS20,ZIPCODE
277224261.0,0.938424408435822,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,Sanders,,,,Call 3,2.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Support,2.0,1.0,No,Health care,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,50.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Can beat Donald Trump,37931.0
277224263.0,1.13241446018219,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,One of several important factors,A factor,Important,Call 3,3.0,It is unfair,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Yes,,,1.0,1.0,,Omit,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,1.0,No,Omit,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,,Suburbs,Suburbs,Tennessee,White suburban women,Election day exit poll,,,,,No,Version 1,,,Agrees with you on major issues,37716.0
277224264.0,1.13241446018219,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,One of several important factors,A factor,Important,Call 3,3.0,It is unfair,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Yes,,,1.0,1.0,,Omit,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,1.0,No,Omit,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,,Suburbs,Suburbs,Tennessee,White suburban women,Election day exit poll,,,,,No,Version 1,,,Agrees with you on major issues,37716.0
277224265.0,1.763512134552,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week or more,Once a week or more or Occasionally,Complete,,A minor factor,A factor,Not important,Call 3,7.0,It is unfair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,,,3.0,2.0,,Climate change,No,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,109.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,Suburbs,Suburbs,Tennessee,White suburban women,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,37062.0
277224270.0,0.805977165699005,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Sanders,,,,Call 3,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Omit,Support,2.0,1.0,Yes,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,48.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Agrees with you on major issues,37917.0
277224271.0,0.748644709587097,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,Biden,,,,Call 3,9.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Support,5.0,4.0,No,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,88.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",,Version 2,,Yes,Agrees with you on major issues,38127.0
277224272.0,3.23117351531982,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Occasionally,Once a week or more or Occasionally,Complete,,The most important factor,A factor,Important,Call 3,9.0,It is fair,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,,,5.0,4.0,,Race relations,No,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,91.0,No,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,38127.0
277224277.0,1.36954176425934,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Occasionally,Once a week or more or Occasionally,Complete,,Not a factor at all,Not a factor,Not important,Call 3,3.0,It is fair,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,,,2.0,1.0,,Race relations,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,28.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,Suburbs,Suburbs,Tennessee,Other,Election day exit poll,,,,,No,Version 1,Yes,,Can beat Donald Trump,37343.0
277224282.0,0.922291934490204,Michael Bloomberg,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Once a week or more,Once a week or more or Occasionally,Complete,,The most important factor,A factor,Important,Call 3,7.0,It is fair,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,,,4.0,3.0,,Health care,No,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,36.0,No,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,Rural,Small Cities/Rural,Tennessee,Other,Election day exit poll,,,,,No,Version 1,Yes,,Agrees with you on major issues,38075.0
277224284.0,0.657507717609406,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,Not a factor at all,Not a factor,Not important,Call 3,2.0,It is unfair,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Yes,,,2.0,1.0,,Income inequality,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,50.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,37931.0
277224286.0,1.38167011737823,Michael Bloomberg,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Bloomberg,,,,Call 3,5.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Oppose,3.0,2.0,No,Health care,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,18.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Omit,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,,Version 2,,Yes,Can beat Donald Trump,37205.0
277224288.0,1.48959732055664,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Biden,,,,Call 3,4.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Favorable,Support,1.0,1.0,Yes,Health care,No,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,74.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Rural,Small Cities/Rural,Tennessee,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,,Version 2,,Yes,Can beat Donald Trump,37321.0
277224289.0,1.7805917263031,Pete Buttigieg,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Occasionally,Once a week or more or Occasionally,Complete,,Not a factor at all,Not a factor,Not important,Call 3,7.0,It is unfair,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,No,,,3.0,2.0,,Health care,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Somewhat liberal,Liberal,Liberal,109.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Buttigieg,South,Female,White women,,Suburbs,Suburbs,Tennessee,White suburban women,Election day exit poll,,,,,No,Version 1,No,,Agrees with you on major issues,37062.0
277224297.0,5.0951247215271,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Occasionally,Once a week or more or Occasionally,Complete,,The most important factor,A factor,Important,Call 3,9.0,It is unfair,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Omit,,,5.0,4.0,,Health care,No,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,91.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Male,Black men,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,No,Version 1,Yes,,Agrees with you on major issues,38127.0
277224299.0,0.805977165699005,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Biden,,,,Call 3,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Support,2.0,1.0,No,Health care,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,48.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Can beat Donald Trump,37917.0
277224300.0,1.39173913002014,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,Biden,,,,Call 3,9.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Unfavorable,Support,5.0,4.0,Yes,Income inequality,No,No,Change to more conservative policies,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Something else,All others,Very liberal,Liberal,Liberal,88.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,No,Agrees with you on major issues,38127.0
277224301.0,0.814616799354553,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week or more,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 3,5.0,It is fair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,,,3.0,2.0,,Climate change,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,19.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,37215.0
277224304.0,1.14453864097595,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,Complete,Bloomberg,,,,Call 3,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Omit,Support,2.0,1.0,Yes,Race relations,No,No,Change to more conservative policies,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Conservative,Moderate or Conservative,Conservative,28.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,Suburbs,Suburbs,Tennessee,Other,Election day exit poll,Last few days,In the last month,Just today,"Dissatisfied, but not angry",,Version 2,,No,Can beat Donald Trump,37343.0
277224305.0,2.17119455337524,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Sanders,,,,Call 3,7.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,Favorable,Support,4.0,3.0,Yes,Climate change,No,No,Return to Barack Obama's policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,Moderate or Conservative,Moderate,36.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Rural,Small Cities/Rural,Tennessee,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,,Version 2,,Yes,Can beat Donald Trump,38075.0
277224308.0,1.13339257240295,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Biden,,,,Call 3,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Support,4.0,3.0,Yes,Climate change,No,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,43.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Rural,Small Cities/Rural,Tennessee,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,,Version 2,,Yes,Agrees with you on major issues,38242.0
277224309.0,0.854322791099548,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,Not a factor at all,Not a factor,Not important,Call 3,2.0,It is unfair,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,,,2.0,1.0,,Income inequality,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Somewhat liberal,Liberal,Liberal,50.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,Yes,Version 1,No,,Can beat Donald Trump,37931.0
277224319.0,1.22289526462555,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Occasionally,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 3,8.0,It is fair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,,,4.0,3.0,,Health care,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,57.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Rural,Small Cities/Rural,Tennessee,Other,Election day exit poll,,,,,No,Version 1,Yes,,Can beat Donald Trump,38063.0
