ID,WEIGHT,VADPRS20,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVWARREN2,FREECOLLEGE,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277211362.0,1.62905859947205,Elizabeth Warren,Complete,Warren,,,,Call 1,11.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,Support,1.0,Income inequality,No,Yes,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Something else,All others,Very liberal,Liberal,Liberal,28.0,,,Other,Other,State questionnaire,Other,Non-white,Other,,South,Female,All other races,Support,Suburbs,Suburbs, Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,20120.0
277220902.0,0.668574869632721,Elizabeth Warren,Complete,Warren,,,,Call 3,6.0,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,Oppose,5.0,Health care,No,No,Change to more conservative policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,Moderate or Conservative,Conservative,65.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Oppose,Rural,Small Cities/Rural, Virginia,Other,Election day exit poll,Last few days,In the last month,Just today,Enthusiastic,Version 2,No,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,22664.0
277212012.0,1.39337491989136,Elizabeth Warren,Complete,,The most important factor,A factor,Important,Call 1,11.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,,1.0,Race relations,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,20.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Warren,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,20194.0
277222370.0,0.642958045005798,Elizabeth Warren,Complete,Biden,,,,Call 3,2.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Oppose,2.0,Omit,No,No,Omit,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,,,,76.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,23693.0
277221297.0,1.5128071308136,Elizabeth Warren,Complete,,A minor factor,A factor,Not important,Call 3,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,,3.0,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,111.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Warren,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,23451.0
277222125.0,0.952701091766357,Elizabeth Warren,Complete,Warren,,,,Call 3,6.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Support,5.0,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,94.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,24501.0
277210979.0,1.64868187904358,Elizabeth Warren,Complete,Warren,,,,Call 1,3.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Support,3.0,Income inequality,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,100.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,23502.0
277223082.0,1.87998330593109,Elizabeth Warren,Complete,Warren,,,,Call 3,11.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,Support,1.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,28.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 2,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,20120.0
277223081.0,1.60449242591858,Elizabeth Warren,Complete,,A minor factor,A factor,Not important,Call 3,10.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,,1.0,Climate change,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,26.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,17-29,17-29,25-29,17-44,17-49,17-29,25-29,20151.0
277222129.0,1.4645311832428,Elizabeth Warren,Complete,Warren,,,,Call 3,8.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Support,1.0,Income inequality,No,Yes,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Very liberal,Liberal,Liberal,81.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,No,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,22304.0
277223037.0,1.38501262664795,Elizabeth Warren,Complete,Biden,,,,Call 3,10.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,,,,,,,Support,1.0,Income inequality,No,Yes,Change to more liberal policies,Independent/Something else,,,Independent women,Something else,,Very liberal,Liberal,Liberal,26.0,,,,,State questionnaire,,,,,South,Female,,Support,Suburbs,Suburbs, Virginia,,Election day exit poll,Last few days,In the last month,Just today,Enthusiastic,Version 2,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,20151.0
277210870.0,1.28940534591675,Elizabeth Warren,Complete,,A minor factor,A factor,Not important,Call 1,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,1.0,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,81.0,No,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,22304.0
277210839.0,1.4645311832428,Elizabeth Warren,Complete,Biden,,,,Call 1,8.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Oppose,1.0,Climate change,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,81.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,22304.0
277210801.0,1.4645311832428,Elizabeth Warren,Complete,Biden,,,,Call 1,8.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Support,1.0,Race relations,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,81.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Can beat Donald Trump,17-29,17-29,25-29,17-44,17-49,17-29,25-29,22304.0
277222004.0,1.35764741897583,Elizabeth Warren,Complete,Buttigieg,,,,Call 3,2.0,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,Support,2.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,76.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,23693.0
277210772.0,1.26905763149261,Elizabeth Warren,Complete,Biden,,,,Call 1,8.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,Support,1.0,Health care,Yes,No,Change to more liberal policies,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,81.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Female,Latino women,Support,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 2,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,22304.0
277210750.0,1.60449242591858,Elizabeth Warren,Complete,Biden,,,,Call 1,10.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Support,1.0,Climate change,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,26.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,20151.0
277210746.0,1.4645311832428,Elizabeth Warren,Complete,Omit,,,,Call 1,8.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Support,1.0,Income inequality,No,Yes,Omit,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,81.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Oppose,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,22304.0
277210551.0,1.32640385627747,Other,Complete,,Not a factor at all,Not a factor,Not important,Call 1,6.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,,5.0,Omit,No,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,Moderate or Conservative,Conservative,65.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Omit,South,Female,White women,,Rural,Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,22664.0
277221880.0,1.0405980348587,Other,Complete,Bloomberg,,,,Call 3,1.0,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Oppose,2.0,Health care,No,No,Change to more conservative policies,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Somewhat liberal,Liberal,Liberal,70.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Last few days,In the last month,Just today,Enthusiastic,Version 2,No,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,22556.0
277221575.0,1.08838963508606,Other,Complete,Biden,,,,Call 3,1.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,Oppose,2.0,Income inequality,Yes,No,Change to more conservative policies,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,70.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Male,Latino men,Oppose,Suburbs,Suburbs, Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Satisfied, but not enthusiastic",Version 2,No,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,22556.0
