ID,WEIGHT,SCDPRS20,ATTEND20,ATTEND20B,BACKSIDE,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVSTEYER,FAVWARREN2,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20SC,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMENH20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,VERSION,VETVOTER,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
276953575.0,1.11706638336182,Pete Buttigieg,,,Complete,,,,Call 3,5.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Favorable,Unfavorable,Unfavorable,Unfavorable,Favorable,2.0,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,115.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs,South Carolina,White suburban women,Election day exit poll,In the last few days,Last few days,In the last month,"Dissatisfied, but not angry",Version 2,,Yes,Can beat Donald Trump,17-29,17-29,17-24,17-44,17-49,17-29,17-24,29708.0
276953576.0,0.763217628002167,Tom Steyer,Once a week or more,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 3,6.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,4.0,Health care,No,No,Change to more conservative policies,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,110.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Stever,South,Male,Black men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,29556.0
276953577.0,1.1759672164917,Joe Biden,Never,Never,Complete,The most important factor,A factor,Important,Call 3,1.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,5.0,Omit,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,12.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,Yes,,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,29926.0
276953578.0,0.531460881233215,Bernie Sanders,,,Complete,,,,Call 3,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,3.0,Climate change,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,93.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,Earlier this month,Earlier than that,In the last month,Angry,Version 2,,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29209.0
276953579.0,0.360500365495682,Bernie Sanders,,,Complete,,,,Call 3,7.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,Unfavorable,4.0,Health care,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,60.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs,South Carolina,White suburban women,Election day exit poll,Just today,Last few days,In the last month,"Satisfied, but not enthusiastic",Version 2,,No,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,29566.0
276953580.0,1.09102296829224,Tom Steyer,Occasionally,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 3,6.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,4.0,Income inequality,No,No,Change to more liberal policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,110.0,No,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Omit,South,Male,Black men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29556.0
276953581.0,0.478578627109528,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,One of several important factors,A factor,Important,Call 3,2.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,3.0,Race relations,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,97.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,29016.0
276953582.0,1.27557730674744,Bernie Sanders,Occasionally,Once a week or more or Occasionally,Complete,A minor factor,A factor,Not important,Call 3,6.0,Needs minor changes,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,3.0,Health care,No,,Change to more liberal policies,Republican,Black non-Democrat,All Republicans,Republican women,Republican,All others,Somewhat liberal,Liberal,Liberal,88.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Female,Black women,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29048.0
276953583.0,0.358410686254501,Joe Biden,,,Not complete,,,,Call 3,2.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,3.0,,No,,,,,,,,,,,,79.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,,Suburbs,Suburbs,South Carolina,White suburban men,Election day exit poll,Just today,Last few days,In the last month,,Version 2,,Yes,,45-65,30-59,50-59,45+,50+,45-59,50-64,29072.0
276953584.0,0.988364994525909,Joe Biden,,,Complete,,,,Call 3,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Omit,Omit,Omit,Unfavorable,Omit,Omit,1.0,Health care,No,,,,,,,,,Moderate,Moderate or Conservative,Moderate,107.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Omit,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Version 2,,Yes,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,29306.0
276953585.0,0.461453527212143,Elizabeth Warren,,,Complete,,,,Call 3,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,5.0,Race relations,Yes,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,15.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Female,Latino women,Support,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,Version 2,,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29445.0
276953586.0,1.12566590309143,Bernie Sanders,Once a week or more,Once a week or more or Occasionally,Complete,Not a factor at all,Not a factor,Not important,Call 3,5.0,Works well enough as is,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,2.0,Race relations,No,No,Change to more conservative policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,Moderate or Conservative,Conservative,115.0,No,Omit,White,White,State questionnaire,White,White,White,Omit,South,Male,White men,,Suburbs,Suburbs,South Carolina,White suburban men,Election day exit poll,,,,,Version 1,Yes,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,29708.0
276953587.0,0.748294293880463,Bernie Sanders,Once a week or more,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 3,6.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,4.0,Health care,No,No,Change to more conservative policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,110.0,Yes,Is a fighter,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,17-29,17-29,25-29,17-44,17-49,17-29,25-29,29556.0
276953588.0,0.315422236919403,Bernie Sanders,,,Complete,,,,Call 3,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Unfavorable,Unfavorable,4.0,Race relations,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,60.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,Earlier this month,Earlier than that,In the last month,Angry,Version 2,,Yes,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,29566.0
276953589.0,1.20511865615845,Elizabeth Warren,Once a week or more,Once a week or more or Occasionally,Complete,One of several important factors,A factor,Important,Call 3,6.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,5.0,Income inequality,No,No,Change to more liberal policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,25.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Warren,South,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29418.0
276953590.0,0.704485535621643,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,Omit,Omit,Omit,Call 3,7.0,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,4.0,Income inequality,,No,Return to Barack Obama's policies,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Somewhat liberal,Liberal,Liberal,27.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Male,Black men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,Yes,,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,29520.0
276953591.0,0.946643888950348,Bernie Sanders,,,Complete,,,,Call 3,6.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,Favorable,Omit,Favorable,Unfavorable,Favorable,3.0,Climate change,No,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,93.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Enthusiastic,Version 2,,Yes,Agrees with you on major issues,17-29,17-29,25-29,17-44,17-49,17-29,25-29,29209.0
276953592.0,1.24390578269958,Tom Steyer,,,Complete,,,,Call 3,1.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Favorable,Favorable,Favorable,Unfavorable,Favorable,Unfavorable,5.0,Climate change,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,12.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Other,Election day exit poll,In the last few days,Last few days,In the last month,"Dissatisfied, but not angry",Version 2,,No,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,29926.0
276953593.0,0.530446231365204,Tom Steyer,,,Complete,,,,Call 3,2.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Unfavorable,Favorable,Unfavorable,Unfavorable,Favorable,Unfavorable,3.0,Health care,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,97.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs,South Carolina,White suburban women,Election day exit poll,Earlier this month,Earlier than that,In the last month,"Satisfied, but not enthusiastic",Version 2,,No,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,29016.0
276953594.0,0.653519213199615,Amy Klobuchar,Never,Never,Complete,A minor factor,A factor,Not important,Call 3,4.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,1.0,Income inequality,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,107.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Klobuchar,South,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29306.0
276953595.0,0.761715888977051,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 3,6.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,4.0,Health care,No,No,Change to more liberal policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,110.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,29556.0
