ID,WEIGHT,NCDPRS20,ATTEND20,ATTEND20B,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,DEMMONEY20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEBOOK,FAVSOCIALISM,FREECOLLEGE,GEOCODE,GUNOWNER12,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,TWITTER,VERSION,VETVOTER,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277222232.0,0.637839734554291,Joe Biden,Never,Never,Complete,,Omit,Omit,Omit,Call 3,2.0,It is fair,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,2.0,,Climate change,No,,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,141.0,No,Can bring needed change,Other,Asian,State questionnaire,Asian,Non-white,Asian,Biden,South,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,27615.0
277222236.0,1.27714312076569,Bernie Sanders,Occasionally,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 3,8.0,It is unfair,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,No,,,4.0,,Climate change,No,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,62.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,,Suburbs,Suburbs, North Carolina,White suburban men,Election day exit poll,,,,,No,Version 1,No,,Omit,30-44,30-59,40-44,17-44,17-49,30-44,40-49,28376.0
277222239.0,0.681403160095215,Elizabeth Warren,Never,Never,Complete,,Not a factor at all,Not a factor,Not important,Call 3,4.0,It is unfair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,2.0,,Income inequality,Yes,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,140.0,Yes,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Sanders,South,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,,,,,No,Version 1,No,,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,27610.0
277222241.0,1.61515247821808,Joe Biden,,,Complete,Biden,,,,Call 3,3.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Favorable,Support,1.0,Yes,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,105.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Oppose,Suburbs,Suburbs, North Carolina,White suburban men,Election day exit poll,Last few days,In the last month,In the last few days,Angry,,Version 2,,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,28445.0
277222242.0,0.529500126838684,Joe Biden,,,Complete,Biden,,,,Call 3,13.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Support,4.0,No,Health care,,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,53.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,27406.0
277222244.0,1.76855111122131,Joe Biden,,,Complete,Warren,,,,Call 3,1.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Support,1.0,No,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,55.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,Rural,Small Cities/Rural, North Carolina,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,,Version 2,,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,27823.0
277222248.0,1.07687318325043,Bernie Sanders,Once a week or more,Once a week or more or Occasionally,Complete,,Omit,Omit,Omit,Call 3,13.0,It is fair,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,,,4.0,,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,30.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Male,Black men,,Suburbs,Suburbs, North Carolina,Other,Election day exit poll,,,,,No,Version 1,No,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,27028.0
277222252.0,1.07426166534424,Michael Bloomberg,Once a week or more,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 3,4.0,It is fair,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,,,2.0,,Health care,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,142.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Bloomberg,South,Male,White men,,Suburbs,Suburbs, North Carolina,White suburban men,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,27513.0
277222255.0,0.540599703788757,Bernie Sanders,Occasionally,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 3,7.0,It is unfair,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,,,1.0,,Climate change,No,,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,103.0,Yes,Omit,Other,Other,State questionnaire,Other,Non-white,Other,Sanders,South,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,28403.0
277222256.0,0.621929407119751,Joe Biden,Never,Never,Complete,,The most important factor,A factor,Important,Call 3,2.0,It is unfair,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,2.0,,Health care,No,,,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,141.0,Yes,Can unite the country,Other,Asian,State questionnaire,Asian,Non-white,Asian,Biden,South,Male,All other races,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,27615.0
277222258.0,1.10911917686462,Joe Biden,,,Not complete,,One of several important factors,A factor,Important,Call 3,7.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,1.0,,,No,,,,,,,,,,,,100.0,Yes,,White,White,State questionnaire,White,White,White,,South,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,,,,,,Version 1,,,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,28409.0
277222259.0,0.823977410793304,Joe Biden,Never,Never,Complete,,One of several important factors,A factor,Important,Call 3,3.0,It is unfair,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,,,1.0,,Climate change,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,105.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,Suburbs,Suburbs, North Carolina,White suburban women,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,28445.0
277222261.0,1.42021036148071,Michael Bloomberg,,,Complete,Bloomberg,,,,Call 3,4.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Support,2.0,No,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,140.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",,Version 2,,No,Omit,45-65,30-59,50-59,45+,50+,45-59,50-64,27610.0
277222270.0,0.763103127479553,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 3,13.0,It is fair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,4.0,,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,30.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,Suburbs,Suburbs, North Carolina,Other,Election day exit poll,,,,,No,Version 1,Yes,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,27028.0
277222271.0,1.465740442276,Joe Biden,Occasionally,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 3,1.0,It is unfair,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,,,1.0,,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,55.0,No,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Female,Black women,,Rural,Small Cities/Rural, North Carolina,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,27823.0
277222272.0,0.461081743240356,Bernie Sanders,,,Complete,Bloomberg,,,,Call 3,13.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Unfavorable,Support,4.0,No,Income inequality,No,No,Change to more conservative policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,53.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",,Version 2,,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,27406.0
277222274.0,1.07426166534424,Michael Bloomberg,Once a week or more,Once a week or more or Occasionally,Complete,,Not a factor at all,Not a factor,Not important,Call 3,4.0,It is unfair,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,2.0,,Climate change,Yes,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,142.0,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Warren,South,Female,Latino women,,Suburbs,Suburbs, North Carolina,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,27513.0
277222276.0,1.99442410469055,Elizabeth Warren,Occasionally,Once a week or more or Occasionally,Complete,,Not a factor at all,Not a factor,Not important,Call 3,11.0,It is fair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,,,5.0,,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,10.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,Warren,South,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Other,Election day exit poll,,,,,No,Version 1,Yes,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,28655.0
277222278.0,0.696391999721527,Bernie Sanders,Never,Never,Complete,,A minor factor,A factor,Not important,Call 3,2.0,It is unfair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,,,2.0,,Climate change,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,141.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Other,Election day exit poll,,,,,Yes,Version 1,No,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,27615.0
277222279.0,1.27714312076569,Bernie Sanders,Never,Never,Complete,,Not a factor at all,Not a factor,Not important,Call 3,8.0,It is unfair,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,,,4.0,,Health care,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,62.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,,Suburbs,Suburbs, North Carolina,White suburban men,Election day exit poll,,,,,No,Version 1,Yes,,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,28376.0
277222280.0,0.613334476947784,Bernie Sanders,,,Complete,Omit,,,,Call 3,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Support,1.0,Yes,Health care,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,105.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Suburbs,Suburbs, North Carolina,White suburban men,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",,Version 2,,Yes,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,28445.0
277222282.0,1.27794766426086,Joe Biden,Occasionally,Once a week or more or Occasionally,Complete,,The most important factor,A factor,Important,Call 3,13.0,It is fair,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,,,4.0,,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,30.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,Suburbs,Suburbs, North Carolina,Other,Election day exit poll,,,,,No,Version 1,No,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,27028.0
