ID,ALDPRS20,WEIGHT,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,ZIPCODE
277223571.0,Joe Biden,0.378728419542313,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,3.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,Health care,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,64.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,Oppose,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Agrees with you on major issues,36801.0
277223583.0,Joe Biden,0.384739995002747,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,Race relations,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,72.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,Oppose,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,35810.0
277223584.0,Elizabeth Warren,0.691137671470642,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 3,2.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,Climate change,No,No,Omit,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,2.0,Yes,Can unite the country,Other,Other,State questionnaire,Other,Non-white,Other,Warren,South,Female,All other races,Support,Suburbs,Suburbs,Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,No,Agrees with you on major issues,36067.0
277223585.0,Bernie Sanders,0.677403926849365,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,4.0,Climate change,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,9.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,Support,Suburbs,Suburbs,Alabama,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,36576.0
277223588.0,Uncommitted,0.221302792429924,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,6.0,,,,,,3.0,Race relations,,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,113.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Warren,South,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Omit,35401.0
277223590.0,Bernie Sanders,0.317903757095337,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,1.0,Climate change,No,Yes,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,60.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,35630.0
277223604.0,Joe Biden,0.694851756095886,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,7.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,3.0,Climate change,No,No,Change to more conservative policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,49.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,35215.0
277223605.0,Joe Biden,0.639717936515808,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 3,1.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,4.0,Health care,No,No,Return to Barack Obama's policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,83.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,Support,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,36605.0
277223606.0,Joe Biden,1.24067544937134,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,3.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,Health care,No,No,Change to more liberal policies,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Somewhat liberal,Liberal,Liberal,64.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Other,Election day exit poll,Earlier than that,In the last month,In February,Enthusiastic,Version 1,No,Agrees with you on major issues,36801.0
277223607.0,Michael Bloomberg,3.17052721977234,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,2.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,4.0,Health care,No,No,Omit,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,13.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,Support,Rural,Small Cities/Rural,Alabama,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 1,Yes,Agrees with you on major issues,36033.0
277223614.0,Elizabeth Warren,0.38505694270134,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Climate change,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,2.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Omit,South,Female,White women,Support,Suburbs,Suburbs,Alabama,White suburban women,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,36067.0
277223620.0,Bernie Sanders,0.642778992652893,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,6.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,104.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,Support,Suburbs,Suburbs,Alabama,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,35124.0
277223621.0,Bernie Sanders,0.317903757095337,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Health care,No,No,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Very liberal,Liberal,Liberal,60.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,Support,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,No,Agrees with you on major issues,35630.0
277223628.0,Joe Biden,0.384739995002747,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,Race relations,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,72.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,Support,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Agrees with you on major issues,35810.0
277223630.0,Bernie Sanders,0.554643630981445,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,3.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,Income inequality,No,Yes,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,64.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,Support,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,36801.0
277223636.0,Bernie Sanders,0.389688491821289,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,4.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,9.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Female,Black women,Support,Suburbs,Suburbs,Alabama,Other,Election day exit poll,Earlier than that,In the last month,In February,"Satisfied, but not enthusiastic",Version 1,Yes,Agrees with you on major issues,36576.0
277223638.0,Joe Biden,1.30883014202118,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,7.0,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,3.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,49.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,Support,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Omit,35215.0
277223640.0,Joe Biden,0.667328834533691,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 3,1.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,4.0,Income inequality,No,No,Return to Barack Obama's policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Male,Black men,Omit,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Can beat Donald Trump,36605.0
277223642.0,Uncommitted,0.290896952152252,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 3,2.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,Race relations,No,No,Return to Barack Obama's policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Something else,All others,Moderate,Moderate or Conservative,Moderate,2.0,Yes,Can bring needed change,Other,Other,State questionnaire,Other,Non-white,Other,Omit,South,Female,All other races,Oppose,Suburbs,Suburbs,Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,No,Agrees with you on major issues,36067.0
277223644.0,Bernie Sanders,0.615256130695343,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,5.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,1.0,Health care,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,60.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Agrees with you on major issues,35630.0
277223648.0,Joe Biden,0.982429623603821,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,6.0,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,3.0,Race relations,,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,113.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,Oppose,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,35401.0
277223659.0,Bernie Sanders,0.910184383392334,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,6.0,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,2.0,Income inequality,No,Yes,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,104.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,Support,Suburbs,Suburbs,Alabama,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,35124.0
