ID,WEIGHT,MNDPRS20,BACKSIDE,BEATTRUMPST,CALL,CDNUM,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVKLOBUCHAR,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277225226.0,1.04758548736572,Bernie Sanders,Complete,Sanders,Call 3,3.0,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,2.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,8.0,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Male,Black men,Support,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 1,Yes,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,55433.0
277225227.0,1.04758548736572,Bernie Sanders,Complete,Sanders,Call 3,3.0,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,2.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,8.0,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Male,Black men,Support,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 1,Yes,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,55433.0
277225228.0,0.718860507011414,Joe Biden,Complete,Biden,Call 3,4.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,2.0,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,156.0,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,55129.0
277225231.0,0.625880181789398,Joe Biden,Complete,Biden,Call 3,3.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,1.0,Climate change,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,62.0,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Female,White women,Oppose,Suburbs,Suburbs,Minnesota,White suburban women,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,55369.0
277225233.0,0.752902865409851,Elizabeth Warren,Complete,Warren,Call 3,3.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,1.0,Health care,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,63.0,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,Male,White men,Support,Suburbs,Suburbs,Minnesota,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,17-29,17-29,17-24,17-44,17-49,17-29,17-24,55369.0
277225234.0,0.800003945827484,Elizabeth Warren,Complete,Biden,Call 3,4.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,1.0,Omit,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,115.0,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Omit,45-65,60+,60-64,45+,50+,60+,50-64,55126.0
277225235.0,1.09824085235596,Michael Bloomberg,Complete,Bloomberg,Call 3,1.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,3.0,Health care,No,No,Change to more liberal policies,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Somewhat liberal,Liberal,Liberal,24.0,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Female,White women,Support,Rural,Small Cities/Rural,Minnesota,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,56073.0
277225236.0,0.649520814418793,Bernie Sanders,Complete,Sanders,Call 3,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,1.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,66.0,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,55418.0
277225237.0,0.575524806976318,Bernie Sanders,Complete,Sanders,Call 3,3.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,1.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,51.0,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,55431.0
277225238.0,0.663416802883148,Joe Biden,Complete,Klobuchar,Call 3,3.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,1.0,Climate change,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,84.0,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,55446.0
277225239.0,0.502776682376862,Joe Biden,Complete,Biden,Call 3,1.0,,,,,,Favorable,3.0,Income inequality,,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,143.0,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Female,Black women,Support,Rural,Small Cities/Rural,Minnesota,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Agrees with you on major issues,,,,,,,,55060.0
277225240.0,0.965905845165253,Bernie Sanders,Complete,Biden,Call 3,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,3.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,103.0,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,Female,White women,Support,Rural,Small Cities/Rural,Minnesota,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,17-29,17-29,17-24,17-44,17-49,17-29,17-24,55912.0
277225243.0,0.923346519470215,Bernie Sanders,Complete,Biden,Call 3,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,3.0,Health care,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,19.0,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Male,White men,Support,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Other,Election day exit poll,Last few days,In the last month,Just today,"Satisfied, but not enthusiastic",Version 1,Yes,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,56001.0
277225244.0,0.786338031291962,Bernie Sanders,Complete,Sanders,Call 3,5.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,1.0,Climate change,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,72.0,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,17-29,17-29,17-24,17-44,17-49,17-29,17-24,55414.0
277225245.0,0.635484933853149,Joe Biden,Complete,Biden,Call 3,2.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,2.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,42.0,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,Female,White women,Support,Suburbs,Suburbs,Minnesota,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,55337.0
277225246.0,0.720907628536224,Michael Bloomberg,Complete,Bloomberg,Call 3,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,3.0,Race relations,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,24.0,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Male,White men,Oppose,Rural,Small Cities/Rural,Minnesota,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,56073.0
277225249.0,0.78818142414093,Bernie Sanders,Complete,Biden,Call 3,4.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,1.0,Health care,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,115.0,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Last few days,In the last month,Just today,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,17-29,17-29,17-24,17-44,17-49,17-29,17-24,55126.0
277225250.0,1.12870180606842,Joe Biden,Complete,Biden,Call 3,5.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,1.0,Climate change,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,66.0,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,55418.0
277225251.0,0.625880181789398,Joe Biden,Complete,Biden,Call 3,3.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,1.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,62.0,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Female,White women,Oppose,Suburbs,Suburbs,Minnesota,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,55369.0
277225252.0,0.744808316230774,Elizabeth Warren,Complete,Warren,Call 3,3.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,1.0,Climate change,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,84.0,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,55446.0
