ID,WEIGHT,MODPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND20,ATTEND20B,BACKSIDE,BEATTRUMPJTB,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,GETAHEAD,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSDEM20B,LATINO,LGBT,MAJCRISISJTB,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20JTB,REGION,SATBIDEN20,SATBIDEN20B,SATSANDERS20,SATSANDERS20B,SATWARREN20,SATWARREN20B,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNIONHH12,VERSION,VOTENOV20,WHNCLINC,WINORISS20,ZIPCODE
277232220.0,0.889360010623932,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Occasionally,Once a week or more or Occasionally,Complete,,Call 3,5.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Holding steady financially,,,,,,,Climate change,No,,Sanders,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,51.0,No,Can unite the country,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,64106.0
277232221.0,0.633781671524048,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Occasionally,Once a week or more or Occasionally,Complete,,Call 3,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Falling behind financially,,,,,,,Health care,No,,Warren,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,98.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Warren,Midwest,Angry,"Dissastisfied, but not angry or Angry",Angry,"Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,,,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,63303.0
277232222.0,4.58758354187012,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,Call 3,1.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,1.0,Holding steady financially,,,,,,,Health care,No,,Sanders,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,139.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,63104.0
277232225.0,0.381287634372711,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week or more,Once a week or more or Occasionally,Complete,,Call 3,7.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,5.0,Holding steady financially,,,,,,,Health care,No,,Sanders,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,38.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,65803.0
277232226.0,0.438980340957642,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,Sanders,Call 3,7.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,5.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Yes,,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Somewhat liberal,Liberal,Liberal,41.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Female,White women,Non married women,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Version 2,No,Yes,Agrees with you on major issues,65807.0
277232229.0,0.648983061313629,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Sanders,Call 3,5.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,3.0,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Income inequality,No,No,,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,52.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Male,White men,Non married men,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,Yes,Version 2,Yes,No,Can beat Donald Trump,64123.0
277232230.0,0.426375448703766,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Once a week or more,Once a week or more or Occasionally,Complete,,Call 3,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Getting ahead financially,,,,,,,Income inequality,No,,Sanders,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,98.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,,,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,63303.0
277232232.0,0.720504283905029,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Occasionally,Once a week or more or Occasionally,Complete,,Call 3,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,4.0,Holding steady financially,,,,,,,Health care,Yes,,Biden,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,5.0,Yes,Is a fighter,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Warren,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Omit,Omit,Male,Latino men,,,Rural,Small Cities/Rural,Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,65233.0
277232235.0,0.369958102703094,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,Call 3,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,5.0,Holding steady financially,,,,,,,Income inequality,No,,Warren,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,38.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,65803.0
277232236.0,2.3771767616272,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,Warren,Call 3,1.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,1.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Yes,,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,139.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Female,White women,Non married women,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,In the last few days,Last few days,In the last month,Angry,No,Version 2,Yes,No,Can beat Donald Trump,63104.0
277232237.0,0.464468508958817,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,Call 3,7.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,5.0,Holding steady financially,,,,,,,Race relations,No,,Sanders,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,41.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,65807.0
277232240.0,1.36280584335327,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,Call 3,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Holding steady financially,,,,,,,Income inequality,No,,Warren,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,51.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Warren,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,64106.0
277232241.0,0.594515979290009,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week or more,Once a week or more or Occasionally,Complete,,Call 3,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Holding steady financially,,,,,,,Income inequality,No,,Sanders,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,98.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Female,White women,,,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,63303.0
277232242.0,0.613369464874268,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,Call 3,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Holding steady financially,,,,,,,Climate change,No,,Sanders,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Very liberal,Liberal,Liberal,52.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,Angry,"Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,64123.0
277232245.0,0.369958102703094,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Biden,Call 3,7.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,5.0,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,No,,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Conservative,Moderate or Conservative,Conservative,38.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Female,White women,Married women,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,Yes,Version 2,Yes,No,Can beat Donald Trump,65803.0
277232246.0,0.532347023487091,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Occasionally,Once a week or more or Occasionally,Complete,,Call 3,7.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,5.0,Holding steady financially,,,,,,,Health care,No,,Sanders,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Somewhat liberal,Liberal,Liberal,41.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,Warren,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,65807.0
277232247.0,3.78298163414001,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,Call 3,1.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,1.0,Falling behind financially,,,,,,,Income inequality,No,,Warren,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Very liberal,Liberal,Liberal,139.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,Warren,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,63104.0
277232251.0,0.670580387115479,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,Call 3,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Getting ahead financially,,,,,,,Health care,No,,Biden,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,98.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Sanders,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,,,Suburbs,Suburbs,Missouri,White suburban men,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,63303.0
