ID,WEIGHT,NHDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISS4,AGEISSA,AGEISSB,ATTEND20,ATTEND20B,BACKSIDE,BIDENLIB,BREAK12PRI,BREAKFACT,BREAKIMP,BUTTIGIEGLIB,CALL,CDNUM,DEMVOTE2016,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FREECOLLEGE,GEOCODE,GETAHEAD,GUNOWNER12,GUNPLCY20DEM,IMPEACH20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSDEM20,LATINO,LGBT,NEGATIVEDEM20,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,REGNHDEM,SANDERSLIB,SANDVOTE20162020,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMENH20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,TWITTER,UNIONHH12,VERSION,VETVOTER,VOTE2016B,VOTENOV20,WARRENLIBPRIM,WHNCLINC,WINORISS20,WOMENCAND
113843.0,0.840726494789124,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Never,Never,Complete,About right,,,,About right,Call 1,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,1.0,,,,Hurt Trump's chances,,,,,,,,No,No,,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,88.0,Yes,,White,White,State questionnaire,White,White,White,East,Registered as a Democrat,Too liberal,,Female,White women,,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,,,,Omit,,,Version 3,,,Yes,Too liberal,,,
113839.0,0.601499438285828,Amy Klobuchar,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,,,Complete,,,,,,Call 1,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Oppose,2.0,Holding steady financially,No,Yes,,,,,,,,Omit,No,,Omit,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,101.0,,,White,White,State questionnaire,White,White,White,East,,,,Female,White women,Omit,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,In the last few days,Last few days,In the last month,,,Yes,Version 2,,,,,No,Can beat Donald Trump,
113836.0,0.92241495847702,Amy Klobuchar,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,,,Complete,,,,,,Call 1,2.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Support,2.0,Holding steady financially,No,Yes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,,Bernie Sanders,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,7.0,,,White,White,State questionnaire,White,White,White,East,,,,Female,White women,Support,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,In the last few days,Last few days,In the last month,,,No,Version 2,,,,,No,Can beat Donald Trump,
113832.0,0.90832656621933,Amy Klobuchar,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Occasionally,Once a week or more or Occasionally,Complete,Not liberal enough,,,,About right,Call 1,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,1.0,,,,Hurt Trump's chances,,,,,,,,No,No,,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,111.0,Yes,,White,White,State questionnaire,White,White,White,East,Registered as Undeclared/Independent,Too liberal,,Female,White women,,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry",,,Version 3,,,Yes,Too liberal,,,
113831.0,1.5361419916153,Amy Klobuchar,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,,,,,,Complete,,,,,,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Support,3.0,Getting ahead financially,No,Yes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and non white",Income inequality,No,,Joe Biden,,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Somewhat liberal,Liberal,Liberal,159.0,,,Other,Asian,State questionnaire,Asian,Non-white,Asian,East,,,,Male,All other races,Support,Rural,Small Cities/Rural,New Hampshire,Other,Election day exit poll,Just today,Last few days,In the last month,,,No,Version 2,,,,,No,Can beat Donald Trump,
113829.0,1.48885750770569,Pete Buttigieg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Once a week or more,Once a week or more or Occasionally,Complete,About right,,,,About right,Call 1,1.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,4.0,,,,Made no difference,,,,,,,,No,No,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,137.0,Yes,,White,White,State questionnaire,White,White,White,East,Registered as a Democrat,Too liberal,,Male,White men,,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,,,,Angry,,,Version 3,,,Yes,Too liberal,,,
113828.0,0.61639392375946,Amy Klobuchar,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,,,Not complete,,,,,,Call 1,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,2.0,,,,,,,,,,,,No,,,Return to Barack Obama's policies,45+,65+,,,,,,,,,,101.0,Yes,,White,White,State questionnaire,White,White,White,East,,,,Female,White women,,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,,,,,,,Version 3,,,,,,,
113827.0,1.06515622138977,Amy Klobuchar,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Never,Never,Complete,Not liberal enough,,,,About right,Call 1,2.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,4.0,,,,Helped Trump's chances,,,,,,,,No,Yes,,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,245.0,Yes,,White,White,State questionnaire,White,White,White,East,Registered as Undeclared/Independent,Too liberal,,Male,White men,,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,,,,Angry,,,Version 3,,,Yes,Too liberal,,,
113826.0,0.692436575889587,Amy Klobuchar,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Never,Never,Complete,Not liberal enough,,,,About right,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,2.0,,,,Hurt Trump's chances,,,,,,,,No,No,,Change to more liberal policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,7.0,Yes,,White,White,State questionnaire,White,White,White,East,Registered as Undeclared/Independent,Too liberal,,Male,White men,,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,,,,Angry,,,Version 3,,,Yes,Too liberal,,,
113825.0,0.90832656621933,Amy Klobuchar,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,One of several important factors,An important factor,A factor,,,Complete,,One of several important factors,A factor,Important,,Call 1,1.0,Hillary Clinton,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,1.0,,,,,,,,,,,Omit,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,73.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Registered as a Democrat,,Supported Clinton in 2016,Female,White women,,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,,,,,Omit,,Version 1,No,Hillary Clinton,,,,,Harder to beat Trump
113824.0,0.601499438285828,Amy Klobuchar,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,Complete,,,,,,Call 1,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Support,2.0,Getting ahead financially,Yes,Yes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",Health care,No,,Joe Biden,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,101.0,,,White,White,State questionnaire,White,White,White,East,,,,Female,White women,Oppose,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,In the last few days,Last few days,In the last month,,,No,Version 2,,,,,No,Can beat Donald Trump,
113822.0,1.08160305023193,Amy Klobuchar,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Occasionally,Once a week or more or Occasionally,Complete,Omit,,,,Omit,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,2.0,,,,Helped Trump's chances,,,,,,,,Yes,No,,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,7.0,Yes,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Registered as a Democrat,Too liberal,,Male,Latino men,,Suburbs,Suburbs,New Hampshire,Other,Election day exit poll,,,,Angry,,,Version 3,,,Yes,Too liberal,,,
113821.0,0.737234234809875,Tulsi Gabbard,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,Complete,,,,,,Call 1,2.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Oppose,4.0,Holding steady financially,No,No,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,No,,Elizabeth Warren,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,127.0,,,White,White,State questionnaire,White,White,White,East,,,,Female,White women,Oppose,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,In January,Earlier than that,Earlier than that,,,No,Version 2,,,,,No,Agrees with you on major issues,
113819.0,0.90832656621933,Amy Klobuchar,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Never,Never,Complete,Not liberal enough,,,,About right,Call 1,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,1.0,,,,Made no difference,,,,,,,,No,No,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,111.0,Yes,,White,White,State questionnaire,White,White,White,East,Registered as a Democrat,Too liberal,,Female,White women,,Suburbs,Suburbs,New Hampshire,White suburban women,Election day exit poll,,,,Angry,,,Version 3,,,Yes,About right,,,
113818.0,0.930588185787201,Pete Buttigieg,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Never,Never,Complete,About right,,,,About right,Call 1,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,1.0,,,,Hurt Trump's chances,,,,,,,,No,No,,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,88.0,Yes,,White,White,State questionnaire,White,White,White,East,Registered as a Democrat,Too liberal,,Male,White men,,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,,,,Angry,,,Version 3,,,Yes,Too liberal,,,
113814.0,0.692436575889587,Amy Klobuchar,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,One of several important factors,An important factor,A factor,,,Complete,,Omit,Omit,Omit,,Call 1,1.0,Neither of these candidates,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,2.0,,,,,,,,,,,Foreign policy,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,101.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,East,Registered as Undeclared/Independent,,Supported neither of them in 2016,Male,White men,,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,,,,,No,,Version 1,No,Donald Trump,,,,,Harder to beat Trump
113813.0,1.01422584056854,Amy Klobuchar,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,,,Not complete,,One of several important factors,A factor,Important,,Call 1,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,4.0,,,,,,,,,,,,Yes,,,,18-44,18-64,,,,,,,,,,245.0,Yes,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,,,,Female,Latino women,,Suburbs,Suburbs,New Hampshire,Other,Election day exit poll,,,,,,,Version 1,,,,,,,
113811.0,1.48220920562744,Elizabeth Warren,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Occasionally,Once a week or more or Occasionally,Complete,About right,,,,About right,Call 1,2.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,3.0,,,,Made no difference,,,,,,,,No,No,,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,159.0,Yes,,White,White,State questionnaire,White,White,White,East,Registered as a Democrat,About right,,Male,White men,,Rural,Small Cities/Rural,New Hampshire,Other,Election day exit poll,,,,"Dissatisfied, but not angry",,,Version 3,,,Yes,About right,,,
113810.0,0.692436575889587,Amy Klobuchar,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,,,Complete,,,,,,Call 1,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Oppose,2.0,Holding steady financially,Yes,Yes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",Climate change,No,,Bernie Sanders,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,7.0,,,White,White,State questionnaire,White,White,White,East,,,,Male,White men,Oppose,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,In the last few days,Last few days,In the last month,,,No,Version 2,,,,,No,Can beat Donald Trump,
113809.0,0.520012855529785,Tulsi Gabbard,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Never,Never,Complete,Too liberal,,,,Too liberal,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,2.0,,,,Made no difference,,,,,,,,No,No,,Change to more conservative policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,Moderate or Conservative,Moderate,188.0,No,,White,White,State questionnaire,White,White,White,East,Registered as Undeclared/Independent,Too liberal,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Other,Election day exit poll,,,,"Dissatisfied, but not angry",,,Version 3,,,No,Too liberal,,,
113806.0,1.01117157936096,Amy Klobuchar,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,Complete,,,,,,Call 1,1.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Omit,2.0,Holding steady financially,Yes,Yes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,No,,Elizabeth Warren,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,101.0,,,White,White,State questionnaire,White,White,White,East,,,,Male,White men,Support,Suburbs,Suburbs,New Hampshire,White suburban men,Election day exit poll,Earlier this month,Earlier than that,In the last month,,,Yes,Version 2,,,,,No,Can beat Donald Trump,
