ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SEN,GOV,HOU,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAH,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,RELIGN10,STIMULUS,TEAPARTY,TEAREASH,TRACK,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,AFGHANWAR2,ATTENDWKLY,BREAK10,CELLPHONE,CONGRESS4,ECONBLAME,FTVOTER,GAY,LANDPHONE,LIFE,NEC,OBAMAPOL,QRACEAK,QRACEHI,SAMESEXM,TAXCUTS10,BREAK10A,BREAK10B,CELLULAR,CONGRESS,NEC2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
898865.0,California,68.0,Call 2,Complete,Election day exit poll,0.561953604221344,The Democratic candidate,The Democratic candidate,The Republican candidate,Male,White,18-24,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Neutral,,Generally going in the right direction,,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,Neutral,,,Non-Tea Party supporters and Republicans,Approve,,,,Somewhat approve,Barack Obama,,,,,,Help the country,,,Yes,,,,,Approve,,National questionnaire,English,Suburbs,Suburbs,45.0,5.0,West,Version 3,Suburb,80s Suburbs,Urban Perimeter,Upscale
898892.0,California,26.0,Call 2,Complete,Election day exit poll,1.12658584117889,The Republican candidate,The Republican candidate,The Republican candidate,Male,White,65 or over,Republican,Moderate,,High school graduate,No,,,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,The economy,,,,,,,,The Tea Party movement was not a factor,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,The economy,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,,,,,No,,,,Not so good,,,,,Continue them for all,,,,,Not so good/Poor,National questionnaire,English,Suburbs,Suburbs,30.0,4.0,West,Version 2,Suburb,60s Suburbs,Urban Perimeter,Very upscale
898902.0,California,68.0,Call 2,Complete,Election day exit poll,0.684264242649078,The Republican candidate,The Republican candidate,,Female,White,50-59,Independent,Liberal,,High school graduate,No,,,,,,,,,Expand it,,,,,Cutting taxes,,Hurt the economy,Strongly oppose,,Seriously off on the wrong track,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Oppose,,,Non-Tea Party supporters and Independents/Something else,Disapprove,,,,Strongly disapprove,George W. Bush,,,,,,Help the country,,,Yes,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,45.0,5.0,West,Version 3,Suburb,80s Suburbs,Urban Perimeter,Upscale
898923.0,Kentucky,64.0,Call 3,Complete,Election day exit poll,1.08675074577332,The Democratic candidate,,The Democratic candidate,Male,White,50-59,Democrat,Moderate,,High school graduate,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Made no difference,Neutral,,Generally going in the right direction,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,Neutral,,,Non-Tea Party supporters and Democrats,Disapprove,,,,Somewhat disapprove,Omit,,,,,,Help the country,,,Yes,,,,,Disapprove,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,South,Version 3,High Density Urban,Urban,Urban Core,Very downscale
898957.0,California,68.0,Call 2,Complete,Election day exit poll,1.09693872928619,The Republican candidate,The Republican candidate,The Republican candidate,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Disapprove,,,,Strongly disapprove,Wall Street bankers,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,45.0,5.0,West,Version 3,Suburb,80s Suburbs,Urban Perimeter,Upscale
899059.0,California,33.0,Call 2,Complete,Election day exit poll,1.26182627677917,The Republican candidate,The Republican candidate,The Republican candidate,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Strongly disapprove,,,,Strongly support,,,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,,,The single most important factor,,,,,,,,,,,,,,An important factor,A factor,,,,National questionnaire,English,Suburbs,Suburbs,46.0,4.0,West,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
899062.0,California,60.0,Call 2,Complete,Election day exit poll,0.858723521232605,The Republican candidate,The Republican candidate,The Republican candidate,Male,White,50-59,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,Omit,,,,,Omit,,Helped the economy,Neutral,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,Neutral,,,Non-Tea Party supporters and Republicans,Approve,,,,Strongly disapprove,Wall Street bankers,,,,,,Hurt the country,,,Yes,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,46.0,5.0,West,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
899165.0,California,8.0,Call 2,Complete,Election day exit poll,0.569446384906769,The Republican candidate,The Republican candidate,The Republican candidate,Male,White,18-24,Republican,Conservative,,High school graduate,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Wall Street bankers,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,20.0,2.0,West,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
899195.0,Indiana,8.0,Call 3,Complete,Election day exit poll,0.846787691116333,The Republican candidate,,The Republican candidate,Male,White,50-59,Republican,Conservative,,High school graduate,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Wall Street bankers,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,Suburbs,Suburbs,4.0,4.0,Midwest,Version 3,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
899204.0,California,46.0,Call 2,Complete,Election day exit poll,0.797386050224304,The Republican candidate,The Republican candidate,The Republican candidate,Male,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Made no difference,Somewhat support,,Seriously off on the wrong track,,Other,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Support,,,Tea Party supporters,Disapprove,,,,Strongly disapprove,Wall Street bankers,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 3,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
899206.0,Indiana,69.0,Call 3,Complete,Election day exit poll,0.747635722160339,The Democratic candidate,,The Democratic candidate,Female,White,65 or over,Democrat,Conservative,,No high school diploma,No,Yes,No,Favorable,Unfavorable,,,,,,,No,,,,Protestant,,,,,No,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,White Born-again/Evangelical Christians,,,Yes,,Yes,,,,Yes,Yes,Better than life today,,,,,,,,,Both regular land-line and cell phone service,,,National questionnaire,,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 4,High Density Urban,Urban,Urban Core,Downscale
899236.0,California,1.0,Call 2,Complete,Election day exit poll,0.561217367649078,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,White,18-24,Independent,Liberal,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Made no difference,Somewhat oppose,,Seriously off on the wrong track,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Oppose,,,Non-Tea Party supporters and Independents/Something else,Disapprove,,,,Strongly disapprove,Omit,,,,,,Help the country,,,Yes,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,13.0,3.0,West,Version 3,High Density Urban,60s Suburbs,Urban Perimeter,Upscale
899245.0,California,60.0,Call 2,Complete,Election day exit poll,0.695515751838684,Did not vote for U.S. House,The Democratic candidate,Did not vote for U.S. House,Male,White,40-44,Democrat,Moderate,,Some college/assoc. degree,No,No,Yes,Favorable,Favorable,,,,,,,No,,,,Catholic,,,,,Yes,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Catholic,Catholic,,,All others,,,No,,Yes,,,,No,Yes,About the same,,,,,,,,,Both regular land-line and cell phone service,,,National questionnaire,English,Suburbs,Suburbs,46.0,5.0,West,Version 4,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
899383.0,California,115.0,Call 2,Complete,Election day exit poll,0.429335355758667,The Democratic candidate,The Democratic candidate,The Democratic candidate,Male,White,18-24,Democrat,Liberal,,High school graduate,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Made no difference,Strongly oppose,,Generally going in the right direction,,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,Oppose,,,Non-Tea Party supporters and Democrats,Approve,,,,Somewhat disapprove,George W. Bush,,,,,,Help the country,,,Yes,,,,,Disapprove,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",23.0,1.0,West,Version 3,Suburb,Urban,Urban Core,Upscale
899396.0,California,1.0,Call 2,Complete,Election day exit poll,0.97283661365509,The Republican candidate,The Republican candidate,The Republican candidate,Female,White,45-49,Republican,Conservative,,High school graduate,No,,,,,,,,,Repeal it,,,,,Spending to create jobs,,Hurt the economy,Somewhat support,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,13.0,3.0,West,Version 3,High Density Urban,60s Suburbs,Urban Perimeter,Upscale
899435.0,California,115.0,Call 2,Complete,Election day exit poll,1.27865052223206,The Republican candidate,The Republican candidate,The Republican candidate,Female,White,65 or over,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Made no difference,Strongly support,,Seriously off on the wrong track,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,Support,,,Tea Party supporters,Omit,,,,Strongly disapprove,Wall Street bankers,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",23.0,1.0,West,Version 3,Suburb,Urban,Urban Core,Upscale
899442.0,California,8.0,Call 2,Complete,Election day exit poll,1.27865052223206,The Republican candidate,The Republican candidate,The Republican candidate,Female,White,65 or over,Democrat,Conservative,,High school graduate,No,,,,,,,,,Leave it as is,,,,,Cutting taxes,,Made no difference,Somewhat support,,Seriously off on the wrong track,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,Support,,,Tea Party supporters,Disapprove,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,20.0,2.0,West,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
899457.0,California,45.0,Call 2,Complete,Election day exit poll,0.7118079662323,The Democratic candidate,The Democratic candidate,The Republican candidate,Male,White,18-24,Democrat,Liberal,,High school graduate,No,,,,,,,,,Expand it,,,,,Cutting taxes,,Hurt the economy,Neutral,,Seriously off on the wrong track,,McCain,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,Neutral,,,Non-Tea Party supporters and Democrats,Approve,,,,Somewhat disapprove,George W. Bush,,,,,,Help the country,,,Yes,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,34.0,4.0,West,Version 3,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
899517.0,California,46.0,Call 2,Complete,Election day exit poll,0.917245924472809,The Republican candidate,The Republican candidate,The Republican candidate,Female,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Cutting taxes,,Hurt the economy,Somewhat support,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Omit,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 3,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
899531.0,California,63.0,Call 2,Complete,Election day exit poll,0.441097974777222,The Democratic candidate,The Democratic candidate,The Democratic candidate,Male,White,18-24,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Helped the economy,Somewhat oppose,,Generally going in the right direction,,Obama,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,Oppose,,,Non-Tea Party supporters and Democrats,Approve,,,,Somewhat approve,Wall Street bankers,,,,,,Help the country,,,Yes,,,,,Approve,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",48.0,5.0,West,Version 3,Suburb,Urban,Urban Core,Downscale
