ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BREAK09AVA,BREAK09BVA,BREAK09VA,BRNAGAIN,CALL,CDNUM,DEEDSAMEND,DEEDSLIB,EDUC,EDUCCOLL,EDUCHS,EDUCWHITE,FOROBAMAG,GEOCODE,GOVTDO,INC100K,INC50K,INCOME09,INCOME3,INCWHITE,ISSUE09VA,LATINO,MCDONLLIB,MCDONLTHESIS,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,QRACEAI,QTYPE,RACE,RACEBRN,REGION,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHAREDEEDS,SHAREMCDONL,SHRVALVA,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME09,TIME3D09,TIME4,TIMEWK09,UNFRDEEDS,UNFRMCDONL,UNFRVA09,VAATG09,VAGOV09,VALGV09,VERSION,VOTE2008,WHNCLINC,WHTEVANG,WORK,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
4552416.0,45-65,30-59,45+,45-59,50-64,50-59,,All others,All others,A few times a year,Occasionally,Complete,An important factor,A factor,One of several important factors,No,Call 1,11.0,Had no effect on your vote,About right,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Barack Obama was not a factor,1.0,Government is doing too many things better left to businesses and individuals,100k or more,50k or more,"$200,000 or more",100 thousand or more,"Over $50,000 and non white",Economy/Jobs,No,About right,Had no effect on your vote,Worried,Somewhat worried,Approve,Somewhat approve,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,Non-White Democrats,Moderate,38.0,Asian,State questionnaire,Asian,All others,South,Male,Non-black male,All other races,Non-white male,Non-white,Deeds does,McDonnell does,Both of them,Suburbs,Suburbs, Virginia,Election day exit poll,In the last three days,Today or in the last three days,Today or in the last three days,In the last week,Deeds did not,McDonnell did not,Neither did,,Robert McDonnell,Jody Wagner,Version 1,John McCain,No,All others,Yes,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22182.0,1.00852298736572
4554712.0,65+,60+,45+,60+,65+,65-74,Black 60+,Black 60+,Black 65+,More than once a week,Weekly,Complete,An important factor,A factor,One of several important factors,Yes,Call 2,1.0,More likely to vote for him,About right,College graduate,College graduate,More than High school graduate,Non white college degree,To express support for Barack Obama,5.0,Government should do more to solve problems,Less than 100k,50k or more,"$75,000-$99,999",50 to 100 thousand,"Over $50,000 and non white",Taxes,,Too liberal,Less likely to vote for him,Worried,Somewhat worried,Approve,Strongly approve,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,100.0,Black,State questionnaire,Black,All others,South,Male,Black male,Black men,Non-white male,Non-white,Deeds does,McDonnell does not,Only Deeds,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Earlier in October,Earlier than that,In October,Earlier than that,Deeds did,McDonnell did,Both did,Stephen Shannon,Robert McDonnell,Jody Wagner,Version 1,Barack Obama,No,All others,Yes,Suburb,Urban,Urban Core,Upscale,23606.0,0.731617867946625
4554317.0,45-65,30-59,45+,45-59,50-64,50-59,,Latino 45-59,Latino 45-64,,,Complete,,,,No,Call 2,10.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Barack Obama was not a factor,2.0,,Less than 100k,50k or more,"$75,000-$99,999",50 to 100 thousand,"Over $50,000 and non white",Economy/Jobs,Yes,,,Worried,Somewhat worried,Approve,Strongly approve,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Non-White Democrats,Moderate,66.0,,State questionnaire,Hispanic/Latino,All others,South,Female,Non-black female,Latino women,Non-white female,Non-white,,,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,Deeds did not,McDonnell did not,Neither did,Stephen Shannon,Robert McDonnell,Jody Wagner,Version 2,Barack Obama,No,All others,Yes,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20176.0,0.941831946372986
4554313.0,18-29,18-29,18-44,18-29,25-29,25-29,,Latino 18-29,Latino 18-29,,,Complete,,,,Yes,Call 2,3.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,To express support for Barack Obama,5.0,,Less than 100k,Less than 50k,"$30,000-$49,999",Less than 50 thousand,"Under $50,000 and non white",Healthcare,Yes,,,Worried,Somewhat worried,Approve,Strongly approve,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,107.0,Black,State questionnaire,Hispanic/Latino,All others,South,Female,Non-black female,Latino women,Non-white female,Non-white,,,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,Deeds did,McDonnell did,Both did,Stephen Shannon,Robert McDonnell,Jody Wagner,Version 2,Barack Obama,No,All others,No,High Density Urban,Urban,Urban Core,Downscale,23508.0,0.587915480136871
4551836.0,30-44,30-59,18-44,30-44,30-39,30-39,,Latino 30-44,Latino 30-44,,,Complete,,,,No,Call 1,8.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,Barack Obama was not a factor,1.0,,Less than 100k,50k or more,"$50,000-$74,999",50 to 100 thousand,"Over $50,000 and non white",Economy/Jobs,Yes,,,Worried,Somewhat worried,Approve,Somewhat approve,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,4.0,White,State questionnaire,Hispanic/Latino,All others,South,Female,Non-black female,Latino women,Non-white female,Non-white,,,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,Deeds did,McDonnell did not,Only Deeds did,Stephen Shannon,Robert McDonnell,Jody Wagner,Version 2,Barack Obama,No,All others,Yes,Extremely High Density Urban,Urban,Urban Core,Upscale,22204.0,1.22905814647675
4556321.0,65+,60+,45+,60+,65+,65-74,Black 60+,Black 60+,Black 65+,Once a week,Weekly,Complete,An important factor,A factor,One of several important factors,Yes,Call 3,3.0,Had no effect on your vote,Too liberal,Some college or associate degree,No college degree,More than High school graduate,Non white no college degree,To express support for Barack Obama,5.0,Government should do more to solve problems,Less than 100k,Less than 50k,"$15,000-$29,999",Less than 50 thousand,"Under $50,000 and non white",Transportation,No,About right,Had no effect on your vote,Worried,Somewhat worried,Approve,Strongly approve,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,96.0,Black,State questionnaire,Black,All others,South,Female,Black female,Black women,Non-white female,Non-white,Deeds does,McDonnell does,Both of them,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Sometime in September,Earlier than that,In September,Earlier than that,Deeds did,McDonnell did,Both did,Stephen Shannon,Robert McDonnell,Jody Wagner,Version 1,Barack Obama,No,All others,No,Suburb,Urban,Urban Core,Downscale,23661.0,0.582932531833649
4554696.0,65+,60+,45+,60+,65+,65-74,Black 60+,Black 60+,Black 65+,More than once a week,Weekly,Complete,An important factor,A factor,One of several important factors,Yes,Call 2,1.0,More likely to vote for him,Too liberal,Did not complete high school,No college degree,High school graduate or less,Non white no college degree,To express support for Barack Obama,5.0,Government is doing too many things better left to businesses and individuals,,,,,,Taxes,No,Too conservative,Had no effect on your vote,Worried,Very worried,Approve,Strongly approve,65+,Independent/Something else,Black non-Democrat,Black Independent,Something else,Non-White Democrats,Conservative,100.0,Black,State questionnaire,Black,All others,South,Male,Black male,Black men,Non-white male,Non-white,Deeds does not,McDonnell does,Only McDonnell,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Just today,Today or in the last three days,Today or in the last three days,In the last week,Deeds did not,McDonnell did not,Neither did,Ken Cuccinelli,Robert McDonnell,Jody Wagner,Version 1,Barack Obama,,All others,No,Suburb,Urban,Urban Core,Upscale,23606.0,0.806637644767761
4552728.0,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,More than once a week,Weekly,Complete,Not a factor,A factor,A minor factor,Yes,Call 1,2.0,Had no effect on your vote,Omit,Some college or associate degree,No college degree,More than High school graduate,Non white no college degree,Barack Obama was not a factor,5.0,Government should do more to solve problems,100k or more,50k or more,"$100,000-$149,999",100 thousand or more,"Over $50,000 and non white",Economy/Jobs,No,About right,Had no effect on your vote,Not worried,Not too worried,Approve,Strongly approve,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,118.0,Black,State questionnaire,Black,All others,South,Female,Black female,Black women,Non-white female,Non-white,Deeds does,McDonnell does,Both of them,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Sometime in September,Earlier than that,In September,Earlier than that,Deeds did,McDonnell did,Both did,Ken Cuccinelli,Robert McDonnell,Jody Wagner,Version 1,Barack Obama,No,All others,Yes,Suburb,Urban,Urban Core,Upscale,23455.0,0.653417885303497
4552519.0,30-44,30-59,18-44,30-44,40-49,40-44,,Latino 30-44,Latino 30-44,A few times a month,Occasionally,Complete,An important factor,A factor,One of several important factors,No,Call 1,7.0,Omit,Omit,Some college or associate degree,No college degree,More than High school graduate,Non white no college degree,Omit,4.0,Government is doing too many things better left to businesses and individuals,Less than 100k,50k or more,"$50,000-$74,999",50 to 100 thousand,"Over $50,000 and non white",Omit,Yes,Omit,Omit,Not worried,Not too worried,Approve,Somewhat approve,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Non-White Democrats,Moderate,14.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,All others,South,Male,Non-black male,Latino men,Non-white male,Non-white,Omit,Omit,Omit,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Earlier in October,Earlier than that,In October,Earlier than that,Omit,Omit,Omit,Ken Cuccinelli,Robert McDonnell,Jody Wagner,Version 1,Barack Obama,No,All others,Yes,Suburb,Urban,Urban Core,Downscale,23234.0,1.16837179660797
4552028.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,,,,Yes,Call 1,3.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Barack Obama was not a factor,5.0,,100k or more,50k or more,"$100,000-$149,999",100 thousand or more,"Over $50,000 and non white",Economy/Jobs,No,,,Not worried,Not too worried,Approve,Somewhat approve,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,107.0,Black,State questionnaire,Black,All others,South,Female,Black female,Black women,Non-white female,Non-white,,,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,Deeds did,McDonnell did,Both did,Ken Cuccinelli,Robert McDonnell,Jody Wagner,Version 2,Barack Obama,No,All others,Yes,High Density Urban,Urban,Urban Core,Downscale,23508.0,0.648200035095215
4556732.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,A few times a month,Occasionally,Complete,Not a factor,A factor,A minor factor,Yes,Call 3,7.0,Had no effect on your vote,Too conservative,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Barack Obama was not a factor,4.0,Government should do more to solve problems,Less than 100k,50k or more,"$75,000-$99,999",50 to 100 thousand,"Over $50,000 and non white",Taxes,No,About right,Had no effect on your vote,Worried,Very worried,Approve,Strongly approve,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Non-White Democrats,Moderate,56.0,Black,State questionnaire,Black,All others,South,Male,Black male,Black men,Non-white male,Non-white,Deeds does not,McDonnell does,Only McDonnell,Suburbs,Suburbs, Virginia,Election day exit poll,Earlier in October,Earlier than that,In October,Earlier than that,Deeds did,McDonnell did not,Only Deeds did,Ken Cuccinelli,Robert McDonnell,Jody Wagner,Version 1,John McCain,No,All others,Yes,Suburb,60s Suburbs,Urban Perimeter,Downscale,23228.0,1.29719698429108
4556672.0,18-29,18-29,18-44,18-29,25-29,25-29,,All others,All others,,,Complete,,,,No,Call 3,3.0,,,Some college or associate degree,No college degree,More than High school graduate,Non white no college degree,Barack Obama was not a factor,5.0,,Less than 100k,Less than 50k,"$15,000-$29,999",Less than 50 thousand,"Under $50,000 and non white",Healthcare,No,,,Not worried,Not too worried,Approve,Strongly approve,18-64,Independent/Something else,Non-black non-Democrat,All Other,Something else,Non-White Democrats,Conservative,107.0,Other,State questionnaire,Other,All others,South,Male,Non-black male,All other races,Non-white male,Non-white,,,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,Deeds did not,McDonnell did not,Neither did,Ken Cuccinelli,Robert McDonnell,Jody Wagner,Version 2,Did not vote,No,All others,Yes,High Density Urban,Urban,Urban Core,Downscale,23508.0,0.60257625579834
4556812.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,,,,No,Call 3,11.0,,,Some college or associate degree,No college degree,More than High school graduate,Non white no college degree,Barack Obama was not a factor,1.0,,100k or more,50k or more,"$200,000 or more",100 thousand or more,"Over $50,000 and non white",Transportation,No,,,Worried,Very worried,Disapprove,Strongly disapprove,18-64,Republican,Black non-Democrat,All Republicans,Republican,Non-White Democrats,Moderate,26.0,Black,State questionnaire,Black,All others,South,Male,Black male,Black men,Non-white male,Non-white,,,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,Deeds did not,McDonnell did,Only McDonnell did,Ken Cuccinelli,,Bill Bolling,Version 2,John McCain,No,All others,Yes,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22151.0,0.66844916343689
4552162.0,18-29,18-29,18-44,18-29,25-29,25-29,,All others,All others,Never,Never,Complete,Not a factor,A factor,A minor factor,No,Call 1,7.0,Had no effect on your vote,Too liberal,High school graduate,No college degree,High school graduate or less,Non white no college degree,Barack Obama was not a factor,4.0,Government should do more to solve problems,Less than 100k,Less than 50k,"$15,000-$29,999",Less than 50 thousand,"Under $50,000 and non white",Taxes,No,Too conservative,Less likely to vote for him,Not worried,Not at all worried,Approve,Somewhat approve,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,Non-White Democrats,Moderate,14.0,American Indian,State questionnaire,Other,All others,South,Male,Non-black male,All other races,Non-white male,Non-white,Omit,Omit,Omit,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Just today,Today or in the last three days,Today or in the last three days,In the last week,Omit,Omit,Omit,Stephen Shannon,Did not vote,Bill Bolling,Version 1,Did not vote,No,All others,Yes,Suburb,Urban,Urban Core,Downscale,23234.0,0.696142554283142
4554562.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,Complete,Not a factor,Not a factor,Not a factor at all,Yes,Call 2,3.0,Had no effect on your vote,About right,Some college or associate degree,No college degree,More than High school graduate,Non white no college degree,Barack Obama was not a factor,5.0,Government should do more to solve problems,100k or more,50k or more,"$200,000 or more",100 thousand or more,"Over $50,000 and non white",Transportation,No,About right,Had no effect on your vote,Not worried,Not too worried,Approve,Strongly approve,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,96.0,Black,State questionnaire,Black,All others,South,Female,Black female,Black women,Non-white female,Non-white,Deeds does,McDonnell does,Both of them,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Before that,Earlier than that,Before that,Earlier than that,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Bill Bolling,Version 1,Barack Obama,No,All others,Yes,Suburb,Urban,Urban Core,Downscale,23661.0,1.1769392490387
4556663.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,,,,Yes,Call 3,3.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Barack Obama was not a factor,5.0,,Less than 100k,50k or more,"$75,000-$99,999",50 to 100 thousand,"Over $50,000 and non white",Omit,No,,,Worried,Very worried,Omit,Omit,18-64,Republican,Black non-Democrat,All Republicans,Republican,Non-White Democrats,Conservative,107.0,Black,State questionnaire,Black,All others,South,Male,Black male,Black men,Non-white male,Non-white,,,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,Omit,Omit,Omit,Stephen Shannon,R. Creigh Deeds,Bill Bolling,Version 2,John McCain,No,All others,Yes,High Density Urban,Urban,Urban Core,Downscale,23508.0,1.25556445121765
