STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRID,GORE,BRADLEY,BCPERSON,REGDEMME,REL5,WEIGHT
20.0,60.0,19.0,THIRD CALL,50-59,WHITE,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$15,000-$29,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.797
20.0,60.0,20.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,TODAY,HEALTH CARE,STANDS UP FOR BELIEFS,DISAPPROVE,OMITS,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,WORSE,YES,INDEPENDENT,HIGH SCHOOL GRADUATE,PROTESTANT,YES,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.838
20.0,60.0,21.0,THIRD CALL,40-44,WHITE,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,NOT TYPICAL POLITICAN,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,YES,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,BUSH,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.797
20.0,60.0,22.0,THIRD CALL,50-59,WHITE,MALE,GORE,WITHIN LAST 3 DAYS,HEALTH CARE,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,NEITHER,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.797
20.0,60.0,23.0,THIRD CALL,50-59,WHITE,MALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.797
20.0,60.0,24.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.776
20.0,60.0,25.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,STANDS UP FOR BELIEFS,DISAPPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,WORSE,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,30-44,40-49,DEMOCRAT,40-49,40-49,FAVORABLE,UNFAVORABLE,BUSH,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.838
20.0,60.0,26.0,THIRD CALL,45-49,WHITE,MALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,WORSE,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,YES,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.797
20.0,60.0,27.0,THIRD CALL,60-64,WHITE,MALE,BRADLEY,THIS YEAR,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,NONE,NO,"$30,000-$49,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NONE,0.8190000000000001
20.0,60.0,28.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,TODAY,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,OMITS,LEGAL IN ALL CASES,SAME,NO,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,NO,,NO,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,60+,60+,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.93
20.0,61.0,1.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NEITHER,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,OMITS,DEMOCRAT,CATHOLIC,0.531
20.0,61.0,2.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,NEITHER,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.48
20.0,61.0,3.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,BEFORE THAT,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.48
20.0,61.0,4.0,FIRST CALL,50-59,WHITE,MALE,UNCOMITTED,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,OMITS,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,YES,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.306
20.0,61.0,5.0,SECOND CALL,50-59,WHITE,MALE,GORE,WITHIN LAST WEEK,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.457
20.0,61.0,6.0,SECOND CALL,65-74,,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"$15,000-$29,000",OMITS,MODERATE,MODERATE,65+,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,OMITS,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.531
20.0,61.0,7.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN ALL CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.48
20.0,61.0,8.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,TODAY,EDUCATION,HAS THE RIGHT EXPERIENCE,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,NOT COMPLETE,2,60+,60+,,50-64,50-64,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,DEMOCRAT,,0.531
20.0,61.0,9.0,THIRD CALL,30-39,WHITE,MALE,GORE,THIS YEAR,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,NEITHER,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.457
20.0,61.0,10.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,OMITS,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.48
20.0,61.0,11.0,THIRD CALL,65-74,WHITE,FEMALE,UNCOMITTED,BEFORE THAT,SOCIAL SECURITY/MEDICARE,OMITS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,18-74,NEITHER,OMITS,OMITS,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,OMITS,OMITS,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.356
20.0,61.0,12.0,THIRD CALL,75+,WHITE,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,YES,"$15,000-$29,000",YES,SOMEWHAT LIBERAL,LIBERAL,65+,75+,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,75+,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,OMITS,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.531
20.0,61.0,13.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,,PROTESTANT,NO,"UNDER $15,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,2,60+,60+,DEMOCRAT,50-64,50-64,OMITS,OMITS,GORE,GORE,YES,FAVORABLE,OMITS,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.531
20.0,61.0,14.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,HAS NEW IDEAS,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.445
20.0,61.0,15.0,THIRD CALL,65-74,WHITE,MALE,BRADLEY,BEFORE THAT,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$30,000-$49,000",YES,MODERATE,MODERATE,65+,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.46900000000000003
20.0,61.0,16.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,EDUCATION,HAS NEW IDEAS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,WORSE,YES,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,OMITS,"UNDER $15,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.445
20.0,61.0,17.0,THIRD CALL,75+,WHITE,MALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,75+,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.506
20.0,61.0,18.0,THIRD CALL,60-64,WHITE,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,OMITS,OMITS,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,,PROTESTANT,NO,,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BOTH,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,60+,60+,INDEPENDENT/OTHER,50-64,50-64,OMITS,OMITS,GORE,MCCAIN,NO,OMITS,OMITS,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.506
20.0,61.0,19.0,THIRD CALL,30-39,WHITE,MALE,BRADLEY,THIS YEAR,EDUCATION,NOT TYPICAL POLITICAN,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,NONE,NO,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NONE,0.422
20.0,61.0,20.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,THIS YEAR,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,OMITS,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,OMITS,"$30,000-$49,000",OMITS,MODERATE,MODERATE,18-64,18-74,NEITHER,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,30-44,40-49,DEMOCRAT,40-49,40-49,FAVORABLE,UNFAVORABLE,BUSH,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.48
20.0,61.0,21.0,THIRD CALL,18-24,WHITE,MALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,18-29,18-24,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.52
20.0,61.0,22.0,THIRD CALL,75+,WHITE,MALE,BRADLEY,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,YES,,YES,MODERATE,MODERATE,65+,75+,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.46900000000000003
20.0,61.0,23.0,THIRD CALL,75+,WHITE,FEMALE,BRADLEY,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN ALL CASES,SAME,NO,DEMOCRAT,,CATHOLIC,NO,,YES,MODERATE,MODERATE,65+,75+,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.493
20.0,61.0,24.0,THIRD CALL,25-29,WHITE,FEMALE,UNCOMITTED,THIS YEAR,ABORTION,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,SOMETHING ELSE,YES,"$75,000-$99,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,18-29,25-29,DEMOCRAT,25-29,25-29,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NO,UNFAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,SOMETHING ELSE,0.366
20.0,61.0,25.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,HAS NEW IDEAS,DISAPPROVE,GORE PLAN BETTER,OMITS,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,YES,"$15,000-$29,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,OMITS,MCCAIN,YES,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.48
20.0,61.0,26.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,TODAY,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,2,18-29,25-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.546
20.0,61.0,27.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.48
20.0,61.0,28.0,THIRD CALL,50-59,,MALE,GORE,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,YES,,NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.457
