STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRID,GORE,BRADLEY,BCPERSON,REGDEMGA,REL5,WEIGHT
22.0,107.0,13.0,SECOND CALL,18-24,WHITE,MALE,BRADLEY,TODAY,CAMPAIGN FINANCE REFORM,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,WORSE,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$15,000-$29,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,18-29,18-24,DEMOCRAT,18-24,18-24,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,UNFAVORABLE,FAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,0.763
22.0,107.0,14.0,SECOND CALL,18-24,WHITE,FEMALE,BRADLEY,TODAY,EDUCATION,HAS NEW IDEAS,APPROVE,3,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,UNFAVORABLE,FAVORABLE,BUSH,GORE,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,0.761
22.0,107.0,15.0,SECOND CALL,75+,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"UNDER $15,000",YES,MODERATE,MODERATE,65+,75+,BRADLEY,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,60+,60+,DEMOCRAT,65+,75+,FAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,FAVORABLE,FAVORABLE,REPUBLICAN,CATHOLIC,1.093
22.0,107.0,16.0,SECOND CALL,,WHITE,MALE,BRADLEY,BEFORE THAT,CAMPAIGN FINANCE REFORM,OMITS,APPROVE,2,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,YES,REPUBLICAN,HIGH SCHOOL GRADUATE,PROTESTANT,YES,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,,,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,,,REPUBLICAN,,,FAVORABLE,UNFAVORABLE,OMITS,MCCAIN,NO,UNFAVORABLE,FAVORABLE,FAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.596
22.0,107.0,17.0,SECOND CALL,25-29,WHITE,MALE,BRADLEY,TODAY,SOCIAL SECURITY/MEDICARE,HAS NEW IDEAS,DISAPPROVE,2,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,PROTESTANT,YES,"$15,000-$29,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,18-29,25-29,REPUBLICAN,25-29,25-29,UNFAVORABLE,OMITS,OMITS,GORE,NO,UNFAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.763
22.0,107.0,18.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,THIS YEAR,OMITS,OMITS,OMITS,,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,OMITS,OMITS,STATE,NOT COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,30-44,40-49,,40-49,40-49,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,REPUBLICAN,,0.839
22.0,107.0,19.0,SECOND CALL,25-29,BLACK,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,HAS NEW IDEAS,APPROVE,1,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,SAME,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,18-29,25-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,UNFAVORABLE,BUSH,GORE,YES,UNFAVORABLE,UNFAVORABLE,FAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.84
22.0,107.0,20.0,THIRD CALL,18-24,WHITE,MALE,BRADLEY,TODAY,EDUCATION,STRONG LEADER,APPROVE,3,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,WORSE,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,FAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,0.763
22.0,107.0,21.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,TODAY,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,2,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,18-29,18-24,DEMOCRAT,18-24,18-24,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,REPUBLICAN,CATHOLIC,1.075
22.0,107.0,22.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,STRONG LEADER,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,OMITS,"$100,000 OR MORE",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,0.839
22.0,107.0,23.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,TODAY,HEALTH CARE,HAS NEW IDEAS,OMITS,,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ABOUT RIGHT,ABOUT RIGHT,STATE,NOT COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,45-59,50-59,,50-64,50-64,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,UNDECLARED/INDEPENDENET,,0.593
22.0,107.0,24.0,THIRD CALL,45-49,WHITE,FEMALE,BRADLEY,TODAY,ABORTION,STANDS UP FOR BELIEFS,APPROVE,3,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,YES,REPUBLICAN,COLLEGE GRADUATE,CATHOLIC,YES,"$75,000-$99,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,NEITHER,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,45-59,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,BUSH,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,REPUBLICAN,CATHOLIC,0.593
22.0,107.0,25.0,THIRD CALL,30-39,WHITE,MALE,GORE,BEFORE THAT,EDUCATION,STRONG LEADER,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.842
22.0,107.0,26.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,NOT TYPICAL POLITICAN,APPROVE,,OMITS,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,30-44,30-39,DEMOCRAT,30-39,30-39,FAVORABLE,OMITS,GORE,GORE,NO,FAVORABLE,OMITS,OMITS,REPUBLICAN,CATHOLIC,0.839
22.0,107.0,27.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,THIS YEAR,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,YES,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,0.839
22.0,107.0,28.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,THIS YEAR,OMITS,OMITS,OMITS,,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,OMITS,OMITS,STATE,NOT COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,30-44,30-39,,30-39,30-39,OMITS,OMITS,OMITS,OMITS,,OMITS,OMITS,OMITS,,,0.839
22.0,107.0,29.0,THIRD CALL,25-29,WHITE,MALE,BRADLEY,THIS YEAR,RACE RELATIONS,NOT TYPICAL POLITICAN,APPROVE,2,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,,YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,18-29,25-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,0.763
22.0,107.0,30.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,BEFORE THAT,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,REPUBLICAN,CATHOLIC,0.839
22.0,107.0,31.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,3,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,YES,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,YES,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,0.839
22.0,107.0,32.0,THIRD CALL,50-59,WHITE,MALE,UNCOMITTED,WITHIN LAST 3 DAYS,ECONOMY/JOBS,STANDS UP FOR BELIEFS,DISAPPROVE,3,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NEITHER,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,OTHER LARGE INDUDSTRIAL CITIES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,OMITS,MCCAIN,YES,UNFAVORABLE,UNFAVORABLE,FAVORABLE,REPUBLICAN,CATHOLIC,0.41300000000000003
22.0,109.0,1.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,THIS YEAR,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,REPUBLICAN,CATHOLIC,1.035
22.0,109.0,2.0,FIRST CALL,50-59,WHITE,MALE,GORE,THIS YEAR,CAMPAIGN FINANCE REFORM,HAS THE RIGHT EXPERIENCE,OMITS,,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ABOUT RIGHT,ABOUT RIGHT,STATE,NOT COMPLETE,EAST,45-59,50-59,,50-64,50-64,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,REPUBLICAN,,1.133
22.0,109.0,3.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,OMITS,"$75,000-$99,999",OMITS,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,EAST,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,1.035
22.0,109.0,4.0,FIRST CALL,60-64,WHITE,MALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,1,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,1.081
22.0,109.0,5.0,FIRST CALL,30-39,WHITE,MALE,BRADLEY,WITHIN LAST 3 DAYS,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICAN,APPROVE,3,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,NO,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,EAST,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,FAVORABLE,BUSH,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,1.216
22.0,109.0,6.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,1,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,EAST,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,1.035
22.0,109.0,7.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,,NO,MODERATE,MODERATE,65+,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,EAST,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,0.988
22.0,109.0,8.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,OMITS,,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,65+,18-74,OMITS,ABOUT RIGHT,TOO LIBERAL,STATE,NOT COMPLETE,EAST,60+,60+,,65+,65-74,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,REPUBLICAN,,0.988
22.0,109.0,9.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,TODAY,EDUCATION,STANDS UP FOR BELIEFS,DISAPPROVE,3,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,OMITS,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,,YES,,,65+,18-74,GORE,OMITS,OMITS,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,OMITS,OMITS,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,0.988
22.0,109.0,10.0,FIRST CALL,30-39,WHITE,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,STRONG LEADER,APPROVE,1,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,YES,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,1.133
22.0,109.0,11.0,SECOND CALL,30-39,WHITE,MALE,BRADLEY,TODAY,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,SOMETHING ELSE,OMITS,"$30,000-$49,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,EAST,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,SOMETHING ELSE,1.216
22.0,109.0,12.0,SECOND CALL,40-44,WHITE,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,OMITS,STANDS UP FOR BELIEFS,DISAPPROVE,2,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,JEWISH,OMITS,"$75,000-$99,999",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,EAST,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENET,JEWISH,1.11
22.0,109.0,13.0,SECOND CALL,30-39,WHITE,MALE,BRADLEY,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,DISAPPROVE,2,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,YES,"$100,000 OR MORE",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,1.216
22.0,109.0,14.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,SOMETHING ELSE,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,REPUBLICAN,SOMETHING ELSE,1.035
22.0,109.0,15.0,SECOND CALL,40-44,BLACK,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,OMITS,,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ABOUT RIGHT,ABOUT RIGHT,STATE,NOT COMPLETE,EAST,30-44,40-49,,40-49,40-49,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,REPUBLICAN,,1.498
22.0,109.0,16.0,THIRD CALL,40-44,WHITE,MALE,GORE,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS POSITIONS ON ISSUES,OMITS,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,,NO,,NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,EAST,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,REPUBLICAN,,1.133
22.0,109.0,17.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,WITHIN LAST WEEK,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,YES,"$75,000-$99,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,EAST,18-29,25-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENET,PROTESTANT/OTHER CHRISTIAN,0.967
22.0,109.0,18.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,NO,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,EAST,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,OMITS,BUSH,OMITS,YES,OMITS,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,1.11
22.0,109.0,19.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,EAST,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,REPUBLICAN,CATHOLIC,1.035
22.0,109.0,20.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,BEFORE THAT,EDUCATION,HAS NEW IDEAS,DISAPPROVE,2,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,NO,,YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,EAST,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,1.216
