STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,ASHCROFT,PREVPRID,CARNAHAN,GORE,BRADLEY,BCPERSON,REL5,WEIGHT
26.0,107.0,26.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,TODAY,CAMPAIGN FINANCE REFORM,NEW IDEAS,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,WORSE,NO,SOMETHING ELSE,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"UNDER $15,000",YES,MODERATE,MODERATE,18-64,18-74,GORE,NOT LIBERAL ENOUGH,TOO LIBERAL,2,COMPLETE,ST. LOUIS CITY,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,UNFAVORABLE,BUSH,GORE,UNFAVORABLE,NO,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,2.403
26.0,107.0,27.0,THIRD CALL,30-39,HISPANIC/LATINO,FEMALE,UNCOMITTED,WITHIN LAST 3 DAYS,CAMPAIGN FINANCE REFORM,NEW IDEAS,DISAPPROVE,BOTH THE SAME,OMITS,LEGAL IN MOST CASES,WORSE,YES,SOMETHING ELSE,HIGH SCHOOL GRADUATE,PROTESTANT,OMITS,"$15,000-$29,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,NOT LIBERAL ENOUGH,TOO LIBERAL,2,COMPLETE,ST. LOUIS CITY,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,FAVORABLE,BUSH,MCCAIN,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.269
26.0,107.0,28.0,THIRD CALL,18-24,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,RACE RELATIONS,NEW IDEAS,DISAPPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,YES,"UNDER $15,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BOTH,TOO LIBERAL,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS CITY,18-29,18-24,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.467
26.0,107.0,29.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,WITHIN LAST WEEK,CAMPAIGN FINANCE REFORM,NEW IDEAS,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"UNDER $15,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,ST. LOUIS CITY,30-44,40-49,DEMOCRAT,40-49,40-49,FAVORABLE,FAVORABLE,BUSH,GORE,UNFAVORABLE,NO,UNFAVORABLE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,2.403
26.0,107.0,30.0,THIRD CALL,25-29,BLACK,MALE,UNCOMITTED,WITHIN LAST 3 DAYS,CAMPAIGN FINANCE REFORM,STRONG LEADER,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,NO,SOMETHING ELSE,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"UNDER $15,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS CITY,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,FAVORABLE,UNFAVORABLE,BUSH,GORE,UNFAVORABLE,YES,UNFAVORABLE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.223
26.0,107.0,31.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,STRONG LEADER,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,YES,REPUBLICAN,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$30,000-$49,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,NOT LIBERAL ENOUGH,TOO LIBERAL,2,COMPLETE,ST. LOUIS CITY,30-44,30-39,REPUBLICAN,30-39,30-39,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,FAVORABLE,NO,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,2.403
26.0,107.0,32.0,THIRD CALL,40-44,WHITE,MALE,UNCOMITTED,WITHIN LAST 3 DAYS,CAMPAIGN FINANCE REFORM,NEW IDEAS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,NO,"$15,000-$29,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS CITY,30-44,40-49,REPUBLICAN,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,UNFAVORABLE,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,0.20400000000000001
26.0,107.0,33.0,THIRD CALL,25-29,BLACK,FEMALE,BRADLEY,TODAY,RACE RELATIONS,STRONG LEADER,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,REPUBLICAN,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$15,000-$29,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,18-29,25-29,REPUBLICAN,25-29,25-29,UNFAVORABLE,UNFAVORABLE,BUSH,GORE,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.735
26.0,107.0,34.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,TODAY,CAMPAIGN FINANCE REFORM,NEW IDEAS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,REPUBLICAN,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"UNDER $15,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS CITY,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,FAVORABLE,BUSH,GORE,FAVORABLE,NO,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.6560000000000001
26.0,112.0,1.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,NEW IDEAS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,YES,"$15,000-$29,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,FAVORABLE,NO,UNFAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.858
26.0,112.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.175
26.0,112.0,3.0,FIRST CALL,40-44,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,ECONOMY/JOBS,STANDS UP FOR BELIEFS,DISAPPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$15,000-$29,000",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,UNFAVORABLE,YES,UNFAVORABLE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.523
26.0,112.0,4.0,FIRST CALL,45-49,WHITE,MALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,OTHER CHRISTIAN,YES,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,ST. LOUIS CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,FAVORABLE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.409
26.0,112.0,5.0,FIRST CALL,40-44,WHITE,MALE,BRADLEY,THIS YEAR,HEALTH CARE,NOT TYPICAL POLITICIAN,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,FAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.627
26.0,112.0,6.0,FIRST CALL,45-49,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,SOMETHING ELSE,POST GRADUATE STUDY,PROTESTANT,YES,"$100,000 OR MORE",YES,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,BUSH,MCCAIN,UNFAVORABLE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.523
26.0,112.0,7.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"UNDER $15,000",NO,MODERATE,MODERATE,65+,18-74,BOTH,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,1.752
26.0,112.0,8.0,SECOND CALL,75+,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,OMITS,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,YES,,NO,MODERATE,MODERATE,65+,75+,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,ST. LOUIS CITY,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.752
26.0,112.0,9.0,THIRD CALL,50-59,WHITE,MALE,UNCOMITTED,WITHIN LAST WEEK,ABORTION,STANDS UP FOR BELIEFS,DISAPPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,YES,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,YES,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NEITHER,TOO LIBERAL,TOO LIBERAL,2,COMPLETE,ST. LOUIS CITY,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,BUSH,MCCAIN,UNFAVORABLE,YES,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,0.157
26.0,112.0,10.0,THIRD CALL,30-39,WHITE,MALE,BRADLEY,WITHIN LAST WEEK,CAMPAIGN FINANCE REFORM,NEW IDEAS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,OTHER CHRISTIAN,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,FAVORABLE,NO,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.627
26.0,112.0,11.0,THIRD CALL,60-64,WHITE,FEMALE,BRADLEY,TODAY,OMITS,NOT TYPICAL POLITICIAN,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,SAME,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,YES,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,NEITHER,OMITS,OMITS,2,COMPLETE,ST. LOUIS CITY,60+,60+,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,OMITS,OMITS,UNFAVORABLE,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.777
26.0,112.0,12.0,THIRD CALL,18-24,WHITE,FEMALE,BRADLEY,TODAY,HEALTH CARE,STRONG LEADER,DISAPPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,SOMETHING ELSE,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS CITY,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,UNFAVORABLE,UNFAVORABLE,GORE,GORE,FAVORABLE,NO,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.36
26.0,112.0,13.0,THIRD CALL,30-39,WHITE,MALE,GORE,TODAY,ECONOMY/JOBS,NEW IDEAS,APPROVE,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,1.409
26.0,112.0,14.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,THIS YEAR,OMITS,OMITS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,NO,,NO,MODERATE,MODERATE,65+,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,OMITS,FAVORABLE,CATHOLIC,1.752
26.0,112.0,15.0,THIRD CALL,75+,WHITE,FEMALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,YES,"$15,000-$29,000",YES,MODERATE,MODERATE,65+,75+,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS CITY,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,FAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,1.752
26.0,112.0,16.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,WITHIN LAST WEEK,EDUCATION,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,YES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS CITY,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,UNFAVORABLE,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,SOMETHING ELSE,1.175
26.0,112.0,17.0,THIRD CALL,25-29,WHITE,MALE,GORE,WITHIN LAST WEEK,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,18-29,25-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,UNFAVORABLE,GORE,GORE,FAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.972
26.0,112.0,18.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,THIS YEAR,OMITS,OMITS,OMITS,GORE PLAN BETTER,OMITS,OMITS,BETTER,,DEMOCRAT,,PROTESTANT,YES,,NO,,,65+,18-74,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,ST. LOUIS CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,OMITS,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,OMITS,PROTESTANT/OTHER CHRISTIAN,1.752
26.0,112.0,19.0,THIRD CALL,75+,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,OMITS,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,YES,,NO,MODERATE,MODERATE,65+,75+,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,ST. LOUIS CITY,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.752
26.0,112.0,20.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"UNDER $15,000",NO,MODERATE,MODERATE,65+,18-74,BOTH,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,1.752
26.0,113.0,1.0,FIRST CALL,50-59,WHITE,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,DISAPPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,YES,"$100,000 OR MORE",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,NOT LIBERAL ENOUGH,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,SOMETHING ELSE,1.7790000000000001
26.0,113.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,BRADLEY,TODAY,OMITS,OMITS,APPROVE,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,POST GRADUATE STUDY,,NO,"$75,000-$99,999",NO,,,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,OMITS,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,,0.659
26.0,113.0,3.0,FIRST CALL,50-59,OTHER,MALE,GORE,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,NONE,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,NONE,1.7790000000000001
26.0,113.0,4.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,NONE,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,NONE,2.209
26.0,113.0,5.0,FIRST CALL,45-49,WHITE,MALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.79
26.0,113.0,6.0,FIRST CALL,40-44,WHITE,MALE,GORE,THIS YEAR,ECONOMY/JOBS,OMITS,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,OMITS,YES,OMITS,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,1.7790000000000001
26.0,113.0,7.0,FIRST CALL,75+,WHITE,MALE,BRADLEY,THIS YEAR,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,65+,75+,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS CITY,60+,60+,DEMOCRAT,65+,75+,OMITS,FAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,1.177
