STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,TIME,ISSUE,QUALITY,ISSVQUAL,RELRIGHT,ABORTION,BUSHKNOW,FINSIT,SSTAX,PARTYID,EDUC,BUSHUNFR,INCOME,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,STR8TALK,MCSAYDO,REFORMER,PREVPRI,VETVOTER,LOYALREP,INTERNET,MCTEMPER,MIGRATE,BEATDEM,CAMPFIN,WEIGHT
3.0,356.0,38.0,THIRD CALL,25-29,FEMALE,1,BEFORE THAT,,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,NO,"$50,000-$74,999",YES,VERY LIBERAL,LIBERAL,18-64,18-74,COMPLETE,MARICOPA,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,BUSH,YES,BUSH,NO,YES,LOYAL REPUBLICAN,YES,NO,YES,BUSH,HELP,0.47000000000000003
3.0,356.0,39.0,THIRD CALL,25-29,FEMALE,1,WITHIN LAST 3 DAYS,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,YES,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,FAVORABLE,BOTH,YES,BOTH,NO,NO,NOT TIED TO PARTY LEADERS,YES,YES,YES,BUSH,HELP,0.47000000000000003
3.0,356.0,40.0,THIRD CALL,30-39,MALE,3,BEFORE THAT,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,OMITS,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,YES,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,MCCAIN,OMITS,BOTH,YES,NO,LOYAL REPUBLICAN,YES,YES,OMITS,BUSH,OMITS,0.487
3.0,356.0,41.0,THIRD CALL,65-74,MALE,3,WITHIN LAST WEEK,OMITS,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,YES,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,MCCAIN,YES,NEITHER,,NO,NOT TIED TO PARTY LEADERS,YES,YES,NO,BUSH,HELP,0.578
3.0,356.0,42.0,THIRD CALL,45-49,MALE,3,BEFORE THAT,OMITS,,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,NO,WORSE,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,YES,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,40-49,UNFAVORABLE,FAVORABLE,MCCAIN,NO,MCCAIN,YES,YES,LOYAL REPUBLICAN,YES,YES,NO,MCCAIN,HELP,0.487
3.0,356.0,43.0,THIRD CALL,30-39,FEMALE,3,BEFORE THAT,,,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,YES,,YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,BUSH,NO,BOTH,YES,YES,LOYAL REPUBLICAN,YES,YES,NO,MCCAIN,HELP,0.503
3.0,356.0,44.0,THIRD CALL,30-39,MALE,3,BEFORE THAT,,,CANDS PERSONAL QUALITIES,YES,LEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,YES,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,MCCAIN,NO,MCCAIN,NO,YES,NOT TIED TO PARTY LEADERS,NO,YES,NO,MCCAIN,HELP,0.487
3.0,356.0,45.0,THIRD CALL,30-39,FEMALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,INDEPENDENT,,YES,"$75,000-$99,999",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,FAVORABLE,BUSH,YES,MCCAIN,NO,NO,NOT TIED TO PARTY LEADERS,NO,YES,YES,MCCAIN,HURT,0.503
3.0,356.0,46.0,THIRD CALL,45-49,MALE,1,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,NO,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,BUSH,YES,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,NO,NO,NO,BUSH,HURT,0.404
3.0,356.0,47.0,THIRD CALL,45-49,MALE,3,WITHIN LAST WEEK,,,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,WORSE,TAX CUT,INDEPENDENT,COLLEGE GRADUATE,YES,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,MCCAIN,NO,BOTH,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,NO,MCCAIN,OMITS,0.487
3.0,356.0,48.0,THIRD CALL,30-39,FEMALE,3,WITHIN LAST WEEK,OMITS,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,SOMETHING ELSE,COLLEGE GRADUATE,YES,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,NEITHER,YES,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,YES,MCCAIN,HELP,0.503
3.0,356.0,49.0,THIRD CALL,65-74,FEMALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,YES,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,UNFAVORABLE,FAVORABLE,MCCAIN,YES,MCCAIN,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,YES,MCCAIN,HELP,0.602
3.0,356.0,50.0,THIRD CALL,65-74,MALE,2,WITHIN LAST WEEK,,,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,SAME,OMITS,REPUBLICAN,COLLEGE GRADUATE,YES,"$15,000-$29,000",YES,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,OMITS,FAVORABLE,NEITHER,NO,BOTH,YES,NO,NOT TIED TO PARTY LEADERS,NO,YES,NO,MCCAIN,HELP,0.363
3.0,356.0,51.0,THIRD CALL,50-59,FEMALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,SAME,OMITS,REPUBLICAN,POST GRADUATE STUDY,YES,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,MCCAIN,NO,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,NO,MCCAIN,OMITS,0.503
3.0,356.0,52.0,THIRD CALL,40-44,MALE,1,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,WORSE,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,COLLEGE GRADUATE,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,BOTH,YES,NEITHER,YES,YES,NOT TIED TO PARTY LEADERS,YES,YES,NO,BUSH,HELP,0.404
3.0,356.0,53.0,THIRD CALL,30-39,MALE,3,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,BETTER,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,YES,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,UNFAVORABLE,FAVORABLE,MCCAIN,NO,BUSH,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,YES,MCCAIN,HELP,0.487
3.0,356.0,54.0,THIRD CALL,50-59,FEMALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,BUSH,NO,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,NO,YES,NO,MCCAIN,HURT,0.503
3.0,361.0,1.0,FIRST CALL,75+,MALE,1,BEFORE THAT,,,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,NO,,YES,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,MCCAIN,YES,BOTH,YES,YES,LOYAL REPUBLICAN,YES,YES,NO,BUSH,HURT,0.38
3.0,361.0,2.0,FIRST CALL,65-74,MALE,1,WITHIN LAST 3 DAYS,,,CANDS PERSONAL QUALITIES,OMITS,ILLEGAL IN ALL CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,,NO,"$15,000-$29,000",YES,MODERATE,MODERATE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,OMITS,OMITS,BUSH,YES,BUSH,YES,NO,LOYAL REPUBLICAN,NO,NO,YES,BUSH,OMITS,0.38
3.0,361.0,3.0,FIRST CALL,65-74,FEMALE,2,WITHIN LAST WEEK,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,NO,"$15,000-$29,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,BOTH,YES,BOTH,YES,NO,LOYAL REPUBLICAN,NO,NO,YES,MCCAIN,HURT,0.297
3.0,361.0,4.0,FIRST CALL,65-74,MALE,3,TODAY,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,OMITS,"$15,000-$29,000",NO,VERY LIBERAL,LIBERAL,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,UNFAVORABLE,FAVORABLE,OMITS,YES,NEITHER,NO,NO,NOT TIED TO PARTY LEADERS,NO,YES,OMITS,MCCAIN,OMITS,0.454
3.0,361.0,5.0,FIRST CALL,75+,FEMALE,3,OMITS,OMITS,,OMITS,YES,ILLEGAL IN ALL CASES,YES,SAME,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,OMITS,,OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,75+,OMITS,FAVORABLE,OMITS,OMITS,BOTH,NO,NO,LOYAL REPUBLICAN,NO,YES,YES,OMITS,HELP,0.47000000000000003
3.0,361.0,6.0,FIRST CALL,75+,MALE,3,WITHIN LAST WEEK,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,YES,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,MCCAIN,YES,BOTH,YES,YES,LOYAL REPUBLICAN,NO,YES,NO,BUSH,HELP,0.454
3.0,361.0,7.0,FIRST CALL,75+,MALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,YES,"$30,000-$49,000",YES,MODERATE,MODERATE,65+,75+,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,75+,UNFAVORABLE,FAVORABLE,MCCAIN,YES,BOTH,YES,YES,NOT TIED TO PARTY LEADERS,NO,YES,YES,MCCAIN,HELP,0.454
3.0,361.0,8.0,FIRST CALL,75+,FEMALE,3,WITHIN LAST WEEK,,,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,YES,"$30,000-$49,000",YES,MODERATE,MODERATE,65+,75+,COMPLETE,MARICOPA,60+,60+,INDEPENDENT/OTHER,65+,75+,FAVORABLE,FAVORABLE,NEITHER,NO,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,NO,YES,YES,MCCAIN,HELP,0.47000000000000003
3.0,361.0,9.0,FIRST CALL,65-74,MALE,3,BEFORE THAT,,,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,NO,"$15,000-$29,000",NO,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,FAVORABLE,MCCAIN,NO,MCCAIN,YES,YES,NOT TIED TO PARTY LEADERS,NO,YES,YES,BUSH,HELP,0.454
3.0,361.0,10.0,FIRST CALL,75+,MALE,1,WITHIN LAST WEEK,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,COLLEGE GRADUATE,NO,,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,MARICOPA,60+,60+,INDEPENDENT/OTHER,65+,75+,FAVORABLE,FAVORABLE,MCCAIN,YES,BOTH,YES,YES,NOT TIED TO PARTY LEADERS,NO,YES,YES,BUSH,HELP,0.38
3.0,361.0,11.0,FIRST CALL,65-74,MALE,2,THIS YEAR,OMITS,,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,NO,,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,BUSH,OMITS,MCCAIN,YES,YES,NOT TIED TO PARTY LEADERS,NO,OMITS,YES,BUSH,HURT,0.281
3.0,361.0,12.0,FIRST CALL,65-74,,1,WITHIN LAST WEEK,,OMITS,OMITS,NO,LEGAL IN ALL CASES,OMITS,OMITS,OMITS,,,OMITS,,OMITS,,,65+,18-74,NOT COMPLETE,MARICOPA,60+,60+,,65+,65-74,UNFAVORABLE,FAVORABLE,OMITS,OMITS,OMITS,,,OMITS,,OMITS,OMITS,OMITS,OMITS,0.38
3.0,361.0,13.0,FIRST CALL,,MALE,1,THIS YEAR,,,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,NO,,YES,VERY CONSERVATIVE,CONSERVATIVE,,,COMPLETE,MARICOPA,,,REPUBLICAN,,,FAVORABLE,UNFAVORABLE,BUSH,NO,BUSH,YES,NO,LOYAL REPUBLICAN,YES,NO,NO,BUSH,HURT,0.322
3.0,361.0,14.0,FIRST CALL,65-74,MALE,2,WITHIN LAST 3 DAYS,,,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,COLLEGE GRADUATE,NO,,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,UNFAVORABLE,UNFAVORABLE,BUSH,YES,BUSH,YES,NO,LOYAL REPUBLICAN,NO,YES,YES,BUSH,HELP,0.281
3.0,361.0,15.0,FIRST CALL,,MALE,1,THIS YEAR,OMITS,OMITS,CANDS POSITIONS ON ISSUES,OMITS,OMITS,OMITS,WORSE,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,NO,"UNDER $15,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,,,COMPLETE,MARICOPA,,,REPUBLICAN,,,FAVORABLE,FAVORABLE,BUSH,OMITS,MCCAIN,YES,YES,OMITS,NO,OMITS,NO,BUSH,HELP,0.322
3.0,361.0,16.0,FIRST CALL,75+,MALE,1,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,NO,"$50,000-$74,999",YES,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,BUSH,YES,BOTH,NO,YES,LOYAL REPUBLICAN,NO,YES,OMITS,BUSH,HURT,0.38
3.0,361.0,17.0,FIRST CALL,75+,FEMALE,1,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,WORSE,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,NO,"UNDER $15,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,75+,UNFAVORABLE,FAVORABLE,MCCAIN,YES,MCCAIN,,,LOYAL REPUBLICAN,NO,YES,YES,MCCAIN,HELP,0.396
3.0,361.0,18.0,FIRST CALL,18-24,MALE,3,BEFORE THAT,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,SAME,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,YES,"$100,000 OR MORE",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,18-24,UNFAVORABLE,FAVORABLE,MCCAIN,NO,MCCAIN,YES,NO,NOT TIED TO PARTY LEADERS,NO,YES,YES,MCCAIN,HELP,0.421
3.0,361.0,19.0,FIRST CALL,75+,MALE,3,WITHIN LAST WEEK,OMITS,,OMITS,YES,OMITS,OMITS,OMITS,OMITS,,,OMITS,,OMITS,,,65+,75+,NOT COMPLETE,MARICOPA,60+,60+,,65+,75+,OMITS,UNFAVORABLE,OMITS,OMITS,OMITS,,,OMITS,,OMITS,OMITS,OMITS,OMITS,0.454
3.0,361.0,20.0,FIRST CALL,65-74,FEMALE,3,TODAY,,,OMITS,YES,ILLEGAL IN ALL CASES,OMITS,OMITS,OMITS,,,OMITS,,OMITS,,,65+,18-74,NOT COMPLETE,MARICOPA,60+,60+,,65+,65-74,UNFAVORABLE,UNFAVORABLE,OMITS,OMITS,OMITS,,,OMITS,,OMITS,OMITS,OMITS,OMITS,0.47000000000000003
3.0,361.0,21.0,FIRST CALL,65-74,MALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,YES,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,UNFAVORABLE,UNFAVORABLE,MCCAIN,NO,MCCAIN,YES,NO,NOT TIED TO PARTY LEADERS,NO,YES,YES,MCCAIN,HELP,0.454
3.0,361.0,22.0,FIRST CALL,65-74,FEMALE,3,THIS YEAR,OMITS,,CANDS POSITIONS ON ISSUES,OMITS,LEGAL IN ALL CASES,OMITS,OMITS,STRENGTHEN SOCIAL SECURITY,,,OMITS,,OMITS,,,65+,18-74,COMPLETE,MARICOPA,60+,60+,,65+,65-74,OMITS,FAVORABLE,OMITS,YES,OMITS,,,LOYAL REPUBLICAN,,YES,OMITS,OMITS,OMITS,0.47000000000000003
3.0,361.0,23.0,SECOND CALL,75+,MALE,1,THIS YEAR,,OMITS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,WORSE,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,YES,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,65+,75+,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,75+,UNFAVORABLE,UNFAVORABLE,BUSH,YES,NEITHER,YES,YES,NOT TIED TO PARTY LEADERS,YES,YES,NO,MCCAIN,HELP,0.38
3.0,361.0,24.0,SECOND CALL,,FEMALE,1,TODAY,,,OMITS,YES,LEGAL IN ALL CASES,YES,OMITS,OMITS,,,OMITS,,OMITS,,,,,COMPLETE,MARICOPA,,,,,,FAVORABLE,UNFAVORABLE,OMITS,NO,OMITS,,,OMITS,,NO,OMITS,BUSH,OMITS,0.33
3.0,361.0,25.0,SECOND CALL,,MALE,3,BEFORE THAT,,,OMITS,NO,LEGAL IN MOST CASES,YES,OMITS,OMITS,,,OMITS,,OMITS,,,,,NOT COMPLETE,MARICOPA,,,,,,FAVORABLE,UNFAVORABLE,OMITS,YES,OMITS,,,OMITS,,NO,OMITS,OMITS,OMITS,0.38
3.0,361.0,26.0,SECOND CALL,65-74,FEMALE,1,THIS YEAR,,,OMITS,YES,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,OMITS,"$15,000-$29,000",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,BUSH,OMITS,BOTH,NO,NO,NOT TIED TO PARTY LEADERS,YES,YES,YES,BUSH,HELP,0.396
3.0,361.0,27.0,SECOND CALL,65-74,FEMALE,3,WITHIN LAST WEEK,,,CANDS POSITIONS ON ISSUES,NO,OMITS,OMITS,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"UNDER $15,000",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,MCCAIN,NO,BOTH,NO,NO,OMITS,NO,YES,YES,OMITS,HELP,0.47000000000000003
3.0,361.0,28.0,SECOND CALL,75+,FEMALE,3,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,YES,"$30,000-$49,000",YES,MODERATE,MODERATE,65+,75+,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,MCCAIN,OMITS,BOTH,NO,NO,LOYAL REPUBLICAN,YES,YES,YES,MCCAIN,HELP,0.47000000000000003
3.0,361.0,29.0,SECOND CALL,75+,FEMALE,3,TODAY,,OMITS,CANDS PERSONAL QUALITIES,YES,OMITS,NO,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,65+,75+,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,75+,UNFAVORABLE,UNFAVORABLE,BOTH,NO,NEITHER,YES,YES,NOT TIED TO PARTY LEADERS,YES,NO,YES,MCCAIN,HELP,0.47000000000000003
3.0,361.0,30.0,SECOND CALL,75+,FEMALE,3,THIS YEAR,,,OMITS,NO,LEGAL IN MOST CASES,NO,OMITS,STRENGTHEN SOCIAL SECURITY,,,YES,,OMITS,,,65+,75+,COMPLETE,MARICOPA,60+,60+,,65+,75+,FAVORABLE,FAVORABLE,OMITS,NO,OMITS,,,OMITS,,YES,OMITS,BUSH,OMITS,0.47000000000000003
3.0,361.0,31.0,SECOND CALL,75+,FEMALE,3,BEFORE THAT,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,NO,"$15,000-$29,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,MCCAIN,NO,MCCAIN,YES,NO,NOT TIED TO PARTY LEADERS,NO,YES,NO,MCCAIN,HELP,0.47000000000000003
3.0,361.0,32.0,SECOND CALL,,FEMALE,3,WITHIN LAST WEEK,OMITS,,OMITS,NO,OMITS,OMITS,WORSE,TAX CUT,,,YES,"$75,000-$99,999",OMITS,VERY LIBERAL,LIBERAL,,,COMPLETE,MARICOPA,,,,,,OMITS,FAVORABLE,OMITS,NO,OMITS,,,NOT TIED TO PARTY LEADERS,,YES,OMITS,OMITS,OMITS,0.396
3.0,361.0,33.0,SECOND CALL,75+,FEMALE,3,WITHIN LAST WEEK,OMITS,OMITS,OMITS,NO,OMITS,OMITS,WORSE,TAX CUT,,,YES,"$75,000-$99,999",YES,VERY LIBERAL,LIBERAL,65+,75+,COMPLETE,MARICOPA,60+,60+,,65+,75+,OMITS,FAVORABLE,OMITS,NO,BOTH,,,NOT TIED TO PARTY LEADERS,,NO,OMITS,OMITS,OMITS,0.47000000000000003
3.0,361.0,34.0,SECOND CALL,75+,FEMALE,3,THIS YEAR,,,OMITS,NO,LEGAL IN MOST CASES,OMITS,OMITS,STRENGTHEN SOCIAL SECURITY,,,YES,,OMITS,,,65+,75+,COMPLETE,MARICOPA,60+,60+,,65+,75+,FAVORABLE,UNFAVORABLE,MCCAIN,NO,BUSH,,,OMITS,YES,YES,YES,BUSH,HURT,0.47000000000000003
