QTYPE,STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,REPVOTE,TIME,ISSUE,QUALITY,ISSVQUAL,RELRIGHT,ABORTION,BUSHKNOW,FINSIT,SSTAX,UNION,PARTYID,EDUC,BUSHUNFR,INCOME,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,BACKSIDE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,WEIGHT,GEOCODE,STR8TALK,MCSAYDO,REFORMER,PREVPRI,VETVOTER,LOYALREP,INTERNET,BUSHENGL,BEATDEM,CAMPFIN
STATE,23.0,84.0,21.0,FIRST CALL,18-24,WHITE,MALE,BUSH,WITHIN LAST WEEK,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,COLLEGE GRADUATE,NO,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,1.026,SOUTHWEST,BUSH,YES,BOTH,NO,NO,LOYAL REPUBLICAN,YES,NOT MUCH,BUSH,HELP
STATE,23.0,84.0,22.0,SECOND CALL,40-44,WHITE,MALE,MCCAIN,THIS YEAR,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,0.718,SOUTHWEST,MCCAIN,YES,MCCAIN,YES,NO,LOYAL REPUBLICAN,YES,NOT MUCH,MCCAIN,HELP
STATE,23.0,84.0,23.0,SECOND CALL,65-74,WHITE,MALE,BUSH,TODAY,SOCIAL SECURITY/MEDICARE,STRONG LEADER,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,NO,,COLLEGE GRADUATE,YES,"UNDER $15,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,60+,60+,,65+,65-74,FAVORABLE,FAVORABLE,0.912,SOUTHWEST,BOTH,YES,MCCAIN,YES,YES,NOT TIED TO PARTY LEADERS,NO,GREAT DEAL,BUSH,HELP
STATE,23.0,84.0,24.0,SECOND CALL,50-59,WHITE,FEMALE,KEYES,TODAY,WORLD AFFAIRS,STRONG LEADER,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,NO,REPUBLICAN,POST GRADUATE STUDY,NO,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,0.59,SOUTHWEST,BUSH,YES,BOTH,NO,NO,LOYAL REPUBLICAN,NO,GREAT DEAL,BUSH,HELP
STATE,23.0,84.0,25.0,SECOND CALL,50-59,WHITE,MALE,KEYES,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,YES,LEGAL IN MOST CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,YES,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,0.605,SOUTHWEST,BUSH,YES,MCCAIN,YES,YES,NOT TIED TO PARTY LEADERS,YES,GREAT DEAL,MCCAIN,HELP
STATE,23.0,84.0,26.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,OMITS,WORLD AFFAIRS,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,YES,OMITS,YES,WORSE,TAX CUT,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,YES,,NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,FAVORABLE,FAVORABLE,1.0,SOUTHWEST,MCCAIN,YES,OMITS,NO,NO,LOYAL REPUBLICAN,NO,GREAT DEAL,BUSH,HELP
STATE,23.0,84.0,27.0,SECOND CALL,60-64,BLACK,MALE,KEYES,WITHIN LAST 3 DAYS,WORLD AFFAIRS,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,NO,WORSE,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,NO,"UNDER $15,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,0.49,SOUTHWEST,MCCAIN,YES,MCCAIN,YES,NO,NOT TIED TO PARTY LEADERS,YES,NOT AT ALL,BUSH,HELP
STATE,23.0,84.0,28.0,SECOND CALL,30-39,BLACK,MALE,KEYES,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,NO,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,NO,,YES,VERY LIBERAL,LIBERAL,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,0.419,SOUTHWEST,BUSH,NO,BUSH,YES,NO,NOT TIED TO PARTY LEADERS,NO,OMITS,MCCAIN,HURT
STATE,23.0,84.0,29.0,SECOND CALL,25-29,WHITE,MALE,KEYES,TODAY,CAMPAIGN FINANCE REFORM,NOT A TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,YES,LEGAL IN MOST CASES,NO,WORSE,STRENGTHEN SOCIAL SECURITY,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,NO,"$15,000-$29,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,COMPLETE,18-29,25-29,DEMOCRAT,25-29,25-29,FAVORABLE,FAVORABLE,0.793,SOUTHWEST,BUSH,NO,BUSH,NO,NO,NOT TIED TO PARTY LEADERS,NO,GREAT DEAL,BUSH,HELP
STATE,23.0,84.0,30.0,SECOND CALL,45-49,BLACK,FEMALE,BUSH,WITHIN LAST 3 DAYS,WORLD AFFAIRS,HAS THE RIGHT EXPERIENCE,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,WORSE,STRENGTHEN SOCIAL SECURITY,YES,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,0.529,SOUTHWEST,BUSH,NO,MCCAIN,NO,NO,LOYAL REPUBLICAN,YES,SOMEWHAT,BUSH,HELP
STATE,23.0,84.0,31.0,SECOND CALL,45-49,OTHER,,KEYES,WITHIN LAST 3 DAYS,WORLD AFFAIRS,STRONG LEADER,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,YES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,45-59,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,0.59,SOUTHWEST,MCCAIN,NO,BOTH,NO,NO,NOT TIED TO PARTY LEADERS,YES,GREAT DEAL,MCCAIN,HURT
STATE,23.0,84.0,32.0,THIRD CALL,40-44,WHITE,MALE,KEYES,BEFORE THAT,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,NO,REPUBLICAN,POST GRADUATE STUDY,YES,"$100,000 OR MORE",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,0.605,SOUTHWEST,BOTH,NO,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,NOT MUCH,BUSH,HELP
STATE,23.0,84.0,33.0,THIRD CALL,50-59,WHITE,FEMALE,MCCAIN,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,YES,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,0.7010000000000001,SOUTHWEST,BOTH,NO,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,NOT AT ALL,BUSH,HURT
STATE,23.0,84.0,34.0,THIRD CALL,18-24,WHITE,MALE,BUSH,WITHIN LAST 3 DAYS,ABORTION,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,NO,REPUBLICAN,COLLEGE GRADUATE,NO,"$100,000 OR MORE",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,1.026,SOUTHWEST,BUSH,YES,BOTH,NO,NO,LOYAL REPUBLICAN,YES,GREAT DEAL,BUSH,HELP
STATE,23.0,84.0,35.0,THIRD CALL,40-44,WHITE,MALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,YES,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,0.718,SOUTHWEST,MCCAIN,NO,MCCAIN,NO,NO,NOT TIED TO PARTY LEADERS,NO,NOT AT ALL,MCCAIN,HELP
STATE,23.0,84.0,36.0,THIRD CALL,65-74,WHITE,MALE,BUSH,THIS YEAR,ABORTION,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$15,000-$29,000",NO,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,0.912,SOUTHWEST,BOTH,NO,BOTH,NO,YES,LOYAL REPUBLICAN,NO,NOT AT ALL,BUSH,HELP
STATE,23.0,84.0,37.0,THIRD CALL,40-44,WHITE,FEMALE,MCCAIN,BEFORE THAT,CAMPAIGN FINANCE REFORM,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,BETTER,TAX CUT,NO,DEMOCRAT,COLLEGE GRADUATE,YES,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,0.7010000000000001,SOUTHWEST,MCCAIN,YES,NEITHER,NO,NO,NOT TIED TO PARTY LEADERS,YES,NOT AT ALL,MCCAIN,HELP
STATE,23.0,84.0,38.0,THIRD CALL,18-24,WHITE,MALE,BUSH,WITHIN LAST 3 DAYS,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,NO,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,1.026,SOUTHWEST,NEITHER,NO,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,NOT AT ALL,BUSH,HELP
STATE,23.0,84.0,39.0,THIRD CALL,25-29,WHITE,MALE,BUSH,THIS YEAR,ABORTION,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,NO,REPUBLICAN,HIGH SCHOOL GRADUATE,NO,"$30,000-$49,000",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,FAVORABLE,1.026,SOUTHWEST,BOTH,YES,BOTH,YES,YES,LOYAL REPUBLICAN,NO,NOT AT ALL,BUSH,HURT
STATE,23.0,84.0,40.0,THIRD CALL,40-44,WHITE,MALE,MCCAIN,WITHIN LAST WEEK,OMITS,NOT A TYPICAL POLITICIAN,OMITS,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,POST GRADUATE STUDY,YES,"$100,000 OR MORE",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,0.718,SOUTHWEST,MCCAIN,YES,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,NOT AT ALL,MCCAIN,HELP
STATE,23.0,84.0,41.0,THIRD CALL,45-49,WHITE,FEMALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,POST GRADUATE STUDY,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,0.7010000000000001,SOUTHWEST,MCCAIN,NO,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,GREAT DEAL,MCCAIN,HELP
STATE,23.0,84.0,42.0,THIRD CALL,40-44,WHITE,FEMALE,KEYES,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,OMITS,ILLEGAL IN ALL CASES,YES,OMITS,TAX CUT,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,NO,,NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,0.59,SOUTHWEST,BOTH,YES,BOTH,YES,NO,LOYAL REPUBLICAN,YES,NOT AT ALL,BUSH,HELP
STATE,23.0,84.0,43.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,WITHIN LAST WEEK,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,NO,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,1.0,SOUTHWEST,BUSH,YES,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,NOT MUCH,BUSH,HURT
STATE,23.0,84.0,44.0,THIRD CALL,45-49,WHITE,FEMALE,MCCAIN,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,COLLEGE GRADUATE,YES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,0.7010000000000001,SOUTHWEST,MCCAIN,NO,MCCAIN,YES,NO,NOT TIED TO PARTY LEADERS,YES,GREAT DEAL,MCCAIN,HELP
STATE,23.0,84.0,45.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THIS YEAR,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$75,000-$99,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,0.762,SOUTHWEST,BUSH,YES,BUSH,NO,NO,LOYAL REPUBLICAN,NO,NOT MUCH,BUSH,HURT
STATE,23.0,84.0,46.0,THIRD CALL,50-59,WHITE,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,NOT A TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,YES,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,0.7010000000000001,SOUTHWEST,MCCAIN,NO,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,GREAT DEAL,BUSH,HELP
STATE,23.0,84.0,47.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THIS YEAR,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,YES,INDEPENDENT,COLLEGE GRADUATE,NO,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,0.762,SOUTHWEST,BOTH,NO,BOTH,YES,NO,NOT TIED TO PARTY LEADERS,YES,NOT AT ALL,BUSH,HELP
STATE,23.0,84.0,48.0,THIRD CALL,50-59,WHITE,MALE,BUSH,THIS YEAR,TAXES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,OMITS,YES,BETTER,TAX CUT,NO,REPUBLICAN,COLLEGE GRADUATE,YES,"$100,000 OR MORE",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,0.781,SOUTHWEST,OMITS,NO,BUSH,YES,YES,LOYAL REPUBLICAN,YES,GREAT DEAL,BUSH,HELP
STATE,23.0,84.0,49.0,THIRD CALL,25-29,WHITE,MALE,BUSH,THIS YEAR,TAXES,STRONG LEADER,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,WORSE,TAX CUT,YES,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,1.026,SOUTHWEST,BUSH,YES,BOTH,YES,NO,LOYAL REPUBLICAN,YES,NOT AT ALL,BUSH,HELP
STATE,23.0,84.0,50.0,THIRD CALL,45-49,OTHER,MALE,MCCAIN,BEFORE THAT,TAXES,STRONG LEADER,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,YES,DEMOCRAT,POST GRADUATE STUDY,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,0.718,SOUTHWEST,MCCAIN,NO,NEITHER,YES,NO,LOYAL REPUBLICAN,YES,NOT AT ALL,MCCAIN,HELP
STATE,23.0,84.0,51.0,THIRD CALL,65-74,WHITE,MALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,COLLEGE GRADUATE,YES,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,60+,60+,REPUBLICAN,65+,65-74,UNFAVORABLE,FAVORABLE,0.839,SOUTHWEST,MCCAIN,NO,MCCAIN,YES,YES,NOT TIED TO PARTY LEADERS,YES,NOT AT ALL,MCCAIN,HELP
STATE,23.0,84.0,52.0,THIRD CALL,30-39,WHITE,MALE,KEYES,THIS YEAR,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,OMITS,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,NO,REPUBLICAN,COLLEGE GRADUATE,NO,"$30,000-$49,000",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,0.605,SOUTHWEST,NEITHER,NO,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,NO,OMITS,BUSH,HELP
STATE,23.0,84.0,53.0,THIRD CALL,30-39,WHITE,FEMALE,KEYES,WITHIN LAST WEEK,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN ALL CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,COLLEGE GRADUATE,NO,"$50,000-$74,999",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,0.59,SOUTHWEST,OMITS,OMITS,OMITS,YES,NO,OMITS,YES,SOMEWHAT,BUSH,OMITS
STATE,23.0,84.0,54.0,THIRD CALL,18-24,WHITE,MALE,KEYES,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,NO,REPUBLICAN,HIGH SCHOOL GRADUATE,NO,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,0.793,SOUTHWEST,BOTH,NO,OMITS,YES,NO,NOT TIED TO PARTY LEADERS,YES,NOT MUCH,BUSH,OMITS
STATE,23.0,86.0,1.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,WITHIN LAST 3 DAYS,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,OMITS,YES,ILLEGAL IN MOST CASES,YES,OMITS,TAX CUT,,,,NO,,OMITS,,,18-64,18-74,COMPLETE,30-44,30-39,,30-39,30-39,FAVORABLE,UNFAVORABLE,1.262,SOUTHWEST,OMITS,OMITS,OMITS,OMITS,,OMITS,,OMITS,OMITS,OMITS
STATE,23.0,86.0,2.0,FIRST CALL,40-44,WHITE,FEMALE,KEYES,WITHIN LAST 3 DAYS,MORAL VALUES,OMITS,OMITS,YES,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OMITS,"$50,000-$74,999",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,0.977,SOUTHWEST,BOTH,YES,NEITHER,YES,NO,LOYAL REPUBLICAN,YES,NOT AT ALL,OMITS,HELP
STATE,23.0,86.0,3.0,FIRST CALL,50-59,WHITE,MALE,BUSH,THIS YEAR,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,NO,,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,1.293,SOUTHWEST,BUSH,YES,BUSH,YES,NO,LOYAL REPUBLICAN,YES,NOT AT ALL,BUSH,HURT
STATE,23.0,86.0,4.0,FIRST CALL,60-64,WHITE,FEMALE,KEYES,THIS YEAR,ABORTION,STANDS UP FOR BELIEFS,,OMITS,ILLEGAL IN ALL CASES,OMITS,,,,,,,,,,,18-64,18-74,NOT COMPLETE,60+,60+,,50-64,50-64,OMITS,OMITS,1.141,SOUTHWEST,,OMITS,,,,,,,,
STATE,23.0,86.0,5.0,FIRST CALL,60-64,WHITE,FEMALE,MCCAIN,TODAY,MORAL VALUES,OMITS,OMITS,YES,ILLEGAL IN MOST CASES,YES,OMITS,OMITS,,REPUBLICAN,HIGH SCHOOL GRADUATE,OMITS,,OMITS,,,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,1.357,SOUTHWEST,MCCAIN,OMITS,OMITS,NO,,OMITS,NO,OMITS,OMITS,HURT
STATE,23.0,86.0,6.0,FIRST CALL,30-39,WHITE,MALE,MCCAIN,WITHIN LAST WEEK,ABORTION,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,POST GRADUATE STUDY,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,1.191,SOUTHWEST,BOTH,NO,BOTH,YES,NO,NOT TIED TO PARTY LEADERS,YES,GREAT DEAL,MCCAIN,HELP
STATE,23.0,86.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,WITHIN LAST 3 DAYS,OMITS,OMITS,,YES,ILLEGAL IN ALL CASES,YES,,,,,,,,,,,18-64,18-74,NOT COMPLETE,30-44,30-39,,30-39,30-39,FAVORABLE,UNFAVORABLE,1.262,SOUTHWEST,,NO,,,,,,,,
STATE,23.0,86.0,8.0,FIRST CALL,45-49,WHITE,MALE,BUSH,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,OMITS,YES,ILLEGAL IN ALL CASES,YES,OMITS,OMITS,,,,YES,,NO,,,18-64,18-74,COMPLETE,45-59,40-49,,40-49,40-49,FAVORABLE,UNFAVORABLE,1.293,SOUTHWEST,OMITS,YES,OMITS,OMITS,,OMITS,,OMITS,OMITS,OMITS
