STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRID,GORE,BRADLEY,BCPERSON,HISPANIC,REL5,HILLARY,GIULIANI,WEIGHT,QRACE
33.0,132.0,32.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,TODAY,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,DISAPPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,COLLEGE GRADUATE,JEWISH,NO,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NO,JEWISH,UNFAVORABLE,FAVORABLE,0.746,WHITE
33.0,132.0,33.0,SECOND CALL,50-59,WHITE,FEMALE,BRADLEY,BEFORE THAT,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,COLLEGE GRADUATE,JEWISH,NO,"$50,000-$74,999",YES,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NO,JEWISH,FAVORABLE,UNFAVORABLE,0.71,WHITE
33.0,132.0,34.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,BEFORE THAT,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICIAN,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NO,CATHOLIC,FAVORABLE,UNFAVORABLE,0.746,WHITE
33.0,132.0,35.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,NEW IDEAS,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,NONE,YES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NO,NONE,FAVORABLE,UNFAVORABLE,0.757,WHITE
33.0,132.0,36.0,SECOND CALL,50-59,WHITE,MALE,GORE,WITHIN LAST WEEK,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ABOUT RIGHT,ABOUT RIGHT,2,NOT COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,,50-64,50-64,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,NO,,FAVORABLE,UNFAVORABLE,0.795,WHITE
33.0,132.0,37.0,SECOND CALL,45-49,WHITE,MALE,BRADLEY,BEFORE THAT,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,OMITS,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,OMITS,OMITS,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,FAVORABLE,0.746,WHITE
33.0,132.0,38.0,SECOND CALL,30-39,WHITE,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,ABORTION,NOT TYPICAL POLITICIAN,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,NONE,NO,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,UNFAVORABLE,FAVORABLE,FAVORABLE,NO,NONE,UNFAVORABLE,UNFAVORABLE,0.71,WHITE
33.0,133.0,1.0,FIRST CALL,75+,,FEMALE,GORE,THIS YEAR,HEALTH CARE,NOT TYPICAL POLITICIAN,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,JEWISH,YES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,75+,GORE,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,INDEPENDENT/OTHER,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,NO,JEWISH,FAVORABLE,UNFAVORABLE,0.973,
33.0,133.0,2.0,FIRST CALL,75+,WHITE,MALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,JEWISH,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NO,JEWISH,FAVORABLE,FAVORABLE,1.0210000000000001,WHITE
33.0,133.0,3.0,FIRST CALL,75+,WHITE,FEMALE,BRADLEY,TODAY,EDUCATION,STANDS UP FOR BELIEFS,OMITS,BOTH THE SAME,CANDS POSITIONS ON ISSUES,OMITS,WORSE,NO,INDEPENDENT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,NO,"UNDER $15,000",NO,MODERATE,MODERATE,65+,75+,BRADLEY,TOO LIBERAL,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,INDEPENDENT/OTHER,65+,75+,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NO,CATHOLIC,UNFAVORABLE,UNFAVORABLE,0.913,WHITE
33.0,133.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$30,000-$49,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,UNFAVORABLE,UNFAVORABLE,0.987,WHITE
33.0,133.0,5.0,FIRST CALL,65-74,WHITE,,GORE,THIS YEAR,ABORTION,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,JEWISH,NO,"UNDER $15,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,BOTH,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,UNFAVORABLE,NO,JEWISH,FAVORABLE,UNFAVORABLE,0.973,WHITE
33.0,133.0,6.0,FIRST CALL,40-44,WHITE,FEMALE,BRADLEY,TODAY,RACE RELATIONS,NOT TYPICAL POLITICIAN,APPROVE,OMITS,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,JEWISH,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,NO,JEWISH,OMITS,OMITS,0.987,WHITE
33.0,133.0,7.0,FIRST CALL,60-64,WHITE,MALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,STRONG LEADER,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$15,000-$29,000",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NO,CATHOLIC,FAVORABLE,UNFAVORABLE,0.9570000000000001,WHITE
33.0,133.0,8.0,FIRST CALL,65-74,WHITE,MALE,GORE,BEFORE THAT,EDUCATION,HAS RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NO,CATHOLIC,FAVORABLE,UNFAVORABLE,1.0210000000000001,WHITE
33.0,133.0,9.0,FIRST CALL,75+,WHITE,MALE,GORE,THIS YEAR,OMITS,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,POST GRADUATE STUDY,JEWISH,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NO,JEWISH,FAVORABLE,UNFAVORABLE,1.0210000000000001,WHITE
33.0,133.0,10.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,SOMETHING ELSE,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"UNDER $15,000",NO,MODERATE,MODERATE,65+,18-74,NEITHER,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,UNFAVORABLE,0.973,WHITE
33.0,133.0,11.0,FIRST CALL,60-64,BLACK,,GORE,THIS YEAR,OMITS,OMITS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,OMITS,BETTER,,DEMOCRAT,COLLEGE GRADUATE,,OMITS,,OMITS,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,OMITS,YES,FAVORABLE,UNFAVORABLE,OMITS,NO,,FAVORABLE,OMITS,0.921,BLACK
33.0,133.0,12.0,FIRST CALL,50-59,HISPANIC/LATINO,FEMALE,GORE,BEFORE THAT,OMITS,HAS RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,0.9490000000000001,HISPANIC
33.0,133.0,13.0,FIRST CALL,60-64,WHITE,,GORE,TODAY,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ABOUT RIGHT,TOO LIBERAL,2,NOT COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,,50-64,50-64,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,NO,,FAVORABLE,UNFAVORABLE,0.973,WHITE
33.0,133.0,14.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,JEWISH,NO,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,NO,JEWISH,FAVORABLE,UNFAVORABLE,1.052,WHITE
33.0,133.0,15.0,FIRST CALL,75+,WHITE,FEMALE,GORE,TODAY,OMITS,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,OMITS,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,JEWISH,YES,,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,JEWISH,FAVORABLE,UNFAVORABLE,0.973,WHITE
33.0,133.0,16.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,OMITS,SOCIAL SECURITY/MEDICARE,NEW IDEAS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,OMITS,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,YES,,NO,,,18-64,18-74,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,OMITS,OMITS,1.052,WHITE
33.0,133.0,17.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,UNFAVORABLE,1.052,WHITE
33.0,133.0,18.0,FIRST CALL,75+,WHITE,FEMALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,OMITS,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,,JEWISH,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,75+,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,JEWISH,FAVORABLE,UNFAVORABLE,0.973,WHITE
33.0,133.0,19.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,OMITS,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,,NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,CATHOLIC,FAVORABLE,UNFAVORABLE,1.052,WHITE
33.0,133.0,20.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,JEWISH,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,BOTH,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,FAVORABLE,UNFAVORABLE,NO,JEWISH,FAVORABLE,UNFAVORABLE,0.973,WHITE
33.0,133.0,21.0,SECOND CALL,75+,WHITE,FEMALE,GORE,TODAY,OMITS,CAN WIN IN NOVEMBER,APPROVE,BRADLEY PLAN BETTER,OMITS,LEGAL IN ALL CASES,SAME,NO,INDEPENDENT,POST GRADUATE STUDY,NONE,NO,"$30,000-$49,000",OMITS,VERY LIBERAL,LIBERAL,65+,75+,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,INDEPENDENT/OTHER,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,FAVORABLE,FAVORABLE,FAVORABLE,NO,NONE,FAVORABLE,UNFAVORABLE,0.973,WHITE
33.0,133.0,22.0,SECOND CALL,60-64,WHITE,MALE,BRADLEY,TODAY,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NO,CATHOLIC,FAVORABLE,UNFAVORABLE,0.9570000000000001,WHITE
33.0,133.0,23.0,SECOND CALL,75+,WHITE,MALE,GORE,BEFORE THAT,CAMPAIGN FINANCE REFORM,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,JEWISH,YES,"$75,000-$99,999",YES,SOMEWHAT LIBERAL,LIBERAL,65+,75+,NEITHER,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NO,JEWISH,FAVORABLE,UNFAVORABLE,1.0210000000000001,WHITE
33.0,133.0,24.0,SECOND CALL,30-39,WHITE,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,STRONG LEADER,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,JEWISH,OMITS,"$15,000-$29,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,ABOUT RIGHT,OMITS,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,NO,JEWISH,UNFAVORABLE,FAVORABLE,1.104,WHITE
33.0,133.0,25.0,SECOND CALL,50-59,BLACK,MALE,GORE,BEFORE THAT,OMITS,OMITS,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,SOMETHING ELSE,NO,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,OMITS,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NO,SOMETHING ELSE,FAVORABLE,UNFAVORABLE,0.996,BLACK
33.0,133.0,26.0,SECOND CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,UNFAVORABLE,0.987,WHITE
33.0,133.0,27.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,INDEPENDENT,POST GRADUATE STUDY,JEWISH,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,OMITS,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,JEWISH,FAVORABLE,FAVORABLE,1.052,WHITE
33.0,133.0,28.0,SECOND CALL,65-74,WHITE,MALE,BRADLEY,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,OMITS,,OMITS,VERY LIBERAL,LIBERAL,65+,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,,CATHOLIC,FAVORABLE,UNFAVORABLE,0.9570000000000001,WHITE
33.0,133.0,29.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,THIS YEAR,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,NO,"UNDER $15,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,NORTHERN NEW YORK CITY SUBURBS,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,SOMETHING ELSE,FAVORABLE,UNFAVORABLE,0.9490000000000001,BLACK
