STATE,PCT,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,GORE2LIB,BRAD2LIB,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,GOREBUSH,GOREMCAN,PREVPRID,GUNHH,GUNCHOIC,THRDCAND,GORE,BRADLEY,BCPERSON,REGDEMCO,MEXICAN,QRACE,REL5,WEIGHT
6.0,69.0,5.0,SECOND CALL,50-59,WHITE,MALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,TOO LIBERAL,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.183
6.0,69.0,6.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,YES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,ARAPAHOE/JEFFERSON,30-44,30-39,DEMOCRAT,30-39,30-39,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,CATHOLIC,1.198
6.0,69.0,7.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,RACE RELATIONS,CAN WIN IN NOVEMBER,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,NONE,NO,"$75,000-$99,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,NONE,1.198
6.0,69.0,8.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,THIS YEAR,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,YES,"$15,000-$29,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,ARAPAHOE/JEFFERSON,45-59,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.198
6.0,69.0,9.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,SOMETHING ELSE,YES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,SOMETHING ELSE,1.198
6.0,74.0,1.0,SECOND CALL,40-44,WHITE,MALE,BRADLEY,WITHIN LAST WEEK,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,DISAPPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,30-44,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,YES,YES,PROTECT GUN RIGHTS,WOULD CONSIDER THIRD CANDIDATE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.789
6.0,74.0,2.0,SECOND CALL,30-39,WHITE,MALE,GORE,BEFORE THAT,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,30-44,30-39,DEMOCRAT,30-39,30-39,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,SOMETHING ELSE,1.076
6.0,74.0,3.0,SECOND CALL,30-39,WHITE,MALE,BRADLEY,THIS YEAR,ECONOMY/JOBS,HAS NEW IDEAS,DISAPPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,NONE,NO,"UNDER $15,000",YES,MODERATE,MODERATE,18-64,18-74,TOO LIBERAL,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,30-44,30-39,DEMOCRAT,30-39,30-39,OMITS,MCCAIN,YES,NO,OMITS,WOULD CONSIDER THIRD CANDIDATE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,OMITS,NO,WHITE,NONE,0.789
6.0,74.0,4.0,THIRD CALL,45-49,,,GORE,THIS YEAR,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,OMITS,"$75,000-$99,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,COMPLETE,ROCKY MOUNTAINS/HISPANIC,45-59,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,OMITS,FAVORABLE,DEMOCRAT,NO,,PROTESTANT/OTHER CHRISTIAN,1.076
6.0,74.0,5.0,THIRD CALL,40-44,WHITE,FEMALE,UNCOMMITTED,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,DISAPPROVE,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,OTHER CHRISTIAN,NO,"$75,000-$99,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NOT LIBERAL ENOUGH,TOO LIBERAL,COMPLETE,ROCKY MOUNTAINS/HISPANIC,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,GORE,MCCAIN,YES,NO,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.8130000000000001
6.0,74.0,6.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,YES,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,45-59,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.995
6.0,74.0,7.0,THIRD CALL,45-49,WHITE,MALE,GORE,WITHIN LAST WEEK,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,NONE,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,45-59,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,NONE,1.076
6.0,76.0,1.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,BEFORE THAT,ECONOMY/JOBS,STANDS UP FOR BELIEFS,DISAPPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,TOO LIBERAL,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,45-59,50-59,DEMOCRAT,50-64,50-64,BUSH,MCCAIN,YES,NO,PROTECT GUN RIGHTS,SATISFIED,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.768
6.0,76.0,2.0,THIRD CALL,45-49,WHITE,FEMALE,BRADLEY,THIS YEAR,HEALTH CARE,NOT TYPICAL POLITICAN,DISAPPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,45-59,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,YES,YES,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.71
6.0,76.0,3.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,NO,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,CATHOLIC,0.968
6.0,78.0,1.0,FIRST CALL,30-39,WHITE,MALE,GORE,THIS YEAR,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,OTHER CHRISTIAN,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,OMITS,OMITS,COMPLETE,ROCKY MOUNTAINS/HISPANIC,30-44,30-39,DEMOCRAT,30-39,30-39,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.606
6.0,78.0,2.0,FIRST CALL,50-59,OTHER,MALE,BRADLEY,THIS YEAR,OMITS,NOT TYPICAL POLITICAN,DISAPPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,OMITS,"$30,000-$49,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,COMPLETE,ROCKY MOUNTAINS/HISPANIC,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,GORE,MCCAIN,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,OTHER,SOMETHING ELSE,0.445
6.0,78.0,3.0,SECOND CALL,60-64,WHITE,MALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,60+,60+,DEMOCRAT,50-64,50-64,GORE,GORE,YES,YES,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.394
6.0,78.0,4.0,SECOND CALL,65-74,WHITE,FEMALE,BRADLEY,THIS YEAR,OMITS,OMITS,APPROVE,OMITS,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,60+,60+,DEMOCRAT,65+,65-74,GORE,GORE,NO,YES,REDUCE VIOLENCE,,OMITS,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.365
6.0,78.0,5.0,THIRD CALL,30-39,WHITE,FEMALE,BRADLEY,THIS YEAR,ABORTION,HAS NEW IDEAS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,COLLEGE GRADUATE,NONE,NO,"$15,000-$29,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,30-44,30-39,DEMOCRAT,30-39,30-39,GORE,GORE,YES,NO,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,NONE,0.41100000000000003
6.0,78.0,6.0,THIRD CALL,,WHITE,MALE,GORE,THIS YEAR,OMITS,OMITS,APPROVE,OMITS,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,OTHER CHRISTIAN,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,,,ABOUT RIGHT,OMITS,COMPLETE,ROCKY MOUNTAINS/HISPANIC,,,DEMOCRAT,,,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,OMITS,UNFAVORABLE,OMITS,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.606
6.0,80.0,1.0,SECOND CALL,75+,WHITE,FEMALE,GORE,OMITS,CAMPAIGN FINANCE REFORM,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,OMITS,SAME,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"UNDER $15,000",NO,MODERATE,MODERATE,65+,75+,ABOUT RIGHT,OMITS,COMPLETE,PLAINS REPUBLICANS,60+,60+,INDEPENDENT/OTHER,65+,75+,GORE,MCCAIN,YES,NO,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.391
6.0,80.0,2.0,SECOND CALL,75+,WHITE,MALE,GORE,THIS YEAR,OMITS,OMITS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,,INDEPENDENT,,PROTESTANT,YES,"$30,000-$49,000",OMITS,VERY LIBERAL,LIBERAL,65+,75+,ABOUT RIGHT,OMITS,COMPLETE,PLAINS REPUBLICANS,60+,60+,INDEPENDENT/OTHER,65+,75+,GORE,OMITS,,YES,OMITS,,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.313
6.0,80.0,3.0,THIRD CALL,65-74,WHITE,MALE,UNCOMMITTED,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,DISAPPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,PROTESTANT,YES,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,TOO LIBERAL,NOT LIBERAL ENOUGH,COMPLETE,PLAINS REPUBLICANS,60+,60+,DEMOCRAT,65+,65-74,BUSH,MCCAIN,YES,YES,PROTECT GUN RIGHTS,SATISFIED,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.582
6.0,80.0,4.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,YES,"UNDER $15,000",NO,MODERATE,MODERATE,65+,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,PLAINS REPUBLICANS,60+,60+,DEMOCRAT,65+,65-74,GORE,GORE,YES,NO,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.391
6.0,80.0,5.0,THIRD CALL,18-24,BLACK,FEMALE,BRADLEY,TODAY,EDUCATION,HAS NEW IDEAS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,COLLEGE GRADUATE,NONE,YES,"UNDER $15,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,COMPLETE,PLAINS REPUBLICANS,18-29,18-24,DEMOCRAT,18-24,18-24,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,BLACK,NONE,3.463
6.0,80.0,6.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,RACE RELATIONS,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,ILLEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,NONE,NO,"UNDER $15,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,PLAINS REPUBLICANS,18-29,18-24,DEMOCRAT,18-24,18-24,GORE,GORE,NO,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,OMITS,UNFAVORABLE,DEMOCRAT,NO,WHITE,NONE,1.282
6.0,80.0,7.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"UNDER $15,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,OMITS,OMITS,COMPLETE,PLAINS REPUBLICANS,60+,60+,DEMOCRAT,65+,65-74,GORE,OMITS,YES,OMITS,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,OMITS,OMITS,DEMOCRAT,,WHITE,CATHOLIC,1.391
6.0,86.0,1.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,OTHER CHRISTIAN,NO,"$50,000-$74,999",YES,VERY LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,PLAINS REPUBLICANS,45-59,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.767
6.0,86.0,2.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,BEFORE THAT,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,NONE,YES,"$75,000-$99,999",NO,VERY LIBERAL,LIBERAL,65+,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,PLAINS REPUBLICANS,60+,60+,DEMOCRAT,65+,65-74,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,NONE,0.542
6.0,86.0,3.0,SECOND CALL,65-74,WHITE,MALE,GORE,BEFORE THAT,EDUCATION,STRONG LEADER,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,NONE,NO,"$75,000-$99,999",NO,VERY LIBERAL,LIBERAL,65+,18-74,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,COMPLETE,PLAINS REPUBLICANS,60+,60+,DEMOCRAT,65+,65-74,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,NONE,0.512
6.0,86.0,4.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,PLAINS REPUBLICANS,30-44,30-39,DEMOCRAT,30-39,30-39,GORE,GORE,YES,YES,PROTECT GUN RIGHTS,WOULD CONSIDER THIRD CANDIDATE,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,CATHOLIC,0.767
6.0,86.0,5.0,THIRD CALL,45-49,HISPANIC/LATINO,MALE,GORE,WITHIN LAST WEEK,HEALTH CARE,HAS THE RIGHT EXPERIENCE,DISAPPROVE,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,OTHER CHRISTIAN,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,NOT LIBERAL ENOUGH,TOO LIBERAL,COMPLETE,PLAINS REPUBLICANS,45-59,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,YES,BLACK,PROTESTANT/OTHER CHRISTIAN,0.9410000000000001
6.0,88.0,1.0,SECOND CALL,50-59,HISPANIC/LATINO,FEMALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,OMITS,SAME,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,YES,HISPANIC/LATINO,CATHOLIC,1.227
6.0,88.0,2.0,SECOND CALL,30-39,HISPANIC/LATINO,FEMALE,GORE,BEFORE THAT,OMITS,OMITS,DISAPPROVE,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,NONE,OMITS,"$30,000-$49,000",OMITS,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,30-44,30-39,DEMOCRAT,30-39,30-39,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,YES,WHITE,NONE,1.674
6.0,88.0,3.0,SECOND CALL,25-29,BLACK,MALE,BRADLEY,WITHIN LAST WEEK,RACE RELATIONS,CAN WIN IN NOVEMBER,DISAPPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"UNDER $15,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,18-29,25-29,DEMOCRAT,25-29,25-29,GORE,GORE,NO,YES,PROTECT GUN RIGHTS,WOULD CONSIDER THIRD CANDIDATE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.125
6.0,88.0,4.0,THIRD CALL,45-49,HISPANIC/LATINO,MALE,OTHER,BEFORE THAT,EDUCATION,STRONG LEADER,OMITS,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ROCKY MOUNTAINS/HISPANIC,45-59,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,YES,NO,OMITS,SATISFIED,FAVORABLE,OMITS,UNFAVORABLE,DEMOCRAT,YES,HISPANIC/LATINO,CATHOLIC,3.622
