QTYPE,GEOCODE,STATE,PREC,SEQ,CALL,AGE9,SEX,DEMVOTE,ISSUE,QUALITY,CLINTON,UNION,PARTYID,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,CAUCUS,AGE4,AGEABC,PARTY,AGE65,AGE75,DEBATES,BCPERSON,INTERNET,WEIGHT
STATE,WEST,16.0,107.0,14.0,FIRST CALL,65-74,MALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,NO,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,0.739
STATE,WEST,16.0,107.0,15.0,FIRST CALL,65-74,MALE,BRADLEY,CAMPAIGN FINANCE REFORM,CAN WIN IN NOVEMBER,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,0.638
STATE,WEST,16.0,107.0,16.0,FIRST CALL,45-49,MALE,GORE,OMITS,CAN WIN IN NOVEMBER,APPROVE,YES,DEMOCRAT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,YES,FAVORABLE,YES,0.739
STATE,WEST,16.0,107.0,17.0,FIRST CALL,50-59,MALE,BRADLEY,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,APPROVE,YES,DEMOCRAT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,0.638
STATE,WEST,16.0,107.0,18.0,FIRST CALL,40-44,FEMALE,GORE,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,APPROVE,YES,INDEPENDENT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,YES,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,NO,UNFAVORABLE,YES,0.739
STATE,WEST,16.0,107.0,19.0,FIRST CALL,45-49,FEMALE,GORE,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,NO,INDEPENDENT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,NO,UNFAVORABLE,YES,0.739
STATE,WEST,16.0,107.0,20.0,FIRST CALL,50-59,FEMALE,GORE,TAXES,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,FAVORABLE,YES,0.739
STATE,WEST,16.0,107.0,21.0,FIRST CALL,50-59,MALE,GORE,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,NO,FAVORABLE,YES,0.739
STATE,WEST,16.0,107.0,22.0,FIRST CALL,30-39,MALE,GORE,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,NO,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,YES,30-44,30-39,DEMOCRAT,30-39,30-39,NO,UNFAVORABLE,YES,0.739
STATE,WEST,16.0,107.0,23.0,FIRST CALL,50-59,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,NO,INDEPENDENT,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,,UNFAVORABLE,NO,0.739
STATE,WEST,16.0,107.0,24.0,FIRST CALL,30-39,FEMALE,UNCOMMITTED,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,NO,REPUBLICAN,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,30-44,30-39,DEMOCRAT,30-39,30-39,NO,FAVORABLE,YES,1.041
STATE,CENTRAL,16.0,110.0,1.0,FIRST CALL,60-64,MALE,GORE,TAXES,CAN WIN IN NOVEMBER,OMITS,NO,REPUBLICAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,YES,FAVORABLE,NO,0.934
STATE,CENTRAL,16.0,110.0,2.0,FIRST CALL,45-49,MALE,GORE,HAS RIGHT EXPERIENCE,LOYAL DEMOCRAT,APPROVE,YES,DEMOCRAT,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,YES,FAVORABLE,YES,0.934
STATE,CENTRAL,16.0,110.0,3.0,FIRST CALL,60-64,FEMALE,BRADLEY,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,OMITS,NO,REPUBLICAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,NO,1.403
STATE,CENTRAL,16.0,110.0,4.0,FIRST CALL,60-64,MALE,BRADLEY,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,DISAPPROVE,NO,REPUBLICAN,,MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,,UNFAVORABLE,NO,1.403
STATE,CENTRAL,16.0,110.0,5.0,FIRST CALL,30-39,MALE,GORE,ECONOMY/JOBS,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,NO,30-44,30-39,DEMOCRAT,30-39,30-39,YES,FAVORABLE,YES,0.934
STATE,CENTRAL,16.0,110.0,6.0,FIRST CALL,45-49,FEMALE,GORE,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,45-59,40-49,DEMOCRAT,40-49,40-49,NO,FAVORABLE,NO,0.934
STATE,CENTRAL,16.0,110.0,7.0,FIRST CALL,75+,FEMALE,GORE,OMITS,HAS RIGHT EXPERIENCE,APPROVE,NO,INDEPENDENT,,MODERATE,MODERATE,65+,75+,YES,60+,60+,INDEPENDENT/OTHER,65+,75+,NO,FAVORABLE,NO,0.934
STATE,CENTRAL,16.0,110.0,8.0,FIRST CALL,75+,MALE,GORE,SOCIAL SECURITY/MEDICARE,OMITS,APPROVE,YES,DEMOCRAT,,VERY LIBERAL,LIBERAL,65+,75+,NO,60+,60+,DEMOCRAT,65+,75+,YES,FAVORABLE,NO,0.934
STATE,CENTRAL,16.0,110.0,9.0,FIRST CALL,65-74,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,0.934
STATE,CENTRAL,16.0,110.0,10.0,FIRST CALL,65-74,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,OMITS,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,,FAVORABLE,NO,0.934
STATE,CENTRAL,16.0,110.0,11.0,FIRST CALL,40-44,FEMALE,BRADLEY,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,NO,UNFAVORABLE,YES,1.403
STATE,CENTRAL,16.0,110.0,12.0,FIRST CALL,45-49,FEMALE,BRADLEY,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,NO,UNFAVORABLE,NO,1.403
STATE,CENTRAL,16.0,110.0,13.0,FIRST CALL,45-49,FEMALE,UNCOMMITTED,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,NO,UNFAVORABLE,YES,0.463
STATE,CENTRAL,16.0,110.0,14.0,FIRST CALL,65-74,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,OMITS,APPROVE,NO,DEMOCRAT,,VERY LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,FAVORABLE,NO,0.934
STATE,CENTRAL,16.0,110.0,15.0,FIRST CALL,50-59,FEMALE,BRADLEY,HEALTH CARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,,MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,UNFAVORABLE,YES,1.403
STATE,CENTRAL,16.0,110.0,16.0,FIRST CALL,50-59,MALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,FAVORABLE,YES,0.934
STATE,CENTRAL,16.0,110.0,17.0,FIRST CALL,45-49,FEMALE,GORE,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,NO,FAVORABLE,YES,0.934
STATE,CENTRAL,16.0,110.0,18.0,FIRST CALL,60-64,MALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,YES,FAVORABLE,NO,0.934
STATE,CENTRAL,16.0,110.0,19.0,FIRST CALL,30-39,FEMALE,GORE,HEALTH CARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,YES,30-44,30-39,DEMOCRAT,30-39,30-39,YES,UNFAVORABLE,YES,0.934
STATE,CENTRAL,16.0,110.0,20.0,FIRST CALL,60-64,MALE,GORE,OMITS,CAN WIN IN NOVEMBER,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,NO,0.934
STATE,CENTRAL,16.0,110.0,21.0,FIRST CALL,40-44,FEMALE,GORE,HEALTH CARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,YES,FAVORABLE,YES,0.934
STATE,CENTRAL,16.0,110.0,22.0,FIRST CALL,30-39,MALE,BRADLEY,OMITS,STANDS UP FOR BELIEFS,APPROVE,YES,REPUBLICAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,NO,30-44,30-39,DEMOCRAT,30-39,30-39,NO,FAVORABLE,NO,1.403
STATE,CENTRAL,16.0,110.0,23.0,FIRST CALL,30-39,MALE,GORE,WORLD AFFAIRS,NOT TYPICAL POLITICIAN,APPROVE,NO,REPUBLICAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,YES,30-44,30-39,DEMOCRAT,30-39,30-39,,FAVORABLE,NO,0.934
STATE,CENTRAL,16.0,110.0,24.0,FIRST CALL,30-39,FEMALE,GORE,TAXES,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,30-39,DEMOCRAT,30-39,30-39,NO,FAVORABLE,YES,0.934
STATE,CENTRAL,16.0,110.0,25.0,FIRST CALL,30-39,MALE,GORE,TAXES,HAS RIGHT EXPERIENCE,APPROVE,NO,REPUBLICAN,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,30-44,30-39,DEMOCRAT,30-39,30-39,NO,FAVORABLE,NO,0.934
STATE,EAST,16.0,112.0,1.0,FIRST CALL,30-39,FEMALE,BRADLEY,HAS RIGHT EXPERIENCE,NOT TYPICAL POLITICIAN,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,30-39,DEMOCRAT,30-39,30-39,,UNFAVORABLE,YES,2.172
STATE,EAST,16.0,112.0,2.0,FIRST CALL,30-39,MALE,BRADLEY,ECONOMY/JOBS,NEW IDEAS,APPROVE,NO,INDEPENDENT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,NO,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,,UNFAVORABLE,YES,2.172
STATE,EAST,16.0,112.0,3.0,FIRST CALL,65-74,,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,1.9060000000000001
STATE,EAST,16.0,112.0,4.0,FIRST CALL,65-74,FEMALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,,MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,,UNFAVORABLE,NO,1.9060000000000001
STATE,EAST,16.0,112.0,5.0,FIRST CALL,65-74,MALE,GORE,OMITS,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,,MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,1.9060000000000001
STATE,CENTRAL,16.0,114.0,1.0,FIRST CALL,60-64,MALE,GORE,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,60+,60+,DEMOCRAT,50-64,50-64,,UNFAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,2.0,FIRST CALL,45-49,,BRADLEY,TAXES,NEW IDEAS,APPROVE,YES,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,40-49,DEMOCRAT,40-49,40-49,NO,FAVORABLE,NO,1.49
STATE,CENTRAL,16.0,114.0,3.0,FIRST CALL,45-49,FEMALE,GORE,HEALTH CARE,STRONG LEADER,APPROVE,NO,INDEPENDENT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,NO,FAVORABLE,YES,0.993
STATE,CENTRAL,16.0,114.0,4.0,FIRST CALL,40-44,,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,DISAPPROVE,YES,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,30-44,40-49,DEMOCRAT,40-49,40-49,YES,UNFAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,5.0,FIRST CALL,65-74,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,YES,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,UNFAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,6.0,FIRST CALL,50-59,MALE,UNCOMMITTED,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,0.491
STATE,CENTRAL,16.0,114.0,7.0,FIRST CALL,30-39,FEMALE,BRADLEY,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,APPROVE,YES,INDEPENDENT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,NO,UNFAVORABLE,YES,1.49
STATE,CENTRAL,16.0,114.0,8.0,FIRST CALL,65-74,FEMALE,GORE,HAS RIGHT EXPERIENCE,CAN WIN IN NOVEMBER,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,FAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,9.0,FIRST CALL,45-49,MALE,GORE,OMITS,CAN WIN IN NOVEMBER,DISAPPROVE,YES,DEMOCRAT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,,UNFAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,10.0,FIRST CALL,60-64,FEMALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,,UNFAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,11.0,FIRST CALL,65-74,MALE,GORE,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,NO,REPUBLICAN,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,,UNFAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,12.0,FIRST CALL,65-74,MALE,GORE,OMITS,LOYAL DEMOCRAT,APPROVE,YES,REPUBLICAN,"UNDER $15,000",,,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,,FAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,13.0,FIRST CALL,50-59,MALE,GORE,ECONOMY/JOBS,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,0.993
STATE,CENTRAL,16.0,114.0,14.0,FIRST CALL,65-74,MALE,GORE,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,,INDEPENDENT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,NO,60+,60+,INDEPENDENT/OTHER,65+,65-74,NO,FAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,15.0,FIRST CALL,75+,MALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,NO,INDEPENDENT,"UNDER $15,000",MODERATE,MODERATE,65+,75+,NO,60+,60+,INDEPENDENT/OTHER,65+,75+,,FAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,16.0,FIRST CALL,75+,MALE,GORE,OMITS,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,YES,FAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,17.0,FIRST CALL,75+,MALE,GORE,WORLD AFFAIRS,STRONG LEADER,APPROVE,YES,DEMOCRAT,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,YES,FAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,18.0,FIRST CALL,75+,FEMALE,GORE,OMITS,STANDS UP FOR BELIEFS,APPROVE,YES,REPUBLICAN,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,YES,UNFAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,19.0,FIRST CALL,65-74,FEMALE,GORE,TAXES,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,UNFAVORABLE,YES,0.993
STATE,CENTRAL,16.0,114.0,20.0,FIRST CALL,50-59,MALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,FAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,21.0,FIRST CALL,60-64,MALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,YES,INDEPENDENT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,60+,60+,INDEPENDENT/OTHER,50-64,50-64,NO,UNFAVORABLE,NO,0.993
STATE,CENTRAL,16.0,114.0,22.0,FIRST CALL,50-59,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,FAVORABLE,YES,0.993
STATE,EAST,16.0,115.0,1.0,FIRST CALL,50-59,MALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,YES,INDEPENDENT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NO,UNFAVORABLE,YES,3.9290000000000003
STATE,EAST,16.0,115.0,2.0,FIRST CALL,60-64,MALE,GORE,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,,FAVORABLE,NO,3.9290000000000003
STATE,EAST,16.0,115.0,3.0,FIRST CALL,60-64,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,,MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,YES,FAVORABLE,NO,3.9290000000000003
STATE,EAST,16.0,115.0,4.0,FIRST CALL,45-49,MALE,BRADLEY,CAMPAIGN FINANCE REFORM,CAN WIN IN NOVEMBER,APPROVE,YES,DEMOCRAT,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,NO,45-59,40-49,DEMOCRAT,40-49,40-49,,UNFAVORABLE,YES,4.4750000000000005
STATE,EAST,16.0,115.0,5.0,FIRST CALL,65-74,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,3.9290000000000003
STATE,EAST,16.0,115.0,6.0,FIRST CALL,65-74,MALE,GORE,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,3.9290000000000003
STATE,WEST,16.0,116.0,1.0,SECOND CALL,45-49,,GORE,SOCIAL SECURITY/MEDICARE,LOYAL DEMOCRAT,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,40-49,DEMOCRAT,40-49,40-49,YES,FAVORABLE,YES,0.014
STATE,WEST,16.0,116.0,2.0,SECOND CALL,50-59,MALE,UNCOMMITTED,SOCIAL SECURITY/MEDICARE,NOT TYPICAL POLITICIAN,DISAPPROVE,YES,INDEPENDENT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NO,UNFAVORABLE,NO,0.02
STATE,WEST,16.0,116.0,3.0,SECOND CALL,40-44,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,NO,REPUBLICAN,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,NO,FAVORABLE,YES,0.014
STATE,WEST,16.0,116.0,4.0,SECOND CALL,60-64,MALE,BRADLEY,WORLD AFFAIRS,NEW IDEAS,DISAPPROVE,YES,REPUBLICAN,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,NO,0.013000000000000001
STATE,WEST,16.0,116.0,5.0,SECOND CALL,75+,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,NO,FAVORABLE,NO,0.014
STATE,WEST,16.0,116.0,6.0,SECOND CALL,60-64,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,YES,DEMOCRAT,,MODERATE,MODERATE,18-64,18-74,NO,60+,60+,DEMOCRAT,50-64,50-64,NO,FAVORABLE,YES,0.014
STATE,WEST,16.0,116.0,7.0,SECOND CALL,60-64,MALE,GORE,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,YES,FAVORABLE,YES,0.014
STATE,WEST,16.0,116.0,8.0,SECOND CALL,30-39,FEMALE,GORE,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,YES,30-44,30-39,DEMOCRAT,30-39,30-39,NO,UNFAVORABLE,NO,0.014
STATE,WEST,16.0,116.0,9.0,SECOND CALL,50-59,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,NEW IDEAS,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,NO,0.014
STATE,WEST,16.0,116.0,10.0,SECOND CALL,65-74,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,,MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,0.014
STATE,WEST,16.0,116.0,11.0,SECOND CALL,65-74,MALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,OMITS,,0.014
STATE,WEST,16.0,116.0,12.0,SECOND CALL,75+,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,LOYAL DEMOCRAT,APPROVE,NO,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,YES,FAVORABLE,NO,0.014
